time,rssi
2047448928,-66
2047450185,-81
2047451297,-80
2047452406,-76
2047453507,-78
2047454606,-76
2047455713,-74
2047456821,-79
2047457927,-76
2047459019,-79
2047460135,-71
2047461248,-79
2047462347,-75
2047463451,-73
2047464556,-77
2047465641,-76
2047466760,-77
2047467868,-72
2047468952,-73
2047470081,-72
2047471185,-68
2047472293,-71
2047473400,-71
2047474504,-77
2047475604,-83
2047476710,-76
2047477814,-73
2047478907,-70
2047480022,-68
2047481132,-68
2047482236,-75
2047483336,-75
2047484447,-75
2047485552,-76
2047486653,-74
2047487755,-84
2047488861,-77
2047489976,-78
2047491081,-81
2047492182,-92
2047493289,-72
2047494393,-88
2047495504,-84
2047496608,-73
2047497709,-80
2047498813,-89
2047499918,-90
2047501026,-79
2047502132,-81
2047503240,-63
2047504347,-61
2047505446,-66
2047506548,-69
2047507651,-64
2047508762,-60
2047509862,-66
2047510982,-62
2047512078,-62
2047513182,-65
2047514291,-77
2047515393,-71
2047516516,-63
2047517599,-62
2047518710,-66
2047519824,-66
2047520920,-64
2047522018,-63
2047523129,-63
2047524232,-60
2047525355,-62
2047526449,-60
2047527554,-61
2047528659,-70
2047529765,-69
2047530872,-60
2047531981,-61
2047533089,-64
2047534185,-67
2047535296,-67
2047536401,-75
2047537508,-64
2047538602,-67
2047539712,-64
2047540827,-69
2047541904,-63
2047543023,-59
2047544132,-61
2047545236,-60
2047546350,-63
2047547450,-62
2047548551,-61
2047549655,-61
2047550759,-60
2047551867,-62
2047552967,-60
2047554067,-60
2047555179,-61
2047556290,-62
2047557392,-61
2047558497,-61
2047559603,-62
2047560699,-62
2047561819,-63
2047562916,-65
2047564023,-63
2047565127,-63
2047566230,-63
2047567338,-66
2047568441,-60
2047569554,-60
2047570654,-60
2047571753,-60
2047572865,-59
2047573968,-61
2047575073,-62
2047576180,-62
2047577291,-61
2047578386,-62
2047579492,-63
2047580603,-61
2047581711,-61
2047582800,-64
2047583915,-63
2047585018,-61
2047586127,-61
2047587228,-64
2047588329,-65
2047589428,-66
2047590542,-62
2047591654,-62
2047592743,-65
2047593853,-65
2047594963,-66
2047596047,-66
2047597176,-73
2047598274,-78
2047599377,-66
2047600484,-63
2047601585,-75
2047602699,-66
2047603804,-79
2047604907,-67
2047606014,-68
2047607115,-64
2047608220,-72
2047609328,-64
2047610433,-60
2047611544,-64
2047612644,-74
2047613751,-73
2047614844,-72
2047615963,-63
2047617065,-67
2047618170,-66
2047619273,-62
2047620371,-60
2047621485,-67
2047622584,-70
2047623692,-79
2047624808,-77
2047625903,-78
2047627010,-87
2047628117,-81
2047629224,-75
2047630328,-76
2047631442,-79
2047632539,-93
2047633652,-74
2047634751,-83
2047635847,-68
2047636965,-67
2047638065,-69
2047639170,-67
2047640281,-56
2047641392,-58
2047642489,-61
2047643594,-68
2047644699,-61
2047645807,-61
2047646915,-58
2047648012,-58
2047649120,-58
2047650226,-59
2047651341,-68
2047652439,-62
2047653541,-70
2047654652,-59
2047655753,-59
2047656859,-68
2047657965,-63
2047659071,-59
2047660175,-59
2047661285,-62
2047662388,-69
2047663497,-60
2047664595,-69
2047665708,-63
2047666815,-63
2047667919,-67
2047669022,-67
2047670125,-59
2047671224,-61
2047672336,-61
2047673448,-67
2047674547,-58
2047675651,-61
2047676752,-59
2047677859,-67
2047678960,-59
2047680071,-59
2047681183,-59
2047682281,-62
2047683387,-60
2047684486,-60
2047685604,-60
2047686702,-63
2047687800,-68
2047688891,-65
2047690013,-59
2047691131,-62
2047692225,-63
2047693329,-63
2047694436,-59
2047695531,-62
2047696644,-59
2047697751,-72
2047698853,-78
2047699968,-75
2047701065,-77
2047702167,-79
2047703279,-82
2047704385,-76
2047705474,-77
2047706599,-81
2047707693,-79
2047708801,-78
2047709906,-76
2047711016,-80
2047712117,-82
2047713238,-84
2047714333,-81
2047715445,-84
2047716544,-82
2047717650,-77
2047718746,-88
2047719859,-58
2047720982,-69
2047722067,-70
2047723179,-69
2047724287,-63
2047725387,-69
2047726483,-73
2047727593,-67
2047728699,-73
2047729812,-66
2047730907,-64
2047732011,-79
2047733121,-73
2047734228,-66
2047735333,-67
2047736432,-74
2047737546,-69
2047738647,-72
2047739752,-81
2047740857,-66
2047741968,-78
2047743067,-78
2047744175,-69
2047745284,-64
2047746386,-70
2047747475,-75
2047748592,-74
2047749193,-77
2047750507,-72
2047751613,-68
2047752720,-71
2047753817,-72
2047754924,-66
2047756027,-85
2047757141,-82
2047758236,-70
2047759331,-70
2047760450,-68
2047761555,-70
2047762655,-68
2047763761,-69
2047764865,-73
2047765973,-76
2047767069,-66
2047768184,-85
2047769279,-73
2047770389,-74
2047771493,-67
2047772592,-67
2047773699,-68
2047774811,-67
2047775912,-70
2047777020,-72
2047778123,-71
2047779224,-76
2047780335,-68
2047781443,-70
2047782540,-68
2047783647,-70
2047784746,-73
2047785858,-71
2047786958,-69
2047788069,-71
2047789174,-68
2047790286,-70
2047791383,-72
2047792488,-70
2047793600,-74
2047794694,-67
2047795800,-67
2047796914,-73
2047798011,-79
2047799114,-68
2047800219,-68
2047801334,-70
2047802435,-71
2047803540,-75
2047804644,-69
2047805758,-73
2047806858,-74
2047807951,-70
2047809061,-69
2047810169,-69
2047811290,-68
2047812381,-69
2047813481,-69
2047814589,-67
2047815694,-68
2047816801,-68
2047817908,-69
2047819013,-68
2047820124,-69
2047821223,-72
2047822328,-68
2047823440,-68
2047824542,-69
2047825624,-73
2047826747,-65
2047827849,-70
2047828956,-70
2047830061,-69
2047831167,-63
2047832271,-69
2047833381,-70
2047834488,-69
2047835582,-66
2047836695,-63
2047837809,-63
2047838889,-67
2047840009,-67
2047841120,-66
2047842216,-68
2047843318,-63
2047844421,-67
2047845535,-63
2047846636,-70
2047847735,-67
2047848842,-67
2047849956,-72
2047851062,-67
2047852159,-65
2047853263,-64
2047854364,-67
2047855472,-63
2047856592,-63
2047857689,-62
2047858787,-66
2047859890,-66
2047861009,-69
2047862105,-62
2047863211,-63
2047864315,-66
2047865420,-66
2047866522,-62
2047867629,-65
2047868734,-65
2047869839,-66
2047870941,-70
2047872046,-75
2047873162,-66
2047874270,-68
2047875362,-69
2047876473,-65
2047877585,-67
2047878689,-68
2047879789,-68
2047880900,-67
2047882005,-68
2047883106,-70
2047884208,-69
2047885317,-71
2047886425,-68
2047887527,-68
2047888633,-69
2047889745,-70
2047890837,-71
2047891949,-62
2047893061,-67
2047894139,-67
2047895257,-67
2047896359,-64
2047897447,-67
2047898562,-66
2047899672,-66
2047900785,-64
2047901899,-63
2047902991,-66
2047904101,-67
2047905199,-70
2047906303,-72
2047907408,-67
2047908517,-72
2047909622,-68
2047910732,-68
2047911844,-67
2047912938,-76
2047914049,-79
2047915152,-71
2047916257,-71
2047917372,-68
2047918462,-69
2047919562,-83
2047920678,-78
2047921791,-77
2047922869,-77
2047923982,-79
2047925095,-83
2047926200,-82
2047927304,-77
2047928411,-81
2047929517,-80
2047930622,-79
2047931732,-79
2047932829,-78
2047933949,-80
2047935049,-74
2047936144,-78
2047937254,-81
2047938355,-72
