2047448928,-91
2047450185,-76
2047451297,-64
2047452406,-69
2047453506,-66
2047454606,-66
2047455713,-76
2047456820,-73
2047457926,-75
2047459017,-71
2047460135,-72
2047461248,-69
2047462346,-71
2047463450,-72
2047464556,-70
2047465641,-70
2047466760,-73
2047467868,-70
2047468952,-74
2047470075,-69
2047471184,-77
2047472293,-87
2047473400,-79
2047474504,-76
2047475604,-79
2047476709,-79
2047477813,-85
2047478907,-79
2047480022,-85
2047481130,-82
2047482235,-79
2047483335,-78
2047484447,-73
2047485552,-72
2047486653,-72
2047487755,-84
2047488860,-73
2047489975,-76
2047491081,-82
2047492176,-77
2047493289,-76
2047494393,-79
2047495504,-74
2047496607,-79
2047497709,-77
2047498813,-75
2047499917,-78
2047501026,-81
2047502132,-72
2047503235,-81
2047504347,-65
2047505446,-74
2047506548,-78
2047507651,-82
2047508762,-78
2047509862,-69
2047510981,-73
2047512078,-83
2047513182,-76
2047514286,-89
2047515392,-75
2047516515,-74
2047517598,-74
2047518709,-77
2047519823,-78
2047520920,-72
2047522018,-70
2047523128,-82
2047524231,-76
2047525350,-76
2047526448,-76
2047527554,-87
2047528658,-81
2047529765,-71
2047530872,-78
2047531981,-67
2047533088,-70
2047534184,-73
2047535296,-73
2047536396,-73
2047537507,-81
2047538601,-75
2047539712,-78
2047540826,-76
2047541904,-78
2047543022,-78
2047544131,-75
2047545236,-76
2047546349,-69
2047547445,-70
2047548551,-75
2047549655,-74
2047550758,-75
2047551866,-71
2047552967,-71
2047554067,-77
2047555179,-76
2047556290,-76
2047557392,-76
2047558492,-75
2047559603,-73
2047560698,-72
2047561818,-67
2047562916,-67
2047564022,-72
2047565126,-75
2047566229,-65
2047567338,127
2047568440,-73
2047569549,-73
2047570654,-76
2047571753,-70
2047572864,-73
2047573968,-79
2047575073,-80
2047576179,-83
2047577291,-89
2047578385,-83
2047579492,-87
2047580598,-86
2047581710,-82
2047582800,-79
2047583914,-82
2047585018,-89
2047586127,-81
2047587228,-82
2047588328,-87
2047589428,-82
2047590541,-87
2047591649,-85
2047592743,-81
2047593852,-82
2047594962,-84
2047596047,-73
2047597175,-74
2047598274,-74
2047599377,-71
2047600484,-73
2047601585,-74
2047602695,-76
2047603803,-76
2047604907,-73
2047606014,-75
2047607114,-74
2047608219,-76
2047609328,-74
2047610433,-77
2047611544,-75
2047612643,-73
2047613746,-76
2047614844,-73
2047615962,-73
2047617065,-72
2047618169,-72
2047619272,-70
2047620370,-75
2047621485,-73
2047622583,-74
2047623691,-69
2047624804,-69
2047625902,-80
2047627010,-82
2047628117,-85
2047629224,-72
2047630327,-88
2047631442,-86
2047632538,-83
2047633652,-69
2047634750,-67
2047635845,-75
2047636965,-81
2047638064,-68
2047639170,-79
2047640281,-81
2047641391,-76
2047642488,-75
2047643593,-78
2047644699,-75
2047645807,-74
2047646910,-75
2047648011,-74
2047649119,-75
2047650226,-74
2047651341,-72
2047652438,-75
2047653541,-77
2047654652,-74
2047655753,-76
2047656858,-73
2047657960,-76
2047659070,-76
2047660174,-76
2047661285,-76
2047662387,-78
2047663496,-79
2047664595,-77
2047665708,-75
2047666814,-78
2047667918,-78
2047669018,-77
2047670125,-79
2047671224,-78
2047672335,-77
2047673447,-74
2047674547,-74
2047675651,-78
2047676751,-76
2047677858,-77
2047678960,-79
2047680066,-80
2047681182,-78
2047682280,-77
2047683386,-83
2047684486,-79
2047685604,-76
2047686702,-77
2047687800,-76
2047688891,-77
2047690012,-79
2047691126,-88
2047692224,-70
2047693328,-71
2047694435,-76
2047695530,-78
2047696644,-77
2047697750,-86
2047698853,-80
2047699968,-71
2047701064,-74
2047702163,-72
2047703278,-73
2047704385,-75
2047705474,-75
2047706598,-73
2047707693,-71
2047708800,-75
2047709906,-72
2047711016,-73
2047712117,-77
2047713232,-76
2047714332,-73
2047715445,-73
2047716544,-73
2047717649,-74
2047718746,-75
2047719859,-76
2047720981,-83
2047722066,-73
2047723179,-77
2047724282,-73
2047725387,-73
2047726483,-78
2047727592,-67
2047728698,-68
2047729812,-95
2047730906,-72
2047732011,-80
2047733120,-84
2047734228,-75
2047735328,-75
2047736432,-81
2047737546,-77
2047738646,-72
2047739752,-77
2047740856,-77
2047741967,-89
2047743067,-77
2047744174,-81
2047745284,-78
2047746381,-71
2047747474,-67
2047748592,-74
2047749193,-77
2047750507,-68
2047751612,-66
2047752720,-77
2047753817,-77
2047754923,-67
2047756027,-67
2047757135,-75
2047758235,-72
2047759331,-75
2047760449,-66
2047761555,-73
2047762655,-73
2047763760,-76
2047764865,-76
2047765972,-76
2047767068,-74
2047768178,-71
2047769278,-73
2047770388,-74
2047771492,-71
2047772592,-75
2047773699,-73
