1694263501561,80.0
1694263502665,81.0
1694263506467,82.0
1694263507673,83.0
1694263510271,82.0
1694263512868,81.0
1694263515464,80.0
1694263517950,78.0
1694263520581,77.0
1694263521788,76.0
1694263524383,75.0
1694263525589,74.0
1694263530860,76.0
1694263532071,77.0
1694263533263,79.0
1694263534663,80.0
1694263535863,81.0
1694263537259,83.0
1694263541068,85.0
1694263547460,82.0
1694263550062,84.0
1694263551259,85.0
1694263552458,83.0
1694263553857,84.0
1694263555062,86.0
1694263556457,85.0
1694263561456,86.0
1694263562855,87.0
1694263565256,85.0
1694263567854,86.0
1694263569257,87.0
1694263571658,90.0
1694263573061,103.0
1694263574252,102.0
1694263575652,104.0
1694263578060,106.0
1694263579449,104.0
1694263580651,101.0
1694263582059,99.0
1694263583251,95.0
1694263584454,94.0
1694263585848,93.0
1694263588447,91.0
1694263589650,90.0
1694263593453,89.0
1694263596050,88.0
1694263597255,87.0
1694263598645,86.0
1694263599849,84.0
1694263614040,83.0
1694263616445,82.0
1694263619048,81.0
1694263622843,80.0
1694263628042,81.0
1694263633238,82.0
1694263634441,83.0
1694263637041,82.0
1694263639634,81.0
1694263642038,80.0
1694263651034,81.0
1694263657432,80.0
1694263660031,79.0
1694263661233,78.0
1694263665231,79.0
1694263669028,81.0
1694263672826,80.0
1694263675425,82.0
1694263676628,83.0
1694263679223,85.0
1694263681823,84.0
1694263692026,83.0
1694263694620,84.0
1694263695824,83.0
1694263703577,84.0
1694263706177,85.0
1694263707378,96.0
1694263708586,102.0
1694263709981,104.0
