time,rssi
2046426047,-87
2046427137,-79
2046428236,-79
2046429340,-75
2046430453,-77
2046431566,-81
2046432662,-81
2046433765,-87
2046434871,-86
2046435976,-84
2046437081,-83
2046438185,-88
2046439293,-81
2046440395,-81
2046441502,-88
2046442609,-87
2046443713,-83
2046444815,-83
2046445927,-83
2046447022,-88
2046448136,-81
2046449237,-71
2046450347,-79
2046451453,-63
2046452545,-63
2046453646,-58
2046454757,-58
2046455862,-69
2046456948,-73
2046458070,-77
2046459173,-68
2046460279,-76
2046461383,-73
2046462492,-81
2046463603,-71
2046464700,-79
2046465807,-75
2046466914,-74
2046468022,-75
2046469112,-71
2046470227,-77
2046471339,-79
2046472436,-72
2046473540,-69
2046474648,-75
2046475751,-76
2046476857,-76
2046477956,-79
2046479047,-73
2046480162,-76
2046481281,-76
2046482360,-69
2046483486,-70
2046484581,-76
2046485692,-69
2046486798,-62
2046487913,-74
2046489004,-80
2046490120,-72
2046491222,-62
2046492330,-64
2046493423,-67
2046494542,-83
2046495643,-93
2046496749,-81
2046497852,-77
2046498954,-85
2046500066,-87
2046501173,-75
2046502279,-83
2046503391,-85
2046504489,-89
2046505577,-76
2046506698,-82
2046507809,-83
2046508909,-89
2046510008,-77
2046511136,-86
2046512226,-85
2046513329,-86
2046514436,-90
2046515548,-75
2046516639,-90
2046517747,-89
2046518850,-74
2046519963,-90
2046521067,-85
2046522172,-74
2046523277,-66
2046524373,-91
2046525493,-85
2046526588,-91
2046527698,-86
2046528802,-74
2046529907,-74
2046531020,-85
2046532124,-89
2046533221,-74
2046534332,-74
2046535433,-85
2046536528,-88
2046537640,-74
2046538744,-74
2046539857,-85
2046540959,-88
2046542062,-74
2046543172,-84
2046544269,-74
2046545383,-85
2046546488,-74
2046547597,-84
2046548693,-85
2046549801,-83
2046550913,-84
2046552009,-73
2046553118,-73
2046554221,-82
2046555328,-83
2046556429,-81
2046557536,-72
2046558640,-82
2046559746,-84
2046560861,-73
2046561956,-72
2046563059,-83
2046564173,-82
2046565271,-86
2046566375,-83
2046567497,-74
2046568593,-83
2046569695,-83
2046570804,-83
2046571921,-82
2046573015,-82
2046574116,-82
2046575223,-83
2046576336,-74
2046577427,-74
2046578533,-83
2046579646,-74
2046580747,-82
2046581852,-83
2046582959,-74
2046584073,-74
2046585180,-74
2046586268,-82
2046587385,-86
2046588483,-75
2046589593,-85
2046590702,-75
2046591804,-75
2046592907,-75
2046594015,-79
2046595119,-80
2046596226,-76
2046597330,-75
2046598432,-83
2046599541,-79
2046600659,-76
2046601758,-77
2046602864,-70
2046603968,-66
2046605076,-73
2046606182,-72
2046607294,-75
2046608391,-76
2046609493,-78
2046610603,-76
2046611724,-75
2046612813,-85
2046613919,-81
2046615024,-80
2046616126,-78
2046617225,-79
2046618337,-79
2046619439,-61
2046620550,-67
2046621657,-73
2046622763,-66
2046623871,-78
2046624956,-78
2046626067,-60
2046627178,-57
2046628279,-72
2046629389,-53
2046630502,-78
2046631582,-61
2046632699,-69
2046633811,-61
2046634912,-63
2046636026,-65
