time,rssi
2115689252,-83
2115691763,-66
2115692876,-66
2115694025,-66
2115695132,-70
2115696268,-74
2115697353,-70
2115698475,-66
2115700762,-70
2115701852,-79
2115702973,-64
2115704113,-69
2115706318,-68
2115707484,-75
2115708589,-68
2115709711,-66
2115710834,-69
2115711986,-66
2115713109,-70
2115714246,-65
2115719865,-70
2115720937,-66
2115722107,-75
2115723231,-68
2115725456,-69
2115727748,-69
2115728834,-75
2115729989,-70
2115732249,-65
2115733371,-72
2115734510,-69
2115735615,-73
2115737873,-66
2115739010,-69
2115740149,-75
2115741272,-69
2115742376,-74
2115744651,-64
2115746892,-64
2115748009,-75
2115749150,-66
2115750272,-70
2115751410,-66
2115752532,-75
2115753671,-66
2115754793,-76
2115755917,-65
2115757052,-72
2115758158,-64
2115759313,-69
2115760418,-69
2115761573,-68
2115762674,-65
2115763779,-76
2115764954,-69
2115766073,-75
2115767214,-65
2115768356,-76
2115769474,-70
2115770593,-76
2115771735,-70
2115777375,-74
2115778515,-70
2115779636,-65
2115781879,-65
2115784156,-74
2115785223,-74
2115786398,-75
2115787503,-69
2115792021,-78
2115795402,-68
2115797695,-69
2115798817,-82
2115799955,-63
2115801077,-72
2115802215,-64
2115803303,-76
2115804477,-70
2115806693,-64
2115808899,-80
2115810008,-83
2115813382,-83
2115814521,-82
2115815642,-75
2115816782,-83
2115817903,-76
2115819041,-83
2115820164,-76
2115821303,-83
2115822429,-76
2115823562,-82
2115824706,-80
2115830346,-83
2115831484,-82
2115832605,-83
2115833744,-74
2115834849,-82
2115835983,-82
2115838243,-82
2115840508,-81
2115843904,-76
2115845026,-80
2115846163,-77
2115850664,-82
2115851802,-76
2115852924,-81
2115855188,-82
2115856324,-76
2115858583,-78
2115859685,-82
2115860828,-89
2115861964,-80
2115863085,-79
2115864224,-77
2115866484,-79
2115867605,-76
2115873265,-76
2115876664,-83
2115877806,-78
2115878942,-82
2115881222,-82
2115882321,-78
2115883464,-82
2115884607,-76
2115886863,-76
2115887966,-73
2115889123,-84
2115890265,-75
2115891401,-77
2115893662,-74
2115894765,-84
2115898166,-76
2115899302,-85
2115900439,-77
2115901564,-74
2115902704,-78
2115904947,-73
2115906083,-75
2115909484,-73
2115911764,-74
2115912880,-86
2115915126,-85
2115916249,-75
2115917389,-76
2115920806,-72
2115921936,-70
2115924160,-72
2115925247,-78
2115926425,-75
2115928640,-78
2115929760,-89
2115930872,-80
2115931983,-76
2115933106,-93
2115934232,-84
2115936471,-82
2115938709,-79
2115942049,-82
2115943171,-81
2115945366,-72
2115946471,-67
2115947622,-73
2115948742,-74
2115949888,-73
2115950991,-71
2115953229,-70
2115957788,-82
2115958873,-70
2115960069,-68
2115962290,-69
2115963428,-69
2115965688,-68
2115966819,-76
2115971329,-78
2115972470,-68
2115974667,-64
2115975785,-80
2115976950,-66
2115978070,-79
2115979214,-66
2115980293,-85
2115981471,-66
2115982592,-86
2115983728,-66
2115984870,-86
2115985953,-77
2115987106,-78
2115991107,-75
2115992194,-84
2115993350,-76
2115994453,-86
2115995554,-76
2115997774,-72
2116002250,-76
2116003390,-85
2116004490,-75
2116005590,-81
2116006710,-74
2116008990,-75
2116011172,-74
2116013452,-76
2116014577,-71
2116015653,-76
2116016811,-71
2116017933,-76
2116019053,-72
2116020193,-76
2116021312,-71
2116025790,-71
2116026850,-86
2116029076,-88
2116031379,-76
2116032495,-72
2116033612,-88
2116036936,-70
2116039172,-71
2116040332,-88
2116041446,-72
2116042574,-89
2116043692,-70
2116044834,-76
2116047677,-72
2116055048,-69
2116059500,-73
2116060577,-66
2116062836,-67
2116065092,-66
2116067274,-70
2116068431,-79
2116069555,-72
2116070622,-79
2116071816,-70
2116072877,-81
2116074035,-71
2116076234,-68
2116081855,-69
2116082976,-71
2116084095,-69
2116085218,-72
2116086335,-64
2116087397,-73
2116088556,-69
2116089660,-78
2116093058,-69
2116094132,-76
2116095251,-69
2116096368,-81
2116097517,-69
2116098637,-80
2116099755,-69
2116100879,-69
2116101980,-69
2116103120,-80
2116104198,-68
2116105377,-78
2116106479,-68
2116107598,-79
2116108701,-69
2116110963,-69
2116112101,-80
2116113219,-69
2116115455,-69
2116116580,-80
2116117719,-68
2116119961,-70
2116121079,-80
2116123264,-69
2116124439,-70
2116125559,-69
2116128919,-70
2116130040,-69
2116132261,-69
2116134499,-69
2116136740,-69
2116137761,-70
2116138962,-69
2116140066,-70
2116142302,-80
2116143398,-69
2116146760,-67
2116149042,-87
2116150110,-82
2116151282,-80
2116152336,-76
2116153465,-81
2116154542,-79
2116155688,-80
2116156785,-79
2116157925,-76
2116159012,-74
2116160104,-74
2116161281,-75
2116162300,-80
2116163503,-75
2116165724,-76
2116169029,-80
2116170184,-76
2116171261,-80
2116172423,-79
2116174645,-76
2116176867,-75
2116178000,-78
2116179026,-76
2116180152,-79
2116181268,-75
2116182382,-78
