"time","x","y","z","abs"
2.795354249E1,-8.140285611E-1,-3.543418646E-1,-1.829170108E0,2.033239764E0
2.797352463E1,-7.948749661E-1,-2.585737705E-1,-1.819593310E0,2.002400165E0
2.799352332E1,-6.224924326E-1,-2.106897533E-1,-1.675941229E0,1.800184991E0
2.801353431E1,-5.746084079E-2,-2.106897533E-1,-1.762132406E0,1.775613285E0
2.803355921E1,2.489969730E-1,-1.053448766E-1,-1.944091797E0,1.962801557E0
2.805352853E1,5.746083856E-1,-2.011129409E-1,-2.365471363E0,2.442555216E0
2.807353650E1,9.576807022E-1,-2.394201756E-1,-2.959233284E0,3.119540988E0
2.809354614E1,1.101332784E0,-1.436520964E-1,-2.949656487E0,3.151831724E0
2.811353712E1,2.317587137E0,1.331176162E0,5.267243981E-1,2.724092272E0
2.813352572E1,5.966350555E0,4.740519524E0,2.738966703E0,8.097641811E0
2.815354759E1,6.368576527E0,1.723825216E0,-2.106897533E-1,6.601115854E0
2.817352285E1,2.729389906E0,-3.179499865E0,-2.202665508E-1,4.196106052E0
2.819351051E1,-6.799532771E-1,-4.970362663E0,1.503558636E0,5.237129942E0
2.821352598E1,-1.340752959E0,-5.037400246E0,3.945644379E0,6.537670020E0
2.823359296E1,-4.788403511E-1,-2.269703150E0,3.256114244E0,3.997889499E0
2.825353072E1,5.554547906E-1,1.350329757E0,2.729389906E0,3.095398155E0
2.827352541E1,9.576806426E-2,3.830722809E0,1.867477298E0,4.262755003E0
2.829351811E1,-9.959878922E-1,4.079719543E0,1.857900500E0,4.592156106E0
2.831355306E1,-2.068590164E0,2.748543501E0,1.819593310E0,3.891590479E0
2.833353629E1,-1.867477298E0,4.788403511E-1,1.628057122E0,2.523356799E0
2.835351811E1,-8.810662031E-1,-1.513135433E0,9.481038451E-1,1.991169856E0
2.837351140E1,-4.692635238E-1,-1.991975784E0,5.171475410E-1,2.110833333E0
2.839351989E1,-1.206677675E0,-1.321599364E0,5.937620401E-1,1.885536860E0
2.841353306E1,-1.877054095E0,-1.532289088E-1,6.033388376E-1,1.977581586E0
2.843353561E1,-1.426944256E0,7.948749661E-1,3.447650373E-1,1.669388826E0
2.845353535E1,-6.224924326E-1,9.959878922E-1,6.703764945E-2,1.176427965E0
2.847352197E1,-1.819593310E-1,5.363011956E-1,-7.661445141E-1,9.527358433E-1
2.849352535E1,-2.968810201E-1,-2.873042040E-2,-1.082179189E0,1.122530879E0
2.851352124E1,-8.236053586E-1,-2.681505978E-1,-1.216254473E0,1.493152863E0
2.853352890E1,-1.110909581E0,-4.405331016E-1,-1.072602391E0,1.605822344E0
2.855352681E1,-3.447650373E-1,-5.841852427E-1,-1.283292055E0,1.451541879E0
2.857351957E1,8.236053586E-1,-5.937620401E-1,-1.695094824E0,1.975911336E0
2.859351770E1,2.729389906E0,-5.746084079E-2,-2.470816135E0,3.682092256E0
2.861353145E1,2.394201756E0,9.576807022E-1,-3.648763418E0,4.467978162E0
2.863352895E1,-2.777273953E-1,-3.035847664E0,-4.328716755E0,5.294458640E0
2.865352588E1,1.589749932E0,-4.271255970E0,-3.878606796E0,5.984523631E0
2.867352327E1,3.169923067E0,-4.108449936E0,1.829170108E0,5.502148345E0
2.869353588E1,5.525817394E0,-3.323152065E0,4.635174274E0,7.941211373E0
2.871352780E1,6.339846134E0,1.819593310E-1,5.813121796E0,8.603437872E0
2.873354707E1,3.629609823E0,4.280832767E0,8.054094315E0,9.816722054E0
2.875353114E1,4.788403213E-2,6.770802498E0,7.230489254E0,9.905858580E0
2.877351166E1,-2.662352324E0,8.590395927E0,8.714894056E-1,9.035624819E0
2.879352952E1,-2.298433542E0,3.102885485E0,2.202665508E-1,3.867714109E0
2.881353988E1,-1.896207690E0,-1.273715258E0,8.331822157E-1,2.431490647E0
2.883353181E1,-1.340752989E-1,-4.529829502E0,1.541865945E0,4.786928253E0
2.885353041E1,9.097966552E-1,-5.305551052E0,1.838746905E0,5.688373414E0
2.887352426E1,-1.628057212E-1,-2.327163935E0,3.830722570E-1,2.364094337E0
2.889353181E1,-1.580173135E0,3.160346150E-1,1.819593310E-1,1.621707191E0
2.891352963E1,-2.853888512E0,1.723825216E0,9.576806799E-3,3.334118284E0
2.893354259E1,-3.189076662E0,2.049436569E0,5.841852427E-1,3.835579827E0
2.895353025E1,-2.394201756E0,2.011129379E0,7.086837292E-1,3.206099820E0
2.897353155E1,-1.944091797E0,1.446097851E0,8.044517636E-1,2.553005004E0
2.899351759E1,-1.359906554E0,8.523358107E-1,-1.053448766E-1,1.608390411E0
2.901350108E1,-9.385270476E-1,5.746083856E-1,-9.002198577E-1,1.421760742E0
2.903357681E1,-7.852981687E-1,7.374141216E-1,-1.053448796E0,1.506727303E0
2.905353176E1,1.053448766E-1,6.320692301E-1,-1.292868972E0,1.442955035E0
2.907352660E1,1.043871999E0,2.585737705E-1,-6.991068721E-1,1.282684514E0
2.909352931E1,1.532289028E0,2.298433632E-1,-1.110909581E0,1.906530287E0
2.911355905E1,1.120486379E0,-3.830722570E-1,-2.375048161E0,2.653881656E0
2.913354072E1,-4.405331016E-1,-3.830722570E-1,-1.063025594E0,1.212780764E0
2.915352593E1,-2.298433632E-1,1.762132406E0,-1.312022567E0,2.208923223E0
2.917352494E1,4.884171486E-1,2.834734917E0,-3.562572241E0,4.578885708E0
2.919356212E1,-1.063025594E0,-2.394201756E-1,-4.137180328E0,4.278271439E0
2.921354108E1,2.193088770E0,-1.350329757E0,9.538499832E0,9.880081369E0
2.923352447E1,9.749189377E0,4.165910721E0,1.557188797E1,1.883839698E1
2.925350864E1,7.872135162E0,4.280832767E0,-1.130063176E0,9.031781883E0
2.927353337E1,2.068590164E0,-1.407790542E0,3.830722719E-2,2.502480154E0
2.929352311E1,-1.513135433E0,-5.295974255E0,1.474828243E0,5.701933049E0
2.931354114E1,-1.493981838E0,-6.282385349E0,1.656787634E0,6.666730284E0
2.933357811E1,-9.576806426E-2,-3.007117271E0,2.537853718E0,3.936067492E0
2.935353238E1,-4.692635238E-1,1.177947283E0,3.955221176E0,4.153497635E0
2.937352410E1,-8.331822157E-1,3.667917013E0,3.150769472E0,4.906644076E0
2.939352608E1,-1.206677675E0,4.692635536E0,1.024718285E0,4.952468763E0
2.941353327E1,-9.002198577E-1,2.106897593E0,1.043871999E0,2.517753365E0
2.943354124E1,-9.864110947E-1,-5.267243981E-1,8.427590132E-1,1.400245762E0
2.945353483E1,-2.480392933E0,-2.643198729E0,1.072602391E0,3.780122288E0
2.947352494E1,-2.940079689E0,-1.465251446E0,2.489969730E-1,3.294393703E0
2.949352525E1,-2.767697096E0,-3.447650373E-1,1.053448766E-1,2.791076439E0
2.951354817E1,-1.771709204E0,2.011129409E-1,2.011129409E-1,1.794393026E0
2.953353035E1,-1.024718285E0,2.968810201E-1,1.436520964E-1,1.076485870E0
2.955353030E1,-3.830722570E-1,3.639186621E-1,-9.576806426E-2,5.369847939E-1
2.957352004E1,1.819593310E-1,3.351882398E-1,-3.926490843E-1,5.473880321E-1
2.959353296E1,8.044517636E-1,5.746084079E-2,-1.273715258E0,1.507579167E0
2.961354051E1,9.959878922E-1,2.585737705E-1,-2.135627985E0,2.370603123E0
2.963352207E1,-3.830722719E-2,8.714894056E-1,-3.122039080E0,3.241618306E0
2.965352134E1,-1.273715258E0,-9.672574997E-1,-2.777273893E0,3.204869406E0
2.967352410E1,-8.714894056E-1,-4.041412354E0,-2.547430515E0,4.856120862E0
2.969352186E1,1.130063176E0,-3.782838583E0,-3.112462282E0,5.027358351E0
2.971353744E1,3.102885485E0,4.788403213E-2,-4.979939461E-1,3.142958667E0
2.973352072E1,4.242525578E0,-7.086837292E-1,7.163451672E0,8.355614625E0
2.975352030E1,5.774814606E0,-3.744531393E0,8.350975990E0,1.082168190E1
2.977353270E1,6.560112476E0,7.852981687E-1,5.305551052E0,8.473525883E0
2.979352358E1,4.194641590E0,5.612008572E0,6.924031258E0,9.850475478E0
2.981353390E1,1.063025594E0,8.418013573E0,5.104437828E0,9.901932209E0
2.983353817E1,-1.819593310E-1,6.330269337E0,1.503558636E0,6.508925230E0
2.985353728E1,-1.244984865E0,1.101332784E0,7.278373241E-1,1.814571130E0
2.987352030E1,-7.661445141E-1,-4.520252705E0,7.086837292E-1,4.639169598E0
2.989351936E1,-7.661445141E-1,-4.520252705E0,7.086837292E-1,4.639169598E0
2.991353181E1,-8.140285611E-1,-4.587290287E0,8.236053586E-1,4.731194401E0
2.993353843E1,-2.183511972E0,-1.072602391E0,-1.819593310E-1,2.439530615E0
2.995353848E1,-2.413355350E0,1.063025594E0,-2.968810201E-1,2.653760690E0
2.997351801E1,-3.639186621E0,1.752555609E0,2.202665508E-1,4.045200585E0
2.999353447E1,-3.543418407E0,1.915361404E0,1.532289088E-1,4.030868693E0
3.001352598E1,-2.585737944E0,1.264138460E0,-5.363011956E-1,2.927747553E0
3.003352541E1,-1.599326730E0,1.206677675E0,9.576806799E-3,2.003499118E0
3.005351051E1,-7.565677166E-1,1.053448796E0,-6.224924326E-1,1.438626395E0
3.007353374E1,-4.788403511E-1,1.053448766E-1,-1.359906554E0,1.445590350E0
3.009352093E1,-1.436520964E-1,-6.703764945E-2,-1.369483352E0,1.378627804E0
3.011353702E1,-1.628057212E-1,4.405331016E-1,-9.289502501E-1,1.040924437E0
3.013350457E1,9.385270476E-1,1.082179189E0,-3.734954596E-1,1.480352551E0
3.015352858E1,1.752555609E0,1.436521053E0,-1.532289028E0,2.735498778E0
3.017353072E1,4.596867263E-1,8.044517636E-1,-2.011129379E0,2.214293546E0
3.019352723E1,-4.501099288E-1,1.513135433E0,-6.703764796E-1,1.715104198E0
3.021354020E1,1.790862918E0,3.236960649E0,-2.949656487E0,4.731339940E0
3.023352593E1,2.039859772E0,1.810016513E0,-5.161899090E0,5.838012494E0
3.025351843E1,2.422932148E0,-1.570596337E0,3.964797974E0,4.904793168E0
3.027357046E1,9.404424667E0,3.284844637E0,1.366610336E1,1.691141002E1
3.029352207E1,9.251194954E0,5.659893036E0,2.059013367E0,1.103895526E1
3.031353598E1,-1.877054095E0,-3.246537447E0,2.777273893E0,4.666539162E0
3.033353291E1,-2.288856745E0,-4.807557106E0,1.867477298E0,5.642600640E0
3.035351764E1,-1.197100878E0,-4.089296341E0,2.604891539E0,4.994081998E0
3.037351035E1,-5.458779931E-1,1.915361360E-2,3.524264812E0,3.566341559E0
3.039353931E1,-8.810662031E-1,3.428496838E0,2.978386879E0,4.626192454E0
3.041357343E1,-1.235408068E0,4.750096321E0,1.283292055E0,5.073114098E0
3.043353540E1,-1.503558636E0,3.265691042E0,1.082179189E0,3.754535704E0
3.045352363E1,-1.771709204E0,5.171475410E-1,1.455674648E0,2.350613487E0
3.047351410E1,-2.260126352E0,-1.302445769E0,1.484405041E0,3.001332110E0
3.049353212E1,-2.346317768E0,-2.183511972E0,9.672574997E-1,3.347912584E0
3.051351910E1,-2.193088770E0,-2.020706177E0,-2.585737705E-1,2.993284517E0
3.053351916E1,-1.934514999E0,-1.762132406E0,-1.043871999E0,2.817290835E0
3.055351848E1,-1.321599364E0,-1.168370485E0,-1.206677675E0,2.137237816E0
3.057351442E1,-7.374141216E-1,-5.075707436E-1,-7.374141216E-1,1.159822070E0
3.059351869E1,-6.320692301E-1,1.436520964E-1,-4.788403511E-1,8.058756221E-1
3.061352546E1,-2.873042040E-2,2.681505978E-1,-7.086837292E-1,7.582630204E-1
3.063351978E1,5.554547906E-1,-1.723825186E-1,-1.388636947E0,1.505509325E0
3.065352869E1,1.024718285E0,2.106897533E-1,-2.154781580E0,2.395312379E0
3.067352567E1,7.661445439E-2,9.385270476E-1,-2.193088770E0,2.386700892E0
3.069353957E1,-1.369483352E0,-7.661445141E-1,-2.968810081E0,3.358019560E0
3.071352457E1,-8.714894056E-1,-3.744531393E0,-3.457227230E0,5.170438014E0
3.073352530E1,1.666364431E0,-3.438073635E0,-2.221819162E0,4.419683374E0
3.075351723E1,4.003105164E0,-1.177947283E0,2.327163935E0,4.777876383E0
3.077352431E1,5.238513470E0,-3.639186621E0,6.244078159E0,8.926041379E0
3.079352978E1,7.297526836E0,-2.030282974E0,6.971915245E0,1.029483118E1
3.081353171E1,6.129156113E0,3.399766445E0,5.985504150E0,9.216898962E0
3.083352353E1,3.265691042E0,7.125144482E0,7.182605267E0,1.063119186E1
3.085352645E1,3.351882398E-1,9.337387085E0,2.413355350E0,9.650048330E0
3.087351150E1,-6.703764796E-1,4.759673119E0,6.224924326E-1,4.846791686E0
3.089353754E1,-9.768342972E-1,-2.681505978E-1,1.723825186E-1,1.027533805E0
3.091353613E1,-4.022258818E-1,-3.591302633E0,1.235408068E0,3.819093264E0
3.093352426E1,-3.543418646E-1,-4.865017891E0,1.733402014E0,5.176740266E0
3.095352431E1,-7.278373241E-1,-3.093308687E0,9.385270476E-1,3.313478357E0
3.097353004E1,-1.580173135E0,3.256114423E-1,-2.394201756E-1,1.631040149E0
3.099353936E1,-2.643198729E0,1.608903527E0,1.628057212E-1,3.098640957E0
3.101350744E1,-3.821146011E0,2.001552582E0,8.619126081E-1,4.398893375E0
3.103352801E1,-4.395754337E0,1.800439715E0,7.948749661E-1,4.816229394E0
3.105352827E1,-3.246537447E0,1.455674648E0,3.926490843E-1,3.579548488E0
3.107353155E1,-1.829170108E0,1.187524080E0,0.000000000E0,2.180843122E0
3.109353400E1,-7.661445141E-1,1.072602391E0,-2.106897533E-1,1.334857100E0
3.111354207E1,-8.619125932E-2,1.034295082E0,-4.501099288E-1,1.131279894E0
3.113352931E1,-3.926490843E-1,1.474828243E0,6.320692301E-1,1.651908945E0
3.115353374E1,1.359906554E0,1.704671621E0,-1.781286120E0,2.815711529E0
3.117352926E1,9.576807022E-1,-1.149216816E-1,-2.413355350E0,2.598969674E0
3.119353556E1,3.447650373E-1,-2.777273953E-1,-6.703764796E-1,8.033679490E-1
3.121352171E1,1.608903527E0,1.752555609E0,-1.551442742E0,2.840245818E0
3.123356634E1,2.738966703E0,2.987963676E0,-3.131615877E0,5.122195187E0
3.125351150E1,4.979939461E-1,3.351882398E-1,-3.801992416E0,3.849090212E0
3.127352525E1,1.608903527E0,-1.905784607E0,4.836287498E0,5.441531246E0
3.129355541E1,7.345410824E0,3.361459255E0,1.275630665E1,1.509893466E1
3.131352910E1,9.672574997E0,5.918466568E0,4.539406300E0,1.221446532E1
3.133352796E1,3.313575268E0,1.312022567E0,3.169923067E0,4.769653711E0
3.135351973E1,-7.469909191E-1,-1.810016513E0,4.185064793E0,4.620489425E0
3.137352988E1,-2.164358377E0,-3.840299606E0,2.327163935E0,4.984780861E0
3.139354056E1,-2.078166962E0,-4.280832767E0,2.940079689E0,5.593601316E0
3.141352759E1,-2.059013367E0,-9.959878922E-1,3.581725836E0,4.249739744E0
3.143353994E1,-1.819593310E0,2.528276920E0,3.466804028E0,4.660668854E0
3.145353218E1,-1.369483352E0,4.453215122E0,1.800439715E0,4.994816588E0
3.147351962E1,-9.576807022E-1,4.031835556E0,1.139639974E0,4.297863370E0
3.149352067E1,-6.129156351E-1,1.934514999E0,1.149216771E0,2.332104853E0
3.151351916E1,-9.576807022E-1,8.619125932E-2,1.225831270E0,1.557961349E0
3.153352895E1,-1.446097851E0,-1.110909581E0,8.523358107E-1,2.012907207E0
3.155351806E1,-1.838746905E0,-1.561019540E0,-2.873041928E-1,2.429056583E0
3.157353598E1,-1.867477298E0,-1.857900500E0,-1.149216771E0,2.874015469E0
3.159353796E1,-1.647210717E0,-1.915361404E0,-1.292868972E0,2.837855288E0
3.161352577E1,-1.426944256E0,-1.474828243E0,-1.426944256E0,2.499491581E0
3.163352139E1,-9.672574997E-1,-6.224924326E-1,-1.493981838E0,1.885488168E0
3.165351322E1,-2.011129409E-1,4.692635238E-1,-1.340752959E0,1.434668313E0
3.167352535E1,8.714894056E-1,3.064578176E-1,-1.264138460E0,1.565712689E0
3.169353973E1,1.819593310E0,8.619125932E-2,-1.896207690E0,2.629439551E0
3.171354072E1,5.554547906E-1,1.149216771E0,-2.183511972E0,2.529219987E0
3.173352322E1,-1.235408068E0,-1.091755986E0,-1.963245392E0,2.563688104E0
3.175352025E1,-9.959878922E-1,-3.256114244E0,-2.853888512E0,4.442853980E0
3.177352843E1,1.034295082E0,-2.873042107E0,-3.840299606E0,4.906326358E0
3.179354692E1,2.700659513E0,4.692635238E-1,4.309563041E-1,2.774796100E0
3.181352535E1,3.974374771E0,-1.704671621E0,5.592854977E0,7.069765693E0
3.183352249E1,6.789956093E0,-3.993528366E0,6.196194172E0,1.002220509E1
3.185351936E1,6.234501362E0,9.385270476E-1,5.142745018E0,8.136194846E0
3.187353254E1,3.265691042E0,5.209783077E0,6.971915245E0,9.295922756E0
3.189355494E1,-8.619125932E-2,7.364564419E0,4.022258759E0,8.391829570E0
3.191351916E1,-9.385270476E-1,4.817133904E0,4.309563041E-1,4.926594706E0
3.193355931E1,-1.618480325E0,1.340752989E-1,3.639186621E-1,1.664299114E0
3.195351942E1,-1.264138460E0,-2.940079689E0,1.139639974E0,3.397189117E0
3.197351509E1,-1.225831270E0,-4.453215122E0,1.589749932E0,4.884781681E0
3.199353770E1,-9.576807022E-1,-2.662352324E0,9.576806799E-3,2.829375185E0
3.201353322E1,-2.039859772E0,1.158793569E0,1.053448766E-1,2.348388376E0
3.203352379E1,-2.892195702E0,1.369483352E0,-6.703764945E-2,3.200745956E0
3.205351259E1,-3.380612850E0,1.063025594E0,2.298433632E-1,3.551252543E0
3.207353327E1,-2.700659513E0,9.385270476E-1,9.576806799E-3,2.859105899E0
3.209352905E1,-1.829170108E0,9.289502501E-1,-2.681505978E-1,2.068989269E0
3.211353275E1,-8.044517636E-1,8.619126081E-1,-9.768342972E-1,1.531091515E0
3.213352759E1,-3.351882398E-1,6.799532771E-1,-7.086837292E-1,1.037747678E0
3.215352874E1,-5.746084079E-2,3.830722570E-1,-4.692635238E-1,6.084852974E-1
3.217352619E1,1.101332784E0,2.298433632E-1,-1.110909581E0,1.581101505E0
3.219353488E1,2.767697096E0,1.513135433E0,-2.758120298E0,4.190101864E0
3.221353212E1,1.110909581E0,1.331176162E0,-3.055001259E0,3.512717290E0
3.223352551E1,-1.283292055E0,9.481038451E-1,-8.714894056E-1,1.818030028E0
3.225352374E1,-1.177947283E0,1.551442742E0,-2.049436569E0,2.827494409E0
3.227353113E1,-4.118026793E-1,5.937620401E-1,-3.380612850E0,3.456975275E0
3.229353629E1,1.216254473E0,-7.182605267E-1,4.146757126E0,4.380726856E0
3.231354421E1,1.040041256E1,4.472368717E0,1.500685596E1,1.879830815E1
3.233353025E1,1.373314095E1,8.140285492E0,-1.120486379E0,1.600371513E1
3.235352363E1,1.944091797E0,2.968810201E-1,4.788403213E-2,1.967212275E0
3.237352837E1,-3.208230257E0,-4.654327869E0,2.269703150E0,6.091556590E0
3.239353056E1,-4.146757126E0,-6.090848923E0,2.528276920E0,7.790136035E0
3.241352379E1,-2.422932148E0,-4.912901878E0,3.849876404E0,6.695427797E0
3.243352889E1,3.160346150E-1,9.289502501E-1,2.863465309E0,3.026922533E0
3.245352332E1,-4.884171486E-1,4.405331135E0,2.786850691E0,5.235649959E0
3.247351811E1,-6.320692301E-1,6.042964935E0,2.968810201E-1,6.083179683E0
3.249353572E1,-1.072602391E0,3.016694069E0,7.086837292E-1,3.279199845E0
3.251352540E1,-1.541865945E0,4.788403213E-2,1.340752959E0,2.043835113E0
3.253352665E1,-2.355894566E0,-1.963245392E0,1.388636947E0,3.366434946E0
3.255352337E1,-2.911349297E0,-2.461239338E0,8.523358107E-1,3.906421654E0
3.257353046E1,-3.371036053E0,-1.934514999E0,-5.075707436E-1,3.919676059E0
3.259352660E1,-2.892195702E0,-8.906430602E-1,-9.002198577E-1,3.157283140E0
3.261352692E1,-1.503558636E0,-2.011129409E-1,-1.225831270E0,1.950332610E0
3.263353077E1,-6.895300746E-1,9.576806799E-3,-1.388636947E0,1.550437360E0
3.265352671E1,-2.202665508E-1,2.489969730E-1,-1.484405041E0,1.521175588E0
3.267352968E1,-3.830722719E-2,5.650315881E-1,-1.963245392E0,2.043296505E0
3.269354832E1,6.129156351E-1,-4.405331016E-1,-2.470816135E0,2.583537761E0
3.271353254E1,1.465251446E0,-5.363011956E-1,-3.648763418E0,3.968381944E0
3.273353129E1,-2.585737705E-1,3.160346150E-1,-3.811569214E0,3.833379468E0
3.275352619E1,-8.523358107E-1,-1.704671621E0,-2.834734917E0,3.415860612E0
3.277352811E1,4.118026793E-1,-2.097320795E0,-3.064578056E0,3.736304943E0
3.279354332E1,2.097320795E0,8.427590132E-1,1.915361360E-2,2.260390261E0
3.281354915E1,2.691082716E0,5.841852427E-1,7.450755596E0,7.943359336E0
3.283351942E1,2.911349297E0,-4.912901878E0,9.720458984E0,1.127385837E1
3.285353275E1,8.858546257E0,-2.499546528E0,4.797980309E0,1.037989353E1
3.287352160E1,2.949656487E0,7.977479935E0,4.252102375E0,9.508997534E0
3.289353905E1,7.374141216E-1,5.975927353E0,6.129156351E-1,6.052367544E0
3.291353452E1,-5.363011956E-1,1.331176162E0,-9.576806426E-2,1.438339483E0
3.293351895E1,-8.236053586E-1,-2.135627985E0,-2.873041928E-1,2.306897565E0
3.295357280E1,-1.561019540E0,-4.060565948E0,-3.830722719E-2,4.350453456E0
3.297353514E1,-1.465251446E0,-2.968810081E0,-2.681505978E-1,3.321550819E0
3.299352572E1,-2.260126352E0,-1.149216816E-1,-6.607996821E-1,2.357548375E0
3.301352301E1,-2.834734917E0,1.561019540E0,-4.405331016E-1,3.265972055E0
3.303352681E1,-4.481945515E0,2.317587137E0,-3.064578176E-1,5.054993781E0
3.305354040E1,-5.276820660E0,2.365471363E0,-1.149216816E-1,5.783899899E0
3.307354244E1,-4.730942726E0,2.020706177E0,-3.830722570E-1,5.158664254E0
3.309353155E1,-3.045424461E0,1.455674648E0,-1.130063176E0,3.559584472E0
3.311353936E1,-1.302445769E0,1.034295082E0,-1.273715258E0,2.094870367E0
3.313353139E1,8.523358107E-1,8.427590132E-1,-1.225831270E0,1.714462421E0
3.315352994E1,1.149216771E0,4.979939461E-1,-2.126051188E0,2.467547529E0
3.317356113E1,6.512228847E-1,3.734954596E-1,-2.959233284E0,3.052974244E0
3.319354098E1,2.873042040E-2,2.873041928E-1,-2.662352324E0,2.677963598E0
3.321353280E1,6.512228847E-1,1.369483352E0,-2.403778553E0,2.842134273E0
3.323353009E1,1.388636947E0,1.838746905E0,-4.242525578E0,4.827869719E0
3.325352629E1,1.628057212E-1,-1.819593310E-1,-4.673481941E0,4.679855591E0
3.327353275E1,3.667917013E0,-1.043871999E0,1.026633644E1,1.095175547E1
3.329353400E1,1.484405041E1,5.832275391E0,1.404917526E1,2.125419004E1
3.331353270E1,1.061110210E1,7.718906403E0,-6.971915245E0,1.485882250E1
3.333354134E1,2.662352324E0,1.225831270E0,-5.075707436E-1,2.974627751E0
3.335353942E1,-2.614468336E0,-4.960785866E0,1.034295082E0,5.702158136E0
3.337353816E1,-3.639186621E0,-6.952761650E0,1.312022567E0,7.956505328E0
3.339353634E1,-2.480392933E0,-4.845864296E0,2.949656487E0,6.191544498E0
3.341353790E1,1.436520964E-1,1.130063176E0,2.518700123E0,2.764331568E0
3.343353978E1,-4.022258818E-1,4.501099110E0,2.154781580E0,5.006472062E0
3.345379895E1,-6.799532771E-1,6.177040577E0,2.873042040E-2,6.214418089E0
3.347353436E1,-1.206677675E0,3.457227230E0,2.873041928E-1,3.673014407E0
3.349351817E1,-2.269703150E0,7.757213712E-1,3.256114423E-1,2.420602992E0
3.351353134E1,-2.738966703E0,-6.129156351E-1,6.991068721E-1,2.892465142E0
3.353353603E1,-3.332728863E0,-1.388636947E0,2.489969730E-1,3.619032154E0
3.355353530E1,-3.476380825E0,-1.379060149E0,-8.140285611E-1,3.827489129E0
3.357350514E1,-2.844311714E0,-5.937620401E-1,-1.551442742E0,3.293878727E0
3.359354035E1,-1.742978811E0,1.436520964E-1,-1.589749932E0,2.363454232E0
3.361352645E1,-1.608903527E0,2.298433632E-1,-1.177947283E0,2.007226527E0
3.363353020E1,-7.182605267E-1,3.256114423E-1,-1.072602391E0,1.331313969E0
3.365353316E1,6.991068721E-1,1.053448766E-1,-1.886630893E0,2.014751619E0
3.367354868E1,2.250549555E0,1.551442742E0,-5.190629482E0,5.866394319E0
3.369359441E1,2.250549555E0,1.551442742E0,-5.190629482E0,5.866394319E0
3.371351968E1,-5.746083856E-1,-2.786850691E0,-3.026270866E0,4.153917058E0
3.373352035E1,1.465251446E0,-2.193088770E0,-5.123591423E0,5.762619996E0
3.375352582E1,2.901772499E0,1.110909581E0,-1.637633920E0,3.512299615E0
3.377353494E1,2.700659513E0,1.628057212E-1,8.868123055E0,9.271659723E0
3.379351790E1,3.572149038E0,-2.710236311E0,9.030928612E0,1.008282209E1
3.381350973E1,7.728483200E0,1.101332784E0,4.692635536E0,9.108414503E0
3.383353087E1,6.177040577E0,5.363011837E0,5.774814606E0,1.001330165E1
3.385352650E1,2.681505919E0,7.450755596E0,4.242525578E0,8.983499108E0
3.387353520E1,-4.118026793E-1,8.025363922E0,-1.264138460E0,8.134746067E0
3.389353723E1,-2.681505978E-1,1.666364431E0,-2.585737705E-1,1.707493940E0
3.391352728E1,-2.873041928E-1,-2.317587137E0,-1.532289088E-1,2.340348892E0
3.393352556E1,-8.714894056E-1,-4.577713490E0,2.106897533E-1,4.664691281E0
3.395353441E1,-1.446097851E0,-3.840299606E0,-2.777273953E-1,4.112934788E0
3.397350686E1,-2.451662540E0,-9.002198577E-1,-1.206677675E0,2.876997744E0
3.399352957E1,-3.323152065E0,5.458779931E-1,-1.101332784E0,3.543198602E0
3.401352655E1,-4.635174274E0,1.541865945E0,-7.086837292E-1,4.936033202E0
3.403354441E1,-4.740519524E0,2.183511972E0,-3.160346150E-1,5.228778802E0
3.405351306E1,-3.629609823E0,1.944091797E0,-9.672574997E-1,4.229556413E0
3.407352848E1,-2.365471363E0,1.101332784E0,-1.752555609E0,3.143221251E0
3.409352155E1,-1.551442742E0,6.224924326E-1,-2.288856745E0,2.834314134E0
3.411351827E1,-1.350329757E0,5.746083856E-1,-1.666364431E0,2.220435918E0
3.413354707E1,-1.043871999E0,7.086837292E-1,-8.236053586E-1,1.506727303E0
3.415352921E1,1.915361360E-2,1.350329757E0,-1.139639974E0,1.767070056E0
3.417352712E1,1.628057122E0,1.417367458E0,-3.620033026E0,4.214752616E0
3.419352285E1,1.407790542E0,6.703764796E-1,-2.145204782E0,2.652014780E0
3.421351468E1,1.848323703E0,2.499546528E0,-3.064578056E0,4.365280291E0
3.423352499E1,2.681505919E0,2.796427488E0,-4.395754337E0,5.859448514E0
3.425353566E1,1.206677675E0,-2.394201756E-1,2.193088770E0,2.514563856E0
3.427353832E1,7.297526836E0,2.863465309E0,1.324472427E1,1.539077817E1
3.429351525E1,1.727655983E1,8.532935143E0,-1.321599364E0,1.931416906E1
3.431353968E1,3.830722809E0,4.022258818E-1,-1.589749932E0,4.166956653E0
3.433351874E1,-2.336740971E0,-5.046977043E0,1.513135433E0,5.763845459E0
3.435354389E1,-3.964797974E0,-6.694188118E0,7.948749661E-1,7.820716319E0
3.437351311E1,-3.179499865E0,-7.364564419E0,2.346317768E0,8.357705160E0
3.439354056E1,-5.554547906E-1,-1.158793569E0,3.351882458E0,3.589769988E0
3.441352191E1,-2.681505978E-1,2.786850691E0,3.936067581E0,4.830224583E0
3.443352832E1,-7.852981687E-1,5.832275391E0,7.565677166E-1,5.933340051E0
3.445352035E1,-1.015141487E0,6.397306919E0,-6.129156351E-1,6.506282628E0
3.447353436E1,-1.771709204E0,2.882618904E0,7.948749661E-1,3.475668491E0
3.449351619E1,-1.905784607E0,2.011129409E-1,6.799532771E-1,2.033420233E0
