time,bpm
1699949852,84
1699949853,84
1699949859,78
1699949859,79
1699949859,85
1699949864,81
1699949864,85
1699949864,78
1699949864,78
1699949864,80
1699949864,78
1699949864,82
1699949865,82
1699949866,83
1699949866,89
1699949867,92
1699949868,94
1699949876,79
1699949876,91
1699949876,91
1699949876,75
1699949876,75
1699949876,95
1699949876,75
1699949876,75
1699949877,74
1699949878,73
1699949879,73
1699949880,72
1699949881,72
1699949882,72
1699949883,72
1699949889,73
1699949889,74
1699949889,73
1699949889,74
1699949889,74
1699949894,74
1699949894,74
1699949894,73
1699949894,73
1699949894,74
1699949894,74
1699949896,74
1699949896,78
1699949897,81
1699949898,79
1699949904,79
1699949904,78
1699949904,79
1699949904,80
1699949904,78
1699949904,79
1699949905,79
1699949906,79
1699949907,79
1699949908,82
1699949909,86
1699949910,87
1699949911,87
1699949912,87
1699949919,83
1699949919,83
1699949919,83
1699949924,82
1699949924,83
1699949924,83
1699949924,86
1699949924,85
1699949924,83
1699949924,83
1699949924,82
1699949924,83
1699949926,83
1699949926,84
1699949927,84
1699949934,84
1699949934,83
1699949934,80
1699949934,83
1699949934,84
1699949934,83
1699949934,79
1699949936,79
1699949937,79
1699949938,79
1699949939,80
1699949940,80
1699949941,80
1699949942,80
1699949949,81
1699949949,81
1699949949,81
1699949949,81
1699949949,85
1699949949,81
1699949949,82
1699949954,85
1699949954,86
1699949954,85
1699949954,85
1699949954,85
1699949955,86
1699949957,86
1699949957,86
1699949958,87
1699949959,87
1699949963,87
1699949963,86
1699949963,87
1699949963,87
1699949965,86
1699949965,86
1699949966,86
1699949967,86
1699949968,86
1699949969,86
1699949970,86
1699949971,86
1699949972,86
1699949973,86
1699949979,87
1699949979,86
1699949979,86
1699949979,87
1699949979,86
1699949984,86
1699949984,86
1699949984,86
1699949984,86
1699949984,86
1699949984,86
1699949985,84
1699949987,84
1699949987,84
1699949988,84
1699949994,84
1699949994,83
1699949994,82
1699949994,82
1699949994,82
1699949996,81
1699949996,83
1699949997,83
1699949997,83
1699949998,84
1699949999,84
1699950000,84
1699950001,85
1699950002,85
1699950003,85
1699950009,85
1699950009,84
1699950009,84
1699950009,84
1699950009,84
1699950010,83
1699950014,83
1699950014,82
1699950014,83
1699950014,85
1699950014,83
1699950015,83
1699950016,82
1699950017,82
1699950018,82
1699950019,82
1699950024,82
1699950024,82
1699950024,82
1699950024,84
1699950024,82
1699950025,83
1699950026,81
1699950027,80
1699950028,80
1699950029,80
1699950030,79
1699950031,79
1699950032,79
1699950033,81
1699950039,82
1699950039,82
1699950039,83
1699950039,81
1699950039,83
1699950042,85
1699950043,83
1699950043,85
1699950043,81
1699950044,84
1699950045,84
1699950046,84
1699950046,84
1699950047,86
1699950048,86
1699950054,86
1699950054,86
1699950054,86
1699950054,86
1699950054,86
1699950054,85
1699950055,85
1699950056,80
1699950057,80
1699950059,79
1699950059,79
1699950060,78
1699950061,77
1699950062,77
1699950063,77
1699950069,78
1699950069,77
1699950069,77
1699950072,77
1699950072,77
1699950072,77
1699950072,77
1699950072,77
1699950074,80
1699950074,81
1699950075,79
1699950075,81
1699950076,80
1699950077,82
1699950078,85
1699950084,86
1699950084,86
1699950084,86
1699950084,86
1699950084,86
1699950084,87
1699950085,86
1699950086,86
1699950087,85
1699950088,86
1699950090,86
1699950091,86
1699950092,86
1699950093,86
1699950099,86
1699950099,86
1699950099,86
1699950099,86
1699950104,87
1699950104,86
1699950104,86
1699950104,86
1699950104,88
1699950104,86
1699950106,86
1699950106,86
1699950106,86
1699950108,88
1699950108,85
1699950108,85
1699950114,86
1699950114,86
1699950114,86
1699950114,86
1699950114,86
1699950115,86
1699950115,86
1699950116,84
1699950117,84
1699950118,83
1699950119,83
1699950120,83
1699950121,83
1699950122,83
1699950123,82
1699950134,81
1699950134,81
1699950134,82
1699950134,81
1699950134,81
1699950134,83
1699950134,83
1699950134,83
1699950134,83
1699950134,83
1699950135,83
1699950135,83
1699950136,83
1699950137,83
1699950138,83
1699950144,83
1699950144,83
1699950144,83
1699950144,83
1699950144,83
1699950144,83
1699950146,83
1699950147,84
1699950148,84
1699950149,86
1699950150,86
1699950151,86
1699950152,86
1699950153,85
1699950159,86
1699950159,86
1699950159,86
1699950164,86
1699950164,86
1699950164,85
1699950164,86
1699950164,86
1699950164,86
1699950164,87
1699950164,86
1699950165,87
1699950166,88
1699950167,89
1699950168,89
1699950174,89
1699950174,89
1699950174,89
1699950174,89
1699950174,89
1699950174,89
1699950175,89
1699950176,89
1699950177,89
1699950178,87
1699950179,87
1699950180,88
1699950181,88
1699950182,87
1699950183,86
1699950189,85
1699950189,86
1699950189,85
1699950189,86
1699950192,86
1699950192,85
1699950192,86
1699950192,86
1699950193,87
1699950194,87
1699950194,87
1699950195,87
1699950196,87
1699950197,87
1699950198,87
1699950199,87
1699950204,82
1699950204,81
1699950204,80
1699950204,80
1699950204,79
1699950205,78
1699950206,79
1699950207,79
1699950208,79
1699950209,79
1699950210,79
1699950211,80
1699950212,81
1699950213,82
1699950219,82
1699950219,83
1699950219,82
1699950219,82
1699950219,83
