time,bpm
1699949852,76
1699949853,76
1699949855,76
1699949859,80
1699949859,76
1699949859,79
1699949859,76
1699949864,82
1699949864,83
1699949864,82
1699949865,81
1699949866,82
1699949866,81
1699949867,82
1699949867,81
1699949868,82
1699949868,81
1699949876,82
1699949876,83
1699949876,82
1699949876,83
1699949877,83
1699949877,83
1699949877,82
1699949878,83
1699949879,82
1699949879,83
1699949880,83
1699949881,83
1699949882,83
1699949883,83
1699949889,82
1699949889,82
1699949889,83
1699949889,82
1699949889,83
1699949894,81
1699949894,81
1699949894,82
1699949894,83
1699949894,81
1699949895,82
1699949896,83
1699949896,82
1699949897,82
1699949897,82
1699949898,82
1699949904,82
1699949904,82
1699949904,82
1699949904,82
1699949905,82
1699949906,80
1699949907,79
1699949908,78
1699949910,78
1699949911,78
1699949912,78
1699949913,78
1699949919,79
1699949919,78
1699949919,78
1699949919,78
1699949919,78
1699949924,80
1699949924,80
1699949924,80
1699949924,80
1699949924,80
1699949925,81
1699949926,80
1699949927,81
1699949927,81
1699949928,81
1699949934,82
1699949934,82
1699949934,82
1699949934,82
1699949934,82
1699949935,82
1699949936,82
1699949937,82
1699949938,82
1699949938,82
1699949939,82
1699949940,82
1699949941,82
1699949942,82
1699949948,82
1699949948,82
1699949948,82
1699949948,83
1699949948,82
1699949949,83
1699949954,83
1699949954,83
1699949954,83
1699949954,83
1699949954,83
1699949956,83
1699949956,83
1699949956,83
1699949958,79
1699949959,79
1699949963,78
1699949963,79
1699949963,79
1699949964,79
1699949966,80
1699949966,79
1699949967,80
1699949967,78
1699949969,81
1699949969,80
1699949970,81
1699949971,81
1699949972,81
1699949973,81
1699949974,81
1699949975,81
1699949979,81
1699949979,81
1699949979,81
1699949979,80
1699949984,79
1699949984,77
1699949984,80
1699949985,79
1699949986,76
1699949986,76
1699949988,73
1699949988,74
1699949994,80
1699949994,76
1699949994,73
1699949994,74
1699949994,73
1699949994,75
1699949994,73
1699949995,76
1699949996,76
1699949997,76
1699949998,77
1699950000,76
1699950000,76
1699950001,76
1699950002,75
1699950003,75
1699950007,75
1699950008,76
1699950008,78
1699950008,79
1699950009,80
1699950014,81
1699950014,78
1699950015,82
1699950015,82
1699950015,83
1699950016,82
1699950016,81
1699950017,81
1699950018,81
1699950018,82
1699950019,81
1699950024,81
1699950024,81
1699950024,81
1699950024,81
1699950025,81
1699950026,81
1699950027,81
1699950029,81
1699950029,81
1699950030,80
1699950031,81
1699950031,80
1699950032,82
1699950033,82
1699950034,82
1699950038,80
1699950038,80
1699950038,80
1699950039,80
1699950039,80
1699950044,78
1699950044,79
1699950044,77
1699950044,80
1699950044,78
1699950046,80
1699950047,78
1699950047,80
1699950054,78
1699950054,78
1699950054,78
1699950054,80
1699950054,78
1699950054,79
1699950055,79
1699950055,79
1699950057,79
1699950057,79
1699950059,77
1699950060,76
1699950060,76
1699950061,76
1699950062,76
1699950063,76
1699950069,76
1699950069,76
1699950069,76
1699950069,76
1699950069,76
1699950069,76
1699950074,75
1699950074,75
1699950074,75
1699950074,75
1699950076,76
1699950076,76
1699950077,75
1699950077,76
1699950078,75
1699950084,75
1699950084,75
1699950084,76
1699950084,75
1699950084,76
1699950084,77
1699950085,77
1699950086,76
1699950087,76
1699950088,76
1699950089,76
1699950090,78
1699950091,78
1699950092,78
1699950099,79
1699950099,80
1699950099,78
1699950099,80
1699950099,79
1699950099,80
1699950104,83
1699950104,82
1699950104,83
1699950104,82
1699950104,81
1699950105,80
1699950105,81
1699950106,80
1699950107,79
1699950108,78
1699950114,73
1699950114,74
1699950114,76
1699950114,78
1699950114,73
1699950114,74
1699950115,74
1699950116,74
1699950117,74
1699950118,75
1699950119,75
1699950120,76
1699950121,76
1699950122,77
1699950123,77
1699950124,78
1699950134,78
1699950134,79
1699950134,77
1699950134,78
1699950135,79
1699950135,80
1699950135,79
1699950135,79
1699950135,80
1699950135,79
1699950136,78
1699950136,79
1699950137,79
1699950138,80
1699950144,79
1699950144,79
1699950144,79
1699950144,79
1699950144,79
1699950145,80
1699950145,79
1699950146,80
1699950147,80
1699950148,80
1699950149,80
1699950150,80
1699950151,80
1699950152,80
1699950153,80
1699950155,80
1699950157,80
1699950159,80
1699950159,80
1699950159,79
1699950164,78
1699950164,78
1699950164,78
1699950164,78
1699950164,77
1699950164,78
1699950165,79
1699950166,80
1699950167,80
1699950168,79
1699950174,79
1699950174,81
1699950174,81
1699950174,80
1699950174,81
1699950175,81
1699950176,81
1699950178,82
1699950179,81
1699950180,81
1699950181,81
1699950183,83
1699950185,83
1699950189,82
1699950189,82
1699950189,83
1699950189,83
1699950194,84
1699950194,84
1699950194,84
1699950194,84
