,x_mean,x_std,x_min,x_25%,x_50%,x_75%,x_max,y_mean,y_std,y_min,y_25%,y_50%,y_75%,y_max,z_mean,z_std,z_min,z_25%,z_50%,z_75%,z_max,answer
0,0.005178496334600002,0.05502892041823239,-0.15320617,-0.02147218625,0.00558406115,0.05135080275,0.08739191,-0.0112287904872,0.06227279146322181,-0.21026564,-0.04101562475,-0.0044364929,0.0174373385,0.13095093,0.0060386561851999985,0.0699410667751037,-0.25351524,-0.02202081625,0.00974059125,0.04881429675,0.15548277,1
50,0.17725298772000003,0.493232579686169,-0.9786873,-0.1385588625,0.24974947999999997,0.42990249,1.377902,-0.10844402670539999,0.527880170387795,-1.7800651,-0.331471085,-0.0595951075,0.17919755,1.0424612,-0.029247911699999997,0.43737667133207087,-0.83650017,-0.31739850000000003,-0.039747357,0.14387584,1.2737551,1
100,0.05025195963999999,0.3421407992683424,-0.5717907,-0.2000097,-0.05264473,0.250465165,0.8255062,-0.062612630624,0.40517515304356994,-1.2549932,-0.2996365125,-0.042502523,0.1416444775,0.8094033,0.06877183408999998,0.5175095223203571,-0.80617595,-0.255530235,0.01218390425,0.2568083975,1.5541158,1
150,0.299595647528,1.0231951679370022,-2.542891,-0.0804258575,0.20388031,0.915669925,2.5439343,-0.127777761846,0.8933024857696553,-2.7420592,-0.33147669,0.10269308199999999,0.38609114499999997,1.2063813,-0.06973434942,0.8536063609698507,-1.6690001,-0.48298503499999995,-0.11658048500000001,0.339844465,2.2266183,1
200,0.073034496662,0.2860215581111175,-0.77413464,0.0018290877500000001,0.041996717,0.12078774125,0.84211063,-0.16633384035799995,0.7914177787100019,-2.6581874,-0.333003765,-0.03705287,0.0417283775,2.0429497,0.014362974668000008,0.6782553747478498,-1.4327092,-0.07619738625,0.009545564999999999,0.1339067225,1.7816715,1
250,-0.00015451956399999633,0.12480432812659552,-0.4666083,0.0040778518,0.029504299499999997,0.06176161775,0.14880562,-0.027376604314000002,0.12856347542379157,-0.4941516,-0.041006088499999996,-0.0017297267999999998,0.032168746,0.26604176,0.007582912168,0.11315500972620057,-0.20055532,-0.0380858195,-0.00121212005,0.01618468775,0.43795967,1
300,0.1125210808772,0.673367134167555,-0.933892,-0.10266035775,0.0318478345,0.12984716999999998,2.8890324,0.009883537444,0.7200357142941199,-3.9704704,-0.08942699425,0.0254740715,0.1665464625,1.904465,-0.05523994429000003,0.7757485465042262,-2.4035559,-0.07450008375,-0.0066781044,0.0360665325,2.5849915,1
350,0.026241640936799995,0.017913226143885866,-0.010515213,0.012873053749999998,0.025651097499999997,0.03952699875,0.06584573,0.004077606465999999,0.05493250250191842,-0.12008667,-0.02155780775,-0.00045871735,0.037176131,0.18862534,-0.007795371982799999,0.023750735890087034,-0.055832863,-0.020854831249999997,-0.011345386499999999,0.007513523100000001,0.06144762,1
400,0.029308991502,0.016157482479467553,-0.011145592,0.02501034725,0.03197074,0.038111567750000006,0.06531787,0.0093681430018,0.02783056614112995,-0.0670743,-0.0007588863025,0.0086462495,0.024370670249999997,0.061686993,-0.0031310748742,0.01390126681258996,-0.03741455,-0.0131584405,-0.0033032894,0.005921483,0.02936554,1
450,0.023735394530000002,0.014762966333023484,-0.009579897,0.012414514750000001,0.023762822,0.03502970875,0.052093983,0.0104902267404,0.03247887095267461,-0.063887596,-0.00485837475,0.0105063915,0.03085136425,0.074745655,-0.0040511035921999995,0.014273365357781016,-0.03464985,-0.01040411,-0.0051681995,0.0053042173000000005,0.038327217,1
500,0.022638840691999996,0.014197282949828144,-0.013004303,0.0148641465,0.022717476,0.03184759675,0.07181263,0.01266244894,0.029625620817088805,-0.048933506,-0.007787585,0.0148084165,0.028208375,0.09232092,-0.00492609977788,0.013194422199567254,-0.030545235,-0.013973593500000001,-0.00590658185,0.003919839875,0.03310728,1
550,-0.08760057846400002,0.6547687130092781,-2.1891966,-0.018375337250000002,0.0151008365,0.0470085145,1.2356354,0.1796300700071,0.5280367652723478,-0.63092804,-0.010921716750000001,0.014869451500000002,0.08499813,2.206015,0.10943390944,0.7447811346693525,-1.6980593,-0.016185045000000002,0.00189399715,0.037257075,2.752429,1
600,0.4111305542,1.0292983674522629,-1.6032355,-0.461172745,0.34289318,1.2597385,3.0138278,0.011407618796000003,0.6255228485600864,-1.217958,-0.43739390749999996,0.0065846444,0.31462702,1.6179606,0.30821853067999994,1.3318610627140464,-2.987185,-0.422106735,0.0499262815,0.5005121225,3.684267,1
650,0.7307536586000001,1.7206435479879056,-3.5201335,-0.0441316185,0.5693261949999999,1.513746375,4.285946,-0.28123901116,2.4575856553191566,-6.1659336,-1.2404315675000002,0.5724833,1.17843745,4.258265,-1.04299043558,1.4637282194146468,-4.6065373,-1.9090705749999999,-0.6847738999999999,-0.065287351,1.8462706,1
700,0.06279077169999998,0.6862951163128981,-1.1611379,-0.35779842500000003,0.085557283,0.36271886999999997,2.07617,0.00964805669999998,1.0460921837319583,-3.1232662,-0.5075912475000001,0.09164953,0.60161495,2.9652114,-0.042925138579999994,0.6735892950082394,-1.5682287,-0.430778475,0.0162045955,0.27269581249999997,1.8399762,1
750,-0.092371320112,0.44440035136219275,-1.0492439,-0.434071345,-0.15009593999999998,0.2484749525,0.89626956,-0.1708518345218,0.7407085998898484,-1.5120983,-0.874142405,-0.165352585,0.26282310249999996,1.6168971,-0.13876341572,0.8245632884671209,-2.2890325,-0.409782695,0.005853623000000002,0.28667176,1.5309052,1
800,0.101603175248,0.25839518828914215,-0.20267868,-0.04524713775,0.0273042915,0.176119205,1.1548367,-0.017883390660000005,0.3757111012188654,-1.1120594,-0.269964215,0.025023221999999998,0.2389463175,0.75589275,-0.01883988284,0.3992464096306649,-1.4387937,-0.10814547249999999,0.0613954075,0.16825723250000002,0.5136399,1
850,0.14447034832,0.48323136838958375,-0.6740351,-0.1608103475,0.05527699,0.34037626249999997,1.4185002,0.028413906474000005,0.3255176026104477,-0.6906991,-0.1457841975,0.029925465499999998,0.18793529250000002,0.76508737,-0.02516101813600001,0.40633776098663893,-0.80157137,-0.245067595,-0.078006505,0.2201581025,0.9369364,1
