,x_mean,x_std,x_min,x_25%,x_50%,x_75%,x_max,y_mean,y_std,y_min,y_25%,y_50%,y_75%,y_max,z_mean,z_std,z_min,z_25%,z_50%,z_75%,z_max,answer
0,-0.08437489986600001,0.4681958476696644,-1.2139401,-0.270809765,-0.0253126625,0.056157888249999996,1.4258041,0.025495976426000003,0.59714982258626,-2.229795,-0.1665819875,-0.033682108,0.1675794125,1.3624468,-0.16722144114399998,0.481103861687112,-1.8211198,-0.2028183975,-0.047087431,0.060605764,0.70921135,2
50,0.11827230489599996,0.7031390136335689,-0.38651896,-0.086593508,0.0100381379,0.07748448599999999,4.2947884,-0.1539163349,0.8450632312651569,-5.0087233,-0.14632642499999998,-0.05825901,0.0198500155,2.026451,0.08889658067445998,0.9551241736848017,-2.065058,-0.06815183,-0.0076327325,0.0350493195,6.091754,2
100,0.0014626981804000015,0.0639570763776849,-0.18599701,-0.037654638500000004,-0.00046443938999999994,0.033608556,0.16185856,-0.036872262505599995,0.06331223091779746,-0.19736624,-0.0897002225,-0.024841547,0.010700345125,0.08386803,-0.010238933859999997,0.06557086361967812,-0.1534524,-0.060335874750000004,-0.00928330435,0.037087559,0.13353825,2
150,0.005418577125000001,0.05203202045380694,-0.11124706,-0.027557730500000002,0.0072095393,0.04335951875,0.11084366,-0.031142358828,0.04452926951400435,-0.1315546,-0.0609720945,-0.036352872999999994,0.0011353493,0.06377792,-0.00796212218,0.03856262559445424,-0.07691908,-0.032660603999999996,-0.00734734535,0.01896715175,0.09177446,2
200,0.024523537801999964,1.3701169911794016,-3.1264188,-0.05812144275,0.0109934805,0.627845765,2.3893266,-0.008425388260000007,0.4260622988154114,-1.884728,-0.0789735335,-0.026135206,0.1417319775,0.74668837,-0.09716683060080002,0.7805314465695596,-1.6415591,-0.3513249825,-0.00829362885,0.1613541875,2.7460866,2
250,-0.0007069805999999845,0.6534588633595618,-1.9660699,-0.3796384325,0.048799516,0.463010665,1.3725863,-0.11017326334000004,0.8678161238272311,-1.8761387,-0.5831638575,-0.164774895,0.334843875,2.449955,-0.05190096910999999,0.8405738120833781,-2.5686374,-0.5332106025000001,-0.13482344000000002,0.4220069325,1.8571815,2
300,0.029968245005999997,0.42380180462486744,-0.8804321,-0.278366685,0.100797653,0.2973283425,0.860106,-0.07912307730000004,0.8732632430901607,-2.8047185,-0.30897951,-0.0304062365,0.3062320975,2.515708,-0.043696588924599995,0.5167978266507373,-1.1918848,-0.36824136500000004,-0.12388765500000001,0.2137222875,1.081965,2
350,-0.022893082179999996,1.9680201606899175,-6.919754,-0.7396446624999999,0.12968445,0.3032034675,5.8979115,-0.06409144465999993,2.3462511922894245,-10.8650465,-0.45015777,0.0259850025,0.32413614,10.434945,-0.3465583128,1.355798572221268,-7.1485286,-0.7515372325,-0.15588856,0.4051708625,1.9430428,2
400,0.11480809054000002,0.9966825183018926,-1.5511732,-0.600560835,-0.057746885,0.690006625,2.8276148,-0.110856808572,0.7615960462506346,-2.0869732,-0.5053729975,-0.1206007,0.34996843499999997,1.7214284,0.03855210296,0.9626833621640793,-2.16692,-0.5200367175,0.207300065,0.64291233,2.261829,2
450,0.10961344756,0.2830847785382572,-0.32824755,-0.06848454500000001,0.046203613000000004,0.1975755675,1.1337314,0.00420513241799999,0.3191111281254049,-0.6741376,-0.16042101375,-0.0107586385,0.09603428950000001,1.0864444,0.033068132660000006,0.26181261796677824,-0.6516652,-0.1269901975,0.0354784725,0.2274798725,0.60545087,2
500,0.11519415888,0.39081122967747767,-0.6939535,-0.08666360375,0.09111023,0.280887365,1.1718149,-0.0724492804,0.5355064172298714,-1.7576036,-0.3545459525,-0.026633023999999998,0.1998436475,1.7373233,0.0024746261519999935,0.2817157183934187,-0.6895907,-0.1746144875,0.0372998715,0.21157568999999998,0.5235605,2
550,-0.023177453427999997,0.49608004409693796,-0.79735947,-0.3896893,-0.191636085,0.368768005,1.0578969,0.078501205524,0.3106365253453209,-0.84219646,-0.11128711725,0.037868022,0.2687754625,0.8560395,-0.09409662783999999,0.3183746496705385,-0.82784224,-0.2577496175,-0.042197108,0.093571185,0.67892385,2
600,-0.150907612778,0.7778928649221335,-2.2131736,-0.35689645999999997,-0.00842320935,0.1885534525,2.2108378,-0.17999142608,1.1879262741142749,-4.341014,-0.363770245,-0.08580208,0.3077948125,2.3280923,-0.2570714785968,1.0001886833918523,-4.0037365,-0.25555426,-0.01196682442,0.23337227,1.2288473,2
650,0.43559142239999993,1.3281869408990405,-3.4910612,-0.0912963175,0.68050503,1.183614125,3.806673,-0.02483820812999999,1.0457112938783417,-3.1393838,-0.5580525125,-0.025135636249999996,0.5569182975,2.3574696,0.021455706999999994,1.5363356834665032,-3.0647793,-1.069057575,-0.24254656,1.1069858750000001,3.3911633,2
700,0.09242809923999996,2.4992423214753274,-5.535785,-1.493725975,0.297741015,1.6281641999999998,5.550551,0.16653376619999996,1.8280437689806017,-4.3323603,-0.8908843975,0.5237007,1.3569824499999998,5.0902634,-0.05044149576,0.8296099022538194,-1.910975,-0.5428105175,-0.1355985375,0.4758411025,2.274583,2
750,0.18384821933999998,2.6758382279030237,-6.9013543,-0.9507592,0.20127734000000003,1.868675375,6.21009,-0.01256021299999998,1.4899076700220206,-3.432252,-1.201435325,0.137089727,1.0813617875,3.3250742,-0.05728095264,0.6765297621165423,-1.6012151,-0.3602353625,-0.066573638,0.28136704500000004,2.1171553,2
800,-0.008035404020000003,0.8539429968250856,-1.896997,-0.49835801,0.18204236000000001,0.6143779575,1.8188632,0.004897181070000006,0.4588478195635781,-0.6715689,-0.304508685,-0.10834527,0.19977640749999998,1.9641442,-0.1122201675,0.4197403613544071,-1.2323356,-0.3525492575,-0.203882695,0.138413195,0.9093869,2
850,0.14066051032000002,0.9240769054297568,-1.710104,-0.26926863,0.11684298500000001,0.5483414,2.2516408,0.06936044522200001,0.9984054643058773,-2.249652,-0.32411909,-0.016641854949999996,0.5381072775,3.6228435,0.03545796998000001,1.0947431393472689,-2.7727478,-0.4059520975,-0.045408963499999996,0.35622820250000004,3.548874,2
900,0.0041921142600000036,0.1726876496021954,-0.45002174,-0.09580576375,0.0247404575,0.090340733,0.54818106,0.01644205201,0.17569279388384468,-0.3206272,-0.108349325,0.012748003,0.08889663,0.5325928,0.007810511796000005,0.14299248932434497,-0.38192964,-0.06879633675,0.0181913375,0.116042851,0.2391944,2
950,0.014432582842000004,0.07879126119427055,-0.17940855,-0.0491012325,0.01133537275,0.073794485,0.2223196,-0.006860351491999999,0.09623663453358088,-0.3252325,-0.0460659265,0.006029605800000001,0.055540322499999996,0.1733799,0.01985970514328,0.10627960228913601,-0.25962925,-0.0369375345,0.0120886565,0.05898964375,0.32247853,2
1000,-0.0034837146308000022,0.32327951775253894,-0.6735158,-0.2164702375,-0.027675391,0.14006567250000002,0.8843379,-0.144149332288,0.5397979274744323,-1.7241712,-0.262651565,-0.077282905,0.1122438925,0.88101196,-0.009313169020000005,0.5718492836917831,-1.6309829,-0.21213126000000002,0.043011426000000005,0.26194543000000003,1.034298,2
1050,0.1807659588,1.2804517487002862,-1.7084548,-0.74155971,0.144518975,0.7610156125,3.333765,-0.10594592755400002,1.0893345830895247,-2.5056,-0.7092188,-0.16564786,0.4395425325,2.5895324,-0.15967270144999998,0.8758289967001526,-2.912044,-0.43105640749999996,-0.078694342,0.3401072075,1.8782353,2
1100,0.025704274270000004,0.4209495631940128,-1.1255716,-0.19670485999999998,0.046023368,0.3279793875,0.7497463,0.0082472654232,0.27486046925125224,-0.5996716,-0.171233175,0.037070035,0.1526964875,0.81908166,-0.006109503889999998,0.2965797979347409,-0.9933405,-0.1897616375,-0.010812759249999998,0.2406981,0.55547047,2
1150,-0.111915861802,0.46432641585696954,-1.784533,-0.1629263725,0.01033282265,0.13037759,0.55537724,-0.067077481988,0.393988567435793,-1.1620181,-0.306648375,-0.021768093,0.135393145,0.9989662,0.07389122948,0.36610180218928634,-0.7297683,-0.139950514,0.138174535,0.2515659325,0.867816,2
1200,0.11678829192000001,0.49638281772063014,-0.64919984,-0.26029861,0.023700475500000002,0.37810832,1.4712749,-0.025413368946000006,0.32578208918704404,-0.71853447,-0.1763272275,-0.00196498625,0.11739811375,0.89078707,-0.09554046546,0.2954731849747849,-0.93123245,-0.2477362125,-0.091686248,0.119949341,0.44679356,2
1250,0.016866017615999998,0.33743540414069834,-0.6520808,-0.2364246825,0.0653799775,0.285875435,0.6475661,0.0026814080756400044,0.2806340337931042,-0.7177174,-0.14655471,0.0047608204,0.2079469975,0.69857275,0.026471539760000003,0.34572347693923355,-0.57475185,-0.24480104249999998,0.029369831,0.18193245,0.8550625,2
1300,0.08499072816399997,0.5473105271343801,-1.2335255,-0.1935405175,0.10693014,0.41605407,1.3696451,0.051307314374,0.619083657376021,-2.5208569,-0.25609279,0.206299725,0.439936515,1.0482215,-0.07929059057,0.4336723256699702,-1.741879,-0.3115103275,-0.00728750225,0.1637508875,0.874115,2
1350,-0.0703418757,0.3750095536306841,-1.0995634,-0.274850435,-0.0233871935,0.17275458500000002,0.8213594,-0.013307011020000013,0.6885266839436002,-1.5655878,-0.38800901,0.0341493635,0.3520569,1.122396,-0.007776032342000005,0.3892067765959307,-0.85216904,-0.2344920625,-0.028736592,0.21348524,1.2034435,2
1400,-0.027832597639999998,0.3408762204037322,-0.701771,-0.2499632825,-0.07594347,0.16429209749999998,0.96362543,-0.061265089816,0.4794298151741124,-1.1832751,-0.3260163825,-0.0319842995,0.2102929025,1.5502553,0.003140307459999998,0.318214461155403,-0.7623658,-0.20659876,-0.011349677999999998,0.244488715,0.66376877,2
1450,0.116898832952,0.5147625349407695,-0.82483983,-0.1838099325,0.05870104,0.334718645,1.6493554,-0.019208789389999995,0.407176074567944,-0.81841826,-0.2693414125,-0.0429831745,0.15884585499999998,1.3572683,-0.0473613171,0.34736040809383995,-0.89027023,-0.2656939,-0.0468945505,0.13533401499999997,0.7978716,2
1500,-0.10482711994,0.3710027041369861,-1.0958208,-0.2808462325,-0.14367592,0.0731232775,1.1019206,0.12018672878999999,0.45610029471596514,-0.923635,-0.155640365,0.041418612,0.39807605,1.1837078,0.09025535832,0.35108624336432404,-0.535347,-0.0844337925,0.079669955,0.24047112999999998,1.2235909,2
1550,-0.028180523584000007,0.236256173743286,-0.5502658,-0.1883873975,-0.0487408635,0.136014105,0.53940725,-0.126245623658,0.3730183768275687,-1.20458,-0.344375365,-0.09529143500000001,0.1004468195,0.8728186,-0.004323213954000011,0.31053361064454377,-0.883358,-0.1951305825,0.041069507500000005,0.1830308425,0.5450592,2
1600,-0.013089491850000003,0.4064781930144551,-1.7094877,-0.0727380525,0.043580532500000005,0.2103497975,0.43843699,-0.010193608319999999,0.3378503574220987,-0.8931314,-0.2261015225,-0.0444701915,0.1916649925,1.0680828,-0.04715250229199999,0.41784471529318595,-1.4489799,-0.192210555,0.036802768,0.187707185,0.55204535,2
1650,0.04924906948000001,0.420610065963877,-1.3833289,-0.2180576925,0.0415710205,0.25334585499999995,1.0488019,0.028138938020000004,0.5961613260024106,-2.032259,-0.17463695750000002,0.10367501,0.40653938,0.8620529,0.06218473364,0.5205137526272208,-1.732307,-0.130889775,0.11227751,0.3070296,1.5303059,2
1700,0.08587073444,0.38138023377754504,-0.8805483,-0.039848625,0.16621292,0.29985851249999995,0.86964107,0.009991220000000002,0.35243118577015786,-0.8205582,-0.18055883250000002,-0.016726553499999998,0.21664557,1.1800995,-0.0030143811319999934,0.5027899188074105,-1.8548102,-0.14819526500000002,0.12957954,0.2092416275,1.02034,2
1750,0.06857740376,0.3091974835593062,-0.6320828,-0.1559060475,0.0696348265,0.253572675,0.6291794,0.008331298740000001,0.2712014500538834,-0.711735,-0.123290125,0.029340386500000003,0.1560727925,0.8711133,-0.08015861458599999,0.27737371857774906,-0.78160095,-0.196689365,-0.0252890585,0.0918543325,0.3716488,2
1800,0.013277942293999983,0.9224032930001507,-3.915211,-0.2442590575,0.0895621775,0.5173134875,1.5308357,-0.22927586909000003,0.8601398051873242,-3.470286,-0.51097356,-0.139262675,0.18462300625,1.4413371,0.14889668624,1.187106408285422,-2.290094,-0.22819676625,0.06359767899999999,0.717058075,3.8630013,2
