,x_mean,x_std,x_min,x_25%,x_50%,x_75%,x_max,y_mean,y_std,y_min,y_25%,y_50%,y_75%,y_max,z_mean,z_std,z_min,z_25%,z_50%,z_75%,z_max,answer
1550,0.26843843458600003,0.5303409035751425,-0.4264698,-0.128757955,0.15109897,0.3977552675,1.7545543,-0.44876984248,1.0373734739417677,-3.8505988,-0.92930875,-0.27142418,0.2047083925,1.860276,0.05863665378000001,0.5620663475304803,-1.7448845,-0.2139532575,0.080153705,0.4705264625,0.9270544,1
1600,0.06937811332000002,1.545621137415298,-4.468685,-0.0910448425,0.08156740500000001,0.9613477,3.1021197,0.4857872577599999,1.4444898801225463,-2.74973,-0.1330020425,0.169353005,0.8986603825,5.457076,-0.30597185816800004,1.5809810624538145,-5.1980686,-1.112863625,-0.086637975,0.3104562725,4.009492,1
1650,0.013002691014080001,0.046572231601794536,-0.111091375,-0.010956645249999999,0.0169487,0.052511453,0.08886361,0.028901043084000003,0.0385543226230156,-0.11201763,0.007648945,0.0345869065,0.05095696475,0.10413647,-0.011922817092000002,0.04159016571414482,-0.114539385,-0.03562408675,-0.0099122525,0.014254451,0.067204,1
1700,0.008668437134000001,0.11382034572391918,-0.29528666,-0.0231611735,0.011663436749999999,0.02494829925,0.4011004,0.0311043738888,0.08415877267199226,-0.22445679,0.002007007705,0.030079364999999997,0.057179928500000005,0.33100986,-0.012686743854,0.08493784968044248,-0.3596716,-0.030556082499999998,-0.0108259915,-0.001233994975,0.25799704,1
1750,0.012341656858,0.11424003995581525,-0.25289345,-0.028464674750000002,0.0047926904,0.053391456000000004,0.35338902,0.038761959076,0.1337305024034191,-0.3197298,-0.01444387425,0.032713889999999995,0.11332535599999999,0.35586596,-0.013571848618000003,0.07287829712204512,-0.19740224,-0.042118132249999995,-0.018644333,0.02236729875,0.15644503,1
1800,-0.013321681165999999,0.2318981125023496,-0.9114075,-0.0794479825,-0.015683651,0.056559563,0.61398673,0.010608205660000003,0.14048316732838853,-0.24062824,-0.072767497,0.008934498,0.10952997175000001,0.29761648,-0.02166739453,0.14795937977466556,-0.5201547,-0.052972018499999995,-0.010301709,0.039964914,0.37015152,1
1850,0.09209640313400001,0.6178011311957001,-0.8228713,-0.35225255499999997,0.024683667,0.3139837125,1.9881759,-0.6406125901300002,1.1743241465469123,-4.056112,-1.227036825,-0.14952993,0.1828513125,1.0048113,0.14848936865999998,1.2482354581483075,-2.4258764,-0.1816932,0.0292305945,0.422652375,3.9523816,1
1900,-0.046324743159999994,0.1648758052373216,-0.47812268,-0.107959265,-0.0303503275,0.0319894555,0.4568107,-0.10163307064999999,0.2918945905432641,-1.186141,-0.1851251125,-0.04350996,0.048731803500000004,0.41155148,0.0181942552372,0.2735254592932058,-0.670416,-0.0820077975,0.002804160115,0.12936112624999999,1.0599899,1
1950,-0.00023981935799999922,0.0945592802303306,-0.23248819,-0.047326244249999996,0.013521179500000001,0.06507531150000001,0.17174552,-0.022257003879999994,0.11551700131373484,-0.336195,-0.07613921125,-0.025367260000000003,0.0501112935,0.20665169,0.023507710660000004,0.12582342804472457,-0.3748895,-0.033661008500000006,0.019707739000000002,0.102822306,0.31499147,1
2000,-0.027298118067999998,0.1891710596083946,-0.47910446,-0.0959976835,-0.0445417915,0.10488165,0.40545163,-0.019904270180000003,0.16679209952948754,-0.36621475,-0.1361289025,-0.029926776500000002,0.1185367075,0.33207703,0.015961188336000007,0.16353847709175853,-0.31264758,-0.1112763865,0.014347612999999999,0.141380695,0.38115728,1
2050,0.09502349680000002,0.42365720422769537,-0.65319824,-0.17779976,0.0229403265,0.293491355,1.5749784,-0.733325916876,2.5769310366205085,-12.834957,-0.67483975,-0.263857835,0.2265908675,2.9829798,-0.032858361520000046,1.5810651149435315,-3.2767644,-0.62812093,-0.2244102,0.33337897250000004,8.461775,1
2100,-0.011152737045600002,0.22513389249432242,-0.56875396,-0.12555015,-0.034776508,0.118198723,0.55255824,0.020464877279999984,0.6665903044451753,-2.3517065,-0.18571115,-0.0130746365,0.253438235,2.2568016,-0.02833298768600001,0.5382791046222007,-1.3073676,-0.14642942,0.022496462,0.14401936375,1.7346282,1
2150,0.004110412619999998,0.09207657733366313,-0.16327155,-0.056135744,0.011003524,0.0600843405,0.30587927,-0.02337544429,0.07691098344414533,-0.21283197,-0.0737884035,-0.0220737455,0.02444362625,0.19022083,-0.016063299156,0.06143997233791723,-0.2081337,-0.042253256,-0.013262748500000001,0.021080851499999997,0.08437252,1
2200,0.0175902709438,0.12343407195980152,-0.32433015,-0.055114000999999996,0.0104636255,0.11326277124999999,0.34640187,-0.01660026536,0.15502740490676345,-0.42575645,-0.085552931,-0.024060726,0.0619392395,0.3685403,-0.00218111057484,0.10506141730607899,-0.28137636,-0.04159533975,0.002405166629,0.0537816285,0.35317898,1
2250,0.000403468751999998,0.08452022391724485,-0.18464363,-0.059369415499999995,0.00497156385,0.0534610155,0.22404146,-0.013254479861200003,0.12277341711150436,-0.29223585,-0.08918189874999999,0.007850408699999999,0.0815984025,0.25428963,-0.012144183861,0.06565083481868596,-0.1775279,-0.05631387375,-0.0050537585999999995,0.03156542725,0.1410861,1
2300,0.0015697338320000013,0.048104207246327475,-0.13558435,-0.0232555565,0.0053732395,0.02507928,0.13822997,-0.011014222970000001,0.06053885032609561,-0.14708519,-0.043662190000000003,-0.012490988,0.017074704500000003,0.17196226,-0.011772222439399998,0.03107451433577859,-0.13059711,-0.0240691905,-0.0125346185,0.004501104375,0.067934036,1
2350,-0.0013721584722000005,0.01896097729615551,-0.046280622,-0.009920865,0.000372707845,0.0093527735,0.04136336,-0.0071995639392,0.01998590768981696,-0.061847687,-0.0181093215,-0.0064647198,0.009297847875000001,0.025952816,-0.0124142551712,0.014450127044313045,-0.04735422,-0.0216879845,-0.011672497,-0.0039308071,0.02397728,1
2400,-0.0038422274521799997,0.017848462594990417,-0.043776393,-0.0168389975,-0.0002716183575,0.00678068385,0.029339433,-0.007520647,0.02337559720566644,-0.07352209,-0.019113779,-0.0057647227499999995,0.0039696693,0.087368965,-0.010189247089999999,0.020228721603453723,-0.061626434,-0.0242426395,-0.009405613,0.0038051605500000005,0.036969185,1
2450,0.001897811122600001,0.09450164623890712,-0.21556675,-0.0371541975,0.00362581015,0.04485428275,0.40122384,-0.008852529388000002,0.06100257532425104,-0.22105932,-0.0546804675,0.0010869503000000003,0.03596663475,0.12832499,-0.01090484603,0.04293924204686813,-0.11247921,-0.03388988925,-0.010892868,0.0188848975,0.09567261,1
2500,-0.005296425765199999,0.0484974210243295,-0.09225774,-0.0416072905,-0.0048497320500000005,0.02503767625,0.10647166,-0.0033862208108000023,0.07033783313932214,-0.18692255,-0.046708702750000004,-0.00077652932,0.035144687,0.17580462,-0.011511593034000003,0.042062953224207604,-0.1091342,-0.03619480125,-0.010767698499999999,0.01787197575,0.0883894,1
2550,0.007545220620000002,0.08593177256430325,-0.18576694,-0.0650697335,0.0216525795,0.05731496175,0.1881268,0.009040441722,0.10029382671892434,-0.20817709,-0.04802024375,0.017277717499999998,0.0856634375,0.21336079,-0.009372367788400001,0.07972615780078791,-0.20357084,-0.06815243,-0.0141432285,0.05282008625,0.20111799,1
2600,0.011795034540000004,0.12399353199911747,-0.2686684,-0.05531990525,0.010802865,0.0771374125,0.29565835,0.0009273621499999971,0.20274888511516817,-0.5609975,-0.090552925,0.005312919499999999,0.10563325625,0.4154358,-0.012446937298000003,0.10912082554078321,-0.3580165,-0.06846177625,0.0012462139,0.039132476,0.25274897,1
2650,0.009654602998000002,0.053056276847093756,-0.13306189,-0.02052861425,0.014490485,0.0373471965,0.12693524,-0.0016197874153999975,0.06576392109872303,-0.17772627,-0.033181906,0.005707264,0.02352881475,0.13063145,-0.012223243784200002,0.031194375782529295,-0.07810593,-0.032350540250000004,-0.012649536,0.0062023401,0.056363106,1
2700,0.005524678005999999,0.09883034190018448,-0.2660675,-0.043824076999999996,0.011719346,0.055000126499999996,0.30927348,0.009812440637199998,0.08843837082719133,-0.21250963,-0.037078141999999994,0.0178425315,0.0646286,0.19873428,-0.015537424042000002,0.04323858712372423,-0.11160469,-0.03820574275,-0.0160832405,0.008423805575,0.098409176,1
2750,-0.008156700020000003,0.11827894092412233,-0.3090589,-0.0526710155,-0.024218380999999997,0.06624611999999999,0.25224566,-0.005245408919999999,0.09657448122684635,-0.18978214,-0.043421865750000004,-0.0075891015,0.0428848275,0.34449196,-0.005929670408000003,0.056754201452853016,-0.16687965,-0.0430059435,-0.0034954547,0.031416893,0.15084887,1
2800,-0.013828015369120001,0.08047574193722554,-0.27928317,-0.06803319,-0.012315750350000002,0.042416006,0.12949765,-0.0058439824946,0.08942334769163317,-0.25425005,-0.03987479225,-0.0112576485,0.01322746275,0.28387403,-0.011547899370000003,0.041286054559430775,-0.11293173,-0.037150502,-0.006789922699999999,0.0174504515,0.08946657,1
2850,-0.00874811907,0.09525747553396584,-0.26141763,-0.070008515,-0.0061678885,0.04720056025,0.21479237,-0.006156349029999999,0.09444558412598215,-0.2307558,-0.06264984750000001,-0.0156025885,0.032914876999999995,0.20523119,-0.002554550140800002,0.048442140270467775,-0.12893867,-0.023966908500000002,-0.0034604072699999998,0.02592086775,0.11989021,1
2900,-0.013638112216,0.04506570682354844,-0.15771317,-0.032839924,-0.017679512,0.01824903475,0.06416786,-0.0009700964380000007,0.04851128527478242,-0.10158682,-0.03455412375,-0.0026869774000000003,0.03863287,0.08593464,-0.005649194953999999,0.04141737157889387,-0.082084656,-0.0266368395,-0.01260972,0.01651668575,0.14233875,1
2950,-0.005400783975,0.024588056827479565,-0.06374502,-0.020145476000000002,-0.00138378145,0.01563823275,0.03815937,-0.003494787182,0.03005570162143057,-0.08342075,-0.0184652805,0.00107598305,0.01379144175,0.0896101,-0.011656570426199999,0.020692542851042127,-0.058444023,-0.029274225,-0.008992672,0.004186749475,0.030803204,1
3000,-0.0012788582040000002,0.03400049660627021,-0.07808876,-0.0231722595,0.00145852565,0.020502984250000002,0.07878637,-0.0016770459048000002,0.03647039598458547,-0.09075165,-0.019696712749999998,-0.00199627877,0.01876962175,0.12818384,-0.007777137829,0.023796762415471576,-0.067186356,-0.02543580525,-0.0053739549,0.007133603075,0.04563093,1
3050,0.0008909224239999997,0.029125324836338652,-0.07066727,-0.018545747,-0.00198400025,0.02417224625,0.059880972,-0.0057187842386,0.030126006016735603,-0.06407547,-0.02802968,-0.0041897298,0.01374375825,0.073999405,-0.0078595066386,0.023902107523314783,-0.065562725,-0.02858316925,-0.007283926,0.0097117425,0.040507317,1
3100,-0.010775974019999999,0.09455390635393708,-0.19754958,-0.0591617225,-0.0043820738000000005,0.04497438675,0.27332163,-0.010026550427999999,0.1221035993729634,-0.34553814,-0.0724104645,-0.015581608,0.04378998275,0.33317327,-0.007574319770000001,0.07201964144313097,-0.25178766,-0.037420987749999995,-0.0088574885,0.02848911275,0.19185781,1
3150,-0.015052039606399998,0.058178412571296634,-0.14317262,-0.0559631275,-0.01002877946,0.031018286250000002,0.085199475,0.004109373202000003,0.08820714651377189,-0.17980146,-0.0516051055,0.00081849105,0.05070328675,0.22814798,-0.0024329755792,0.055638756600880655,-0.11548996,-0.0403374435,-0.0140089985,0.038835167749999996,0.12498903,1
3200,-0.0126461242626,0.04889917954897253,-0.16328812,-0.03822413,-0.0193549995,0.006358564099999999,0.105419874,-0.0017638111960000002,0.06816176354986986,-0.14502859,-0.04928267,0.0025980472999999997,0.038597703750000004,0.19618177,-0.004534187609,0.05339049876998317,-0.15983868,-0.030088067250000003,-0.00387167935,0.017863154125,0.15661716,1
3250,-0.010713787068399998,0.0182089776766362,-0.05829835,-0.0253034835,-0.007154107,0.0020691752675,0.0278821,-0.0012552262336568002,0.022263905843692297,-0.06379366,-0.01449525375,-0.002278566415,0.01027917875,0.07257652,-0.006082906708680002,0.016888104110152794,-0.04120159,-0.017232894999999998,-0.0052118301,0.00431799885,0.027989388,1
3300,-0.0069224405804,0.012501220808345113,-0.04220915,-0.014649451,-0.00488185885,0.0013440251,0.0131344795,-0.0015111827851999992,0.022430401803842752,-0.041687965,-0.01421666175,-0.0059802532000000005,0.009109497325,0.06268978,-0.009365911456000001,0.01487801974398445,-0.04460764,-0.018966079,-0.0091063975,0.00184440605,0.016773224,1
3350,-0.006406793612,0.016718199163941676,-0.03959298,-0.017011881,-0.006964802500000001,0.00625067965,0.028321981,-0.0006222916110000001,0.01872546848147866,-0.043315887,-0.011821389,-0.0026710034,0.01329505425,0.035794258,-0.0093084049141,0.012262312492682895,-0.031498432,-0.01809823525,-0.011170149,-0.002318859075,0.02078104,1
3400,-0.0039602994619999995,0.023964270904221055,-0.067815065,-0.0199533105,-0.0054504872,0.007622897875,0.055161476,-0.00030549997999999997,0.022750467742186413,-0.04155016,-0.0144559145,-0.0004765987499999998,0.01163554175,0.07256508,-0.009732255926,0.01664393612909194,-0.048108578,-0.01955807175,-0.0105745795,-0.0018018484000000001,0.02635479,1
3450,-0.0017803335142,0.014896908936785672,-0.0339303,-0.01014435275,-0.00043916702,0.0062010288,0.03129673,0.0013323211049,0.021843171200727148,-0.04196787,-0.0137518645,-0.005507707549999999,0.015664935,0.051096916,-0.00939853669454,0.014812603847045929,-0.03953123,-0.02186965925,-0.0094447135,-0.0005484819202500001,0.022910118,1
3500,-0.0010828686519999996,0.04287060511327133,-0.09859705,-0.027195275,-0.00115823745,0.021668613,0.10781455,0.003613853215199999,0.04496965520209407,-0.10116863,-0.02427494575,0.00183725358,0.02450919175,0.14023685,-0.0081013584104,0.025608193519343323,-0.07104969,-0.020055055750000002,-0.008079767000000002,0.008460521925,0.055052757,1
3550,0.0014914848766000002,0.04339236440107735,-0.08913469,-0.039114474499999996,0.00750195985,0.02893012725,0.111388445,0.006046409802000001,0.05920480412165935,-0.14492702,-0.030370235000000002,0.007335663,0.04208469425,0.11502504,-0.010836877962,0.04289516461270123,-0.13026571,-0.0311459305,-0.0092663765,0.01207149075,0.07166195,1
3600,-0.0051238916325999995,0.040825758007222074,-0.16041493,-0.02720201025,-0.0054810047,0.0236562495,0.08719683,0.0018504141980000006,0.058258114102453816,-0.18094397,-0.01779115175,0.0049276352,0.0241814855,0.16978121,-0.006585807879599999,0.03560149801862953,-0.1038146,-0.02661609625,-0.0026638508,0.01398491875,0.088161945,1
3650,0.0011268040608,0.04249103667136657,-0.07359147,-0.0299904345,0.00400781635,0.018737673750000003,0.13728046,0.006034021242,0.0439550343637553,-0.08683205,-0.02386963375,0.00696182265,0.03766751275,0.096925735,-0.008389320388399998,0.029761862987753393,-0.093799114,-0.024698019499999998,-0.0098602775,0.01334428775,0.054108143,1
3700,-0.0025405454492,0.057106361718846504,-0.20275807,-0.02805018425,-0.00066721438,0.033953786,0.09550333,0.004820451344000001,0.11860869253416827,-0.34362364,-0.046664357000000004,0.0174160005,0.0635097025,0.2992115,-0.0043736076248,0.07354506659513786,-0.27361965,-0.03769326125,0.0008528232799999999,0.02875173125,0.25736427,1
3750,-0.004875884045400001,0.027859326581252612,-0.064218044,-0.02534157075,-0.00470912455,0.015789449125,0.045069456,-0.011091394314,0.0648721714797455,-0.24328995,-0.04464519025,-0.00250196455,0.0354818105,0.111445904,-0.009755964249999999,0.03604700460826761,-0.116558075,-0.02983117125,-0.009871721,0.011107087,0.08558369,1
3800,0.0004914282824000004,0.05115993995199682,-0.12970567,-0.0330122115,-0.00220537179,0.02896434125,0.10211849,0.0033647255419999994,0.07751089335294734,-0.12802124,-0.05439841725,0.007666826,0.04245459975,0.29909754,-0.012311287014000001,0.0406849502995949,-0.1044693,-0.03051197575,-0.0121040345,0.01508176325,0.09405661,1
3850,-0.005137534117,0.045719848507811064,-0.09720731,-0.04084831475,-0.000240087525,0.0289925935,0.09734559,0.012823886939999998,0.11839818580000666,-0.4878235,-0.02643704425,0.012239695,0.068436624,0.37456942,-0.010253877682000003,0.05508119122711111,-0.26212692,-0.030617475249999998,-0.0068814754500000005,0.018463492749999998,0.13490486,1
3900,-0.005112686222,0.03002683003064072,-0.08834529,-0.01711416275,-0.005806446099999999,0.009053409250000002,0.059173584,0.006872367478,0.0547760228715914,-0.1294694,-0.021569848,0.0044167040000000005,0.036932348999999996,0.15945768,-0.014770345798000002,0.02473522679157202,-0.08544302,-0.024479866250000003,-0.012703180500000001,0.0030485391899999995,0.03053236,1
3950,-0.0017420530260000011,0.04826309710017197,-0.1030066,-0.034978747250000004,-0.0029718876,0.0313652145,0.18434644,0.00518306738,0.057896779156023224,-0.115251064,-0.03697919825,0.00683760645,0.0389158725,0.17891836,-0.013790540642000002,0.036022340800240936,-0.12274313,-0.0331553225,-0.01476359375,0.0032886267,0.064222336,1
4000,-0.006709842736800001,0.051789506993743926,-0.1822033,-0.03693294525,-0.0045697689,0.02888476825,0.106574535,0.0036264324659999996,0.05738249112263976,-0.13952875,-0.036806822,0.0091552735,0.0453351735,0.110649586,-0.017996873954,0.038972814830637505,-0.108094215,-0.04275727275,-0.0196404455,0.007238984,0.06439686,1
