,x_mean,x_std,x_min,x_25%,x_50%,x_75%,x_max,y_mean,y_std,y_min,y_25%,y_50%,y_75%,y_max,z_mean,z_std,z_min,z_25%,z_50%,z_75%,z_max,answer
750,-0.071171535784,0.30343086141706505,-1.3290462,-0.12671132,-0.021816652,0.04764235375,0.779829,-0.04100659330000002,0.4741956560397003,-2.7948494,-0.1438163525,-0.0390844345,0.0575363635,1.1000805,-0.16372396760799998,0.48290709099734336,-2.6363761,-0.23579527249999999,-0.10469918,0.04863882,0.6817889,0
800,-0.078976060086,0.11266632422877397,-0.60959244,-0.12247589,-0.073610045,-0.03615652075,0.17259902,-0.042644729783999996,0.17182636942698512,-0.43487167,-0.14214218,-0.063197612,0.013787746449999999,0.6281762,-0.039172766148,0.2295888481908522,-0.37484074,-0.09660899625,-0.06463076200000001,-0.01209974275,1.4048796,0
850,-0.037541054794,0.19762200392464271,-0.5967231,-0.1118637695,-0.06692477999999999,0.019382409825000002,0.9310808,-0.002040617380000011,0.46927592200331525,-1.1988039,-0.17337823,-0.08553290250000001,0.106778145,1.7681941,-0.12406693504799998,0.22342799059067467,-1.1249347,-0.1352286325,-0.0580317975,-0.015919924000000002,0.18047309,0
900,-0.007247401669999997,0.28876619028122397,-0.69053566,-0.098503065,-0.07085069999999999,-0.020714603499999998,1.0307305,-0.12575471090399998,0.47479952717562657,-2.7190251,-0.12722123000000002,-0.07911062299999999,-0.0467357635,1.1915135,-0.07141154494,0.35170656319223303,-1.3542032,-0.09809672750000001,-0.0593855375,-0.03588223425,1.1043997,0
950,-0.039891734012,0.10249166415046246,-0.28273487,-0.0804862375,-0.0625041725,-0.02558243225,0.38927007,-0.09246273046600001,0.10294822694421608,-0.46427727,-0.1355708825,-0.083922625,-0.0553855895,0.33164167,0.031354655822,0.11944402467795644,-0.59005356,-0.009088635624999999,0.032023907500000004,0.07678008125,0.25328922,0
1000,-0.033513245488,0.17229481392553317,-0.14816022,-0.082314074,-0.06463575499999999,-0.02965635075,1.1265552,-0.09263913186800002,0.2842213202999204,-1.9680648,-0.1028546085,-0.067020655,-0.02526259425,0.30209923,0.0129670234,0.19960791193786998,-1.1047459,-0.01685845825,0.026365041999999998,0.060627342,0.45740986,0
1050,-0.07523146636,0.031397028327922974,-0.13882828,-0.09853029125,-0.07575631199999999,-0.050051570000000004,-0.021758556,-0.11783369012000001,0.0960513433336624,-0.42601013,-0.1414773475,-0.095824957,-0.06511724,0.12528801,0.011174459703000003,0.07743913878588345,-0.22030258,-0.0097181795,0.014251231999999999,0.03324556375,0.35088873,0
1100,-0.062114520279999995,0.03433250362314725,-0.16673589,-0.07798611849999999,-0.064307688,-0.042868495,0.026428938,-0.042989463908,0.17687539078362258,-0.36645985,-0.1097325095,-0.075336458,-0.03165745725,0.62203526,-0.019752102027400003,0.19086659235570572,-0.73660135,-0.033367514749999994,0.00738477685,0.03144896,0.4502387,0
1150,-0.0647496273,0.061823104725340194,-0.27703595,-0.09891211999999999,-0.064016465,-0.02879262,0.08723664,-0.07992370601799999,0.17774941357339064,-0.58235645,-0.198361275,-0.0684404375,-0.01374781125,0.37996483,-0.019839640904,0.2082907575252574,-0.5332866,-0.0951931475,-0.0134408475,0.06378400199999999,0.63819647,0
1200,-0.05759840504,0.023720931406742987,-0.13986492,-0.067282976,-0.0556620365,-0.04311728525,-0.014708042,-0.07841566100000001,0.07928973291615504,-0.4074297,-0.10298919749999999,-0.08219647299999999,-0.045923233,0.13098145,0.0031781962939999996,0.09626801373363635,-0.1588602,-0.04144263375,-0.00347352015,0.01790213575,0.40912867,0
1250,-0.06126410946799999,0.05617615219787034,-0.30658197,-0.08837711749999999,-0.06298697,-0.03306299425,0.06026721,-0.07817894948000001,0.10566061945486262,-0.42076492,-0.11047733,-0.06852889000000001,-0.0247354505,0.17524767,-0.014133090794000002,0.08584097916053411,-0.35263157,-0.0388138295,-0.023817301,0.025020241749999998,0.20493317,0
1300,0.03655898552999999,0.5092582790268795,-0.7329942,-0.0693675875,-0.052830100000000005,0.0042915046249999995,2.9592278,-0.21826569598000004,0.816374901625717,-5.120637,-0.1386433825,-0.068264485,-0.019548892749999998,1.2117128,-0.0836829564524,0.5950768238921667,-2.571406,-0.090203702,-0.027246535000000002,0.03856894375,2.4245787,0
1350,0.421198310144,1.4291982307366564,-2.1539977,-0.0404774105,0.0030717849,0.0583137425,6.7880554,0.06752642733459999,1.0534721148985233,-4.1921463,-0.06534194974999999,0.00358843805,0.2900104525,4.586827,-0.31127654312,0.8422248491613783,-3.4218268,-0.2195737975,-0.09630876699999999,-0.048871725750000004,1.3421745,0
1400,-0.05206035957999999,0.07661983103658306,-0.14078462,-0.0845231425,-0.06492382499999999,-0.04284977875,0.36825937,-0.03484765066799999,0.2732003492320331,-0.65772533,-0.1096230745,-0.062864541,-0.009782910300000001,1.3285618,-0.0896768659,0.09838241585922523,-0.5671334,-0.1086794125,-0.065096615,-0.047892332,0.14178562,0
1450,-0.07481213108000001,0.02297213105843798,-0.1264981,-0.08981517,-0.07829064,-0.06074559675,-0.024569511,-0.08838738462000001,0.1166606076699158,-0.37550735,-0.143782735,-0.0848701,-0.012176514,0.12966299,-0.0776461308332,0.07562480348835028,-0.36157846,-0.099960445,-0.0627799025,-0.029621601,0.066515446,0
1500,-0.064599244366,0.11228731710620113,-0.5049907,-0.0885015435,-0.07006430699999999,-0.04950079325,0.5232525,0.010702419989999996,0.32082484916773607,-0.55058146,-0.08395743625,-0.0536208155,-0.0025813579750000003,1.8452168,-0.049457339999999995,0.1634931700357618,-0.5130019,-0.09735179,-0.063720225,-0.0303053855,0.5812354,0
1550,-0.09638155044600001,0.06090091710365563,-0.2583542,-0.131081165,-0.09566927,-0.06037604875,0.064440966,-0.09069750724999999,0.09509359006281562,-0.39305067,-0.145575285,-0.09790301,-0.032029986249999996,0.07700491,-0.07343317069,0.10491908513037176,-0.3594103,-0.1246109025,-0.0706360325,-0.003442287375,0.12684631,0
1600,-0.08214712630000001,0.019988308786233887,-0.14683223,-0.0924165245,-0.08119881200000001,-0.069155035,-0.04325676,-0.054150065614,0.08174919235965852,-0.3407483,-0.0821595175,-0.053965092,-0.020496726,0.2725525,-0.07566648470999998,0.02573051772153522,-0.14282131,-0.087284088,-0.078747033,-0.06373775,0.0034246445,0
1650,-0.07461792228,0.023836810945350635,-0.13611698,-0.0827729125,-0.074409485,-0.06444570250000001,0.017567635,-0.042010822812,0.16189025508800592,-0.57988834,-0.07239127249999999,-0.055485488,-0.032098888500000006,0.8406472,-0.07536085122000001,0.04496877332628886,-0.14004755,-0.0958691825,-0.078110932,-0.0675044075,0.13546562,0
1700,-0.13171908714600003,0.7004536112275561,-4.5897436,-0.0706247095,-0.033884644500000005,-0.0081018805,1.3359199,-0.09234279881200001,0.6029605876535686,-2.2307458,-0.1213777065,0.0039603712,0.0696119685,2.4085221,-0.03386005575000001,0.5140458309029413,-1.2524297,-0.1389458375,-0.085261585,-0.05301994075,1.8917198,0
1750,-0.0392663332514,0.5233934012194799,-3.1984382,-0.0216476925,-0.0081124305,0.000505447375,1.7981184,0.026686666825999995,0.32867733367789703,-1.080579,-0.0083082912,0.020448923,0.04340660625,1.9742862,-0.17549146921999997,0.3370112736630466,-2.0503325,-0.15298372500000001,-0.134851095,-0.0932143325,0.32432675,0
1800,-0.06257893817999999,0.23108226563512246,-1.1077962,-0.10458401,-0.08805650500000001,-0.058898269,0.9947815,-0.203267750328,0.4847700417808189,-2.8793778,-0.17890185,-0.1013000025,-0.051086544750000004,0.59385395,-0.058961554923999994,0.37291994717130234,-0.5280318,-0.1781864125,-0.109236717,-0.04536652675,2.344921,0
1850,-0.060237989214000004,0.054222873275964985,-0.2563517,-0.081900535,-0.054311634,-0.02870762325,0.057445288,-0.013956527852,0.189424139631008,-0.4701047,-0.068921328,-0.022988081,-0.0029901266,0.81803226,-0.062006511756,0.13539523311502458,-0.77692795,-0.0895844675,-0.049273491,-0.022982120249999998,0.34736204,0
1900,0.004696106972,0.029292042263832536,-0.093569756,-0.00827217075,0.0011434555,0.0162512065,0.088549376,-0.0226711837832,0.2102865755853783,-0.7897291,-0.06776046499999999,-0.0050766468,0.06188023125,0.6115141,-0.019857130142800005,0.10870449287054902,-0.33841467,-0.0484501125,-0.012192488,0.01154732675,0.40078878,0
1950,0.0161895991372,0.024541120949612198,-0.04236555,0.00537323965,0.0167673825,0.0304985645,0.06997633,-0.003928642054000002,0.2004861124613647,-0.5869603,-0.126736645,-0.00618624685,0.0891658065,0.5317488,-0.034931459584,0.11240071927061794,-0.4685564,-0.06693518000000001,-0.024502277000000003,0.010310531000000001,0.21953106,0
2000,0.005733666394000002,0.08221391961645952,-0.49086547,-0.0072413683,0.016084433000000002,0.034955799249999996,0.11134696,-0.001777257821999999,0.2529307244704075,-1.0587997,-0.06679952,0.0018687248499999996,0.106735587,0.5348501,-0.0276904870176,0.20879689226442394,-1.2702756,-0.0755773785,-0.0239150525,0.03089594875,0.42275143,0
2050,0.012103424173599999,0.034858988089067344,-0.058968782,-0.0135858655,0.00738561155,0.04085111625,0.08764815,0.06083189916000001,0.19653802257447156,-0.26770115,-0.0603728295,0.06114149,0.142117975,0.6960373,-0.014907093394000002,0.13023719028076097,-0.4920044,-0.0652412175,0.00130152705,0.037245272499999996,0.22882366,0
2100,0.017341890388000002,0.0445254374806763,-0.10093498,0.001165688,0.0107433795,0.0297923685,0.19330335,0.022220115813999998,0.2610489126007778,-0.6332593,-0.04303944125,0.017452001499999998,0.1060186625,1.0668888,0.01094409040968,0.1823654991727188,-0.6925416,-0.040056825250000004,-0.007055282600000001,0.034155607000000004,0.5168443,0
2150,0.04504932601600001,0.15794307970781477,-0.13986754,-0.01841712,0.0192352535,0.0506774175,0.8105149,0.023966335135999998,0.21295841304021268,-0.31529665,-0.0810739425,0.0010006428499999996,0.11011898625,1.105591,0.027936210410000002,0.3234045284756666,-0.55679846,-0.12099122949999999,-0.008018016749999999,0.091913699,1.7795372,0
2200,0.015800190004,0.05456178546391475,-0.1577599,-0.008277356575,0.014794110999999999,0.02940392525,0.17243862,-0.0053920034499999984,0.15479840807376788,-0.47746325,-0.078529835,-0.0234096055,0.046934603500000005,0.54235363,-0.026389903939600005,0.15273287057181745,-0.51590824,-0.106157422,-0.0512871745,0.002472996705,0.41367292,0
2250,0.010670371119200002,0.03391693207736587,-0.04951024,-0.0037844180749999996,0.00960969925,0.02201545225,0.16955996,-0.030367469528,0.12626836899975538,-0.5777893,-0.0624554155,-0.0109196905,0.02779203675,0.20123887,-0.036480608132000006,0.07279743953217778,-0.2398057,-0.069274904,-0.033925056499999995,-0.009790063,0.15275764,0
2300,0.01008756137308,0.07249236033788507,-0.16147757,-0.02215468875,0.0035274028999999997,0.02780693775,0.39082098,0.04185590711,0.2797627740670522,-0.59020424,-0.067549585,-0.00269031525,0.06270122525,1.1918728,-0.0230093392662,0.34079566402742045,-0.79831696,-0.083443285,-0.0386617185,0.01903998825,1.9454846,0
2350,0.0174513531192,0.05507128662672638,-0.18105936,0.000324130045,0.014542818499999999,0.03505504125,0.24657726,0.005179214462399996,0.12038753908738445,-0.31974554,-0.019236148,-0.00073862074,0.0318194635,0.45909047,-0.03129019807227999,0.22834169485774164,-1.034853,-0.059158564250000004,-0.035299063,-0.001012563705,0.9953041,0
2400,0.024656444008000003,0.07985386003136416,-0.05123329,0.00547140835,0.012910723999999998,0.02579694975,0.5554991,0.002085915113999999,0.12130478044321087,-0.66213894,-0.020352482999999998,0.0099902155,0.039016008500000005,0.2746687,-0.008333368520800001,0.05343341719358994,-0.14470673,-0.03157555925,-0.012978077000000001,0.0121668575,0.16877556,0
2450,0.0121940469,0.0423406894360474,-0.122558594,-0.006543576575,0.0114372965,0.0314520585,0.11807275,-0.011912965355200008,0.29238765751665136,-1.298264,-0.07155883325,0.024374485,0.0927034635,0.49920702,-0.018365879844,0.18126927442764848,-0.514761,-0.07130062649999999,-0.011631727500000001,0.06692612125,0.38688517,0
2500,0.0127244803642,0.034985530147836674,-0.085065365,-0.0058763027499999995,0.0170009135,0.027931690500000002,0.10457301,-0.04484217556920001,0.23764530151557234,-1.0235767,-0.1413866275,-0.00110054018,0.076330186,0.5250344,0.015298824404799998,0.1533319205056494,-0.40065145,-0.048616052,0.0004434585700000001,0.040502668000000006,0.53622866,0
2550,0.003115077037599999,0.010855065017719528,-0.027361155,-0.003787398375,0.0022883415,0.011384189,0.03013897,-0.007344636938,0.06161629256782496,-0.28935003,-0.014461993999999999,-0.00287890435,0.025459528000000002,0.11800337,-0.007890691747200002,0.025652564488070212,-0.10699749,-0.015743613,-0.0082991122,-0.000332832345,0.09449911,0
2600,0.00472699166,0.01808510976223626,-0.053807974,-0.0005261302,0.00577414025,0.015705943,0.05019927,0.0013299942462000002,0.0771693666959722,-0.32377815,-0.00509274025,0.00760602935,0.01931059375,0.20610905,-0.01708793649,0.055040702160912384,-0.22328472,-0.023789287,-0.010506153,-0.00445652,0.1593728,0
2650,2.1843875999999885e-05,0.022844894388324523,-0.09455228,-0.0046089886,0.0042186975,0.01303118425,0.033347845,0.006373205328999995,0.1769379610374927,-0.4303589,-0.053299785,0.0015299320000000001,0.047228216999999996,0.69901943,-0.0355917836908,0.13013774029712585,-0.59250164,-0.044837356,-0.0120441915,-0.00020432472999999993,0.31045198,0
2700,0.00848088255478,0.02736120739591997,-0.03822255,-0.004294633825,0.0069968700000000005,0.0141966935,0.1519823,-0.0040292835086,0.11267019122926937,-0.5747962,-0.011564493374999998,-0.00044631958,0.0124245885,0.30476856,0.0065299513148,0.0999998368580937,-0.09281731,-0.021896124,-0.010293960750000001,-0.0033851862,0.5610943,0
2750,0.0102882194488,0.01249811175984847,-0.02209878,0.0049547553,0.011122823,0.01852804425,0.0333786,0.04162303948,0.13546400909988662,-0.18792629,-0.00940537475,0.0150601865,0.04803967475,0.61923695,-0.017560882502800003,0.06294879460547108,-0.36853838,-0.023184419,-0.008134365,0.0008504390499999999,0.117033005,0
2800,0.0102649450443,0.03266990594248793,-0.1606946,0.0007266402249999999,0.010458230999999998,0.022747754999999998,0.0971303,0.009004078528000002,0.21383785728851687,-0.5137243,-0.082452415,0.00443482395,0.080313565,0.76356363,0.018811759974000003,0.12361077314062309,-0.16820574,-0.03864490975,-0.006666422,0.048694849,0.44798183,0
2850,0.014312553420800001,0.040270893875051866,-0.17829967,0.0017320513749999999,0.018813968,0.02913099525,0.16197634,0.004169816936000009,0.2066344123858721,-0.39623022,-0.137660265,-0.0113534925,0.1031484625,0.46642494,-0.038266802376000005,0.13642145460061114,-0.71430016,-0.06371259625,-0.015215396499999999,0.021475553,0.25021076,0
2900,0.0068825769532,0.013239537998701718,-0.029436827,-0.000491499905,0.010215998,0.0150917765,0.033236027,-0.020438680556,0.0965486718238832,-0.51709557,-0.0188980105,0.00084590915,0.02126574525,0.12363243,-0.026230201572000005,0.0404697750042714,-0.18296623,-0.03755283325,-0.026788235,-0.014562845,0.084999084,0
2950,0.011056971574999998,0.01736712386608787,-0.031668663,-0.00043410065,0.008730173,0.02115237775,0.060518026,-0.0016119667280000006,0.1117504009998498,-0.38147354,-0.0414600375,0.010107279,0.035989402499999996,0.30914974,-0.015799284023999997,0.08987183591579355,-0.36476898,-0.0346317295,-0.017308711999999997,0.0331885815,0.15033817,0
3000,0.0092028236728,0.026116938068480776,-0.05304718,-0.00620955225,0.0071861743499999995,0.0233104825,0.08359337,0.040065073958000005,0.21049633682122848,-0.64781046,-0.04538953325,0.0234084125,0.11739635425,0.4575274,-0.041718330447999996,0.07550683673927205,-0.2347002,-0.0966236575,-0.0249214175,0.007298708075,0.111356735,0
3050,0.0160223818078,0.02085988224144346,-0.025387049,0.004954814925,0.0132101775,0.02524769325,0.09572673,0.0030899093160000023,0.1350276521624086,-0.45699835,-0.051531911,0.0114626885,0.044945478750000004,0.2962551,-0.030029201816,0.09277786587053585,-0.43894005,-0.0540287485,-0.027353763500000003,-0.011249780875,0.15573406,0
3100,0.01009744171816,0.059659023164400256,-0.34716558,0.002881526975,0.014299631,0.031128287249999997,0.137995,-0.016541700592,0.11769883143762591,-0.35811114,-0.079373715,-0.0204073195,0.040830790000000006,0.23998332,-0.034009789871199986,0.14992608432035226,-0.8589072,-0.0758719425,-0.0240039825,0.02539086325,0.20236588,0
3150,0.023120045652599997,0.0698920611392481,-0.1884675,0.0021375417749999997,0.0187710525,0.03589498975,0.33112526,0.0051243827612,0.13741861499546684,-0.31728363,-0.058906614,-0.0108538865,0.07712340499999999,0.45407176,-0.0616196533988,0.2158000124529749,-0.95641327,-0.092042088,-0.017506599,0.022380828749999998,0.6367073,0
3200,0.035674305058,0.07693771709478109,-0.18436646,0.0034780502250000003,0.025168657,0.060155749,0.26617193,-0.04486487423120001,0.34353099054929825,-1.0912347,-0.1380035875,-0.0229711535,0.08894956,1.3371973,0.012709768794000001,0.29038262466432496,-1.1555443,-0.086399078,0.015487194,0.1325604925,0.91675377,0
3250,0.031211294978,0.07922271384970851,-0.13501263,-0.0061814189249999995,0.0239254235,0.044190347,0.35156584,-0.05756562303600001,0.25594786874108344,-0.57156134,-0.25330948999999997,-0.0531637675,0.08986675625,0.67778444,0.031628276517199995,0.22632868166567396,-0.6263132,-0.055354357,0.00123667718,0.05206131925,0.9727855,0
3300,0.016792702764000002,0.03593030988016753,-0.0892992,0.0009441971775,0.0130010845,0.02873057125,0.1043911,-0.029827366070000007,0.17085726363201312,-0.50998497,-0.07085812,-0.0084805485,0.022050977,0.69344854,-0.004519976893399999,0.18803573188945125,-0.7632041,-0.039786577499999996,-0.00987649,0.0530588635,0.3773594,0
3350,0.021242332442000002,0.06338039256960185,-0.15780592,-0.00692701325,0.021723032000000003,0.04977506425,0.24418569,0.0155006217092,0.1877074924157094,-0.5302968,-0.11196661,0.018177748,0.13533592,0.39068365,0.041495151542,0.19475090852748095,-0.4700656,-0.05004739725,0.00726127625,0.1427011525,0.57915115,0
3400,0.024536867154000004,0.15295245917633357,-0.4470811,-0.012364745,0.01905179,0.057798624,0.78127193,-0.0264181244272,0.2763338087880166,-0.8862939,-0.1046011475,-0.009112834929999999,0.067114947,1.0817113,-0.042398456050000005,0.33152930427001936,-1.6784574,-0.1080610735,-0.031486034,0.0646386145,0.9037295,0
3450,0.043075279952,0.07836443368191764,-0.05917573,0.0069382787,0.0232845545,0.05109006175,0.33002138,-0.04185238715800001,0.4024887500380815,-2.319116,-0.099429609,-0.00468254085,0.0941641325,0.7377925,0.046326529283999995,0.3842829050387156,-1.0095019,-0.058063031,-0.0027925969000000004,0.0866670575,1.9254255,0
3500,0.15272055111999996,0.8399073596398137,-2.6478567,-0.056128502250000004,0.048380374500000004,0.0959765305,2.9116085,0.064846457148,0.653808050658348,-1.703165,-0.1111696975,0.032266795,0.3025441925,2.8108945,-0.268535444022,0.7515300802932382,-2.911373,-0.445390105,-0.019380331,0.10426855,0.88711345,0
3550,0.033484824968,0.42374544394282226,-1.6746984,-0.08584150675,-0.0069128869,0.09962001449999999,1.5564773,-0.08611511930400001,0.47262607161039977,-1.5725832,-0.190710065,-0.040522575,0.0894808775,1.4271889,0.06668893534800001,0.43063636127447413,-1.4131446,-0.02377665,0.061208962500000005,0.1690824925,1.6824274,0
3600,-0.036261327221600005,0.07503070786064565,-0.2233777,-0.06362420499999999,-0.037620187,-0.001159071925,0.17450523,-0.040556163796,0.28015620193829127,-1.7779131,-0.0358350275,-0.016225338,0.049421548499999995,0.34798908,-0.009719519920000003,0.15287917036122725,-0.4761324,-0.069246113,0.017308831,0.054455638,0.4990158,0
3650,-0.019826497893000002,0.056708137011170834,-0.2192831,-0.0371941925,-0.020469308,9.155273749999999e-05,0.12066603,-0.014184484261999999,0.11071370914690098,-0.39585066,-0.040428042500000004,-0.0044977665,0.02776205525,0.3082924,0.024501314399999998,0.14727988886966517,-0.34829116,-0.006810069,0.022988796,0.079038025,0.58522034,0
3700,-0.00685724251,0.0814196759196075,-0.21875095,-0.0317436455,-0.0180106165,0.0077382329250000005,0.36023068,-0.017266616552,0.13367544534384485,-0.51961136,-0.028095722,0.002453804,0.02987480175,0.25813055,0.017925229292,0.17464467490989427,-0.81984854,-0.01803970375,-0.0007486343500000001,0.0637710075,0.44419813,0
3750,-0.022426915260500002,0.053634413018445196,-0.23449183,-0.04519951375,-0.021730661499999998,0.0017465352925,0.11746216,-0.004488487505199999,0.05739140849859095,-0.17862129,-0.0248962645,0.0010139942199999998,0.032631993500000005,0.1135602,-0.006552495824000001,0.09645660633645561,-0.28134966,-0.01939284825,0.0115516185,0.03905069925,0.27976418,0
3800,-0.024188723496,0.07099679401191485,-0.34478354,-0.0426904575,-0.0206878185,0.0018095969750000001,0.123950005,-0.0036561202974,0.10976553532314388,-0.62646437,-0.0191682575,0.00484585775,0.0322349075,0.27304506,0.014844265133999994,0.12132039635856141,-0.32087564,-0.018642187,0.0066797735,0.04147696525,0.59521484,0
3850,-0.024002037004720003,0.06585613389859464,-0.28964496,-0.0474971545,-0.0161733625,0.009155988850000001,0.15475893,-0.009925460727999998,0.05207520141235948,-0.13312626,-0.03767323375,-0.0044274331,0.013699889,0.140656,0.008694543813999998,0.06409526058781494,-0.1681695,-0.02536511425,0.0020732879499999997,0.04114627875,0.18004704,0
3900,-0.015445303758000002,0.031291845301270355,-0.11983442,-0.03595245,-0.0189430715,-0.0020825863,0.061334133,0.012689008642000002,0.10487587446676114,-0.09629679,-0.026666402500000002,-0.00229787825,0.01533496375,0.69075966,0.002418089072,0.13103076283724005,-0.7501018,-0.01472222825,0.014785051,0.044400930500000005,0.26477242,0
3950,-0.007074913851999999,0.11632231705583607,-0.3730793,-0.03826689725,-0.020020962,0.0056321621,0.55344677,-0.008301305248000001,0.210575221543119,-0.81998587,-0.035202025750000004,-0.012321472,0.014948844749999999,1.0070248,0.0312133403636,0.16101965812184038,-0.5409086,-0.010640979,0.015188217,0.061973629999999995,0.7818643,0
4000,0.08526758229199999,0.4106882025578295,-0.57521963,-0.10888272600000001,0.00568127645,0.1731143,2.1452055,0.03454342460399999,0.5330293470227966,-2.5782158,-0.08769524000000001,0.0453721885,0.1827583325,1.8800203,0.04033213683,0.6142983129273796,-1.6601839,-0.13889277249999998,-0.008720398,0.08132266975,2.4973912,0
4050,0.166521700476,0.9077010045530488,-2.7405872,-0.0387907015,0.013062239,0.31992251,2.659879,0.03909509930020001,0.7997766984754776,-2.4359145,-0.219461595,0.014377236250000001,0.09746181749999999,1.9754064,-0.17903749650399997,0.6972744929873417,-2.0778193,-0.383158925,-0.0385864975,0.06384134325,1.551693,0
