,x_mean,x_std,x_min,x_25%,x_50%,x_75%,x_max,y_mean,y_std,y_min,y_25%,y_50%,y_75%,y_max,z_mean,z_std,z_min,z_25%,z_50%,z_75%,z_max,answer
0,0.03923231603199999,0.3377084456730527,-0.9646814,-0.021436463,0.053402658500000005,0.13063419,1.2142866,0.015391070369999996,0.5235417156338008,-1.9432046,-0.1418470125,-0.019968271,0.13225693,1.5347388,-0.014388580192599996,0.49315829388324417,-1.405241,-0.08126151649999999,0.012189387999999999,0.05711674675,1.3376665,0
50,0.004158231166000001,0.20419637359981502,-0.6210245,-0.0242756045,0.01193664225,0.03472442075,0.94412893,0.008731703084000002,0.3240750530838937,-0.46722865,-0.151321115,-0.014235019600000001,0.0917457325,1.5462267,-0.002861728767399999,0.16983000146271118,-0.5318022,-0.046045780499999994,-0.002655983035,0.0236890315,0.56894875,0
100,0.041726298518,0.24809096760727387,-0.5300074,-0.0313484815,0.0061338655,0.034868985000000005,1.3349427,-0.070851856946,0.29961347480875916,-1.097487,-0.16198742375,-0.0356667035,0.029255032,0.95606637,-0.02828356736068,0.15321715059216026,-0.6437807,-0.046373129,-0.003525734,0.04258692275,0.24457645,0
150,0.04903193229200001,0.17731390037371098,-0.22013758,-0.0343407545,0.013054556,0.05769459875,0.77256674,0.030136581068000007,0.3275624285686159,-0.6440706,-0.17361402250000002,0.041700363500000004,0.13507234750000002,0.97528267,-0.08358785515000001,0.3100134884542474,-1.1217198,-0.051424741499999996,0.012577057,0.05109906225,0.4442711,0
200,0.013420581617999998,0.05375853991871219,-0.17782965,-0.016068335750000003,0.0090249925,0.04272341725,0.17445466,0.034280296208,0.27120239248181155,-0.81173897,-0.00445336105,0.042035460499999996,0.11111187875,0.6560736,0.018141269446000002,0.06480663317887395,-0.11048794,-0.01232171075,0.00787448865,0.028134584,0.259243,0
250,0.0147634158322,0.045260277347347465,-0.079945564,-0.0042875503,0.00657425075,0.027212004749999998,0.21556984,0.0009309436240000007,0.18542704982661387,-0.36611247,-0.08718627625,-0.012303471350000001,0.0677229145,0.5509026,0.006171226568,0.04373646908964014,-0.14334011,-0.011069298,0.010556221,0.019298076499999997,0.13974285,0
300,0.024193266193999995,0.2930919304894701,-1.2380424,-0.0115890276,0.009274676249999999,0.0458143615,1.1225314,0.024021306527999987,0.4315434418935193,-1.0237722,-0.06900429849999999,0.0264856815,0.106893775,2.0203602,-0.012664976866600001,0.17087909847986943,-1.0617719,-0.02150130275,0.0015082359,0.03300237625,0.214777,0
350,0.11937581250800001,0.7490560139173731,-0.9640126,-0.1392108675,-0.016242156,0.10717850749999999,2.9336896,-0.01554618874,0.5009253016482753,-1.4720383,-0.15991830999999998,0.0056962965,0.09788286874999999,1.460155,-0.05759071693800001,0.6877169335276999,-3.21712,-0.1328958,0.005742073049999999,0.173951625,2.1465206,0
400,0.15009958695199999,0.5515177763953126,-1.0222979,-0.02760851025,0.0184084105,0.14033288100000002,2.5747645,-0.060746861102,0.5343071784876647,-2.0339265,-0.04375076175,0.013761520499999999,0.105707885,1.0101323,-0.005051691152,0.4134338722672879,-1.3266729,-0.03322076775,0.018585205,0.07120841350000001,0.9241638,0
450,-0.008664856804799998,0.3991715866184729,-1.5897713,-0.018821359000000003,0.02788043,0.0720891035,1.23174,0.03446312893,0.30693276591141266,-0.7911887,-0.08215963750000001,0.019628525,0.1106003525,1.0057974,-0.005137413120799999,0.4193599144100492,-1.8199773,-0.052463054999999995,-0.00027751922000000004,0.0734093175,1.1970239,0
500,0.0023439988034000005,0.27228218887264405,-1.1752388,-0.0654790575,0.001278638835,0.06665408549999999,0.6191044,-0.04018834105320001,0.4240426305059115,-2.1771603,-0.1256725775,-0.020980835,0.0583175425,1.3898516,0.10662184627800002,0.31833161913615715,-0.3292637,-0.0043900012749999995,0.0444364545,0.101180556,1.7499251,0
