time,rssi
2045239501,-79
2045240605,-74
2045241712,-77
2045242815,-81
2045243927,-80
2045245029,-74
2045246129,-80
2045247232,-74
2045248339,-74
2045249445,-79
2045250556,-81
2045251652,-80
2045252755,-79
2045253859,-84
2045254963,-88
2045256068,-82
2045257174,-84
2045258285,-87
2045259381,-77
2045260488,-78
2045261601,-78
2045262700,-72
2045263808,-79
2045264912,-78
2045266022,-72
2045267121,-71
2045268227,-79
2045269327,-78
2045270424,-72
2045271543,-78
2045272639,-77
2045273744,-81
2045274854,-81
2045275954,-81
2045277059,-81
2045278170,-80
2045279265,-79
2045280370,-83
2045281497,-80
2045282585,-79
2045283687,-78
2045284784,-78
2045285897,-75
2045287003,-83
2045288094,-89
2045289210,-92
2045290307,-88
2045291422,-92
2045292521,-74
2045293633,-79
2045294732,-86
2045295844,-81
2045296940,-79
2045298053,-83
2045299150,-91
2045300256,-71
2045301368,-75
2045302467,-84
2045303574,-84
2045304680,-78
2045305779,-92
2045306884,-71
2045307991,-84
2045309094,-76
2045310186,-71
2045311301,-69
2045312397,-91
2045313509,-87
2045314613,-72
2045315717,-88
2045316820,-73
2045317930,-92
2045319031,-89
2045320144,-68
2045321247,-78
2045322352,-68
2045323452,-73
2045324556,-79
2045325665,-77
2045326772,-79
2045327870,-83
2045328974,-74
2045330082,-69
2045331191,-72
2045332287,-74
2045333397,-68
2045334501,-72
2045335603,-72
2045336708,-68
2045337814,-80
2045338920,-71
2045340030,-64
2045341126,-62
2045342233,-75
2045343343,-82
2045344443,-81
2045345549,-84
2045346649,-87
2045347755,-76
2045348860,-77
2045349973,-84
2045351063,-77
2045352172,-84
2045353274,-73
2045354379,-74
2045355485,-83
2045356602,-68
2045357699,-70
2045358801,-67
2045359904,-86
2045361014,-93
2045362118,-90
2045363226,-77
2045364324,-73
2045365436,-81
2045366539,-67
2045367642,-69
2045368746,-70
2045369858,-70
2045370965,-72
2045372055,-68
2045373160,-70
2045374270,-69
2045375369,-69
2045376484,-66
2045377578,-66
2045378692,-68
2045379796,-69
2045380894,-74
2045381998,-68
2045383104,-66
2045384206,-68
2045385311,-69
2045386425,-68
2045387518,-68
2045388622,-67
2045389717,-70
2045390832,-67
2045391933,-66
2045393046,-69
2045394144,-69
2045395256,-66
2045396361,-69
2045397455,-66
2045398566,-69
2045399284,-69
2045400611,-66
2045401719,-67
2045402823,-67
2045403915,-68
2045405019,-66
2045406135,-65
2045407223,-69
2045408333,-73
2045409444,-74
2045410548,-85
2045411650,127
2045412759,-71
2045413850,-70
2045414957,-65
2045416076,-69
2045417158,-67
2045418269,-62
2045419383,-58
2045420480,-59
2045421595,-71
2045422705,-72
2045423798,-72
2045424906,-69
2045426012,-91
2045427112,-82
2045428215,-69
2045429327,-76
2045430423,-82
2045431538,-73
2045432634,-73
2045433740,-74
2045434844,-68
2045435954,-79
2045437054,-71
2045438164,-75
2045439262,-79
2045440366,-81
2045441473,-80
2045442574,-79
2045443677,-81
2045444782,-76
2045445900,-86
2045446994,-79
2045448098,-87
2045449204,-91
2045450310,-80
2045451413,-75
2045452519,-82
2045453616,-75
2045454730,-80
2045455838,-75
2045456937,-74
2045458046,-74
2045459150,-87
2045460251,-94
2045461365,-77
2045462471,-81
2045463564,-72
2045464666,-82
2045465780,-71
2045466877,-75
2045467982,-76
2045469093,-84
2045470193,-69
2045471296,-71
2045472411,-77
2045473505,-85
2045474611,-72
2045475715,-72
2045476828,-73
2045477929,-68
2045479039,-85
2045480132,-72
2045481236,-79
2045482349,-79
2045483453,-88
2045484547,-80
2045485649,-79
2045486755,-69
2045487852,-70
2045488971,-69
2045490072,-66
2045491180,-68
2045492288,-66
2045493385,-70
2045494494,-72
2045495590,-69
2045496698,-64
2045497808,-67
2045498896,-67
2045500009,-72
2045501120,-69
2045502219,-64
2045503322,-67
2045504428,-69
2045505542,-67
2045506639,-69
2045507740,-72
2045508855,-66
2045509955,-89
2045511065,-74
2045512171,-79
2045513257,-64
2045514369,-68
2045515471,-69
2045516580,-63
2045517681,-75
2045518801,-68
2045519893,-64
2045521003,-63
2045522101,-68
2045523204,-64
2045524316,-65
2045525413,-80
2045526525,-85
2045527626,-81
2045528723,-77
2045529834,-72
2045530945,-80
2045532042,-82
2045533149,-85
2045534252,-80
2045535358,-91
2045536462,-73
2045537565,-81
2045538661,-83
2045539767,-76
2045540885,-67
2045541996,-61
2045543085,-82
2045544194,-69
2045545304,-76
2045546401,-85
2045547505,-71
2045548617,-66
2045549719,-64
2045550822,-70
2045551937,-74
2045553030,-74
2045554143,-71
2045555241,-72
2045556348,-87
2045557441,-87
2045558556,-81
2045559656,-78
2045560752,-84
2045561875,-86
2045562971,-79
2045564077,-86
2045565173,-88
2045566286,-83
2045567386,-75
2045568487,-83
2045569603,-76
2045570700,-72
2045571811,-71
2045572911,-85
2045574016,-77
2045575127,-76
2045576225,-73
2045577326,-67
2045578436,-74
2045579536,-75
2045580642,-65
2045581752,-66
2045582844,-66
2045583954,-66
2045585060,-67
2045586155,-73
2045587269,-70
2045588367,-66
2045589473,-81
2045590579,-74
2045591685,-80
2045592781,-78
2045593890,-82
2045594996,-93
2045596100,-73
2045597205,-70
2045598308,-72
2045599417,-76
2045600518,-72
2045601622,-68
2045602733,-67
2045603829,-72
2045604938,-72
2045606041,-75
2045607144,-68
2045608252,-73
2045609354,-71
2045610459,-75
2045611576,-85
2045612669,-78
2045613773,-75
2045614882,-73
2045615976,-72
2045617086,-74
2045618195,-87
2045619295,-83
2045620405,-77
2045621506,-71
2045622611,-75
2045623714,-76
2045624819,-68
2045625933,-65
2045627039,-68
2045628134,-64
2045629249,-65
2045630344,-65
2045631450,-65
2045632552,-85
2045633656,-78
2045634763,-71
2045635871,-71
2045636974,-65
2045638088,-78
2045639184,-66
2045640290,-73
2045641399,-77
2045642499,-65
2045643603,-76
2045644707,-65
2045645813,-65
2045646925,-65
2045648022,-86
2045649126,-70
2045650238,-66
2045651344,-70
2045652441,-79
2045653542,-82
2045654649,-72
2045655752,-77
2045656866,-82
2045657969,-81
2045659076,-85
2045660175,-85
2045661279,-85
2045662372,-82
2045663485,-81
2045664588,-86
2045665700,-83
2045666805,-85
2045667904,-80
2045669009,-90
2045670112,-72
2045671225,-76
2045672323,-79
2045673428,-74
2045674527,-79
2045675638,-78
2045676743,-78
2045677845,-77
2045678951,-83
2045680051,-81
2045681175,-80
2045682273,-81
2045683372,-79
2045684464,-84
2045685579,-83
2045686686,-81
2045687774,-82
2045688889,-87
2045689999,-73
2045691093,-74
2045692194,-78
2045693297,-79
2045694403,-73
2045695517,-73
2045696615,-80
2045697720,-80
2045698829,-77
2045699529,-82
2045700826,-80
2045701926,-81
2045703037,-80
2045704135,-84
2045705238,-81
2045706342,-76
2045707439,-78
2045708546,-86
2045709651,-79
2045710759,-81
2045711862,-75
2045712959,-77
2045714065,-81
2045715171,-80
2045716279,-72
2045717382,-82
2045718491,-88
2045719599,-78
2045720695,-78
2045721806,-78
2045722906,-73
2045724011,-74
2045725113,-66
2045726209,-73
2045727322,-75
