time,x,y,z
1694261874777,-0.0371418,-0.008904934,0.037064075
1694261874816,-0.04428929,-0.04583788,0.027499199
1694261874854,0.0646542,-0.012072086,-0.016845226
1694261874896,0.033007294,0.11283493,-0.12384224
1694261874940,-0.012708724,-0.0040774345,-0.02355194
1694261874976,-0.022202969,0.022966385,0.0059838295
1694261875017,-0.023569405,-0.075799465,0.059356213
1694261875059,0.047605336,-0.04578352,0.036839485
1694261875098,-3.2043457E-4,0.013074875,0.0016975403
1694261875138,-0.036458313,-0.07757425,0.053819656
1694261875181,0.019373,0.0030326843,-0.017723083
1694261875228,0.062279165,0.017680168,0.031816483
1694261875260,-0.031071782,-0.024354935,0.08812904
1694261875304,-0.015901148,0.069205284,2.2792816E-4
1694261875347,0.083357066,0.0015163422,-0.25351524
1694261875382,0.06526059,0.13095093,0.08081579
1694261875428,-0.122571886,-0.022433281,0.15548277
1694261875462,-0.019279838,-0.0047955513,-0.010391712
1694261875504,0.054899514,-0.06300306,-0.019779205
1694261875544,0.015367806,0.026573658,0.08315849
1694261875585,-0.012974262,-0.03757906,0.003499508
1694261875624,0.03882706,-0.004896641,-0.009031296
1694261875666,0.08739191,0.04874611,-0.0057291985
1694261875706,-0.07061076,-0.21026564,0.026664257
1694261875746,0.018639147,-0.019630909,0.024223804
1694261875788,0.06815696,-0.010922432,0.10104561
1694261875830,0.04827726,-0.047534943,0.046990395
1694261875869,-0.11824179,0.010660648,-0.03520727
1694261875910,-0.112855434,0.01670885,0.0032978058
1694261875950,-0.014823377,0.042312145,-0.07243729
1694261875989,0.0025305748,0.008049965,-0.08849573
1694261876031,0.052375317,7.8582764E-4,-0.05524826
1694261876071,0.07316381,-0.06796646,0.049422264
1694261876110,-0.0053390265,-0.1342845,-0.10313368
1694261876153,0.06480235,0.026434422,0.035474777
1694261876191,0.0086375475,-0.021719933,-0.02276802
1694261876232,0.041897178,0.07291412,0.016546726
1694261876274,-0.006772399,-0.026615143,-0.007922173
1694261876313,0.032577157,-0.0017271042,-0.029893398
1694261876363,-0.008653343,0.0034384727,0.027282715
1694261876395,0.053317547,-0.03775835,0.09018421
1694261876440,0.012111723,0.085547924,0.028801441
1694261876475,-0.15320617,-0.13523388,-0.024205685
1694261876516,0.053983033,0.04270506,-0.1462965
1694261876557,0.041487038,0.0031261444,0.067876816
1694261876597,-0.027988434,0.060519695,0.09153938
1694261876639,0.06045586,-0.06263161,-0.053488255
1694261876678,-0.007404268,-0.0034389496,0.013497353
1694261876718,-0.0026423335,-0.13228083,0.06466675
1694261876764,-0.03848344,-0.042101383,0.0685339
1694261876799,-0.074917555,-0.08115244,0.03619528
1694261876840,0.022542298,0.120150566,-0.14164591
1694261876884,1.164267,-0.076417446,-0.5891366
1694261876921,-0.27466273,-0.5762539,0.274395
1694261876965,0.11341393,0.013221264,0.15152884
1694261877004,0.10051888,-0.007012844,0.01850605
1694261877044,0.32335824,0.22571278,-0.038363934
1694261877082,0.24910796,0.07327843,-0.09452391
1694261877124,-0.074808955,-0.5786462,0.18751192
1694261877164,0.06347108,-0.55917835,0.639143
1694261877205,0.250391,-0.20642328,0.41818047
1694261877245,0.32273173,0.30471802,0.07193804
1694261877286,0.36852765,0.052102566,0.12091684
1694261877326,0.43760037,0.15321636,-0.071174145
1694261877377,0.14903116,-0.012125015,-0.2682624
1694261877417,-0.11358285,-0.25664282,-0.026008606
1694261877453,-0.1468842,-0.16950274,-0.077949524
1694261877489,-0.3174901,0.186903,-0.24207592
1694261877529,-0.45201325,0.1560812,-0.11456871
1694261877569,-0.38845444,-0.1960659,0.022264957
1694261877616,-0.38489652,-0.12936354,0.24704313
1694261877650,-0.74133873,-0.35383558,0.58037615
1694261877690,-0.9786873,-0.7383332,0.9817157
1694261877733,-0.7457361,-0.98116064,1.2737551
1694261877773,-0.2538705,-0.7944684,0.6622987
