time,x,y,z
1687344764388,-0.22468543,-0.10867572,-0.4818802
1687344764433,-0.35551238,0.042284727,-0.29690742
1687344764465,-0.11903453,0.26022315,-0.37555695
1687344764507,0.07344818,0.17666888,-0.17097282
1687344764549,0.066868305,0.20180774,0.08414459
1687344764589,0.068683624,0.22482371,0.20625687
1687344764629,-0.34743035,0.22888637,0.07080269
1687344764669,-0.6955104,0.2144301,0.08621311
1687344764710,-0.9226774,0.12371421,-0.12542629
1687344764757,-0.8819462,0.057075024,0.005194664
1687344764790,-0.6283746,-0.07978225,-0.34146214
1687344764831,-0.2627833,0.052660704,0.4463482
1687344764871,0.052826405,0.028945446,0.307786
1687344764912,0.3365414,0.43313718,-0.3343172
1687344764954,-0.32374036,0.53144836,-0.7883434
1687344764995,-0.8958861,0.32279515,-0.42251205
1687344765033,-0.6683289,0.14900517,0.06742954
1687344765079,-0.042616606,0.18332815,0.2696638
1687344765115,-0.09238398,0.27095795,0.13951683
1687344765156,-0.2669841,0.19600105,0.1802845
1687344765195,-0.13857877,0.15688229,0.22036934
1687344765236,0.10746038,0.30688357,-0.08531284
1687344765283,-0.106466174,0.2980442,-0.13619804
1687344765317,-0.25174344,0.31159735,-0.13628578
1687344765358,-0.206218,0.30864954,-0.06336784
1687344765397,-0.08704603,0.24422097,-0.065485954
1687344765438,-0.14270926,0.29017377,-0.07989311
1687344765480,-0.26644754,0.17854762,-0.058698654
1687344765519,-0.28617704,0.14114237,-0.17777824
1687344765565,-0.31491292,0.07847619,-0.12704563
1687344765604,-0.23038757,0.14928842,-0.060100555
1687344765643,-0.25403798,0.21560144,0.06658745
1687344765682,-0.22978723,0.29187012,0.01770401
1687344765724,-0.2160536,0.27715302,0.052092552
1687344765765,-0.20135963,0.31065798,0.036823273
1687344765808,-0.21981955,0.31065416,-0.06750679
1687344765846,-0.1954875,0.2463367,-0.03949547
1687344765885,-0.22028565,0.20299649,-0.06969452
1687344765926,-0.18996978,0.17335439,-0.088599205
1687344765971,-0.19816601,0.20002198,-0.02829361
1687344766009,-0.22959363,0.19443941,-0.077207565
1687344766047,-0.24999297,0.22584271,-0.053362846
1687344766093,-0.2472893,0.24253035,-0.047139168
1687344766129,-0.23608088,0.22111201,-0.08061695
1687344766168,-0.20349228,0.20211601,-0.02323246
1687344766213,-0.21743107,0.1980145,-0.0030794144
1687344766249,-0.22506213,0.19131184,-0.046916008
1687344766290,-0.2763263,0.24449515,-0.040551186
1687344766337,-0.25657094,0.31843066,-0.10109615
1687344766373,-0.3109845,0.24574208,-0.06244278
1687344766411,-0.27263522,0.24072075,-0.06523037
1687344766452,-0.2933755,0.1960268,-0.07873821
1687344766493,-0.20062697,0.24444604,-0.111907005
1687344766535,-0.097375035,0.25503397,-0.45468044
1687344766577,0.3667904,0.3272829,-1.4944444
1687344766617,1.3346258,-0.30814648,-3.700862
1687344766654,1.4038031,1.2472078,-8.265594
