time,rssi
1059197857,-71
1059198954,-71
1059200080,-74
1059201196,-63
1059202312,-62
1059203415,-74
1059204555,-62
1059205654,-75
1059206779,-69
1059207866,-69
1059208986,-76
1059210111,-74
1059211225,-87
1059212343,-71
1059213464,-73
1059214580,-75
1059215702,-62
1059216823,-79
1059217935,-76
1059219064,-75
1059220187,-80
1059221290,-84
1059222407,-74
1059223519,-77
1059224597,-71
1059225734,-73
1059226849,-78
1059227920,-82
1059229066,-77
1059230186,-80
1059231285,-77
1059232403,-80
1059233522,-70
1059234630,-67
1059235744,-74
1059236840,-73
1059237975,-69
1059239053,-69
1059240171,-72
1059241264,-69
1059242406,-63
1059243480,-67
1059244623,-67
1059245695,-71
1059246808,-72
1059249046,-72
1059250152,-64
1059251280,-69
1059252362,-64
1059253504,-67
1059254603,-70
1059255720,-68
1059256840,-72
1059259053,-68
1059260150,-69
1059261263,-68
1059262392,-67
1059264608,-67
1059265691,-72
1059266827,-71
1059267930,-70
1059269038,-68
1059270150,-69
1059271260,-71
1059272380,-71
1059274595,-67
1059275707,-67
1059276817,-71
1059277912,-64
1059279035,-63
1059280157,-72
1059281268,127
1059282383,-68
1059284595,-67
1059285716,-68
1059286810,-68
1059287942,-66
1059289054,-68
1059290146,-67
1059291268,-72
1059292376,-71
1059293490,-69
1059294601,-67
1059295716,-68
1059296820,-68
1059297936,-63
1059299056,-71
1059300161,-70
1059301263,-71
1059302328,-76
1059303485,-74
1059304548,-66
1059305691,-64
1059306762,-66
1059307911,-72
1059308974,-69
1059310123,-75
1059311232,-74
1059312341,-72
1059313440,-72
1059314557,-70
1059315677,-71
1059316740,-74
1059317889,-74
1059318993,-69
1059320106,-73
1059321213,-73
1059322316,-70
1059323432,-66
1059324533,-66
1059325654,-76
1059326754,-74
1059327869,-76
1059328969,-70
1059330084,-74
1059331158,-67
1059332295,-74
1059333390,-68
1059334514,-77
1059335632,-76
1059336693,-72
1059337851,-72
1059338934,-78
1059340070,-78
1059341185,-76
1059342284,-75
1059343406,-78
1059344507,-78
1059345574,-80
1059346735,-78
1059347824,-73
1059348931,-77
1059350049,-71
1059351157,-77
1059352278,-67
1059353377,-74
1059354488,-73
1059355604,-67
1059356700,-68
1059357832,-67
1059358939,-64
1059360035,-66
1059361150,-67
1059362263,-73
1059364407,-72
1059365573,-72
1059366676,-72
1059367749,-64
1059368904,-69
1059370008,-69
1059371120,-66
1059372202,-72
1059373332,-72
1059374449,-71
1059375503,-72
1059376650,-70
1059377749,-63
1059378880,-70
1059379991,-66
1059381090,-73
1059382197,-73
1059383290,-66
1059385519,-69
1059386631,-69
1059387687,-70
1059388840,-72
1059389916,-72
1059391034,-67
1059392156,-71
1059393227,-71
1059394369,-71
1059395462,-63
1059396583,-73
1059397689,-64
1059398806,-58
1059399874,-58
1059401021,-76
1059402122,-67
1059403232,-83
1059404348,-90
1059405455,-88
1059406540,-80
1059407652,-85
1059408770,-85
1059409826,-85
1059413202,-88
1059414260,-85
1059415419,-81
1059418663,-82
1059419854,-82
1059422036,-78
1059423102,-81
1059424262,-75
1059425328,-81
1059426443,-79
1059427538,-88
1059428697,-86
1059429751,-86
1059430890,-84
1059431928,-88
1059433083,-89
1059434159,-84
1059435322,-84
1059436373,-88
1059437533,-85
1059438590,-88
1059439733,-84
1059440847,-82
1059441948,-82
1059443033,-85
1059444160,-88
1059445226,-86
1059446373,-85
1059447437,-85
1059448573,-82
1059449646,-93
1059450792,-87
1059451887,-86
1059453003,-86
1059454106,-87
1059456344,-88
1059457403,-84
1059458541,-84
1059459610,-83
1059460686,-87
1059461855,-87
1059462948,-87
1059465162,-86
1059466290,-81
1059467404,-82
1059468518,-89
1059469624,-86
1059470732,-86
1059471783,-86
1059472945,-86
1059474023,-84
1059475133,-84
1059476261,-97
1059477353,-90
1059478476,-87
1059479546,-86
1059480688,-87
1059481775,-86
1059485106,-82
1059486220,-94
1059487326,-95
1059488442,-85
1059489515,-85
1059490623,-86
1059491713,-85
1059493953,-92
1059495070,-95
1059496170,-95
1059496744,-86
1059498372,-95
1059499495,-84
1059500601,-91
1059501637,-81
1059502808,-93
1059503883,-83
1059505046,-86
1059506094,-92
1059507193,-91
1059508292,-91
1059509435,-91
1059510526,-90
1059511658,-91
1059512713,-86
1059513869,-82
1059514976,-83
1059516036,-82
1059517180,-93
1059518253,-87
1059519359,-84
1059521563,-87
1059522695,-85
1059523803,-94
1059524910,-80
1059526023,-81
1059527093,-83
1059528196,-84
1059529329,-82
1059531537,-84
1059532642,-86
1059533748,-87
1059534826,-87
1059535958,-88
1059539296,-84
1059540352,-83
1059541479,-82
1059542559,-82
1059543688,-89
1059544750,-88
1059545870,-88
1059550282,-84
1059551409,-98
1059552456,-82
1059553595,-81
1059558012,-83
1059560241,-81
1059561321,-87
1059562391,-83
1059563529,-84
1059565762,-83
1059566802,-84
1059569037,-97
1059570142,-95
1059571210,-87
1059577915,-81
1059578935,-81
1059580040,-95
1059582282,-84
1059583348,-83
1059584438,-83
1059585622,-83
1059586658,-93
1059587758,-94
1059588862,-87
1059589963,-95
1059592204,-84
1059593275,-83
1059594376,-84
1059595478,-82
1059596582,-80
1059597682,-95
1059598783,-95
1059599885,-88
1059602090,-83
1059604295,-83
1059605396,-85
1059606502,-85
1059607595,-83
1059608699,-88
1059613117,-83
1059614211,-80
1059615305,-81
1059616406,-95
1059617514,-83
1059623036,-87
1059624135,-87
1059625246,-86
1059626352,-84
1059627451,-84
1059628536,-84
1059629657,-85
1059630754,-81
1059631871,-92
1059632962,-95
1059634047,-93
1059635160,-86
1059636251,-85
1059638455,-85
1059639552,-82
1059640662,-80
1059641792,-81
1059642875,-82
1059643958,-85
1059650573,-94
1059651700,-93
1059652767,-83
1059653871,-83
1059657180,-84
1059659407,-81
1059660504,-85
1059661577,-90
1059663788,-84
1059667090,-86
1059668218,-85
1059669285,-95
1059670388,-84
1059671489,-82
1059672589,-88
1059675916,-84
1059676995,-90
1059678100,-96
1059679197,-96
1059680296,-96
1059681396,-89
1059685839,-86
1059686907,-92
1059688125,-91
1059689245,-84
1059692587,-84
1059695890,-81
1059698168,-84
1059702736,-88
1059705022,-85
1059706228,-91
1059707431,-81
1059708602,-85
1059709835,-84
1059711083,-88
1059712292,-87
