time,bpm
1699939162,66
1699939163,74
1699939163,66
1699939164,65
1699939165,65
1699939166,64
1699939166,75
1699939167,64
1699939167,76
1699939168,64
1699939169,77
1699939169,64
1699939170,64
1699939171,78
1699939171,64
1699939171,79
1699939175,78
1699939176,81
1699939177,65
1699939177,63
1699939177,62
1699939177,63
1699939177,62
1699939178,82
1699939178,61
1699939179,64
1699939179,60
1699939180,84
1699939180,60
1699939181,83
1699939181,60
1699939182,82
1699939182,62
1699939183,64
1699939184,65
1699939185,81
1699939185,65
1699939186,65
1699939187,80
1699939187,66
1699939188,66
1699939189,66
1699939190,81
1699939190,66
1699939191,80
1699939191,66
1699939192,81
1699939192,66
1699939193,66
1699939194,66
1699939195,82
1699939195,66
1699939196,83
1699939196,65
1699939197,67
1699939198,67
1699939199,84
1699939199,66
1699939200,66
1699939201,83
1699939201,63
1699939203,84
1699939204,83
1699939207,61
1699939207,64
1699939207,66
1699939207,61
1699939208,65
1699939208,62
1699939209,86
1699939209,65
1699939209,62
1699939210,85
1699939210,65
1699939211,84
1699939211,65
1699939212,64
1699939213,83
1699939213,63
1699939214,82
1699939214,63
1699939215,80
1699939215,63
1699939216,79
1699939216,63
1699939217,64
1699939218,78
1699939218,64
1699939219,80
1699939219,64
1699939220,81
1699939220,64
1699939221,64
1699939222,82
1699939222,64
1699939223,80
1699939224,79
1699939224,64
1699939224,64
1699939225,82
1699939225,64
1699939226,81
1699939226,64
1699939227,64
1699939228,64
1699939229,80
1699939229,64
1699939230,64
1699939231,64
1699939234,81
1699939237,64
1699939237,64
1699939237,64
1699939237,65
1699939237,64
1699939237,65
1699939238,65
1699939239,80
1699939239,65
1699939240,66
1699939241,66
1699939242,79
1699939242,66
1699939243,78
1699939243,65
1699939244,77
1699939244,65
1699939245,64
1699939246,75
1699939246,64
1699939247,73
1699939247,65
1699939248,63
1699939249,65
1699939250,65
1699939251,65
1699939252,72
1699939252,65
1699939253,65
1699939254,71
1699939254,64
1699939255,63
1699939256,63
1699939257,63
1699939258,65
1699939259,67
1699939260,76
1699939260,68
