time,x,y,z
1694264525407,-0.021685716,0.007330383,0.0027488936
1694264525443,-0.013133603,3.0543262E-4,-0.0047342055
1694264525485,-0.01985312,0.0025961774,-0.012217305
1694264525526,0.011911872,4.5814895E-4,-0.018020526
1694264525565,-0.016646078,0.009773844,-4.5814895E-4
1694264525606,-0.0030543262,0.001985312,-0.025198191
1694264525646,-0.0070249503,0.01282817,-0.01817324
1694264525687,-0.026572637,0.01695151,-0.0056505036
1694264525727,-0.01695151,0.010842858,0.0047342055
1694264525768,-0.003970624,0.0022907446,0.0076358155
1694264525808,0.024129177,-0.01038471,0.0010690142
1694264525849,-0.006872234,0.0050396384,0.012370021
1694264525889,-0.010995574,0.007330383,0.010995574
1694264525930,0.015271631,-0.0021380284,0.0053450707
1694264525970,-0.0071776668,-0.008246681,0.0033597588
1694264526011,-0.0346666,-0.0013744468,0.0036651916
1694264526051,0.0143553335,0.028099801,-0.009468411
1694264526092,-0.028863383,-0.018478673,0.004886922
1694264526132,-0.0032070426,-3.0543262E-4,0.012064588
1694264526173,0.014966198,0.032986723,-0.00580322
1694264526214,-0.021838432,0.015882496,0.014049901
1694264526254,-0.01038471,-0.0071776668,0.0032070426
1694264526294,-0.0016798794,-0.0076358155,-0.011453724
1694264526335,0.0038179078,-0.00870483,-0.0022907446
1694264526375,0.004886922,-0.0050396384,-0.0032070426
1694264526416,0.020616703,-0.0032070426,-0.014966198
1694264526456,0.019394971,0.0022907446,-0.0061086523
1694264526497,0.010537425,-0.013286319,0.0071776668
1694264526538,-0.00870483,-0.009468411,0.0106901415
1694264526578,0.036651913,0.05390886,0.0050396384
1694264526618,0.04444045,-0.009010263,3.0543262E-4
1694264526659,-0.013897184,-0.03145956,0.0032070426
1694264526702,-0.005192355,0.014049901,0.0015271631
1694264526742,-0.025198191,0.0032070426,0.001985312
1694264526783,-0.029932396,-0.0062613687,-1.5271631E-4
1694264526824,-0.0106901415,0.0035124752,-0.01786781
1694264526864,-0.0010690142,0.004276057,-0.01985312
1694264526904,0.016187929,-0.007941248,-0.02275473
1694264526945,3.0543262E-4,-0.0065668016,-0.0041233404
1694264526985,0.013439035,3.0543262E-4,-0.013439035
1694264527037,-0.008246681,0.006872234,-0.005955936
1694264527065,-0.015882496,0.0032070426,6.1086525E-4
1694264527106,-0.017715093,0.0013744468,-0.0010690142
1694264527147,-0.01282817,0.01038471,-0.005497787
1694264527188,-0.04046982,0.016340645,-0.0062613687
1694264527228,-0.056963183,0.03283401,-0.030390546
1694264527268,-0.117744274,0.034972034,-0.029626964
1694264527309,-0.12064589,0.024892759,-0.069791354
1694264527350,-0.13515393,0.07819075,-0.15500705
1694264527390,-0.12736541,0.18096884,-0.19792034
1694264527430,-0.03680463,0.2041817,-0.20219639
1694264527471,0.1853976,0.16737708,-0.04627304
1694264527512,0.44990227,0.12980886,0.049480084
1694264527552,0.97433007,0.22907446,0.06841691
1694264527593,1.511128,0.5560401,-0.20631973
1694264527633,2.2826507,0.821461,-0.11942416
1694264527674,1.2244794,1.0311406,0.055436023
1694264527714,0.59559363,1.1244502,-0.0071776668
1694264527755,-0.4251622,0.9149234,0.09712757
1694264527795,-0.5684101,0.84207773,0.19608775
1694264527835,0.07895433,0.6068946,-0.068264194
1694264527877,-0.14172074,0.28802297,-0.098043874
1694264527917,-0.46731192,-0.017256944,-0.13591751
1694264527957,-0.7901542,-0.13729197,-0.32375857
1694264527998,-0.93859446,-0.049938235,-0.43066
1694264528039,-0.87689704,-0.03863723,-0.4082107
1694264528079,-1.251052,0.061850104,-0.26893342
1694264528119,-1.6684257,0.03863723,-0.17333302
1694264528159,-2.6482534,-0.22174409,0.016187929
1694264528201,-1.9549215,-0.3184135,0.205098
1694264528240,-1.4227052,-0.08384126,0.28252518
1694264528281,-0.84467393,0.22495113,0.08032878
1694264528323,-0.98914355,0.26145032,-0.023365596
1694264528362,-0.06169739,-0.027030786,0.029932396
1694264528404,0.5740606,-0.21273382,0.14889841
1694264528444,-0.069791354,-0.110413894,0.18402316
1694264528484,-0.2828306,0.11682798,0.2406809
1694264528525,-0.049938235,0.21319197,0.27473664
1694264528565,-0.058490347,0.06536258,0.18997909
