1694250405523,80.0
1694250408788,82.0
1694250412595,81.0
1694250415187,80.0
1694250417786,81.0
1694250425392,82.0
1694250426784,84.0
1694250427994,85.0
1694250429383,84.0
1694250430584,83.0
1694250431790,82.0
1694250434391,80.0
1694250436986,81.0
1694250443382,80.0
1694250445984,81.0
1694250447184,84.0
1694250448579,85.0
1694250449785,87.0
1694250450990,89.0
1694250452379,88.0
1694250456183,87.0
1694250457380,80.0
1694250458776,79.0
1694250461374,77.0
1694250463779,78.0
1694250465178,75.0
1694250466378,76.0
1694250468983,73.0
1694250472774,72.0
1694250474172,73.0
1694250476576,72.0
1694250477980,73.0
1694250480572,72.0
1694250484374,74.0
1694250485572,77.0
1694250486976,79.0
1694250488171,81.0
1694250489373,82.0
1694250491977,81.0
1694250493372,82.0
1694250497176,84.0
1694250498369,82.0
1694250503571,79.0
1694250504768,77.0
1694250507368,76.0
1694250509973,77.0
1694250511167,76.0
1694250512567,77.0
1694250513767,79.0
1694250516365,78.0
1694250518978,79.0
