time,rssi
2033327666,-72
2033328891,-73
2033329999,-71
2033331108,-72
2033332219,-68
2033333331,-71
2033334439,-69
2033335545,-65
2033336657,-72
2033337764,-72
2033338873,-74
2033339983,-64
2033341095,-69
2033342205,-74
2033343317,-69
2033344426,-77
2033345534,-68
2033346644,-68
2033347756,-67
2033348867,-67
2033349980,-67
2033351091,-72
2033352197,-69
2033353307,-70
2033354415,-75
2033355524,-69
2033356634,-69
2033357744,-77
2033358857,-73
2033359963,-75
2033361073,-77
2033362187,-64
2033363287,-64
2033364399,-73
2033365498,-79
2033366615,-77
2033367721,-76
2033368836,-76
2033369941,-75
2033371052,-76
2033372162,-77
2033373272,-66
2033374380,-67
2033375494,-71
2033376601,-78
2033377709,-71
2033378825,-77
2033379929,-73
2033381041,-75
2033382152,-76
2033383262,-69
2033384374,-75
2033385483,-70
2033386593,-74
2033387703,-70
2033388815,-72
2033389921,-74
2033391029,-74
2033392139,-69
2033393238,-70
2033394348,-68
2033395463,-70
2033396567,-68
2033397671,-71
2033398780,-71
2033399888,-65
2033400997,-66
2033402108,-71
2033403214,-66
2033404323,-71
2033405432,-66
2033406540,-68
2033407647,-70
2033408760,-68
2033409872,-72
2033410976,-66
2033412087,-70
2033413194,-65
2033414302,-70
2033415411,-74
2033416521,-66
2033417628,-63
2033418741,-62
2033419846,-62
2033420955,-64
2033422065,-78
2033423173,-66
2033424283,-70
2033425390,-86
2033426499,-71
2033427609,-74
2033428721,-69
2033429827,-72
2033430936,-75
2033432046,-67
2033433152,-65
2033434260,-68
2033435371,-82
2033436476,-72
2033437585,-77
2033438695,-72
2033439805,-68
2033440910,-76
2033442020,-78
2033443125,-76
2033444236,-74
