time,content
1694252131492,センシング開始
1694252141483,火を起こし始める
1694252151489,こする
1694252271509,火種を作ろうとする。
1694252301498,こする
1694252501514,火種を作ろうとする。
1694252561486,こする
1694252621503,センシングストップ
