time,content
1688978819625,初期位置
1688978869426,椅子に座る
1688979020347,椅子から立つ
1688979118748,椅子に座る
1688979190176,椅子から立つ
1688979200155,椅子に座る
1688980620190,椅子から立つ
1688980630199,初期位置
