time,rssi
1057094238,-73
1057095340,-75
1057096442,-76
1057097543,-79
1057098645,-77
1057099745,-77
1057100848,-70
1057101950,-76
1057103051,-72
1057104156,-84
1057105256,-68
1057106358,-75
1057107460,-70
1057108561,-75
1057109665,-67
1057110765,-79
1057111867,-73
1057112968,-72
1057114070,-69
1057115172,-75
1057116274,-70
1057117375,-74
1057118476,-85
1057119578,-74
1057120679,-77
1057121782,-71
1057122883,-72
1057123985,-73
1057125088,-76
1057126189,-76
1057127291,-73
1057128392,-72
1057129494,-74
1057130596,-72
1057131698,-72
1057132800,-71
1057133901,-73
1057135002,-75
1057136103,-75
1057137205,-72
1057138309,-73
1057139410,-71
1057140511,-70
1057141614,-71
1057142715,-73
1057143816,-75
1057144917,-73
1057146017,-75
1057147119,-74
1057148224,-71
1057149327,-71
1057150428,-72
1057151529,-73
1057152630,-75
1057153732,-73
1057154833,-75
1057155934,-74
1057157035,-73
1057158138,-71
1057159242,-71
1057160343,-73
1057161444,-73
1057162545,-73
1057163646,-73
1057164747,-73
1057165848,-73
1057166948,-71
1057168051,-72
1057169151,-72
1057170252,-74
1057171354,-74
1057172455,-76
1057173558,-75
1057174658,-75
1057175762,-71
1057176865,-71
1057177965,-71
1057179065,-75
1057180169,-74
1057181270,-74
1057182371,-73
1057183472,-67
1057184572,-69
1057186779,-71
1057188082,-73
1057189183,-74
1057190284,-72
1057191385,-78
1057192487,-81
1057193590,-69
1057194689,-76
1057196954,-70
1057198267,-69
1057199370,-72
1057200470,-72
1057201573,-74
1057202674,-72
1057203776,-74
1057206081,-68
1057207482,-68
1057208653,-71
1057209862,-72
1057211048,-67
1057212261,-69
1057213829,-72
1057215210,-72
1057216636,-67
1057218068,-67
1057219442,-71
1057220833,-70
1057222225,-70
1057223640,-73
1057225019,-70
1057226252,-75
1057227354,-74
1057228455,-70
1057230766,-71
1057232313,-69
1057233540,-72
1057234642,-74
1057236982,-71
1057238481,-71
1057239699,-71
1057240975,-71
1057242401,-74
1057243648,-73
1057244749,-72
1057245849,-69
1057248222,-71
1057249958,-71
1057251466,-69
1057254186,-71
1057255803,-66
1057257345,-67
1057258837,-65
1057260368,-66
1057261895,-65
1057263398,-70
1057264922,-70
1057266454,-70
1057267962,-70
1057269492,-67
1057271025,-70
1057272558,-70
1057274174,-70
1057275771,-73
1057277367,-71
1057278762,-73
1057279961,-69
1057281200,-67
1057282641,-67
1057284328,-74
1057285984,-68
1057287668,-73
1057289133,-74
1057290385,-75
1057291856,-73
1057293514,-75
1057295208,-74
1057296917,-73
1057298436,-74
1057299746,-70
1057301280,-70
1057303025,-74
1057304781,-72
1057306619,-72
1057308012,-70
1057309797,-69
1057311743,-73
1057313703,-74
1057315414,-75
1057316892,-70
1057318352,-71
1057320083,-75
1057322009,-74
1057323708,-76
1057325503,-77
1057327525,-72
1057329584,-70
1057331640,-71
1057333518,-77
1057335349,-74
1057337491,-68
1057339563,-70
1057341572,-71
1057343325,-70
1057344811,-68
1057346710,-68
1057348851,-71
1057350997,-78
1057353092,-72
1057354920,-69
1057356755,-70
1057358866,-74
1057360808,-73
1057362479,-71
1057364423,-70
1057366646,-75
1057368766,-74
1057370766,-73
1057372358,-70
1057374367,-71
1057376728,-71
1057378733,-75
1057380443,-68
1057382478,-72
1057384783,-74
1057387117,-70
1057389031,-70
1057390659,-71
1057392619,-70
1057394953,-73
1057397051,-70
1057398820,-70
1057400895,-71
1057403270,-70
1057405698,-75
1057407773,-70
1057409836,-69
1057412242,-73
1057414668,-79
1057416833,-76
1057418977,-69
1057421390,-69
1057423902,-72
1057426032,-70
1057428216,-71
1057430584,-69
1057432686,-79
1057434746,-75
1057437255,-68
1057439773,-69
1057442300,-76
1057444471,-74
1057446689,-73
1057449201,-80
1057451814,-79
1057454324,-76
1057456968,-78
1057459563,-78
1057462208,-73
1057464864,-79
1057467573,-85
1057469911,-71
1057471900,-80
1057474243,-72
1057476924,-84
1057479290,-70
1057481288,-83
1057483664,-83
1057486525,-85
1057488919,-71
1057491466,-76
1057494384,-70
1057497257,-71
1057499930,-67
1057502476,-81
1057505520,-70
1057508499,-69
1057511536,-76
1057514501,-72
1057517559,-67
1057520645,-72
1057523581,-69
1057526774,-71
1057529802,-72
1057533040,-74
1057536153,-82
1057539282,-75
1057542400,-89
1057545095,-71
1057547838,-76
1057550971,-83
1057557062,-69
1057562471,-70
1057565094,-70
1057568462,-70
1057571838,-70
1057575258,-70
1057578637,-70
1057582126,-76
1057585514,-68
1057588929,-69
1057592346,-72
1057595289,-72
1057598232,-70
1057601721,-72
1057604663,-67
1057607682,-69
1057611201,-72
1057614252,-69
1057617348,-76
1057620931,-72
1057624030,-72
1057627171,-72
1057630191,-67
1057633271,-69
1057636924,-76
1057640533,-67
1057644156,-77
1057647752,-71
1057650983,-68
1057654186,-74
1057657898,-66
1057661582,-67
1057665341,-77
1057668544,-67
1057671749,-71
1057675463,-76
1057678683,-70
1057681910,-71
1057685117,-69
1057688604,-71
1057692564,-74
1057695892,-68
1057699425,-73
1057703406,-71
1057707583,-75
1057711674,-75
1057715983,-70
1057720000,-76
1057723495,-70
1057726907,-72
1057730445,-70
1057734012,-74
1057738280,-70
1057742492,-70
1057746624,-71
1057750852,-75
1057755011,-75
1057759274,-74
1057763352,-85
1057767546,-70
1057771671,-72
1057776610,-69
1057781182,-73
1057785531,-67
1057790376,-73
1057794969,-70
1057799344,-81
