time,bpm
1699950298,80
1699950299,79
1699950309,80
1699950314,81
1699950318,80
1699950324,80
1699950324,82
1699950324,81
1699950324,81
1699950327,81
1699950329,80
1699950332,81
1699950333,83
1699950335,81
1699950339,78
1699950339,76
1699950339,74
1699950344,75
1699950344,74
1699950344,75
1699950347,78
1699950348,81
1699950354,80
1699950354,79
1699950355,77
1699950356,76
1699950357,75
1699950359,76
1699950362,75
1699950363,77
1699950369,80
1699950369,79
1699950369,78
1699950374,79
1699950374,80
1699950376,81
1699950384,80
1699950384,78
1699950384,77
1699950385,78
1699950386,80
1699950388,81
1699950389,80
1699950391,79
1699950399,78
1699950404,77
1699950404,78
1699950404,77
1699950408,78
1699950414,79
1699950418,80
1699950422,81
1699950423,82
1699950429,84
1699950429,87
1699950429,86
1699950434,88
1699950434,85
1699950434,86
1699950434,87
1699950435,84
1699950444,82
1699950444,83
1699950444,83
1699950446,84
1699950448,85
1699950449,86
1699950450,87
1699950451,86
1699950459,87
1699950459,88
1699950459,89
1699950459,88
1699950464,86
1699950464,87
1699950465,87
1699950468,88
1699950473,87
1699950477,88
1699950478,87
1699950481,86
1699950482,85
1699950489,85
1699950489,84
1699950489,86
1699950494,84
1699950495,83
1699950496,82
1699950497,81
1699950504,83
1699950505,85
1699950506,82
1699950506,82
1699950507,79
1699950507,84
1699950509,76
1699950519,77
1699950519,78
1699950525,78
1699950525,80
1699950528,79
1699950534,80
1699950534,81
1699950534,77
1699950534,82
1699950535,83
1699950538,81
1699950539,80
1699950541,79
1699950543,78
1699950546,77
1699950547,76
1699950549,75
1699950549,76
1699950552,78
1699950553,79
1699950554,80
1699950567,81
1699950571,82
1699950577,84
1699950579,83
1699950582,85
1699950582,86
1699950582,87
1699950585,88
1699950586,89
1699950594,90
1699950594,89
1699950594,90
1699950594,89
1699950595,88
1699950597,87
1699950598,86
1699950603,87
1699950607,88
1699950609,90
1699950614,89
1699950614,88
1699950614,87
1699950614,86
1699950616,87
1699950617,88
1699950618,89
1699950624,88
1699950624,87
1699950625,86
1699950631,85
1699950632,84
1699950633,83
1699950639,81
1699950639,79
1699950639,80
1699950644,80
1699950644,79
1699950647,80
1699950654,79
1699950655,78
1699950660,79
1699950663,80
1699950669,80
1699950669,81
1699950670,78
1699950674,78
1699950675,79
1699950675,77
1699950676,80
1699950678,81
1699950684,83
1699950687,82
1699950688,81
1699950694,82
1699950699,81
1699950706,82
1699950707,81
1699950708,82
1699950714,81
1699950714,81
1699950714,80
1699950717,84
1699950722,83
1699950726,82
1699950727,81
1699950730,80
1699950734,79
1699950734,81
1699950734,80
1699950736,84
1699950738,87
1699950739,86
1699950740,87
1699950744,86
1699950747,85
1699950751,86
