time,status
1699950298,normal
1699950299,normal
1699950300,normal
1699950301,normal
1699950302,normal
1699950309,surprise
1699950309,surprise
1699950309,surprise
1699950309,surprise
1699950309,surprise
1699950314,normal
1699950314,normal
1699950314,normal
1699950314,surprise
1699950315,surprise
1699950315,relief
1699950315,surprise
1699950316,normal
1699950317,normal
1699950318,normal
1699950324,relief
1699950324,surprise
1699950324,surprise
1699950324,normal
1699950325,normal
1699950325,normal
1699950326,normal
1699950327,surprise
1699950327,relief
1699950328,relief
1699950329,normal
1699950330,normal
1699950331,normal
1699950332,normal
1699950333,normal
1699950335,relief
1699950339,surprise
1699950339,surprise
1699950339,surprise
1699950339,relief
1699950339,normal
1699950345,surprise
1699950345,normal
1699950345,relief
1699950346,relief
1699950346,surprise
1699950347,normal
1699950348,surprise
1699950348,normal
1699950348,normal
1699950354,normal
1699950354,normal
1699950354,normal
1699950354,normal
1699950355,normal
1699950355,relief
1699950357,relief
1699950356,surprise
1699950357,normal
1699950358,normal
1699950359,normal
1699950360,normal
1699950361,normal
1699950362,relief
1699950369,relief
1699950369,relief
1699950369,relief
1699950369,relief
1699950369,normal
1699950374,normal
1699950374,relief
1699950375,surprise
1699950375,relief
1699950375,normal
1699950376,normal
1699950376,normal
1699950377,normal
1699950378,relief
1699950384,relief
1699950384,relief
1699950384,relief
1699950384,relief
1699950384,surprise
1699950384,relief
1699950384,surprise
1699950385,normal
1699950386,normal
1699950387,normal
1699950388,surprise
1699950388,relief
1699950389,normal
1699950390,normal
1699950391,surprise
1699950392,normal
1699950393,normal
1699950399,normal
1699950399,normal
1699950399,normal
1699950399,normal
1699950399,normal
1699950404,surprise
1699950404,surprise
1699950404,surprise
1699950399,normal
1699950404,relief
1699950404,surprise
1699950405,normal
1699950406,normal
1699950407,normal
1699950414,normal
1699950414,normal
1699950414,normal
1699950414,normal
1699950408,normal
1699950414,normal
1699950414,relief
1699950415,relief
1699950416,normal
1699950417,normal
1699950418,normal
1699950419,normal
1699950420,normal
1699950421,surprise
1699950422,normal
1699950429,normal
1699950429,normal
1699950429,normal
1699950429,normal
1699950429,normal
1699950423,normal
1699950429,normal
1699950434,normal
1699950435,relief
1699950435,normal
1699950435,relief
1699950435,surprise
1699950435,normal
1699950436,normal
1699950437,normal
1699950444,relief
1699950444,relief
1699950444,relief
1699950444,surprise
1699950445,normal
1699950445,relief
1699950446,surprise
1699950446,relief
1699950447,normal
1699950447,normal
1699950448,normal
1699950449,surprise
1699950450,normal
1699950451,relief
1699950452,normal
1699950459,surprise
1699950459,surprise
1699950459,surprise
1699950459,surprise
1699950459,surprise
1699950459,relief
1699950464,surprise
1699950464,surprise
1699950464,surprise
1699950465,relief
1699950464,normal
1699950465,normal
1699950466,relief
1699950467,relief
1699950467,normal
1699950474,surprise
1699950474,surprise
1699950474,surprise
1699950474,relief
1699950475,surprise
1699950475,relief
1699950476,surprise
1699950476,relief
1699950477,normal
1699950478,normal
1699950479,normal
1699950480,normal
1699950481,normal
1699950482,surprise
1699950483,normal
1699950491,surprise
1699950494,relief
1699950491,normal
1699950495,surprise
1699950495,normal
1699950495,normal
1699950495,normal
1699950495,normal
1699950495,normal
1699950495,normal
1699950495,surprise
1699950495,normal
1699950496,surprise
1699950497,normal
1699950498,normal
1699950504,surprise
1699950504,relief
1699950504,surprise
1699950504,surprise
1699950504,normal
1699950505,normal
1699950506,surprise
1699950506,normal
1699950507,surprise
1699950508,normal
1699950509,normal
1699950510,normal
1699950511,relief
1699950512,normal
1699950513,normal
1699950519,surprise
1699950519,normal
1699950519,normal
1699950519,relief
1699950524,surprise
1699950524,normal
1699950524,normal
1699950524,normal
1699950524,normal
1699950524,normal
1699950524,surprise
1699950525,normal
1699950526,relief
1699950527,surprise
1699950528,normal
1699950534,relief
1699950534,relief
1699950534,normal
1699950534,surprise
1699950534,normal
1699950536,surprise
1699950535,normal
1699950536,normal
1699950537,surprise
1699950538,normal
1699950539,normal
1699950540,normal
1699950542,normal
1699950544,surprise
1699950544,normal
1699950549,normal
1699950549,relief
1699950549,relief
1699950549,surprise
1699950549,normal
1699950554,normal
1699950554,relief
1699950554,relief
1699950554,normal
1699950556,surprise
1699950556,relief
1699950556,relief
1699950557,normal
1699950557,normal
1699950564,surprise
1699950564,surprise
1699950564,surprise
1699950564,surprise
1699950558,normal
1699950564,relief
1699950564,normal
1699950566,normal
1699950566,normal
1699950567,normal
1699950569,normal
1699950570,relief
1699950570,normal
1699950571,normal
1699950572,surprise
1699950577,normal
1699950577,normal
1699950577,normal
1699950577,normal
1699950579,relief
1699950584,normal
1699950584,normal
1699950584,normal
1699950584,normal
1699950584,normal
1699950584,normal
1699950584,surprise
1699950585,normal
1699950586,normal
1699950587,normal
1699950588,normal
1699950594,relief
1699950594,surprise
1699950594,surprise
1699950594,normal
1699950595,relief
1699950596,normal
1699950596,normal
1699950596,normal
1699950597,normal
1699950598,relief
1699950599,normal
1699950600,normal
1699950601,normal
1699950602,normal
1699950603,normal
1699950607,normal
1699950607,normal
1699950607,normal
1699950608,normal
1699950609,normal
1699950614,normal
1699950615,normal
1699950615,normal
1699950616,normal
1699950618,normal
1699950618,relief
1699950618,normal
1699950624,normal
1699950624,normal
1699950624,relief
1699950624,relief
1699950624,relief
1699950624,normal
1699950624,normal
1699950627,relief
1699950627,surprise
1699950625,normal
1699950627,normal
1699950627,surprise
1699950628,normal
1699950630,surprise
1699950631,normal
1699950632,surprise
1699950633,normal
1699950634,normal
1699950641,surprise
1699950641,surprise
1699950639,normal
1699950641,relief
1699950644,surprise
1699950641,normal
1699950645,surprise
1699950645,surprise
1699950646,surprise
1699950645,relief
1699950646,surprise
1699950647,relief
1699950648,surprise
1699950648,normal
1699950649,normal
1699950654,normal
1699950654,normal
1699950654,normal
1699950654,normal
1699950654,normal
1699950655,normal
1699950656,normal
1699950657,normal
1699950658,normal
1699950659,normal
1699950660,normal
1699950661,normal
1699950662,normal
1699950663,normal
1699950669,normal
1699950669,normal
