time,status
1699950298,normal
1699950299,normal
1699950309,normal
1699950314,normal
1699950324,surprise
1699950324,normal
1699950324,normal
1699950324,normal
1699950324,normal
1699950327,normal
1699950329,normal
1699950332,surprise
1699950333,normal
1699950335,normal
1699950339,relief
1699950339,relief
1699950339,normal
1699950344,relief
1699950344,surprise
1699950344,surprise
1699950347,surprise
1699950354,relief
1699950354,relief
1699950354,relief
1699950355,relief
1699950356,normal
1699950357,normal
1699950359,normal
1699950362,surprise
1699950369,surprise
1699950369,surprise
1699950369,surprise
1699950374,surprise
1699950374,surprise
1699950374,normal
1699950384,relief
1699950376,normal
1699950384,relief
1699950384,surprise
1699950385,surprise
1699950386,normal
1699950388,relief
1699950389,normal
1699950391,normal
1699950399,normal
1699950404,surprise
1699950404,relief
1699950404,normal
1699950408,normal
1699950414,normal
1699950418,normal
1699950422,normal
1699950423,normal
1699950429,surprise
1699950429,relief
1699950434,surprise
1699950434,surprise
1699950434,surprise
1699950429,normal
1699950434,relief
1699950435,normal
1699950444,surprise
1699950444,normal
1699950444,normal
1699950446,normal
1699950448,surprise
1699950449,normal
1699950450,normal
1699950459,surprise
1699950459,surprise
1699950451,normal
1699950459,relief
1699950464,relief
1699950464,relief
1699950464,surprise
1699950465,normal
1699950468,normal
1699950473,normal
1699950477,relief
1699950478,normal
1699950481,relief
1699950489,relief
1699950489,surprise
1699950482,normal
1699950489,normal
1699950494,relief
1699950495,relief
1699950496,normal
1699950497,normal
1699950504,surprise
1699950505,relief
1699950506,normal
1699950506,relief
1699950507,surprise
1699950507,relief
1699950509,normal
1699950519,surprise
1699950519,normal
1699950525,surprise
1699950525,normal
1699950528,normal
1699950534,relief
1699950534,surprise
1699950534,surprise
1699950534,surprise
1699950535,normal
1699950538,normal
1699950539,normal
1699950541,normal
1699950543,normal
1699950546,relief
1699950547,normal
1699950549,surprise
1699950549,normal
1699950552,surprise
1699950553,normal
1699950554,normal
1699950567,normal
1699950571,normal
1699950577,normal
1699950579,normal
1699950582,surprise
1699950582,surprise
1699950582,normal
1699950585,surprise
1699950594,normal
1699950594,normal
1699950594,normal
1699950594,normal
1699950594,normal
1699950595,normal
1699950597,normal
1699950598,normal
1699950603,normal
1699950607,surprise
1699950609,normal
1699950614,relief
1699950614,relief
1699950614,relief
1699950614,normal
1699950616,normal
1699950617,surprise
1699950618,normal
1699950624,relief
1699950624,normal
1699950625,normal
1699950631,normal
1699950632,normal
1699950633,normal
1699950639,surprise
1699950639,relief
1699950639,normal
1699950644,relief
1699950644,normal
1699950647,normal
1699950654,relief
1699950655,normal
1699950660,normal
1699950663,normal
1699950669,surprise
1699950669,relief
1699950670,normal
1699950674,surprise
1699950675,relief
1699950675,surprise
1699950676,normal
1699950678,normal
1699950684,normal
1699950687,relief
1699950688,normal
1699950694,normal
1699950699,normal
1699950706,relief
1699950707,normal
1699950714,surprise
1699950708,normal
1699950714,surprise
1699950714,surprise
1699950717,normal
1699950722,normal
1699950726,normal
1699950727,normal
1699950730,normal
1699950734,surprise
1699950734,relief
1699950734,surprise
1699950736,surprise
1699950738,normal
1699950739,normal
1699950740,normal
1699950744,normal
1699950747,normal
