time,bpm
1699950296,79
1699950297,79
1699950298,79
1699950299,81
1699950300,82
1699950301,82
1699950302,82
1699950303,82
1699950309,82
1699950309,81
1699950309,80
1699950309,81
1699950309,80
1699950314,81
1699950314,81
1699950314,80
1699950314,81
1699950314,80
1699950315,81
1699950316,81
1699950316,81
1699950317,81
1699950318,81
1699950324,84
1699950324,83
1699950324,84
1699950324,84
1699950324,84
1699950324,85
1699950325,85
1699950326,85
1699950327,85
1699950328,85
1699950329,84
1699950330,87
1699950331,87
1699950332,88
1699950333,88
1699950335,88
1699950337,88
1699950339,88
1699950339,88
1699950339,89
1699950344,89
1699950344,89
1699950344,89
1699950344,89
1699950344,89
1699950345,90
1699950346,89
1699950346,90
1699950348,90
1699950348,89
1699950349,91
1699950354,89
1699950354,90
1699950354,90
1699950354,90
1699950354,88
1699950355,87
1699950356,86
1699950357,86
1699950359,86
1699950359,82
1699950361,80
1699950362,80
1699950363,79
1699950364,78
1699950369,78
1699950369,79
1699950369,79
1699950369,80
1699950369,78
1699950375,76
1699950375,77
1699950375,80
1699950375,80
1699950375,75
1699950375,76
1699950376,74
1699950377,74
1699950378,74
1699950379,74
1699950384,73
1699950384,73
1699950384,73
1699950384,74
1699950384,73
1699950385,74
1699950386,74
1699950387,74
1699950388,74
1699950389,74
1699950390,74
1699950391,75
1699950392,75
1699950393,74
1699950396,73
1699950399,75
1699950399,73
1699950399,74
1699950399,73
1699950399,73
1699950405,75
1699950405,76
1699950405,76
1699950405,76
1699950406,75
1699950407,75
1699950407,75
1699950408,75
1699950409,75
1699950414,75
1699950414,75
1699950414,75
1699950414,75
1699950414,76
1699950415,76
1699950416,76
1699950417,76
1699950418,76
1699950419,76
1699950420,75
1699950421,74
1699950422,73
1699950423,75
1699950429,75
1699950429,75
1699950429,75
1699950429,75
1699950429,76
1699950429,75
1699950435,76
1699950436,76
1699950436,76
1699950437,76
1699950438,76
1699950444,78
1699950444,76
1699950444,78
1699950444,76
1699950444,76
1699950444,76
1699950444,76
1699950444,76
1699950445,78
1699950446,79
1699950446,78
1699950447,79
1699950448,80
1699950449,80
1699950451,80
1699950452,80
1699950453,80
1699950459,80
1699950459,83
1699950459,80
1699950464,80
1699950464,81
1699950464,82
1699950464,81
1699950465,82
1699950465,82
1699950466,82
1699950467,82
1699950467,78
1699950467,80
1699950468,78
1699950473,77
1699950473,77
1699950474,77
1699950474,78
1699950474,78
1699950475,79
1699950476,78
1699950476,79
1699950477,79
1699950478,80
1699950479,80
1699950480,80
1699950481,82
1699950482,83
1699950483,84
1699950494,83
1699950494,83
1699950494,84
1699950494,84
1699950494,82
1699950494,83
1699950494,82
1699950494,82
1699950494,82
1699950495,84
1699950495,83
1699950495,83
1699950496,76
1699950497,76
1699950498,76
1699950504,76
1699950504,78
1699950504,77
1699950504,76
1699950504,75
1699950504,78
1699950505,78
1699950506,78
1699950507,78
1699950508,78
1699950509,77
1699950510,77
1699950511,78
1699950512,79
1699950513,80
1699950519,80
1699950519,80
1699950519,80
1699950519,80
1699950519,80
1699950524,80
1699950524,81
1699950524,81
1699950524,81
1699950524,81
1699950524,81
1699950525,81
1699950526,81
1699950527,81
1699950528,81
1699950532,82
1699950534,82
1699950534,82
1699950534,82
1699950534,82
1699950534,82
1699950535,78
1699950536,76
1699950537,76
1699950538,76
1699950539,76
1699950540,76
1699950541,76
1699950542,74
1699950543,74
1699950546,73
1699950546,73
1699950546,73
1699950548,73
1699950549,72
1699950554,74
1699950554,74
1699950554,74
1699950554,75
1699950554,74
1699950554,72
1699950555,75
1699950556,75
1699950557,75
1699950558,75
1699950564,75
1699950564,75
1699950564,76
1699950564,76
1699950564,76
1699950564,76
1699950565,76
1699950566,76
1699950567,76
1699950568,76
1699950569,76
1699950570,76
1699950571,76
1699950572,75
1699950573,75
1699950577,75
1699950577,75
1699950577,75
1699950579,75
1699950579,75
1699950584,75
1699950584,75
1699950584,75
1699950584,75
1699950584,75
1699950584,75
1699950585,75
1699950586,75
1699950587,75
1699950588,75
1699950594,74
1699950594,72
1699950594,73
