time,status
1699950296,normal
1699950297,relief
1699950298,normal
1699950299,normal
1699950300,relief
1699950301,normal
1699950303,relief
1699950303,normal
1699950309,relief
1699950309,relief
1699950309,relief
1699950309,normal
1699950314,relief
1699950314,normal
1699950314,relief
1699950314,surprise
1699950315,normal
1699950315,relief
1699950315,normal
1699950316,relief
1699950317,normal
1699950318,normal
1699950324,surprise
1699950324,surprise
1699950324,relief
1699950324,normal
1699950324,surprise
1699950325,normal
1699950325,surprise
1699950326,normal
1699950327,surprise
1699950328,normal
1699950329,normal
1699950330,normal
1699950331,normal
1699950332,surprise
1699950333,normal
1699950339,normal
1699950339,normal
1699950344,relief
1699950344,surprise
1699950344,normal
1699950344,surprise
1699950339,normal
1699950344,normal
1699950344,normal
1699950344,normal
1699950344,relief
1699950345,normal
1699950346,normal
1699950347,relief
1699950348,normal
1699950349,relief
1699950354,surprise
1699950354,surprise
1699950354,surprise
1699950354,surprise
1699950354,relief
1699950355,normal
1699950356,normal
1699950357,normal
1699950358,normal
1699950359,normal
1699950360,normal
1699950361,normal
1699950362,surprise
1699950363,normal
1699950369,surprise
1699950369,surprise
1699950374,normal
1699950374,normal
1699950374,normal
1699950374,normal
1699950374,normal
1699950374,normal
1699950369,normal
1699950375,relief
1699950375,relief
1699950375,surprise
1699950376,relief
1699950377,normal
1699950384,relief
1699950384,relief
1699950384,relief
1699950384,relief
1699950384,normal
1699950384,surprise
1699950384,normal
1699950385,normal
1699950386,normal
1699950387,relief
1699950388,normal
1699950389,normal
1699950390,surprise
1699950391,normal
1699950392,normal
1699950399,normal
1699950399,normal
1699950399,surprise
1699950399,surprise
1699950399,surprise
1699950399,surprise
1699950404,normal
1699950404,normal
1699950404,normal
1699950399,relief
1699950404,normal
1699950404,normal
1699950405,normal
1699950406,normal
1699950407,normal
1699950408,normal
1699950414,surprise
1699950414,surprise
1699950414,surprise
1699950414,surprise
1699950414,relief
1699950414,surprise
1699950415,normal
1699950416,normal
1699950417,relief
1699950418,normal
1699950419,normal
1699950420,normal
1699950421,surprise
1699950422,normal
1699950423,normal
1699950429,normal
1699950429,normal
1699950429,normal
1699950429,normal
1699950429,normal
1699950434,relief
1699950434,relief
1699950434,relief
1699950434,relief
1699950434,relief
1699950434,relief
1699950435,normal
1699950436,normal
1699950437,surprise
1699950444,surprise
1699950444,normal
1699950444,normal
1699950444,normal
1699950444,normal
1699950444,normal
1699950444,relief
1699950445,normal
1699950446,normal
1699950447,normal
1699950448,surprise
1699950449,surprise
1699950450,normal
1699950451,normal
1699950452,surprise
1699950459,relief
1699950459,relief
1699950459,relief
1699950459,surprise
1699950459,relief
1699950459,relief
1699950464,surprise
1699950464,surprise
1699950464,surprise
1699950464,normal
1699950464,normal
1699950464,relief
1699950465,normal
1699950466,normal
1699950467,normal
1699950474,normal
1699950474,normal
1699950474,normal
1699950474,normal
1699950474,normal
1699950474,relief
1699950474,normal
1699950475,normal
1699950476,normal
1699950477,normal
1699950479,normal
1699950480,normal
1699950481,normal
1699950482,normal
1699950483,normal
1699950489,surprise
1699950489,normal
1699950489,normal
1699950489,normal
1699950494,surprise
1699950495,relief
1699950495,relief
1699950495,relief
1699950495,relief
1699950495,relief
1699950495,normal
1699950495,normal
1699950496,relief
1699950497,normal
1699950498,normal
1699950504,normal
1699950504,relief
1699950504,normal
1699950504,normal
1699950504,normal
1699950504,normal
1699950505,normal
1699950506,normal
1699950507,normal
1699950508,normal
1699950509,relief
1699950510,normal
1699950511,normal
1699950512,normal
1699950519,relief
1699950519,relief
1699950513,normal
1699950519,relief
1699950519,relief
1699950524,normal
1699950524,normal
1699950524,relief
1699950524,normal
1699950524,surprise
1699950524,surprise
1699950524,normal
1699950525,surprise
1699950526,normal
1699950527,surprise
1699950534,normal
1699950534,normal
1699950534,normal
1699950534,normal
1699950534,normal
1699950534,normal
1699950534,normal
1699950535,normal
1699950536,surprise
1699950537,normal
1699950538,surprise
1699950539,normal
1699950540,normal
1699950541,normal
1699950542,normal
1699950543,normal
1699950549,normal
1699950549,normal
1699950553,surprise
1699950553,relief
1699950554,normal
1699950554,normal
1699950555,relief
1699950556,surprise
1699950556,relief
1699950557,relief
1699950557,relief
1699950557,normal
1699950558,surprise
1699950564,relief
1699950564,relief
1699950564,normal
1699950564,normal
1699950564,relief
1699950564,relief
1699950564,normal
1699950564,normal
1699950565,normal
1699950566,surprise
1699950567,normal
1699950568,normal
1699950569,normal
1699950570,normal
1699950571,relief
1699950572,normal
1699950579,surprise
1699950579,normal
1699950579,relief
1699950579,surprise
1699950573,normal
1699950582,normal
1699950582,normal
1699950582,relief
1699950582,relief
1699950584,surprise
1699950584,relief
1699950584,surprise
1699950585,normal
1699950586,normal
1699950587,normal
1699950594,normal
1699950588,normal
1699950594,normal
1699950594,normal
1699950594,surprise
1699950594,relief
1699950594,normal
1699950595,surprise
1699950596,normal
1699950597,normal
1699950598,normal
1699950599,normal
1699950600,normal
1699950601,normal
1699950602,normal
1699950603,normal
1699950609,surprise
1699950609,surprise
1699950609,surprise
1699950609,surprise
1699950609,surprise
1699950614,normal
1699950614,normal
1699950614,normal
1699950614,normal
1699950614,relief
1699950614,normal
1699950615,normal
1699950617,normal
1699950618,relief
1699950624,normal
1699950624,normal
1699950624,normal
1699950624,normal
1699950624,normal
1699950624,relief
1699950625,normal
1699950626,normal
1699950627,relief
1699950628,normal
1699950629,normal
1699950630,normal
1699950631,surprise
1699950632,normal
1699950633,normal
1699950634,normal
1699950639,relief
1699950639,normal
1699950645,surprise
1699950645,surprise
1699950645,surprise
1699950645,surprise
1699950645,surprise
1699950639,normal
1699950645,surprise
1699950645,normal
1699950645,normal
1699950646,normal
1699950647,surprise
1699950648,normal
1699950654,normal
1699950654,normal
1699950654,normal
1699950654,normal
1699950654,normal
1699950654,surprise
1699950655,relief
1699950656,normal
1699950657,normal
1699950658,normal
1699950660,surprise
1699950660,normal
1699950661,normal
1699950662,normal
1699950663,normal
1699950669,relief
1699950669,relief
1699950669,relief
1699950669,relief
1699950669,relief
1699950669,relief
1699950671,relief
1699950674,surprise
1699950674,surprise
1699950674,surprise
1699950674,relief
1699950675,normal
1699950676,normal
1699950677,relief
1699950678,surprise
1699950679,normal
1699950684,surprise
1699950684,surprise
1699950684,surprise
1699950684,surprise
1699950684,normal
1699950686,normal
1699950686,normal
1699950687,normal
1699950688,normal
1699950689,normal
1699950690,normal
1699950691,normal
1699950692,normal
1699950699,normal
1699950699,normal
1699950699,normal
1699950699,normal
1699950693,normal
1699950699,normal
1699950700,relief
1699950701,normal
1699950704,normal
1699950704,normal
1699950704,normal
1699950704,normal
1699950705,relief
1699950706,normal
1699950707,relief
1699950708,normal
