time,rssi
1066288546,-78
1066289781,-78
1066290881,-76
1066291989,-74
1066293087,-76
1066294189,-79
1066295292,-72
1066296403,-70
1066297502,-78
1066298609,-74
1066299712,-75
1066300822,-77
1066301932,-70
1066303039,-71
1066304143,-87
1066305245,-90
1066306358,-71
1066307454,-85
1066308571,-71
1066309676,-76
1066310782,-83
1066311886,-86
1066312988,-73
1066314092,-73
1066315204,-74
1066316313,-70
1066317420,-70
1066318527,-77
1066319627,-80
1066320731,-79
1066321842,-81
1066322947,-85
1066324056,-81
1066325160,-78
1066326266,-79
1066327373,-80
1066328477,-77
1066329581,-83
1066330689,-88
1066331796,-84
1066332892,-78
1066334002,-77
1066335111,-81
1066336214,-81
1066337313,-84
1066338428,-81
1066339527,-85
1066340638,-84
1066341745,-81
1066342853,-81
1066343960,-81
1066345066,-82
1066346166,-84
1066347269,-83
1066348380,-83
1066349480,-81
1066350588,-84
1066351697,-78
1066352803,-80
1066353904,-82
1066355011,-83
1066356107,-82
1066357216,-82
1066359426,-82
1066360525,-81
1066361634,-81
1066362728,-87
1066363840,-82
1066364944,-83
1066366044,-83
1066367147,-82
1066368256,-88
1066369355,-78
1066370464,-78
1066371572,-86
1066372679,-82
1066373776,-82
1066374890,-81
1066375992,-83
1066377099,-82
1066378201,-81
1066379310,-80
1066380414,-80
1066381523,-84
1066382630,-82
1066383737,-83
1066384841,-84
1066385948,-81
1066387055,-80
1066388159,-89
1066389268,-79
1066390375,-88
1066391477,-81
1066392580,-83
1066393689,-81
1066394797,127
1066395899,-87
1066397010,-77
1066398120,-80
1066399223,-83
1066400329,-83
1066401436,-83
1066402540,-82
1066403646,-81
1066404753,-84
1066405861,-79
1066406969,-81
1066408074,-79
1066410276,-80
1066411387,-82
1066412484,-84
1066413594,-82
1066414694,-80
1066415808,-81
1066416906,-78
1066418012,-84
1066419112,-81
1066420219,-80
1066421318,-80
1066422429,-80
1066423535,-80
1066424640,-83
1066425746,-80
1066426851,-83
1066427957,-88
1066429063,-90
1066430164,-81
1066431272,-81
1066432377,-78
1066433486,-79
1066434592,-78
1066435702,-77
1066436805,-81
1066437911,-83
1066439009,-82
1066440117,-83
1066441225,-81
1066442330,-81
1066443439,-86
1066444547,-80
1066445649,-82
1066446748,-79
1066447850,-79
1066448957,-80
1066450067,-79
1066451177,-89
1066452277,-79
1066453388,-79
1066454493,-75
1066455596,-66
1066456704,-71
1066457815,-79
1066458919,-76
1066460026,-73
1066461132,-74
1066462240,-82
1066463340,-81
1066464452,-83
1066465558,-77
1066466665,-72
1066467769,-80
1066468878,-76
1066469992,-91
1066471097,127
1066472201,-79
1066473303,-79
1066474413,-83
1066475519,-74
1066476618,-81
1066477723,-72
1066478832,-74
1066479941,-78
1066481044,-83
1066482141,-78
1066483252,-86
1066484348,-81
1066485458,-83
1066486556,-79
1066487669,-79
1066488764,-79
1066489877,-83
1066490970,-86
1066492077,-83
1066493179,127
1066494287,-84
1066495387,-82
1066496499,-80
1066497595,-82
1066498708,-85
1066499803,-85
1066500907,-86
1066502009,-83
1066503121,-84
1066504216,-78
1066505321,-76
1066506424,-87
1066507534,-81
1066508635,-83
1066509740,-81
1066510840,-84
1066511945,-82
1066513052,-87
1066514160,-80
1066515269,-84
1066516374,-84
1066517470,-83
1066519677,-84
1066520785,-83
1066521890,-83
1066523001,-81
1066524108,-82
1066525211,-84
1066526316,-84
1066527421,-85
1066528523,-85
1066529632,-84
1066530736,-85
1066531845,-82
1066532953,-84
1066534058,-84
1066535160,-86
1066536265,-86
1066537362,-86
1066538472,-83
1066539575,-83
1066540685,-81
1066541791,-82
1066542900,-81
1066544002,-83
1066545099,-85
1066546211,-84
1066547309,-85
1066548416,-85
1066549516,-84
1066550626,-83
1066551730,-82
1066552837,-84
1066553930,-85
1066555036,-85
1066556146,-85
1066558354,-83
1066559467,-81
1066560570,-81
1066561680,-84
1066562781,-88
1066563888,-85
1066564983,-86
1066566094,-83
1066567190,-86
1066568301,-81
1066569408,-81
1066570515,-83
1066571612,-87
1066572720,-82
1066573817,-82
1066574927,-86
1066576024,-83
1066577137,-83
1066578238,-81
1066579345,-86
1066580444,-87
1066581552,-86
1066582658,-83
1066583767,-86
1066584867,-84
1066585978,-81
1066587090,-83
1066588193,-87
1066588760,-82
1066589994,-81
1066591097,-81
1066592196,-79
1066593308,-77
1066594404,-81
1066595508,-82
1066596616,-82
1066597714,-82
1066598818,-82
1066599918,-77
1066601028,-82
1066602131,-80
1066603242,-81
1066604346,-78
1066605451,-80
1066606553,-80
1066607661,-80
1066608759,-77
1066609870,-84
1066610965,-86
1066612073,-81
1066613184,-81
1066614287,-84
1066615397,-81
1066616505,-82
1066617613,-78
1066618722,-85
1066619824,-83
1066620923,-83
1066622028,-83
1066623134,-80
1066624244,-80
1066625351,-79
1066626459,-79
1066627562,-78
1066628663,-85
1066629771,-83
1066630873,-80
1066631975,-83
1066633078,-81
1066634189,-78
1066635295,-76
1066636402,-81
1066637497,-80
1066638603,-79
1066639711,-79
1066640813,-79
1066641918,-80
1066643034,-81
1066644136,-84
1066645243,-77
1066646346,-80
1066647454,-77
1066648559,-77
1066649660,-79
1066650770,-77
1066651872,-76
1066652986,-78
1066654078,-83
1066655195,-78
1066656290,-84
1066657402,-83
1066658509,-78
1066659610,-76
1066660713,-76
1066661822,-76
1066662920,-77
1066664032,-79
1066665128,-82
1066666238,-79
1066667336,-85
1066668448,-79
1066669549,-77
1066670660,-79
1066671769,-77
1066672876,-81
1066673973,-86
1066675078,-84
1066676180,-78
1066677287,-85
1066678397,-78
1066679502,-76
1066680612,-82
1066681717,-80
1066682818,-86
1066683922,-79
1066685029,-86
1066686135,-79
1066687240,-85
1066688346,-76
1066689452,-76
1066690561,-87
1066691658,-85
1066692760,-80
1066693868,-86
1066694980,-78
1066696082,-79
1066697191,-77
1066698298,-84
1066699403,-80
1066700506,-80
1066701612,-87
1066702716,-80
1066703821,-86
1066704921,-90
1066706031,-76
1066707128,-76
1066708243,-78
1066709344,-79
1066710445,-80
1066711552,-86
1066712656,-80
1066713766,-79
1066714872,-80
1066715978,-81
1066717084,-82
1066718187,-85
1066719291,-85
1066720394,-86
1066722604,-80
1066723716,-78
1066724822,-83
1066725925,-77
1066727032,-81
1066728135,-79
1066729238,-85
1066730339,-79
1066731445,-80
1066732546,-79
1066733657,-76
1066734763,-76
1066735872,-80
1066736973,-80
1066738080,-81
1066739181,-84
1066740283,-80
1066741390,-84
1066742501,-78
1066743604,-78
1066744712,-85
1066745805,-80
1066746918,-84
1066749123,-88
1066750221,-79
1066751338,-76
1066752431,-76
1066753544,-80
1066754640,-87
1066755747,-86
1066756845,-79
1066757956,-79
1066759053,-79
1066760163,-76
1066761270,-80
1066762378,-84
1066763476,-78
1066764583,-79
1066765687,-79
1066766793,-87
1066767893,-78
1066769000,-76
1066770109,-76
1066771217,-83
1066772319,-78
1066773415,-78
1066774517,-78
1066775624,-77
1066776732,-79
1066777842,-77
1066778949,-77
1066780053,-77
1066781153,-79
1066782262,-79
1066783362,-87
1066784468,-79
1066785576,-79
1066786683,-76
1066787781,-77
1066788893,-77
1066789998,-78
1066791101,-78
1066792208,-78
1066793314,-78
1066794416,-85
1066795525,-82
1066796635,-76
1066797733,-86
1066798843,-78
1066799946,-87
1066801051,-89
1066802152,-88
1066803261,-78
1066804365,-87
1066805474,-75
1066806581,-77
1066807690,-79
1066808789,-80
1066809893,-78
1066810999,-78
1066813202,-79
1066814304,-75
1066815415,-83
1066816523,-75
1066817621,-78
1066818727,-88
1066819832,-78
1066820939,-87
1066822046,-79
1066823152,-75
1066824257,-75
1066825364,-77
1066826468,-77
1066827575,-86
1066828678,-77
1066829780,-82
1066830882,-76
1066831993,-74
1066833101,-81
1066834210,-80
1066835312,-76
1066836416,-84
1066837524,-85
1066838628,-77
1066839726,-81
1066840839,-84
1066841935,-75
1066843044,-76
1066844142,-77
1066845250,-76
1066846349,-76
1066847452,-89
1066848552,-76
1066849663,-84
1066850760,-83
1066851866,-78
1066852968,-80
1066854075,-87
1066855170,-82
1066857375,-79
1066858482,-89
1066859584,-77
1066860697,-84
1066861795,-80
1066862899,-81
1066864000,-79
1066865106,-79
1066866206,-79
1066867314,-81
1066868412,-79
1066869525,-81
1066870626,-82
1066871731,-79
1066872829,-83
1066873938,-83
1066875038,-84
1066876142,-83
1066877252,-76
1066878358,-80
1066879464,-80
1066880568,-80
1066881666,-79
1066882775,-80
1066883874,-78
1066884985,-79
1066886089,-86
1066887197,-85
1066888304,-85
1066888971,-81
1066890243,-76
1066891348,-76
1066892452,-77
1066893556,-76
1066894662,-76
1066895768,-78
1066896873,-76
1066897980,-78
1066899084,-78
1066900192,-85
1066901296,-86
1066902404,-87
1066903514,-78
1066904619,-81
1066905722,-78
1066906833,-85
1066907940,-77
1066909045,-84
1066910152,-85
1066911251,-80
1066912359,-79
1066913466,-79
1066914571,-79
1066915679,-75
1066916787,-73
1066917894,-75
1066918997,-75
1066920101,-74
1066921207,-73
1066922316,-73
1066923413,-78
1066924525,-78
1066925633,-76
1066926740,-83
1066927843,-78
1066928941,-83
1066930048,-83
1066931151,-84
1066932257,-83
1066933368,-82
1066934465,-83
1066935577,-81
1066936684,-82
1066937786,-87
1066938889,-87
1066939997,-82
1066941100,-86
1066942206,-87
1066943317,-76
1066944422,-76
1066945527,-85
1066946630,-79
1066947736,-79
1066948840,-79
1066949946,-88
1066951050,-79
1066952157,-76
1066953267,-82
1066954374,-82
1066955473,-86
1066956581,-78
1066957684,-79
1066958787,-82
1066959899,-82
1066961003,-77
1066962113,-77
1066963221,-78
1066964321,-81
1066965424,-78
1066966531,-77
1066967638,-78
1066968743,-78
1066969853,-78
1066970962,-79
1066972071,-84
1066973176,-78
1066974281,-78
1066975384,-81
1066976490,-78
1066977594,-81
1066978701,-79
1066979812,-78
1066980909,-84
1066982021,-83
1066983119,-78
1066984225,-80
1066985327,-78
1066986437,-81
1066987542,-84
1066988654,-79
1066989760,-76
1066990867,-78
1066991967,-88
1066993077,-78
1066994184,-88
1066995286,-77
1066996399,-82
1066997496,-78
1066998608,-78
1066999718,-75
1067000820,-77
1067001921,-87
1067003030,-88
1067004132,-77
1067005239,-77
1067006348,-75
1067007455,-75
1067008561,-81
1067009662,-77
1067010767,-78
1067011872,-85
1067012980,-81
1067014084,-77
1067015193,-74
1067016303,-75
1067017399,-83
1067018509,-77
1067019608,-77
1067020714,-78
1067021816,-84
1067022923,-83
1067024033,-81
1067025139,-76
1067026248,-76
1067027346,-78
1067028456,-77
1067029560,-76
1067030667,-77
1067031769,-78
1067032885,-81
1067033987,-80
1067035090,-81
1067036200,127
1067037299,-80
1067038404,-81
1067039509,-78
1067040610,-79
1067041725,-76
1067042832,-76
1067043932,-75
1067045044,-78
1067046148,-83
1067047249,-84
1067048355,-78
1067049459,-83
1067050568,-80
1067051672,-81
1067052767,-81
1067053882,-78
1067054981,-78
1067056091,-85
1067057195,-83
1067058301,-78
1067059401,-86
1067060513,-80
1067061619,-80
1067062730,-83
1067063829,-83
1067064933,-82
1067066037,-83
1067067144,-82
1067068251,-86
1067069358,-84
1067070467,-89
1067071574,-79
1067072679,-81
1067073781,-88
1067074882,-83
1067075993,-84
1067077100,-77
1067078209,-74
1067079316,-75
1067080421,-80
1067081525,-83
1067082631,-83
1067083734,-83
1067084839,-78
1067085948,-77
1067087053,-82
1067088159,-78
1067089269,-80
1067090373,-77
1067091471,-83
1067092579,-83
1067093682,-77
1067094793,-80
1067095899,-80
1067097007,-81
1067098110,-80
1067099220,-80
1067100325,-75
1067101434,-75
1067102542,-75
1067103647,-74
1067104755,-80
1067105861,-75
1067106969,-81
1067108074,-79
1067109183,-82
1067110291,-81
1067111398,-81
1067112506,-81
1067113613,-75
1067114720,-77
1067115821,-77
1067116926,-87
1067118030,-77
1067119136,-78
1067120245,-79
1067121352,-75
1067122461,-74
1067123574,-86
1067124673,-77
1067125780,-87
1067126884,-77
1067127988,-81
1067129096,-79
1067130205,-78
1067131315,-83
1067132418,-85
1067133518,-82
1067134623,-88
1067135732,-77
1067136834,-76
1067137940,-85
1067139052,-74
1067140161,-81
1067141267,-84
1067142369,-82
1067143472,-76
1067144577,-84
1067145684,-77
1067146788,-85
1067147899,-81
1067149007,-78
1067150112,-82
1067151215,-86
1067152320,-77
1067153423,-85
1067154527,-82
1067155636,-77
1067156746,-74
1067157853,-83
1067158964,-79
1067160063,-82
1067161165,-77
1067162272,-77
1067163378,-83
1067164481,-84
1067165591,-79
1067166696,-79
1067167805,-79
1067168909,-82
1067170008,-77
1067171117,-79
1067172223,-79
1067173327,-75
1067174429,-74
1067175543,-71
1067176640,-74
1067177743,-78
1067178855,-77
1067179959,-81
1067181066,-78
1067182172,-75
1067183281,-66
1067184386,-68
1067185493,-78
1067186597,-76
1067187701,-76
1067188802,-76
1067189192,-75
1067190471,-78
1067191581,-72
1067192683,-76
1067193792,-86
1067194900,-71
1067196004,-70
1067197112,-75
1067198219,-75
1067199326,-75
1067200432,-77
1067201538,-76
1067202644,-68
1067203751,-76
1067204863,-83
1067205968,-80
1067207075,-78
1067208183,-77
1067209289,-77
1067210399,-71
1067211500,-79
1067213714,-71
1067214818,-71
1067215929,-86
1067217033,-76
1067218143,-76
1067219248,-79
1067220353,-71
1067221462,-79
1067222568,-85
1067223671,-71
1067224784,-68
1067225887,-68
1067226995,-68
1067228103,-79
1067229201,-71
1067230307,-79
1067231412,-71
1067232514,-71
1067233625,-86
1067234733,-75
1067235839,-68
1067236948,-78
1067238053,-71
1067239156,-71
1067240259,-71
1067241365,-71
1067242469,-71
1067243577,-68
1067244688,-86
1067245790,-71
1067246897,-79
1067248000,-71
1067249107,-70
1067250212,-78
1067251316,-71
1067252423,-75
1067253530,-76
1067254642,-79
1067255735,-70
1067256844,-78
1067257954,-71
1067259057,-71
1067260162,-78
1067261276,-68
1067262376,-91
1067263483,-90
1067264587,-78
1067265689,-70
1067266794,-71
1067267901,-80
1067269004,-71
1067270116,-75
1067271224,-68
1067272330,-68
1067273432,-70
1067274537,-78
1067275641,-71
1067276744,-79
1067277850,-70
1067278962,-68
1067280066,-68
1067281177,-68
1067282280,-70
1067283381,-70
1067284490,-78
1067285593,-77
1067286698,-70
1067287805,-74
1067288908,-67
1067290020,-67
1067291128,-77
1067292229,-77
1067293336,-78
1067294436,-70
