-581711371,-83
-581710092,-76
-581708991,-80
-581707873,-77
-581706773,-78
-581705664,-78
-581704553,-82
-581703456,-74
-581702353,-72
-581701234,-75
-581700132,-76
-581699016,-77
-581697916,-64
-581696805,-65
-581695692,-69
-581694587,-67
-581693471,-85
-581692362,-81
-581691251,-94
-581690134,-88
-581689035,-88
-581687925,-89
-581686816,-86
-581685706,-83
-581684595,-90
-581683484,-87
-581682379,-91
-581681271,-91
-581680154,-86
-581679039,-87
-581677936,-89
-581676835,-93
-581675728,-91
-581674623,-92
-581673518,-99
-581672405,-90
-581671297,-84
-581670193,-93
-581669082,-83
-581667976,-84
-581666857,-85
-581665763,-86
-581664650,-94
-581663537,-91
-581662430,-96
-581661320,-84
-581660205,-91
-581659105,-76
-581657996,-77
-581656875,-90
-581655778,-80
-581654664,-67
-581653556,-82
-581652456,-96
-581651348,-90
-581650237,-88
-581649130,-83
-581648017,-85
-581646909,-83
-581645803,-85
-581644703,-81
-581643591,-93
-581642486,-82
-581641382,-91
-581640279,-83
-581639174,-86
-581638067,-92
-581636957,-82
-581635849,-84
-581634743,-80
-581633636,-74
-581632537,-80
-581631424,-80
-581630321,-75
-581629214,-77
-581628110,-80
-581626998,-77
-581625886,-80
-581624788,-78
-581623675,-91
-581622570,-81
-581621459,-88
-581620356,-86
-581619237,-79
-581618143,-82
-581617027,-84
-581615922,-86
-581614821,-84
-581613709,-81
-581612592,-81
-581611490,-78
-581610384,-82
-581609273,-79
-581608169,-80
-581607063,-76
-581605953,-83
-581604848,-83
-581603750,-88
-581602642,-92
-581601539,-85
-581600437,-80
-581599325,-70
-581598217,-88
-581597108,-94
-581596002,-80
-581594902,-85
-581593796,-80
-581592686,-85
-581591581,-90
-581590476,-86
-581589365,-86
-581588258,-91
-581587153,-97
-581586049,-89
-581584941,-73
-581583824,-78
-581582721,-80
-581581614,-84
-581580507,-87
-581579390,-79
-581578288,-82
-581577180,-82
-581576068,-82
-581574963,-82
-581573859,-82
-581572754,-83
-581571644,-82
-581570539,-74
-581569429,-78
-581568322,-90
-581567214,-88
-581566109,-84
-581564994,-87
-581563889,-84
-581562787,-85
-581561676,-82
-581560568,-81
-581559462,-83
-581558361,-84
-581557254,-86
-581556146,-82
-581555041,-95
-581553939,-91
-581552830,-86
-581551727,-92
-581550615,-81
-581549507,-80
-581548403,-82
-581547289,-82
-581546183,-91
-581545075,-93
-581543969,-83
-581542855,-86
-581541750,-86
-581540640,-93
-581539532,-86
-581538430,-95
-581537315,-87
-581536208,-86
-581535104,-89
-581533996,-76
-581532887,-76
-581531784,-76
-581530674,-88
-581529574,-89
-581528462,-90
-581527357,-89
-581526251,-83
-581525137,-84
-581524039,-90
-581522929,-89
-581521819,-82
-581520715,-82
-581519612,-82
-581518499,-82
-581517394,-86
-581516285,-85
-581515180,-83
-581514072,-80
-581512972,-80
-581511867,-83
-581510756,-102
-581509649,-81
-581508544,-79
-581507436,-78
-581506326,-77
-581505221,-92
-581504113,-92
-581503011,-81
-581501901,-81
-581500800,-79
-581499689,-95
-581498586,-82
-581497479,-88
-581496369,-75
-581495260,-84
-581494154,-92
-581493046,-85
-581491936,-82
-581490833,-80
-581489711,-98
-581488624,-88
-581487521,-80
-581486407,-97
-581485299,-91
-581484198,-91
-581483088,-79
-581481985,-81
-581480882,-76
-581479778,-74
-581478673,-76
-581477563,-75
-581476453,-77
-581475343,-80
-581474241,-77
-581473130,-78
-581472027,-81
-581470922,-81
-581469805,-91
-581468699,-80
-581467595,-79
-581466489,-87
-581465385,-83
-581464265,-76
-581463171,-76
-581462066,-77
-581460953,-78
-581459851,-80
-581458748,-80
-581457640,-80
-581456533,-83
-581455425,-80
-581454314,-80
-581453208,-81
-581452099,-90
-581450991,-96
-581449882,-98
-581448774,-81
-581447674,-79
-581446569,-87
-581445454,-84
-581443237,-84
-581442134,-75
-581441034,-78
-581439922,-75
-581438821,-79
-581437717,-73
-581436608,-74
-581435506,-67
-581434395,-65
-581433289,-68
-581432184,-70
-581431081,-62
-581429970,-70
-581428863,-64
-581427754,-57
-581426656,-62
-581425543,-72
-581424435,-70
-581423338,-91
-581422234,-80
-581421128,-57
-581420018,-50
-581418921,-50
-581417818,-45
-581416707,-45
-581415602,-59
-581414499,-46
-581413391,-51
-581412287,-56
-581411142,-55
-581409910,-61
-581408806,-56
-581407703,-49
-581406591,-47
-581405492,-51
-581404379,-47
-581403277,-55
-581402167,-64
-581401065,-57
-581399957,-57
-581398851,-59
-581397741,-58
-581396643,-58
-581395535,-58
-581394428,-60
-581393320,-60
-581392211,-58
-581391113,-66
