time,bpm
1699950849,77
1699950854,78
1699950856,79
1699950857,80
1699950862,81
1699950864,82
1699950864,83
1699950865,84
1699950867,83
1699950873,84
1699950874,85
1699950876,86
1699950876,85
1699950884,85
1699950885,84
1699950885,87
1699950887,85
1699950888,84
1699950894,82
1699950894,83
1699950894,84
1699950898,83
1699950899,82
1699950902,84
1699950903,85
1699950908,86
1699950914,87
1699950914,85
1699950915,84
1699950916,82
1699950917,81
1699950918,80
1699950920,79
1699950924,78
1699950930,77
1699950936,78
1699950939,79
1699950939,80
1699950944,79
1699950945,78
1699950949,79
1699950954,82
1699950954,78
1699950954,83
1699950955,82
1699950957,81
1699950958,78
1699950959,77
1699950961,78
1699950969,77
1699950969,78
1699950975,77
1699950977,78
1699950986,79
1699950987,80
1699950988,79
1699950989,77
1699950991,78
1699950999,78
1699950999,77
1699951000,77
1699951005,78
1699951007,77
1699951014,78
1699951015,79
1699951018,80
1699951019,81
1699951021,80
1699951023,81
1699951029,82
1699951029,83
1699951030,85
1699951035,87
1699951035,88
1699951035,86
1699951037,89
1699951039,88
1699951045,89
1699951048,88
1699951049,87
1699951053,86
1699951057,84
1699951057,82
1699951059,80
1699951063,81
1699951065,83
1699951065,84
1699951067,85
1699951069,86
1699951074,88
1699951074,87
1699951075,84
1699951077,82
1699951080,83
1699951089,81
1699951089,82
1699951090,80
1699951095,81
1699951098,80
1699951099,81
1699951100,80
1699951105,79
1699951107,80
1699951113,81
1699951125,80
1699951126,81
1699951134,83
1699951135,82
1699951136,82
1699951140,83
1699951144,82
1699951149,81
1699951149,80
1699951149,81
1699951154,79
1699951158,80
1699951164,81
1699951166,82
1699951167,81
1699951168,82
1699951169,81
1699951170,80
1699951173,79
1699951179,80
1699951179,82
1699951179,81
1699951185,83
1699951187,84
1699951194,83
1699951196,82
1699951197,81
1699951199,82
1699951200,81
1699951201,80
1699951202,78
1699951204,76
1699951209,75
1699951215,75
1699951215,80
1699951215,77
1699951215,80
1699951215,81
1699951215,74
1699951215,81
1699951216,82
1699951224,83
1699951227,84
1699951229,85
1699951230,86
1699951234,87
1699951237,86
1699951238,85
1699951239,83
1699951245,80
1699951245,81
1699951245,81
1699951248,82
1699951254,80
1699951254,81
1699951255,82
1699951256,81
1699951269,83
1699951269,82
1699951269,84
1699951275,85
1699951275,84
1699951278,85
1699951280,86
1699951284,85
1699951284,84
1699951288,83
1699951289,84
1699951290,83
1699951299,83
1699951299,84
1699951305,82
1699951305,81
1699951307,82
1699951308,83
1699951309,84
1699951314,88
1699951314,86
1699951314,89
1699951314,87
1699951317,90
1699951318,89
1699951328,90
1699951329,89
1699951335,88
1699951335,89
1699951335,91
1699951336,92
1699951338,91
1699951344,88
1699951344,86
1699951344,89
1699951344,87
1699951345,86
1699951346,82
