time,bpm
1699950849,117
1699950849,118
1699950854,119
1699950854,119
1699950854,119
1699950854,83
1699950854,119
1699950854,119
1699950855,79
1699950856,79
1699950857,78
1699950858,78
1699950864,80
1699950864,80
1699950865,81
1699950866,82
1699950867,82
1699950869,82
1699950869,75
1699950869,79
1699950870,72
1699950871,72
1699950872,81
1699950872,73
1699950873,73
1699950874,81
1699950874,80
1699950874,72
1699950876,72
1699950876,70
1699950878,71
1699950879,70
1699950884,70
1699950885,69
1699950885,70
1699950885,70
1699950885,70
1699950885,70
1699950885,69
1699950886,69
1699950887,69
1699950888,68
1699950894,69
1699950894,69
1699950894,69
1699950894,69
1699950894,69
1699950896,69
1699950896,69
1699950897,69
1699950898,69
1699950899,69
1699950899,69
1699950900,70
1699950901,70
1699950902,70
1699950903,70
1699950906,72
1699950906,71
1699950908,71
1699950908,71
1699950909,71
1699950911,71
1699950914,70
1699950915,69
1699950915,69
1699950915,69
1699950914,70
1699950915,68
1699950916,68
1699950917,68
1699950918,68
1699950924,68
1699950925,68
1699950925,68
1699950925,68
1699950925,69
1699950925,67
1699950926,69
1699950927,67
1699950928,70
1699950929,70
1699950930,69
1699950931,69
1699950932,69
1699950933,69
1699950934,69
1699950935,69
1699950936,68
1699950939,68
1699950939,68
1699950939,68
1699950944,68
1699950944,68
1699950944,72
1699950944,72
1699950945,71
1699950946,71
1699950947,72
1699950948,72
1699950949,73
1699950949,72
1699950954,72
1699950954,73
1699950954,72
1699950954,73
1699950954,72
1699950955,73
1699950956,73
1699950957,76
1699950958,76
1699950959,77
1699950960,77
1699950961,77
1699950962,77
1699950963,77
1699950964,76
1699950966,75
1699950966,75
1699950970,76
1699950970,77
1699950970,77
1699950970,75
1699950975,74
1699950975,74
1699950975,74
1699950976,73
1699950976,74
1699950977,73
1699950978,75
1699950978,75
1699950979,75
1699950984,76
1699950985,78
1699950985,77
1699950985,77
1699950986,78
1699950986,78
1699950987,78
1699950988,77
1699950988,78
1699950989,78
1699950990,78
1699950991,78
1699950992,78
1699950993,79
1699950994,80
1699950999,80
1699950999,81
1699950999,81
1699951005,83
1699951005,81
1699951005,83
1699951005,80
1699951005,83
1699951006,81
1699951006,83
1699951007,81
1699951008,81
1699951009,80
1699951015,78
1699951015,79
1699951015,81
1699951015,79
1699951015,80
1699951015,79
1699951016,77
1699951016,82
1699951017,78
1699951018,80
1699951018,77
1699951019,77
1699951020,77
1699951021,77
1699951022,77
1699951023,77
1699951024,77
1699951026,77
1699951029,77
1699951029,77
1699951029,77
1699951029,77
1699951030,77
1699951035,77
1699951035,77
1699951035,78
1699951035,77
1699951035,76
1699951036,76
1699951037,76
1699951038,77
1699951039,77
1699951045,77
1699951045,78
1699951045,78
1699951045,78
1699951045,79
1699951045,79
1699951046,79
1699951047,79
1699951048,79
1699951049,79
1699951050,79
1699951051,79
1699951052,79
1699951053,79
1699951055,79
1699951057,83
1699951057,84
1699951057,81
1699951059,84
1699951059,84
1699951063,83
1699951065,83
1699951065,84
1699951065,83
1699951065,83
1699951065,83
1699951066,83
1699951067,83
1699951068,84
1699951074,83
1699951074,82
1699951074,82
1699951074,83
1699951074,83
1699951075,83
1699951076,82
1699951076,81
1699951077,82
1699951078,82
1699951079,82
1699951080,82
1699951081,82
1699951082,82
1699951083,82
1699951090,79
1699951090,78
1699951090,83
1699951090,83
1699951090,78
1699951090,78
1699951095,79
1699951095,79
1699951095,79
1699951095,82
1699951095,78
1699951095,79
1699951096,77
1699951097,79
1699951098,79
1699951104,79
1699951104,79
1699951104,78
1699951104,78
1699951104,79
1699951105,79
1699951106,78
1699951106,79
1699951107,79
1699951108,79
1699951109,79
1699951110,79
1699951111,77
1699951112,76
1699951113,77
1699951119,77
1699951119,77
1699951119,77
1699951119,77
1699951119,77
1699951125,77
1699951125,77
1699951125,77
1699951125,77
1699951125,77
1699951125,76
1699951125,77
1699951126,77
1699951127,77
1699951128,78
1699951134,78
1699951134,78
1699951134,80
1699951135,80
1699951135,80
1699951136,78
1699951136,80
1699951137,80
1699951137,78
1699951138,80
1699951140,80
1699951140,79
1699951141,79
1699951143,79
1699951149,80
1699951149,79
1699951149,78
1699951154,80
1699951154,77
1699951154,80
1699951154,78
1699951154,80
1699951154,77
1699951154,78
1699951155,77
1699951155,77
1699951156,77
1699951157,75
1699951158,73
1699951164,71
1699951164,72
1699951165,73
1699951165,72
1699951165,72
1699951165,72
1699951166,72
1699951166,72
1699951167,76
1699951168,77
1699951169,79
1699951170,78
1699951171,78
1699951172,79
1699951173,79
1699951184,82
1699951184,81
1699951184,81
1699951185,80
1699951185,80
1699951185,83
1699951185,80
1699951185,80
1699951185,80
1699951185,81
1699951185,80
1699951185,80
1699951186,81
1699951187,81
1699951188,81
1699951194,77
1699951194,82
1699951194,81
1699951194,82
1699951194,77
1699951194,82
1699951195,76
1699951196,76
1699951197,76
1699951198,77
1699951201,77
1699951201,77
1699951201,75
1699951202,75
1699951203,75
1699951209,74
1699951209,75
1699951209,74
1699951215,75
1699951215,75
1699951215,75
1699951215,76
1699951215,76
1699951215,75
1699951215,75
1699951215,75
1699951215,77
1699951216,77
1699951217,77
1699951218,77
1699951224,76
1699951224,76
1699951224,76
1699951225,76
1699951225,77
1699951226,77
1699951227,79
1699951227,77
1699951227,79
1699951228,79
1699951229,79
1699951230,80
1699951232,78
1699951233,77
1699951234,76
1699951235,76
1699951237,76
1699951237,77
1699951238,77
1699951239,77
1699951240,77
1699951245,77
1699951245,78
1699951245,79
1699951245,78
1699951245,77
1699951246,79
1699951247,79
1699951248,78
1699951249,78
1699951254,82
1699951254,80
1699951254,81
1699951255,82
1699951255,80
1699951256,79
1699951257,78
1699951257,78
1699951258,79
1699951259,79
1699951260,79
1699951261,79
1699951262,78
1699951263,79
1699951264,79
1699951268,79
1699951269,75
1699951269,75
1699951269,75
1699951275,78
1699951275,77
1699951275,79
1699951275,77
1699951275,75
1699951275,79
1699951275,74
1699951276,79
1699951277,78
1699951278,77
1699951279,76
1699951284,75
1699951284,75
1699951284,75
1699951284,75
1699951284,75
1699951285,75
1699951286,75
1699951287,77
1699951288,77
1699951289,78
1699951290,78
1699951291,79
1699951292,79
1699951293,79
1699951294,79
1699951305,76
1699951305,81
