time,status
1699951307,surprise
1699951307,normal
1699951307,relief
1699951309,surprise
1699951309,normal
1699951314,surprise
1699951314,surprise
1699951314,surprise
1699951314,surprise
1699951314,normal
1699951315,relief
1699951315,normal
1699951316,normal
1699951317,normal
1699951318,normal
1699951319,normal
1699951320,normal
1699951321,normal
1699951322,normal
1699951323,surprise
1699951328,surprise
1699951328,normal
1699951328,normal
1699951328,relief
1699951328,surprise
1699951335,normal
1699951335,normal
1699951335,normal
1699951335,normal
1699951335,normal
1699951336,normal
1699951336,normal
1699951337,normal
1699951338,surprise
1699951338,surprise
1699951344,relief
1699951344,relief
1699951344,relief
1699951344,relief
1699951344,surprise
1699951345,surprise
1699951345,normal
1699951346,normal
