time,bpm
1699950864,88
1699950864,88
1699950864,88
1699950864,90
1699950864,90
1699950865,90
1699950866,91
1699950867,91
1699950868,92
1699950869,91
1699950870,94
1699950871,94
1699950872,95
1699950873,95
1699950879,95
1699950879,96
1699950879,77
1699950879,77
1699950879,82
1699950879,77
1699950885,78
1699950885,78
1699950885,78
1699950885,77
1699950885,78
1699950885,78
1699950886,78
1699950887,78
1699950888,79
1699950889,79
1699950894,81
1699950894,82
1699950894,82
1699950894,83
1699950894,79
1699950895,83
1699950897,84
1699950897,83
1699950898,82
1699950899,81
1699950900,81
1699950901,80
1699950902,80
1699950903,80
1699950909,82
1699950909,82
1699950909,82
1699950909,82
1699950914,83
1699950915,82
1699950915,83
1699950915,82
1699950915,82
1699950915,83
1699950915,82
1699950916,81
1699950917,81
1699950918,81
1699950919,81
1699950920,71
1699950924,71
1699950924,70
1699950924,69
1699950924,68
1699950925,68
1699950926,70
1699950927,70
1699950928,72
1699950929,75
1699950930,76
1699950931,76
1699950932,77
1699950933,77
1699950939,78
1699950939,78
1699950939,78
1699950939,78
1699950939,78
1699950944,79
1699950944,84
1699950944,85
1699950944,86
1699950945,84
1699950946,82
1699950946,82
1699950947,81
1699950948,81
1699950949,81
1699950954,79
1699950954,80
1699950954,79
1699950954,80
1699950954,79
1699950955,80
1699950956,80
1699950957,79
1699950958,78
1699950959,77
1699950960,77
1699950961,77
1699950962,77
1699950963,77
1699950970,77
1699950970,76
1699950970,76
1699950970,76
1699950970,76
1699950970,76
1699950975,76
1699950975,76
1699950975,76
1699950975,76
1699950976,76
1699950976,76
1699950978,76
1699950979,76
1699950984,77
1699950984,76
1699950984,76
1699950984,77
1699950984,77
1699950985,75
1699950986,75
1699950987,75
1699950988,77
1699950989,77
1699950990,77
1699950991,77
1699950992,76
1699950993,76
1699950994,76
1699950999,76
1699951000,79
1699951000,76
1699951000,80
1699951005,76
1699951005,84
1699951005,84
1699951005,82
1699951005,81
1699951005,81
1699951006,85
1699951006,76
1699951007,85
1699951008,84
1699951009,84
1699951014,85
1699951014,85
1699951014,85
1699951014,84
1699951015,85
1699951015,85
1699951016,85
1699951017,85
1699951018,85
1699951019,85
1699951020,85
1699951021,85
1699951022,85
1699951023,86
1699951024,86
1699951029,84
1699951029,85
1699951029,86
1699951030,85
1699951030,83
1699951035,85
1699951035,85
1699951035,85
1699951035,86
1699951035,85
1699951035,85
1699951036,85
1699951037,85
1699951038,85
1699951039,85
1699951044,84
1699951044,83
1699951044,84
1699951044,83
1699951044,84
1699951045,84
1699951046,84
1699951047,85
1699951048,85
1699951049,85
1699951050,85
1699951051,85
1699951052,85
1699951053,85
1699951054,85
1699951059,85
1699951059,85
1699951059,85
1699951059,85
1699951059,85
1699951060,85
1699951063,75
1699951064,74
1699951065,85
1699951065,78
1699951065,78
1699951066,78
1699951067,77
1699951068,77
1699951069,77
1699951074,78
1699951074,78
1699951074,79
1699951074,78
1699951074,79
1699951075,77
1699951076,76
1699951077,76
1699951078,74
1699951079,74
1699951080,74
1699951081,76
1699951082,76
1699951083,76
1699951084,76
1699951089,78
1699951089,77
1699951089,76
1699951089,78
1699951090,77
1699951090,78
1699951095,79
1699951095,80
1699951095,78
1699951095,78
1699951095,79
1699951096,78
1699951097,79
1699951098,79
1699951100,79
1699951100,79
1699951104,80
1699951104,82
1699951104,84
1699951104,79
1699951105,86
1699951106,86
1699951107,84
1699951108,86
1699951109,90
1699951110,91
1699951111,91
1699951112,91
1699951113,90
1699951119,90
1699951119,90
1699951119,90
1699951124,90
1699951125,82
1699951125,82
1699951125,90
1699951125,90
1699951125,81
1699951125,82
1699951125,81
1699951125,83
1699951126,75
1699951127,74
1699951128,73
1699951134,72
1699951134,73
1699951134,73
1699951134,72
1699951135,73
1699951135,73
1699951136,73
1699951137,73
1699951137,73
1699951138,73
1699951139,73
1699951140,73
1699951141,73
1699951142,75
1699951143,78
1699951149,79
1699951149,80
1699951149,80
1699951154,82
1699951154,79
1699951154,81
1699951154,81
1699951154,81
1699951154,79
1699951155,79
1699951155,82
1699951155,82
1699951156,83
1699951157,82
1699951158,82
1699951162,82
1699951164,80
1699951164,81
1699951164,80
1699951164,80
1699951164,80
1699951165,79
1699951166,79
1699951167,80
1699951168,81
1699951169,79
1699951170,79
1699951171,76
1699951172,77
1699951173,77
1699951179,78
1699951179,78
1699951179,76
1699951179,78
1699951179,78
1699951185,76
1699951185,76
1699951185,77
1699951185,78
1699951185,77
1699951185,75
1699951185,79
1699951186,79
1699951187,79
1699951188,79
1699951189,79
1699951194,80
1699951194,80
1699951194,80
1699951194,81
1699951194,79
1699951195,82
1699951196,82
1699951197,81
1699951198,80
1699951199,80
1699951200,81
1699951201,81
1699951202,81
1699951203,81
1699951209,81
1699951209,81
1699951209,79
1699951209,81
1699951209,79
1699951215,80
1699951215,81
1699951215,80
1699951215,81
1699951215,79
1699951215,78
1699951226,93
1699951227,91
1699951227,91
1699951228,91
1699951230,91
1699951231,90
1699951231,90
1699951233,90
1699951234,90
1699951239,93
1699951239,92
1699951239,88
1699951239,89
1699951239,92
1699951240,88
1699951245,75
1699951245,77
