time,bpm
1699951916,75
1699951917,78
1699951918,80
1699951919,80
1699951920,79
1699951921,79
1699951922,79
1699951923,78
1699951924,76
1699951930,77
1699951935,77
1699951935,76
1699951935,77
1699951935,76
1699951935,81
1699951935,76
1699951935,76
1699951936,77
1699951936,81
1699951937,81
1699951937,76
1699951938,82
1699951939,82
1699951945,81
1699951945,82
1699951945,81
1699951945,81
1699951945,81
1699951945,81
1699951946,81
1699951947,79
1699951948,80
1699951949,80
1699951950,80
1699951951,80
1699951952,81
1699951953,81
1699951954,81
1699951959,82
1699951959,83
1699951960,82
1699951960,82
1699951960,83
1699951965,81
1699951965,80
1699951965,81
1699951966,80
1699951966,81
1699951967,81
1699951968,80
1699951968,81
1699951968,81
1699951969,81
1699951973,81
1699951973,81
1699951973,81
1699951975,78
1699951975,79
1699951975,78
1699951976,77
1699951977,77
1699951978,75
1699951979,74
1699951980,75
1699951981,75
1699951982,75
1699951983,75
1699951984,76
1699951986,76
1699951986,76
1699951987,76
1699951989,75
1699951989,73
1699951995,73
1699951995,73
1699951995,74
1699951995,73
1699951995,73
1699951996,73
1699951997,73
1699951997,74
1699951998,74
1699952000,74
1699952005,74
1699952005,75
1699952005,75
1699952005,74
1699952005,75
1699952005,75
1699952006,75
1699952007,75
1699952008,75
1699952009,76
1699952010,77
1699952011,77
1699952012,78
1699952013,80
1699952018,81
1699952018,81
1699952018,81
1699952018,81
1699952019,80
1699952020,80
1699952025,80
1699952025,80
1699952025,80
1699952025,75
1699952025,80
1699952025,73
1699952026,74
1699952027,74
1699952028,74
1699952029,74
1699952035,74
1699952035,75
1699952035,74
1699952035,74
1699952035,75
1699952035,74
1699952036,74
1699952037,74
1699952038,73
1699952039,73
1699952040,74
1699952041,74
1699952042,74
1699952043,74
1699952044,74
1699952050,74
1699952050,74
1699952050,76
1699952050,74
1699952050,74
1699952055,76
1699952055,76
1699952055,76
1699952055,76
1699952055,76
1699952056,77
1699952057,77
1699952058,77
1699952065,78
1699952065,76
1699952065,77
1699952065,77
1699952065,78
1699952066,78
1699952068,79
1699952069,80
1699952070,80
1699952071,81
1699952072,81
1699952073,81
1699952074,81
1699952075,82
1699952080,82
1699952080,81
1699952080,82
1699952080,81
1699952080,81
1699952085,82
1699952085,82
1699952085,82
1699952085,80
1699952085,80
1699952086,81
1699952087,82
1699952088,82
1699952089,80
1699952095,80
1699952095,80
1699952095,80
1699952095,81
1699952095,80
1699952095,81
1699952096,80
1699952097,80
1699952098,80
1699952099,80
1699952100,81
1699952101,81
1699952102,78
1699952103,78
1699952104,78
1699952105,78
1699952110,78
1699952110,77
1699952110,77
1699952110,77
1699952110,77
1699952115,78
1699952115,78
1699952115,78
1699952115,78
1699952115,78
1699952116,78
1699952117,79
1699952118,80
1699952119,80
1699952125,81
1699952125,81
1699952125,81
1699952125,81
1699952125,82
1699952125,81
1699952126,81
1699952127,81
1699952128,81
1699952129,80
1699952130,81
1699952131,76
1699952132,75
1699952133,75
1699952134,75
1699952135,75
1699952140,77
1699952140,77
1699952140,77
1699952142,77
1699952145,75
1699952145,75
1699952145,77
1699952145,75
1699952146,75
1699952146,74
1699952147,73
1699952148,74
1699952148,75
1699952149,75
1699952150,75
1699952155,75
1699952155,72
1699952155,75
1699952155,74
1699952155,74
1699952156,75
1699952157,75
1699952158,76
1699952159,75
1699952160,75
1699952161,75
1699952162,75
1699952163,75
1699952164,75
1699952165,75
1699952169,75
1699952170,74
1699952170,74
1699952170,74
1699952175,74
1699952175,74
1699952175,74
1699952175,74
1699952175,74
1699952176,73
1699952177,76
1699952178,74
1699952178,76
1699952179,76
1699952185,74
1699952185,74
1699952185,75
1699952185,75
1699952185,74
1699952185,75
1699952186,73
1699952187,73
1699952188,73
1699952189,72
1699952190,73
1699952191,75
1699952192,75
1699952193,75
1699952194,74
1699952196,74
1699952200,73
1699952200,74
1699952200,74
1699952205,75
1699952205,75
1699952205,75
1699952205,75
1699952205,75
1699952206,75
1699952207,76
1699952207,74
1699952208,75
1699952208,77
1699952209,77
1699952215,79
1699952215,78
1699952215,80
1699952215,79
1699952215,78
1699952215,80
1699952216,78
1699952217,78
1699952218,76
1699952219,75
1699952220,75
1699952221,75
1699952222,75
1699952223,75
1699952224,75
1699952225,75
1699952230,76
1699952230,76
1699952230,76
1699952230,75
1699952235,76
1699952235,78
1699952235,78
1699952236,77
1699952236,76
1699952237,76
1699952237,77
1699952238,76
1699952238,80
1699952239,80
1699952245,82
1699952245,82
