time,status
1699951508,normal
1699951508,normal
1699951508,normal
1699951515,normal
1699951515,normal
1699951515,surprise
1699951515,surprise
1699951515,surprise
1699951515,relief
1699951515,relief
1699951516,normal
1699951517,normal
1699951525,surprise
1699951518,normal
1699951525,normal
1699951525,normal
1699951525,normal
1699951525,normal
1699951525,normal
1699951526,relief
1699951527,surprise
1699951527,normal
1699951528,normal
1699951529,normal
1699951530,normal
1699951531,relief
1699951532,relief
1699951533,normal
1699951539,normal
1699951539,normal
1699951539,normal
1699951539,normal
1699951539,relief
1699951545,normal
1699951545,normal
1699951545,normal
1699951545,normal
1699951545,normal
1699951545,relief
1699951545,relief
1699951546,normal
1699951547,normal
1699951554,normal
1699951554,normal
1699951554,surprise
1699951554,relief
1699951554,normal
1699951555,relief
1699951555,surprise
1699951555,normal
1699951556,normal
1699951557,normal
1699951558,normal
1699951559,normal
1699951560,normal
1699951561,normal
1699951562,normal
1699951563,normal
1699951569,surprise
1699951569,surprise
1699951569,surprise
1699951569,surprise
1699951569,surprise
1699951575,relief
1699951575,relief
1699951575,surprise
1699951575,relief
1699951575,surprise
1699951575,surprise
1699951575,normal
1699951576,normal
1699951577,normal
1699951578,normal
1699951584,relief
1699951584,relief
1699951584,relief
1699951586,surprise
1699951586,surprise
1699951586,relief
1699951586,surprise
1699951587,relief
1699951587,normal
1699951588,normal
1699951589,normal
1699951590,normal
1699951591,surprise
1699951592,normal
1699951593,normal
1699951599,relief
1699951599,relief
1699951599,relief
1699951599,surprise
1699951599,normal
1699951605,surprise
1699951605,surprise
1699951605,surprise
1699951605,surprise
1699951605,relief
1699951605,normal
1699951606,normal
1699951607,normal
1699951608,surprise
1699951615,relief
1699951615,normal
1699951615,normal
1699951615,normal
1699951615,relief
1699951615,normal
1699951616,surprise
1699951616,normal
1699951617,normal
1699951618,normal
1699951619,normal
1699951620,normal
1699951621,normal
1699951622,normal
1699951623,normal
1699951629,normal
1699951629,normal
1699951629,normal
1699951629,normal
1699951629,surprise
1699951635,surprise
1699951635,surprise
1699951635,surprise
1699951635,surprise
1699951630,normal
1699951635,surprise
1699951635,normal
1699951636,relief
1699951637,normal
1699951638,normal
1699951645,relief
1699951645,relief
1699951645,normal
1699951645,surprise
1699951645,normal
1699951645,normal
1699951645,relief
1699951646,normal
1699951647,normal
1699951648,relief
1699951649,normal
1699951650,normal
1699951651,normal
1699951652,normal
1699951653,normal
1699951654,normal
1699951662,surprise
1699951662,normal
1699951662,normal
1699951665,relief
1699951665,relief
1699951665,relief
1699951665,relief
1699951665,relief
1699951665,relief
1699951665,surprise
1699951665,relief
1699951666,normal
1699951667,relief
1699951668,surprise
1699951674,normal
1699951674,normal
1699951674,normal
1699951674,normal
1699951674,normal
1699951674,normal
1699951675,normal
1699951676,normal
1699951677,normal
1699951678,normal
1699951679,normal
1699951680,surprise
1699951681,normal
1699951682,normal
1699951683,normal
1699951684,normal
1699951688,surprise
1699951688,surprise
1699951688,normal
1699951689,normal
1699951690,relief
1699951695,surprise
1699951695,relief
1699951695,relief
1699951695,relief
1699951695,surprise
1699951695,relief
1699951696,relief
1699951697,relief
1699951698,normal
1699951699,normal
1699951705,normal
1699951705,normal
1699951705,relief
1699951705,surprise
1699951706,normal
1699951707,normal
1699951708,normal
1699951709,normal
1699951710,normal
1699951711,relief
1699951711,relief
1699951712,surprise
1699951712,normal
1699951713,surprise
1699951719,normal
1699951719,normal
1699951719,normal
1699951719,normal
1699951719,normal
1699951722,relief
1699951719,normal
1699951722,normal
1699951725,relief
1699951725,surprise
1699951725,relief
1699951725,normal
1699951726,normal
1699951727,normal
1699951728,relief
1699951735,normal
1699951735,normal
1699951735,normal
1699951735,relief
1699951735,surprise
1699951735,normal
1699951737,normal
1699951736,normal
1699951737,relief
1699951738,normal
1699951739,normal
1699951740,normal
1699951741,surprise
1699951742,normal
1699951743,normal
1699951747,relief
1699951747,surprise
1699951747,relief
1699951749,normal
1699951749,normal
1699951749,normal
1699951755,surprise
1699951755,surprise
1699951755,surprise
1699951755,relief
1699951755,surprise
1699951755,normal
1699951756,normal
1699951757,surprise
1699951758,normal
1699951759,normal
1699951766,surprise
1699951766,normal
1699951765,surprise
1699951766,normal
1699951766,relief
1699951767,relief
1699951767,relief
1699951767,normal
1699951768,normal
1699951769,normal
1699951770,surprise
1699951771,normal
1699951772,surprise
1699951773,normal
1699951774,normal
1699951779,normal
1699951779,normal
1699951783,normal
1699951783,normal
1699951783,normal
1699951783,normal
1699951783,normal
1699951783,normal
1699951783,normal
1699951785,normal
1699951785,normal
1699951786,normal
1699951787,relief
1699951788,normal
1699951795,normal
1699951795,normal
1699951789,normal
1699951795,normal
1699951795,normal
1699951795,surprise
1699951795,relief
1699951796,normal
