time,bpm
1699951508,90
1699951508,90
1699951508,90
1699951509,89
1699951515,88
1699951515,88
1699951515,88
1699951515,89
1699951515,89
1699951515,76
1699951516,73
1699951517,73
1699951518,73
1699951525,77
1699951525,78
1699951525,78
1699951525,78
1699951525,75
1699951525,78
1699951526,78
1699951527,76
1699951527,77
1699951528,77
1699951529,77
1699951530,77
1699951531,77
1699951532,75
1699951533,70
1699951539,73
1699951539,73
1699951539,73
1699951539,73
1699951539,73
1699951539,72
1699951545,73
1699951545,73
1699951545,73
1699951545,73
1699951545,72
1699951545,72
1699951546,71
1699951547,71
1699951548,71
1699951554,70
1699951554,70
1699951554,71
1699951554,70
1699951555,70
1699951555,71
1699951555,71
1699951556,71
1699951557,71
1699951558,71
1699951559,71
1699951560,71
1699951561,71
1699951562,71
1699951563,71
1699951569,71
1699951569,72
1699951569,72
1699951569,72
1699951569,71
1699951569,73
1699951575,74
1699951575,73
1699951575,75
1699951575,74
1699951575,75
1699951575,77
1699951576,77
1699951577,78
1699951578,78
1699951584,75
1699951584,74
1699951584,76
1699951586,74
1699951586,76
1699951586,77
1699951586,74
1699951587,76
1699951587,75
1699951588,75
1699951589,75
1699951590,75
1699951591,74
1699951592,75
1699951593,75
1699951599,75
1699951599,75
1699951599,75
1699951599,76
1699951599,76
1699951603,76
1699951605,77
1699951605,76
1699951605,77
1699951605,77
1699951605,76
1699951606,76
1699951607,76
1699951608,76
1699951609,77
1699951615,76
1699951615,76
1699951615,76
1699951615,76
1699951615,74
1699951616,74
1699951616,77
1699951617,77
1699951618,77
1699951619,77
1699951620,78
1699951621,78
1699951622,77
1699951623,77
1699951624,77
1699951629,77
1699951629,75
1699951629,75
1699951629,75
1699951630,77
1699951635,75
1699951635,74
1699951635,74
1699951635,74
1699951635,75
1699951635,75
1699951636,74
1699951637,73
1699951638,73
1699951639,73
1699951645,75
1699951645,74
1699951645,74
1699951645,76
1699951645,76
1699951645,76
1699951646,75
1699951647,75
1699951648,75
1699951649,73
1699951650,73
1699951651,73
1699951652,74
1699951653,74
1699951654,75
1699951662,76
1699951662,77
1699951662,77
1699951665,75
1699951665,72
1699951665,78
1699951665,75
1699951665,75
1699951665,72
1699951665,71
1699951665,76
1699951666,71
1699951667,72
1699951668,70
1699951669,72
1699951674,73
1699951674,72
1699951674,73
1699951674,73
1699951674,73
1699951675,73
1699951676,73
1699951677,73
1699951678,73
1699951679,73
1699951680,73
1699951681,75
1699951682,76
1699951683,77
1699951684,77
1699951688,78
1699951688,79
1699951688,80
1699951689,80
1699951690,80
1699951690,79
1699951695,80
1699951695,78
1699951695,80
1699951695,80
1699951695,79
1699951696,78
1699951697,77
1699951698,75
1699951699,75
1699951705,73
1699951705,73
1699951705,73
1699951705,72
1699951706,73
1699951707,74
1699951708,75
1699951709,76
1699951710,76
1699951711,76
1699951711,73
1699951712,72
1699951712,76
1699951713,77
1699951714,78
1699951719,79
1699951719,80
1699951719,79
1699951719,79
1699951719,79
1699951722,79
1699951722,78
1699951725,78
1699951725,77
1699951725,78
1699951725,77
1699951726,77
1699951727,76
1699951728,76
1699951729,75
1699951734,74
1699951735,75
1699951735,75
1699951735,74
1699951735,75
1699951736,75
1699951737,75
1699951737,75
1699951738,74
1699951739,75
1699951740,75
1699951741,75
1699951742,77
1699951743,76
1699951747,76
1699951747,74
1699951747,76
1699951747,74
1699951749,73
1699951749,73
1699951753,73
1699951755,73
1699951755,75
1699951755,76
1699951755,74
1699951755,76
1699951756,76
1699951757,76
1699951758,77
1699951759,78
1699951765,77
1699951766,78
1699951766,79
1699951766,79
1699951766,79
1699951766,76
1699951767,78
1699951767,75
1699951768,75
1699951769,74
1699951770,74
1699951771,76
1699951772,76
1699951773,77
1699951774,77
1699951779,77
1699951779,77
1699951779,77
1699951783,77
1699951783,76
1699951783,77
1699951783,77
1699951783,77
1699951783,77
1699951785,77
1699951785,77
1699951786,77
1699951787,77
1699951788,73
1699951789,72
1699951795,73
1699951795,72
1699951795,72
1699951795,72
1699951795,72
1699951795,75
1699951796,74
1699951797,74
