time,bpm
1699951508,83
1699951509,82
1699951515,82
1699951515,81
1699951517,83
1699951519,82
1699951523,83
1699951523,84
1699951524,83
1699951526,82
1699951527,83
1699951528,82
1699951530,83
1699951531,85
1699951532,84
1699951533,82
1699951539,82
1699951545,81
1699951545,81
1699951546,82
1699951547,81
1699951554,82
1699951555,83
1699951558,82
1699951560,81
1699951569,80
1699951575,81
1699951577,80
1699951578,79
1699951586,78
1699951587,79
1699951588,80
1699951591,81
1699951592,82
1699951593,81
1699951599,82
1699951605,81
1699951607,82
1699951614,84
1699951615,83
1699951617,85
1699951619,84
1699951620,85
1699951623,82
1699951624,80
1699951629,80
1699951629,79
1699951635,81
1699951635,80
1699951638,81
1699951639,82
1699951645,83
1699951648,84
1699951649,83
1699951653,84
1699951654,86
1699951659,84
1699951659,83
1699951665,82
1699951665,83
1699951665,84
1699951668,83
1699951674,84
1699951676,85
1699951677,87
1699951681,85
1699951683,84
1699951684,83
1699951688,82
1699951695,80
1699951698,81
1699951704,79
1699951709,80
1699951710,81
1699951712,83
1699951714,82
1699951722,81
1699951725,80
1699951725,79
1699951727,78
1699951728,77
1699951734,79
1699951735,78
1699951735,80
1699951736,81
1699951737,80
1699951742,83
1699951747,86
1699951747,87
1699951747,88
1699951747,89
1699951755,91
1699951755,90
1699951756,90
1699951758,89
1699951759,88
1699951765,92
1699951766,89
1699951767,95
1699951769,97
1699951772,98
1699951773,99
1699951774,100
1699951779,90
1699951779,93
1699951780,85
1699951780,95
1699951783,86
1699951786,87
1699951788,88
1699951795,87
1699951795,86
1699951797,85
