time,bpm
1699951515,91
1699951515,91
1699951515,91
1699951515,91
1699951515,94
1699951516,94
1699951517,96
1699951518,99
1699951519,99
1699951524,105
1699951524,105
1699951524,102
1699951524,106
1699951524,103
1699951525,103
1699951526,103
1699951527,103
1699951528,101
1699951529,100
1699951530,99
1699951531,99
1699951532,100
1699951533,100
1699951534,101
1699951539,102
1699951539,102
1699951539,104
1699951539,102
1699951539,102
1699951545,104
1699951545,103
1699951545,104
1699951545,101
1699951545,103
1699951545,101
1699951546,101
1699951547,99
1699951548,99
1699951549,100
1699951554,101
1699951554,101
1699951554,101
1699951554,101
1699951554,101
1699951555,101
1699951556,100
1699951557,100
1699951558,100
1699951559,99
1699951560,99
1699951561,97
1699951562,95
1699951563,87
1699951569,86
1699951569,85
1699951569,86
1699951575,85
1699951575,82
1699951575,82
1699951575,86
1699951575,83
1699951575,86
1699951575,84
1699951575,81
1699951575,82
1699951576,82
1699951577,82
1699951578,82
1699951579,82
1699951580,82
1699951584,82
1699951584,81
1699951584,81
1699951584,81
1699951585,82
1699951586,83
1699951587,83
1699951588,82
1699951589,82
1699951590,82
1699951591,82
1699951592,84
1699951593,87
1699951601,88
1699951605,89
1699951605,88
1699951605,90
1699951605,87
1699951605,88
1699951605,89
1699951605,89
1699951605,86
1699951605,88
1699951605,89
1699951605,86
1699951606,86
1699951608,88
1699951608,88
1699951609,89
1699951610,88
1699951615,84
1699951615,82
1699951615,88
1699951615,88
1699951615,85
1699951616,85
1699951617,83
1699951618,83
1699951619,86
1699951620,87
1699951621,86
1699951622,85
1699951623,86
1699951629,87
1699951635,86
1699951635,86
1699951635,87
1699951635,87
1699951635,87
1699951635,86
1699951635,87
1699951635,86
1699951635,86
1699951635,87
1699951636,86
1699951637,86
1699951638,78
1699951639,78
1699951640,79
1699951644,80
1699951644,79
1699951644,80
1699951644,80
1699951645,76
1699951646,77
1699951647,77
1699951648,78
1699951649,79
1699951650,80
1699951651,80
1699951653,80
1699951653,80
1699951659,84
1699951665,81
1699951665,83
1699951665,84
1699951665,84
1699951665,83
1699951665,84
1699951665,82
1699951665,82
1699951665,82
1699951665,81
1699951666,82
1699951667,82
1699951668,82
1699951669,81
1699951669,82
1699951672,81
1699951672,82
1699951673,81
1699951674,81
1699951674,81
1699951675,81
1699951676,81
1699951677,83
1699951679,83
1699951679,82
1699951680,82
1699951682,82
1699951682,82
1699951683,82
1699951689,80
1699951689,81
1699951689,82
1699951689,81
1699951689,80
1699951689,82
1699951695,84
1699951695,82
1699951695,84
1699951695,82
1699951695,82
1699951696,82
1699951696,81
1699951697,81
1699951698,81
1699951700,81
1699951704,81
1699951705,80
1699951705,80
1699951705,79
1699951705,79
1699951706,79
1699951707,79
1699951708,80
1699951709,78
1699951710,78
1699951711,79
1699951712,79
1699951713,79
1699951714,79
1699951720,78
1699951722,77
1699951722,78
1699951722,79
1699951722,77
1699951722,77
1699951722,78
1699951725,77
1699951725,78
1699951725,78
1699951725,77
1699951726,78
1699951727,78
1699951728,79
1699951729,79
1699951735,81
1699951735,78
1699951735,83
1699951735,83
1699951735,83
1699951735,78
1699951736,83
1699951737,82
1699951738,82
1699951739,82
1699951740,82
1699951741,82
1699951742,82
1699951743,82
1699951744,82
1699951749,83
1699951749,83
1699951749,82
1699951749,83
1699951749,83
1699951750,82
1699951755,79
1699951755,79
1699951755,80
1699951755,79
1699951755,79
1699951756,81
1699951757,82
1699951758,82
1699951759,82
1699951760,80
1699951764,79
1699951765,80
1699951765,80
1699951765,79
1699951765,80
1699951766,80
1699951767,81
1699951768,82
1699951769,81
1699951770,81
1699951771,81
1699951772,82
1699951773,82
1699951774,82
1699951779,82
1699951779,82
1699951783,83
1699951783,81
1699951783,83
1699951783,83
1699951783,84
1699951783,81
1699951784,81
1699951784,84
1699951785,84
1699951786,84
1699951787,84
1699951788,84
1699951789,82
1699951790,82
1699951794,82
1699951795,82
1699951795,82
1699951795,82
1699951795,81
1699951796,81
1699951797,84
