time,status
1699951515,normal
1699951515,normal
1699951515,normal
1699951515,surprise
1699951515,normal
1699951516,surprise
1699951517,surprise
1699951518,normal
1699951519,surprise
1699951524,relief
1699951524,surprise
1699951524,surprise
1699951524,relief
1699951524,normal
1699951525,normal
1699951526,normal
1699951527,relief
1699951528,normal
1699951529,normal
1699951530,normal
1699951531,normal
1699951532,normal
1699951533,normal
1699951539,normal
1699951539,normal
1699951539,normal
1699951539,normal
1699951539,normal
1699951539,normal
1699951545,relief
1699951545,surprise
1699951545,surprise
1699951545,surprise
1699951545,relief
1699951545,normal
1699951546,relief
1699951547,normal
1699951548,normal
1699951554,normal
1699951554,normal
1699951554,normal
1699951554,normal
1699951554,normal
1699951554,normal
1699951555,normal
1699951556,normal
1699951557,normal
1699951558,normal
1699951559,normal
1699951560,relief
1699951561,relief
1699951562,relief
1699951569,relief
1699951563,normal
1699951569,surprise
1699951569,normal
1699951575,surprise
1699951575,surprise
1699951575,surprise
1699951575,surprise
1699951575,surprise
1699951575,surprise
1699951575,surprise
1699951575,relief
1699951575,normal
1699951576,normal
1699951577,normal
1699951578,normal
1699951579,normal
1699951580,normal
1699951584,normal
1699951584,normal
1699951584,normal
1699951584,surprise
1699951585,normal
1699951586,normal
1699951587,relief
1699951588,normal
1699951589,normal
1699951590,normal
1699951591,surprise
1699951592,surprise
1699951593,normal
1699951601,normal
1699951605,relief
1699951605,surprise
1699951605,surprise
1699951605,surprise
1699951605,surprise
1699951605,surprise
1699951605,surprise
1699951605,surprise
1699951605,surprise
1699951605,relief
1699951605,normal
1699951606,surprise
1699951608,normal
1699951608,normal
1699951609,normal
1699951610,normal
1699951615,relief
1699951615,relief
1699951615,surprise
1699951615,relief
1699951615,normal
1699951616,relief
1699951617,normal
1699951618,surprise
1699951619,surprise
1699951620,normal
1699951621,normal
1699951622,surprise
1699951623,normal
1699951629,normal
1699951635,normal
1699951635,normal
1699951635,normal
1699951635,normal
1699951635,normal
1699951635,normal
1699951635,relief
1699951635,normal
1699951635,surprise
1699951635,normal
1699951636,normal
1699951637,relief
1699951638,normal
1699951639,normal
1699951644,normal
1699951644,normal
1699951644,normal
1699951644,normal
1699951644,relief
1699951645,normal
1699951646,normal
1699951647,normal
1699951648,surprise
1699951649,normal
1699951650,normal
1699951651,normal
1699951653,normal
1699951653,normal
1699951659,normal
1699951665,surprise
1699951665,normal
1699951665,normal
1699951665,normal
1699951665,normal
1699951665,normal
1699951665,normal
1699951665,normal
1699951665,relief
1699951665,surprise
1699951666,normal
1699951667,normal
1699951668,relief
1699951669,surprise
1699951669,normal
1699951672,relief
1699951672,normal
1699951674,normal
1699951674,normal
1699951674,normal
1699951675,normal
1699951676,surprise
1699951677,normal
1699951679,relief
1699951679,normal
1699951680,normal
1699951682,normal
1699951682,normal
1699951683,normal
1699951689,surprise
1699951689,surprise
1699951689,relief
1699951689,relief
1699951689,surprise
1699951695,relief
1699951695,relief
1699951695,relief
1699951695,relief
1699951695,normal
1699951695,normal
1699951696,relief
1699951696,normal
1699951697,normal
1699951698,normal
1699951700,normal
1699951705,normal
1699951705,normal
1699951705,normal
1699951704,relief
1699951705,normal
1699951706,normal
1699951707,surprise
1699951708,relief
1699951709,normal
1699951710,surprise
1699951711,normal
1699951712,normal
1699951713,normal
1699951714,normal
1699951720,normal
1699951722,relief
1699951722,surprise
1699951722,normal
1699951722,relief
1699951722,relief
1699951725,surprise
1699951725,surprise
1699951725,surprise
1699951725,surprise
1699951725,normal
1699951726,normal
1699951727,surprise
1699951728,normal
1699951735,surprise
1699951735,surprise
1699951735,surprise
1699951735,normal
1699951735,relief
1699951735,relief
1699951735,surprise
1699951736,normal
1699951737,normal
1699951738,normal
1699951739,normal
1699951740,normal
1699951741,normal
1699951742,normal
1699951743,normal
1699951749,normal
1699951749,normal
1699951749,normal
1699951749,normal
1699951744,normal
1699951749,relief
1699951755,normal
1699951755,surprise
1699951755,surprise
1699951755,surprise
1699951755,surprise
1699951755,surprise
1699951756,normal
1699951757,normal
1699951758,normal
1699951759,relief
1699951760,normal
1699951765,normal
1699951765,normal
1699951765,normal
1699951765,normal
1699951765,normal
1699951766,normal
1699951767,surprise
1699951768,normal
1699951769,normal
1699951770,normal
1699951771,surprise
1699951772,normal
1699951773,normal
1699951779,normal
1699951779,normal
1699951779,normal
1699951783,relief
1699951783,relief
1699951783,relief
1699951783,relief
1699951783,relief
1699951783,relief
1699951784,surprise
1699951784,normal
1699951785,normal
1699951786,normal
1699951787,normal
1699951788,relief
1699951789,normal
1699951790,normal
1699951795,normal
1699951795,normal
1699951795,normal
1699951795,relief
1699951795,normal
1699951796,surprise
