time,status
1699951508,relief
1699951509,normal
1699951515,relief
1699951515,normal
1699951517,normal
1699951519,normal
1699951523,surprise
1699951523,normal
1699951524,normal
1699951526,normal
1699951527,normal
1699951528,normal
1699951530,surprise
1699951531,normal
1699951532,relief
1699951533,normal
1699951545,normal
1699951545,normal
1699951545,surprise
1699951546,normal
1699951547,normal
1699951554,surprise
1699951555,normal
1699951558,normal
1699951560,normal
1699951569,normal
1699951575,normal
1699951577,relief
1699951578,normal
1699951586,surprise
1699951587,normal
1699951588,normal
1699951591,surprise
1699951592,normal
1699951593,normal
1699951599,normal
1699951605,normal
1699951607,normal
1699951614,relief
1699951615,surprise
1699951617,normal
1699951619,normal
1699951620,relief
1699951623,relief
1699951624,normal
1699951629,surprise
1699951629,normal
1699951635,relief
1699951635,normal
1699951638,normal
1699951639,normal
1699951645,normal
1699951648,normal
1699951649,normal
1699951653,surprise
1699951654,normal
1699951659,relief
1699951659,normal
1699951665,surprise
1699951665,surprise
1699951665,normal
1699951668,normal
1699951674,normal
1699951676,surprise
1699951677,normal
1699951681,normal
1699951683,normal
1699951684,normal
1699951688,normal
1699951695,normal
1699951698,normal
1699951704,normal
1699951709,normal
1699951710,surprise
1699951712,normal
1699951714,normal
1699951722,normal
1699951725,relief
1699951725,normal
1699951727,relief
1699951728,normal
1699951734,relief
1699951735,surprise
1699951735,normal
1699951736,relief
1699951737,normal
1699951747,surprise
1699951742,normal
1699951747,surprise
1699951747,surprise
1699951755,surprise
1699951755,surprise
1699951755,normal
1699951756,normal
1699951758,normal
1699951759,normal
1699951765,relief
1699951766,surprise
1699951767,normal
1699951769,normal
1699951772,normal
1699951773,normal
1699951779,relief
1699951779,relief
1699951779,relief
1699951780,surprise
1699951780,relief
1699951783,normal
1699951786,normal
1699951788,normal
1699951795,relief
1699951795,normal
