time,bpm
1699948252,96
1699948256,95
1699948259,94
1699948265,93
1699948267,92
1699948270,90
1699948273,89
1699948275,88
1699948276,89
1699948278,88
1699948279,87
1699948280,88
1699948284,89
1699948286,88
1699948295,89
1699948297,88
1699948298,87
1699948299,86
1699948302,85
1699948303,87
1699948307,88
1699948309,87
1699948311,88
1699948312,86
1699948313,85
1699948317,83
1699948320,82
1699948321,81
1699948325,80
1699948327,81
1699948333,80
1699948335,81
1699948336,80
1699948339,81
1699948340,80
1699948342,82
1699948344,84
1699948350,83
1699948351,82
1699948355,83
1699948359,82
1699948362,81
1699948363,80
1699948365,79
1699948367,80
1699948371,79
1699948378,80
1699948378,81
1699948383,80
1699948384,79
1699948387,78
1699948388,79
1699948390,80
1699948393,79
1699948397,78
1699948398,80
1699948399,79
1699948402,78
1699948404,79
1699948412,80
1699948415,79
1699948417,80
1699948424,81
1699948427,82
1699948429,83
1699948431,85
1699948436,87
1699948441,85
1699948443,84
1699948452,85
1699948454,86
1699948455,85
1699948457,84
1699948458,83
1699948460,82
1699948463,81
1699948464,80
1699948466,81
1699948468,82
1699948469,84
1699948473,82
1699948476,81
1699948479,82
1699948481,83
1699948482,84
1699948487,85
1699948488,82
1699948490,83
1699948491,82
1699948492,81
1699948494,82
1699948497,83
1699948500,84
1699948506,85
1699948507,86
1699948510,85
1699948511,84
1699948513,82
1699948514,81
1699948515,80
1699948516,79
1699948518,80
1699948520,81
1699948522,82
1699948524,84
1699948527,81
1699948528,80
1699948529,81
1699948534,82
1699948535,84
1699948539,85
1699948541,86
1699948542,87
1699948543,88
1699948547,89
1699948549,90
1699948551,91
1699948552,90
1699948553,89
1699948555,91
1699948557,92
1699948560,91
1699948561,92
1699948562,91
1699948564,90
1699948565,91
1699948566,92
1699948568,94
1699948570,96
1699948572,97
1699948575,96
1699948577,95
1699948583,94
1699948584,93
1699948588,92
1699948592,91
1699948593,90
1699948594,89
1699948597,90
1699948602,89
1699948604,88
1699948606,86
1699948607,85
1699948608,84
1699948609,83
1699948614,84
1699948616,85
1699948617,86
1699948619,88
1699948623,87
1699948626,88
1699948627,89
1699948630,90
1699948632,89
1699948635,87
1699948635,85
1699948639,86
1699948642,84
1699948643,83
1699948645,84
1699948647,83
1699948648,84
