time,status
1699891256,normal
1699891256,normal
1699891257,normal
1699891258,normal
1699891259,normal
1699891260,normal
1699891261,relief
1699891262,normal
1699891263,normal
1699891264,surprise
1699891265,surprise
1699891266,surprise
1699891267,normal
1699891268,normal
1699891269,normal
1699891270,normal
1699891271,normal
1699891272,normal
1699891273,normal
1699891274,normal
1699891275,normal
1699891276,normal
1699891277,normal
1699891278,normal
1699891279,normal
1699891280,normal
1699891281,normal
1699891282,normal
