time,status
1699949276,normal
1699949277,normal
1699949278,relief
1699949279,normal
1699949280,normal
1699949281,normal
1699949282,normal
1699949283,normal
1699949284,normal
1699949285,relief
1699949286,normal
1699949287,relief
1699949294,normal
1699949288,normal
1699949294,normal
1699949294,normal
1699949294,normal
1699949294,normal
1699949296,relief
1699949295,relief
1699949296,relief
1699949297,relief
1699949298,normal
1699949299,normal
1699949300,normal
1699949301,normal
1699949302,normal
1699949303,normal
1699949304,normal
1699949305,normal
1699949306,relief
1699949307,normal
1699949308,normal
1699949309,normal
1699949310,normal
1699949311,normal
1699949312,normal
1699949313,normal
1699949314,normal
1699949315,normal
1699949317,normal
1699949317,normal
1699949318,normal
1699949324,normal
1699949324,normal
1699949324,normal
1699949324,normal
1699949324,normal
1699949327,relief
1699949327,relief
1699949327,relief
1699949327,relief
1699949328,normal
1699949329,normal
1699949330,normal
1699949332,normal
1699949332,normal
1699949337,normal
1699949337,normal
1699949337,relief
1699949337,normal
1699949337,normal
1699949338,relief
1699949339,normal
1699949340,normal
1699949341,relief
1699949342,normal
1699949343,normal
1699949344,normal
1699949346,normal
1699949346,normal
1699949348,normal
1699949348,normal
1699949354,normal
1699949354,normal
1699949354,normal
1699949354,normal
1699949354,surprise
1699949354,normal
1699949356,normal
1699949357,normal
1699949357,surprise
1699949358,normal
1699949360,surprise
1699949361,normal
1699949362,normal
1699949363,normal
1699949364,normal
1699949364,normal
1699949365,surprise
1699949366,normal
1699949367,normal
1699949369,normal
1699949370,normal
1699949371,normal
1699949372,normal
1699949373,normal
1699949374,normal
1699949375,normal
1699949376,relief
1699949377,normal
1699949378,relief
1699949384,normal
1699949384,normal
1699949384,normal
1699949384,normal
1699949384,normal
1699949384,normal
1699949385,normal
1699949386,normal
1699949387,normal
1699949388,normal
1699949393,relief
1699949393,relief
1699949393,relief
1699949393,relief
1699949393,normal
1699949394,normal
1699949395,normal
1699949396,surprise
1699949397,normal
1699949398,relief
1699949399,normal
1699949400,surprise
1699949401,normal
1699949403,normal
1699949403,normal
1699949404,normal
1699949405,normal
1699949406,normal
1699949407,normal
1699949408,normal
1699949414,relief
1699949414,normal
1699949415,surprise
1699949415,surprise
1699949416,surprise
1699949415,relief
1699949417,surprise
1699949416,relief
1699949417,relief
1699949418,normal
1699949424,surprise
1699949424,surprise
1699949424,surprise
1699949424,surprise
1699949424,relief
1699949424,normal
1699949426,normal
1699949428,surprise
1699949429,normal
1699949430,normal
1699949431,surprise
1699949432,normal
1699949434,normal
1699949435,normal
1699949436,normal
1699949437,surprise
1699949438,normal
1699949444,relief
1699949444,surprise
1699949444,normal
1699949445,relief
1699949445,relief
1699949446,normal
1699949447,relief
1699949446,surprise
1699949447,normal
1699949452,normal
1699949452,normal
1699949452,normal
