time,status
1699949279,normal
1699949281,normal
1699949290,normal
1699949294,surprise
1699949294,normal
1699949295,surprise
1699949296,surprise
1699949298,normal
1699949305,normal
1699949309,normal
1699949311,normal
1699949313,normal
1699949315,normal
1699949324,relief
1699949324,relief
1699949324,surprise
1699949324,relief
1699949326,relief
1699949327,normal
1699949331,normal
1699949332,normal
1699949336,normal
1699949341,normal
1699949343,normal
1699949345,normal
1699949354,surprise
1699949347,normal
1699949354,surprise
1699949354,normal
1699949356,normal
1699949361,surprise
1699949362,normal
1699949364,normal
1699949367,normal
1699949370,normal
1699949374,normal
1699949378,normal
1699949383,relief
1699949383,relief
1699949383,normal
1699949393,surprise
1699949393,surprise
1699949393,normal
1699949396,normal
1699949398,surprise
1699949399,normal
1699949402,normal
1699949406,normal
1699949414,normal
1699949414,surprise
1699949415,relief
1699949416,relief
1699949417,relief
1699949418,normal
1699949423,relief
1699949424,normal
1699949425,surprise
1699949426,normal
1699949429,relief
1699949430,surprise
1699949431,normal
1699949441,normal
1699949445,normal
1699949448,normal
1699949451,normal
1699949452,normal
1699949454,normal
1699949455,normal
1699949457,normal
1699949459,normal
1699949461,normal
1699949464,normal
1699949468,normal
1699949476,surprise
1699949476,relief
1699949483,normal
1699949478,normal
1699949483,surprise
1699949484,normal
1699949487,normal
1699949490,normal
1699949492,normal
1699949494,normal
1699949504,relief
1699949505,relief
1699949506,normal
1699949513,surprise
1699949514,surprise
1699949515,normal
1699949528,normal
1699949530,normal
1699949534,surprise
1699949534,relief
1699949536,relief
1699949537,normal
1699949538,normal
1699949545,normal
1699949546,normal
1699949550,surprise
1699949551,surprise
1699949552,normal
1699949555,normal
1699949557,normal
1699949564,surprise
1699949564,relief
1699949564,normal
1699949566,normal
1699949574,relief
1699949574,normal
1699949577,normal
1699949583,normal
1699949596,normal
1699949598,normal
1699949605,relief
1699949606,normal
1699949619,relief
1699949619,normal
1699949624,surprise
1699949624,surprise
1699949624,normal
1699949634,relief
1699949625,normal
1699949634,surprise
1699949634,normal
1699949638,normal
1699949640,surprise
1699949649,surprise
1699949649,surprise
1699949649,surprise
1699949649,relief
1699949649,normal
1699949649,normal
1699949654,relief
1699949654,surprise
1699949655,normal
1699949662,relief
1699949662,relief
1699949664,surprise
1699949664,relief
1699949665,normal
1699949668,normal
1699949671,normal
1699949673,normal
1699949679,relief
1699949679,relief
1699949679,surprise
1699949679,normal
1699949684,normal
1699949685,surprise
1699949686,normal
1699949694,surprise
1699949694,relief
1699949694,normal
1699949696,surprise
1699949699,relief
1699949700,normal
1699949701,normal
1699949706,normal
1699949709,normal
1699949714,normal
