time,rssi
1059197826,-71
1059198941,-73
1059200058,-68
1059201171,-87
1059202288,-75
1059203396,-75
1059204516,-76
1059205631,-77
1059206746,-79
1059207848,-65
1059208960,-67
1059210083,-72
1059211195,-70
1059212315,-71
1059213430,-66
1059214552,-69
1059215670,-77
1059216793,-75
1059217900,-84
1059219016,-77
1059220137,-77
1059221249,-82
1059222367,-79
1059223483,-70
1059224585,-75
1059225703,-78
1059226816,-77
1059227915,-81
1059229027,-78
1059230147,-74
1059231255,-74
1059232369,-70
1059233485,-67
1059234595,-74
1059235706,-75
1059236821,-75
1059237938,-77
1059239038,-78
1059240148,-74
1059241250,-77
1059242365,-76
1059243466,-70
1059244583,-75
1059245682,127
1059246794,-78
1059247896,-79
1059249004,-79
1059250116,-75
1059251232,-73
1059252337,-74
1059253456,-76
1059254565,-77
1059255677,-76
1059256788,-76
1059257894,-83
1059259006,-76
1059260112,-82
1059261223,-83
1059262336,-77
1059263439,-82
1059264553,-78
1059265656,-85
1059266771,-78
1059267881,-76
1059268994,-74
1059270106,-81
1059271217,-75
1059272327,-77
1059273434,-75
1059274544,-77
1059275654,-77
1059276767,-75
1059277877,-75
1059278990,-72
1059280102,-77
1059281210,127
1059282326,-78
1059283433,-78
1059284543,-81
1059285658,-83
1059286768,-94
1059287882,-79
1059288996,-84
1059290103,-75
1059291215,-80
1059292326,-80
1059293442,-85
1059294547,-83
1059295659,-74
1059296770,-73
1059297881,-87
1059298993,-77
1059300102,-83
1059301210,-72
1059302311,-73
1059303425,-74
1059304524,-70
1059305638,-81
1059306739,-72
1059307851,-84
1059308953,-76
1059310063,-74
1059311171,-84
1059312283,-74
1059313393,-80
1059314507,-80
1059315616,-73
1059316718,-75
1059317827,-74
1059318938,-73
1059320048,-74
1059321155,-73
1059322266,-80
1059323375,-69
1059324484,-69
1059325592,-74
1059326700,-74
1059327808,-80
1059328917,-73
1059330027,-73
1059331132,-70
1059332241,-69
1059333345,-70
1059334458,-73
1059335564,-83
1059336668,-73
1059337782,-72
1059338889,-81
1059340000,-72
1059341112,-76
1059342223,-75
1059343333,-72
1059344446,-71
1059345546,-79
1059346659,-71
1059347767,-72
1059348878,-72
1059349988,-67
1059351101,-72
1059352212,-72
1059353318,-76
1059354430,-73
1059355541,-72
1059356648,-73
1059357758,-73
1059358870,-74
1059359979,-78
1059361084,-68
1059362192,-72
1059363297,-74
1059364399,-83
1059365511,-74
1059366614,-78
1059367721,-69
1059368834,-69
1059369944,-69
1059371050,-76
1059372155,-72
1059373262,-75
