time,bpm
1699942548,76
1699942549,76
1699942550,76
1699942552,76
1699942553,76
1699942553,75
1699942554,75
1699942555,75
1699942556,74
1699942557,76
1699942558,74
1699942559,71
1699942560,71
1699942567,73
1699942567,73
1699942567,73
1699942567,73
1699942567,73
1699942568,71
1699942568,72
1699942569,72
1699942570,73
1699942570,70
1699942571,74
1699942572,74
1699942573,74
1699942574,85
1699942575,86
1699942576,89
1699942577,92
1699942580,91
1699942580,88
1699942582,85
1699942584,84
1699942584,84
1699942584,83
1699942586,83
1699942586,82
1699942588,81
1699942589,79
1699942589,79
1699942590,78
1699942597,77
1699942597,77
1699942597,77
1699942597,77
1699942597,76
1699942597,76
1699942597,76
1699942599,73
1699942600,74
1699942601,73
1699942602,73
1699942603,73
1699942604,72
1699942605,77
1699942605,79
1699942607,82
1699942608,80
1699942609,79
1699942610,79
1699942610,79
1699942615,79
1699942615,79
1699942615,79
1699942615,79
1699942616,79
1699942617,81
1699942618,82
1699942619,82
1699942620,82
1699942630,82
1699942630,81
1699942630,82
1699942630,82
1699942630,81
1699942630,82
1699942630,82
1699942630,83
1699942630,82
1699942631,81
1699942631,83
1699942632,82
1699942633,82
1699942634,82
1699942635,79
1699942636,78
1699942637,79
1699942638,79
1699942639,79
1699942640,79
1699942642,78
1699942642,78
1699942646,77
1699942646,75
1699942646,75
1699942646,74
1699942647,73
1699942648,73
1699942649,74
1699942650,74
1699942659,73
1699942659,74
1699942659,73
1699942659,73
1699942659,72
1699942659,74
1699942659,72
1699942659,72
1699942660,74
1699942660,74
1699942661,75
1699942662,75
1699942663,75
1699942664,75
1699942665,75
1699942666,75
1699942667,74
1699942668,74
1699942669,74
1699942670,74
1699942671,74
1699942672,74
1699942674,76
1699942674,76
1699942675,76
1699942676,75
1699942677,75
1699942678,75
1699942679,74
1699942680,74
1699942687,73
1699942687,74
1699942687,77
1699942687,78
1699942688,75
1699942689,77
1699942689,75
1699942690,76
1699942690,76
1699942691,76
1699942691,77
1699942692,77
1699942693,77
1699942694,78
1699942695,78
