time,status
1699942047,normal
1699942048,normal
1699942049,normal
1699942050,surprise
1699942051,normal
1699942052,normal
1699942053,relief
1699942054,normal
1699942055,normal
1699942056,normal
1699942057,normal
1699942058,surprise
1699942059,normal
1699942060,relief
1699942061,normal
1699942062,normal
1699942063,normal
1699942068,relief
1699942068,surprise
1699942068,normal
1699942069,relief
1699942069,normal
1699942070,relief
1699942070,surprise
1699942071,normal
1699942072,relief
1699942073,relief
1699942074,normal
1699942075,normal
1699942076,normal
1699942077,normal
1699942078,normal
1699942079,normal
1699942080,normal
1699942081,normal
1699942082,surprise
1699942083,surprise
1699942084,relief
1699942085,normal
1699942086,normal
1699942087,normal
1699942088,normal
1699942089,normal
1699942090,normal
1699942091,normal
1699942092,normal
1699942098,normal
1699942098,normal
1699942098,normal
1699942099,normal
1699942099,relief
1699942099,normal
1699942101,surprise
1699942102,normal
1699942102,normal
1699942102,normal
1699942103,surprise
1699942104,normal
1699942107,normal
1699942107,normal
1699942107,normal
1699942108,normal
1699942109,normal
1699942110,normal
1699942111,normal
1699942112,normal
1699942113,normal
1699942114,normal
1699942115,normal
1699942116,normal
1699942117,normal
1699942118,surprise
1699942119,normal
1699942120,normal
1699942121,relief
1699942128,normal
1699942122,normal
1699942128,relief
1699942129,surprise
1699942130,relief
1699942133,normal
1699942130,normal
1699942133,normal
1699942133,normal
1699942133,normal
1699942133,normal
1699942134,normal
1699942134,normal
1699942135,normal
1699942136,normal
1699942137,normal
1699942138,relief
1699942139,normal
1699942140,normal
1699942141,normal
1699942142,normal
1699942143,normal
1699942144,normal
1699942145,normal
1699942146,normal
1699942147,normal
1699942148,normal
1699942149,normal
1699942150,normal
1699942151,normal
1699942159,normal
1699942152,normal
1699942159,surprise
1699942159,normal
1699942159,normal
1699942160,relief
1699942161,normal
1699942162,surprise
1699942162,relief
1699942162,surprise
1699942163,surprise
1699942163,surprise
1699942164,normal
1699942165,normal
1699942166,normal
1699942167,normal
1699942168,normal
1699942169,normal
1699942170,normal
1699942171,normal
1699942172,normal
1699942173,relief
1699942174,normal
1699942175,normal
1699942176,normal
1699942177,normal
1699942178,normal
1699942179,normal
1699942180,normal
1699942181,normal
1699942182,relief
1699942189,normal
1699942189,relief
1699942189,surprise
1699942189,surprise
1699942190,relief
1699942190,normal
1699942191,normal
1699942192,normal
1699942192,normal
1699942193,surprise
1699942194,relief
1699942194,normal
1699942195,normal
1699942196,normal
1699942197,normal
1699942198,normal
1699942199,normal
1699942200,normal
1699942202,normal
1699942202,relief
1699942203,normal
1699942204,relief
1699942205,normal
1699942207,surprise
1699942207,normal
1699942209,surprise
1699942209,normal
1699942210,normal
1699942212,normal
1699942213,normal
1699942220,surprise
1699942220,normal
1699942220,relief
1699942220,normal
1699942220,normal
1699942221,normal
1699942221,normal
1699942221,relief
1699942222,normal
1699942223,relief
1699942224,normal
1699942225,normal
1699942240,normal
1699942241,normal
1699942242,normal
1699942248,surprise
1699942249,normal
1699942249,relief
1699942249,surprise
1699942250,normal
1699942250,normal
1699942251,normal
1699942251,normal
1699942253,normal
1699942253,normal
1699942254,relief
1699942255,surprise
1699942255,normal
1699942399,normal
1699942405,normal
1699942405,normal
1699942405,normal
1699942405,relief
1699942405,surprise
1699942406,surprise
1699942407,normal
1699942407,normal
1699942407,normal
1699942408,normal
1699942409,relief
1699942410,surprise
1699942411,normal
1699942413,normal
1699942414,relief
1699942415,normal
1699942416,normal
1699942417,surprise
1699942417,normal
1699942419,normal
1699942419,normal
1699942421,surprise
1699942422,normal
1699942423,normal
1699942434,normal
1699942434,normal
1699942434,relief
1699942434,surprise
1699942435,surprise
1699942435,normal
1699942435,relief
1699942436,surprise
1699942436,relief
1699942437,relief
1699942437,surprise
1699942438,normal
1699942438,relief
1699942438,surprise
1699942439,relief
1699942440,normal
1699942441,normal
1699942442,surprise
1699942442,relief
1699942443,normal
1699942444,normal
1699942445,normal
1699942446,normal
1699942447,normal
1699942448,normal
1699942449,normal
1699942450,normal
1699942451,normal
1699942452,normal
1699942453,normal
1699942454,normal
1699942455,normal
1699942456,normal
1699942457,relief
1699942458,relief
1699942464,relief
1699942464,surprise
1699942464,normal
1699942464,surprise
1699942464,surprise
1699942465,surprise
1699942465,relief
1699942466,normal
1699942467,normal
1699942468,normal
1699942469,normal
1699942470,normal
1699942471,normal
1699942472,relief
1699942473,normal
1699942474,normal
1699942475,normal
1699942476,normal
1699942477,normal
1699942478,normal
1699942479,surprise
1699942480,surprise
1699942481,relief
1699942482,relief
1699942483,normal
1699942484,normal
1699942485,normal
1699942486,normal
1699942487,relief
1699942494,normal
1699942494,normal
1699942494,normal
1699942494,normal
1699942495,normal
1699942495,normal
1699942495,normal
1699942496,normal
1699942497,normal
1699942499,relief
1699942499,surprise
1699942499,relief
1699942500,normal
1699942501,normal
1699942502,normal
1699942503,normal
1699942504,surprise
1699942505,normal
1699942506,normal
1699942507,normal
1699942509,normal
1699942510,normal
1699942510,normal
1699942511,normal
1699942512,normal
1699942513,normal
1699942514,normal
1699942515,normal
1699942516,surprise
1699942517,normal
1699942518,normal
1699942524,normal
1699942524,relief
1699942524,normal
1699942524,normal
1699942525,normal
1699942525,normal
1699942526,normal
1699942526,normal
1699942527,normal
1699942528,normal
1699942529,normal
1699942530,normal
1699942531,normal
1699942533,normal
1699942533,normal
1699942534,normal
1699942536,normal
1699942536,normal
1699942537,surprise
1699942539,relief
1699942539,surprise
1699942540,normal
1699942541,normal
1699942542,normal
1699942543,normal
1699942544,normal
1699942545,relief
1699942547,normal
1699942547,normal
1699942549,normal
1699942557,normal
1699942557,normal
1699942557,normal
1699942557,relief
1699942557,relief
1699942557,surprise
1699942557,relief
1699942558,surprise
1699942559,relief
1699942559,normal
1699942560,normal
1699942561,normal
1699942567,surprise
1699942567,normal
1699942567,normal
1699942567,normal
1699942567,normal
1699942568,normal
1699942569,surprise
1699942569,relief
1699942570,normal
1699942571,normal
1699942572,normal
1699942573,normal
1699942574,surprise
1699942575,surprise
1699942576,normal
1699942577,surprise
1699942578,surprise
1699942585,surprise
1699942585,surprise
1699942585,surprise
1699942585,surprise
1699942579,normal
1699942585,relief
1699942586,relief
1699942586,relief
1699942587,normal
1699942588,normal
1699942589,normal
1699942590,normal
1699942591,normal
1699942592,relief
1699942593,relief
1699942594,surprise
1699942595,normal
1699942596,relief
1699942597,normal
1699942598,normal
1699942599,normal
1699942600,relief
1699942601,relief
1699942602,normal
1699942603,surprise
1699942604,surprise
1699942605,normal
1699942606,surprise
1699942607,surprise
1699942608,normal
1699942617,relief
1699942617,relief
1699942617,surprise
1699942617,surprise
1699942617,normal
1699942617,surprise
1699942617,relief
1699942617,relief
1699942618,normal
1699942618,normal
1699942619,normal
1699942620,normal
1699942621,normal
1699942622,normal
1699942623,normal
1699942624,normal
1699942626,normal
1699942627,normal
1699942628,normal
1699942629,surprise
1699942629,relief
1699942630,normal
1699942631,relief
1699942632,normal
1699942633,normal
1699942634,normal
1699942635,normal
1699942636,normal
1699942637,surprise
1699942638,normal
1699942648,relief
1699942648,relief
1699942648,surprise
1699942648,surprise
1699942648,relief
1699942648,relief
1699942648,relief
1699942648,relief
1699942648,relief
1699942648,relief
1699942649,normal
1699942650,normal
1699942651,normal
1699942652,normal
1699942653,relief
1699942654,normal
1699942655,relief
1699942656,surprise
1699942657,normal
1699942658,normal
1699942659,normal
1699942660,normal
1699942661,normal
1699942662,normal
1699942663,normal
1699942664,normal
1699942665,normal
1699942666,normal
1699942667,normal
1699942668,normal
1699942682,surprise
1699942683,surprise
1699942684,normal
1699942685,relief
1699942686,normal
1699942687,relief
1699942688,surprise
1699942689,surprise
1699942690,normal
1699942691,normal
1699942692,normal
1699942693,surprise
1699942694,normal
