time,content
1687340430773,一回目
1687340439705,袋から取り出す
1687340479582,ポールを持ち上げる
1687340489691,袋を被せる
1687340519602,フックに引っ掛ける
1687340549602,中の紐を結ぶ
1687340705289,BLEの取り付け
1687340745288,一回目
