time,rssi
2049480576,-84
2049481835,-86
2049482932,-91
2049484040,-95
2049485140,-84
2049486229,-76
2049487353,-75
2049488445,-73
2049489537,-74
2049490659,-73
2049491782,-68
2049492868,-74
2049493972,-68
2049495078,-74
2049496182,-71
2049497279,-73
2049498389,-75
2049499485,-69
2049500594,-68
2049501716,-67
2049502813,-76
2049503922,-75
2049505024,-75
2049506137,-78
2049507233,-73
2049508340,-75
2049509445,-74
2049510547,-71
2049511665,-73
2049512764,-69
2049513869,-73
2049514982,-74
2049516079,-78
2049517184,-72
2049518288,-72
2049519376,-72
2049520492,-72
2049521617,-69
2049522708,-72
2049523813,-73
2049524910,-71
2049526021,-72
2049527103,-72
2049528235,-75
2049529333,-72
2049530435,-69
2049531535,-71
2049532643,-72
2049533750,-69
2049534847,-69
2049535973,-72
2049537063,-72
2049538169,-72
2049539275,-71
2049540384,-72
2049541490,-72
2049542596,-75
2049543709,-72
2049544799,-63
2049545910,-72
2049547018,-72
2049548133,-73
2049549233,-72
2049550327,-73
2049551444,-76
2049552546,-69
2049553656,-69
2049554747,-71
2049555859,-67
2049556968,-66
2049558072,-68
2049559170,-62
2049560281,-67
2049561390,-66
2049562492,-68
2049563605,-67
2049564702,-67
2049565804,-68
2049566912,-78
2049568011,-82
2049569124,-79
2049570217,-78
2049571342,-76
2049572438,-81
2049573543,-79
2049574649,-78
2049575760,-77
2049576859,-78
2049577956,-78
2049579069,-82
2049580179,-82
2049581297,-77
2049582393,-73
2049583504,-78
2049584603,-81
2049585711,-82
2049586817,-73
2049587929,-83
2049589029,-88
2049590134,-75
2049591235,-75
2049592348,-78
2049593448,-80
2049594557,-80
2049595665,-73
2049596770,-79
2049597878,-80
2049598982,-79
2049600087,-72
2049601203,-74
2049602300,-77
2049603413,-76
2049604509,-77
2049605597,-79
2049606719,-78
2049607831,-79
2049608908,-76
2049610024,-76
2049611155,-79
2049612248,-78
2049613348,-77
2049614447,-72
2049615547,-77
2049616658,-77
2049617764,-77
2049618876,-76
2049619985,-77
2049621093,-77
2049622189,-77
2049623304,-77
2049624407,-72
2049625489,-72
2049626612,-77
2049627727,-72
2049628825,-76
