time,x,y,z
1687344951043,-0.021803677,-0.30900097,-0.8268938
1687344951090,0.040525675,-0.21409297,-1.0021601
1687344951120,0.017664194,0.2957983,-2.2706552
1687344951160,0.17811513,1.345324,-3.98735
1687344951202,0.63921297,0.7188431,-4.773263
1687344951242,1.6015058,1.1720575,-6.1932645
1687344951282,2.5561233,0.9664413,-6.534745
1687344951322,3.217755,0.26906204,-5.5851545
1687344951368,4.3695865,-0.81315947,-4.841403
1687344951403,7.8672037,-8.944693,-0.060487747
1687344951444,6.1000185,-7.535021,1.885684
1687344951485,3.8894167,-0.52187395,1.8828025
1687344951524,1.8294764,-1.42452,0.8469219
1687344951565,0.54393864,-3.0820687,1.4927642
1687344951611,-0.92859125,-3.681519,1.453541
1687344951646,-1.2238293,-4.0759115,1.5024755
1687344951694,-0.78104305,-5.3542852,1.3154814
1687344951728,-0.021500587,-4.636584,1.4282949
1687344951769,0.2640314,-2.3360534,0.9771652
1687344951808,-0.39753532,-0.907724,0.21210909
1687344951850,-0.46482658,-0.6242943,0.58745956
1687344951891,-0.5960808,-0.465801,0.97571754
1687344951929,-0.19624043,0.4506234,0.6608579
1687344951971,0.1984644,1.1003848,-0.011781216
1687344952013,0.35128117,1.1069585,-0.40559793
1687344952052,0.33405495,-0.281291,-0.35479546
1687344952093,-0.18826962,0.16961205,-0.3055451
1687344952140,-0.14645195,0.38268495,-0.43771124
1687344952174,4.5776367E-4,0.4513638,-0.5709605
1687344952216,0.08835697,0.014963508,-0.43733668
1687344952261,0.06264305,-0.44069386,-0.2142477
1687344952295,-0.18984318,-0.10930967,-0.24889374
1687344952338,-0.034653664,0.25169766,-0.35466456
1687344952379,0.25985432,0.22738957,-0.22817135
1687344952418,0.114541054,-0.018551111,0.15182137
1687344952458,0.060250282,0.1652503,0.29780197
1687344952497,0.06907654,0.24341798,0.31993294
1687344952539,-0.008040428,0.15332723,0.00912261
1687344952580,0.05339527,0.25714016,-0.058155537
1687344952628,0.025709152,-0.19788599,0.13812113
1687344952663,-0.07580376,-0.5419924,0.21115994
1687344952705,0.0024995804,-0.353518,0.14160013
1687344952740,0.06336117,-0.06164956,-0.12859035
1687344952782,0.23583794,0.14667559,-0.56226623
1687344952833,0.02134037,0.7890506,0.11291981
1687344952863,0.05009651,0.48360586,0.3044994
1687344952908,-0.06304455,0.13558245,0.2842071
1687344952944,-0.05172062,-0.059163332,0.28758752
1687344952985,0.04471588,-0.26198864,0.25311863
1687344953029,-0.023340225,-0.1840508,-0.041666746
1687344953067,-0.0699358,-0.16287327,-0.109829426
1687344953105,0.013415337,-0.17208171,-0.11015141
1687344953146,0.026575089,-0.11972594,-0.09117174
1687344953193,-0.02756691,-0.01159215,-0.066159844
1687344953238,0.021615982,0.1315651,-0.02170372
1687344953268,0.0488739,0.20457244,0.006086588
1687344953310,0.03259182,0.17623901,0.029391766
1687344953351,-0.09339714,0.09995222,-0.018646717
1687344953393,0.0295372,0.07794428,-0.08540261
1687344953441,-0.0039224625,-0.020806074,-0.090589404
1687344953470,0.01607418,-0.039661407,-0.047776937
1687344953511,-0.008852005,-0.11453509,0.1001184
1687344953552,-0.031100273,-0.10538292,0.13377929
1687344953591,0.02801323,-0.05578327,0.06726313
1687344953633,-0.0019207001,0.052747965,0.034553885
1687344953675,-0.04376602,0.05389738,-0.10123026
1687344953724,0.023077011,0.06328106,-0.10925114
1687344953754,0.021196365,0.006938219,-0.06599033
1687344953799,-2.4223328E-4,0.06084466,-0.024031758
1687344953834,0.036351204,0.04910922,-0.020431995
1687344953876,0.0020017624,0.10973954,-5.6505203E-5
1687344953918,0.015742302,0.04075718,0.014775038
1687344953957,0.042801857,0.044365883,-0.031752467
1687344953999,0.07304287,0.06622386,-0.032607317
1687344954039,0.05706501,0.092178345,-0.04040873
1687344954078,0.03845215,0.07872057,-0.021632075
1687344954118,0.038887978,-0.0071926117,-0.0028845072
1687344954160,-0.02051258,-0.05059719,0.04221368
1687344954201,-0.012653351,-0.08993149,0.048843026
1687344954245,-0.017615318,7.369518E-4,0.007709861
1687344954282,-0.0022497177,0.05228138,-0.014214754
1687344954321,0.04862213,0.11565709,-0.05753672
1687344954362,0.069021225,0.095840216,-0.074941635
1687344954406,6.427765E-4,0.034265757,-0.00910604
1687344954443,-0.023460388,-0.023241043,0.041261196
1687344954484,0.051995277,0.017062664,0.0732317
1687344954525,0.018276215,0.048267603,0.024832726
1687344954564,0.012817383,0.10585809,-0.033027768
1687344954606,0.030378342,0.09158373,-0.0830971
1687344954645,-0.010149956,0.03116393,-0.09442401
1687344954685,0.038406372,-0.022722483,-0.056422234
1687344954735,-0.014575958,-0.03731537,-0.016587615
1687344954768,-0.002363205,-0.023901701,0.054348826
1687344954806,0.018478394,0.013161898,0.062567115
1687344954847,0.017974854,-0.0074341297,0.0067486763
1687344954889,8.010864E-5,0.012021542,-0.04051447
1687344954930,-0.041121483,0.054644346,-0.0814023
1687344954969,-0.0134887695,0.041133642,-0.06364918
1687344955014,-0.03840828,0.04419446,-0.034770846
1687344955050,0.025458336,0.05969715,0.0150049925
1687344955090,0.06848812,0.07736707,0.0052707195
1687344955132,0.03269577,0.10233879,0.019992232
1687344955174,-0.011158943,0.07926726,0.029673815
1687344955212,0.017168045,0.043941975,0.017309427
1687344955258,0.0072307587,-0.035375595,0.02769494
1687344955296,-0.021513939,0.004468441,-0.0059257746
1687344955334,-0.0066070557,0.006706238,0.042389393
1687344955375,-0.020900726,-0.008060694,0.036707044
1687344955431,0.0026683807,-8.494854E-4,0.07234585
1687344955457,-0.008050919,0.082381964,0.05916798
1687344955497,0.1298809,0.18157387,0.06998372
1687344955538,0.23301125,0.29812813,0.048580647
1687344955577,0.18313026,0.4266522,0.099090815
1687344955626,0.05368805,0.36476564,0.16406345
1687344955659,-0.03367424,0.19973159,0.10260725
1687344955699,-0.07010937,-0.041039944,0.0328784
