time,bpm
1687344950734,70.0
1687344951039,73.0
1687344952241,74.0
1687344954830,76.0
1687344956038,77.0
1687344958631,79.0
1687344959843,80.0
1687344961232,81.0
1687344962436,82.0
1687344963826,80.0
1687344966238,79.0
1687344967626,78.0
1687344968833,79.0
1687345000299,73.0
1687345000818,72.0
1687345002219,71.0
1687345004618,70.0
1687345008610,69.0
1687345015005,70.0
1687345016210,73.0
1687345017415,75.0
1687345022605,73.0
