time,bpm
1699948803,87
1699948803,86
1699948803,87
1699948804,87
1699948805,85
1699948806,85
1699948806,87
1699948807,84
1699948809,87
1699948809,82
1699948811,82
1699948812,87
1699948812,86
1699948812,82
1699948812,86
1699948812,86
1699948812,87
1699948812,87
1699948812,82
1699948813,82
1699948814,80
1699948814,82
1699948816,78
1699948817,77
1699948824,78
1699948824,85
1699948824,77
1699948825,85
1699948825,83
1699948825,77
1699948825,85
1699948826,83
1699948826,85
1699948827,85
1699948828,85
1699948829,77
1699948829,85
1699948830,85
1699948831,85
1699948832,85
1699948833,85
1699948834,84
1699948835,84
1699948836,84
1699948837,84
1699948838,84
1699948839,84
1699948840,84
1699948841,84
1699948842,84
1699948843,84
1699948844,84
1699948845,84
1699948846,85
1699948847,85
1699948848,85
1699948855,84
1699948855,85
1699948855,84
1699948855,84
1699948855,82
1699948855,84
1699948855,85
1699948856,82
1699948857,82
1699948859,82
1699948859,83
1699948860,83
1699948862,83
1699948862,85
1699948863,85
1699948864,85
1699948865,85
1699948866,86
1699948867,85
1699948868,83
1699948869,84
1699948870,84
1699948871,84
1699948872,84
1699948873,84
1699948874,84
1699948877,84
1699948878,85
1699948878,84
1699948879,85
