time,status
1699948791,normal
1699948796,normal
1699948802,normal
1699948811,relief
1699948811,normal
1699948811,normal
1699948812,normal
1699948812,surprise
1699948812,relief
1699948812,surprise
1699948813,normal
1699948813,normal
1699948813,relief
1699948814,relief
1699948814,surprise
1699948815,normal
1699948816,normal
1699948821,normal
1699948823,normal
1699948825,normal
1699948830,normal
1699948833,surprise
1699948834,normal
1699948838,relief
1699948840,relief
1699948841,normal
1699948844,normal
1699948845,normal
1699948849,normal
1699948852,relief
1699948853,normal
1699948854,normal
1699948858,surprise
1699948859,normal
1699948861,normal
1699948864,normal
1699948867,relief
1699948868,normal
1699948871,normal
1699948880,surprise
1699948881,normal
1699948882,normal
1699948885,relief
1699948886,normal
1699948890,normal
1699948892,normal
1699948895,normal
1699948896,normal
1699948900,normal
1699948901,normal
1699948905,normal
1699948906,normal
1699948910,normal
1699948913,normal
1699948914,normal
1699948915,normal
1699948920,normal
1699948924,relief
1699948925,normal
1699948932,normal
1699948934,normal
1699948943,normal
1699948948,normal
1699948950,normal
1699948951,relief
1699948952,normal
1699948954,normal
1699948971,normal
1699948973,normal
1699948979,normal
1699948984,normal
1699948987,normal
1699948988,normal
1699948990,normal
1699948992,relief
1699948993,relief
1699948994,normal
1699948996,normal
1699948997,relief
1699948998,normal
1699949002,normal
1699949008,normal
1699949009,normal
1699949015,normal
1699949017,normal
1699949027,normal
1699949030,surprise
1699949031,normal
1699949033,relief
1699949034,normal
1699949036,normal
1699949038,normal
1699949040,relief
1699949041,normal
1699949044,normal
1699949049,surprise
1699949050,normal
1699949052,normal
1699949057,normal
1699949059,normal
1699949062,normal
1699949063,normal
1699949066,normal
1699949071,surprise
1699949072,normal
1699949082,normal
1699949086,normal
1699949087,normal
1699949089,normal
1699949090,surprise
1699949091,normal
1699949095,normal
1699949099,relief
1699949100,normal
1699949101,normal
1699949103,relief
1699949104,normal
1699949105,normal
1699949108,relief
1699949109,normal
1699949110,normal
1699949113,surprise
1699949114,normal
1699949117,normal
1699949118,normal
1699949122,normal
1699949124,normal
1699949131,normal
1699949133,normal
1699949135,normal
1699949142,surprise
1699949143,normal
