time,bpm
1699948791,84
1699948796,83
1699948802,84
1699948811,87
1699948811,84
1699948811,84
1699948812,84
1699948812,84
1699948812,85
1699948812,84
1699948813,85
1699948813,85
1699948813,85
1699948814,84
1699948814,83
1699948815,84
1699948816,85
1699948821,83
1699948823,82
1699948825,81
1699948830,82
1699948833,83
1699948834,85
1699948838,84
1699948840,82
1699948841,80
1699948844,79
1699948845,78
1699948849,79
1699948852,80
1699948853,79
1699948854,78
1699948858,80
1699948859,81
1699948861,83
1699948864,82
1699948867,81
1699948868,79
1699948871,78
1699948880,79
1699948881,80
1699948882,79
1699948885,77
1699948886,76
1699948890,77
1699948892,76
1699948895,77
1699948896,76
1699948900,75
1699948901,74
1699948905,73
1699948906,74
1699948910,75
1699948913,76
1699948914,77
1699948915,76
1699948920,77
1699948924,78
1699948925,77
1699948932,78
1699948934,79
1699948943,78
1699948948,80
1699948950,79
1699948951,80
1699948952,79
1699948954,80
1699948971,81
1699948973,82
1699948979,83
1699948984,84
1699948987,86
1699948988,87
1699948990,89
1699948992,88
1699948993,87
1699948994,85
1699948996,83
1699948997,82
1699948998,80
1699949002,79
1699949008,80
1699949009,81
1699949015,80
1699949017,78
1699949027,79
1699949030,80
1699949031,81
1699949033,82
1699949034,81
1699949036,80
1699949038,79
1699949040,78
1699949041,77
1699949044,76
1699949049,77
1699949050,78
1699949052,79
1699949057,78
1699949059,77
1699949062,78
1699949063,79
1699949066,78
1699949071,79
1699949072,80
1699949082,81
1699949086,82
1699949087,83
1699949089,84
1699949090,83
1699949091,84
1699949095,83
1699949099,82
1699949100,81
1699949101,80
1699949103,79
1699949104,78
1699949105,77
1699949108,78
1699949109,77
1699949110,78
1699949113,79
1699949114,80
1699949117,81
1699949118,82
1699949122,83
1699949124,84
1699949131,85
1699949133,84
1699949135,85
1699949142,84
1699949143,85
1699949145,84
