1694261124472,76.0
1694261127347,77.0
1694261131152,78.0
1694261132346,80.0
1694261133746,77.0
1694261136152,78.0
1694261137544,77.0
1694261140157,76.0
1694261141344,77.0
1694261151544,78.0
1694261152946,77.0
1694261155354,78.0
1694261157942,77.0
1694261159340,78.0
1694261160541,80.0
1694261163145,81.0
1694261177148,82.0
1694261179738,81.0
1694261182336,82.0
1694261183542,83.0
1694261184935,84.0
1694261186144,83.0
1694261187342,84.0
1694261192538,85.0
1694261195141,86.0
1694261196347,87.0
1694261197734,86.0
1694261198939,84.0
1694261200145,83.0
1694261201534,82.0
1694261202737,81.0
1694261205337,82.0
1694261209144,83.0
1694261210534,84.0
1694261211740,85.0
1694261212936,86.0
1694261219334,87.0
1694261220733,85.0
1694261224534,84.0
1694261225733,83.0
1694261227137,84.0
1694261228333,83.0
1694261229731,82.0
1694261230933,83.0
1694261232134,82.0
1694261234731,85.0
1694261236136,84.0
1694261239932,83.0
1694261241137,82.0
1694261242533,83.0
1694261243730,84.0
1694261246330,85.0
1694261247529,84.0
1694261250139,85.0
1694261253927,86.0
1694261256527,87.0
1694261259140,88.0
1694261260327,91.0
1694261261727,95.0
1694261262925,94.0
1694261264132,95.0
1694261265524,96.0
1694261268130,95.0
1694261269325,94.0
1694261270530,92.0
1694261271923,91.0
1694261273130,90.0
1694261274525,89.0
1694261275724,86.0
1694261276929,85.0
1694261278323,84.0
1694261284721,83.0
1694261287320,84.0
1694261288523,83.0
1694261289727,84.0
1694261293720,85.0
1694261296135,84.0
1694261298723,86.0
1694261301320,87.0
1694261305128,86.0
1694261306516,85.0
1694261308923,87.0
1694261310316,86.0
1694261314126,87.0
1694261315322,86.0
1694261317921,85.0
1694261319314,84.0
1694261325714,83.0
1694261328118,84.0
1694261335916,83.0
1694261340915,84.0
1694261346119,83.0
1694261347314,84.0
1694261348713,85.0
1694261349913,86.0
1694261351315,87.0
1694261357710,86.0
1694261361509,88.0
1694261362711,91.0
1694261364117,90.0
1694261365308,87.0
1694261366515,88.0
1694261367912,87.0
1694261369115,85.0
1694261370508,84.0
1694261371708,85.0
1694261372910,83.0
1694261374308,82.0
1694261375507,83.0
1694261376906,82.0
1694261378111,84.0
1694261380704,83.0
1694261381905,84.0
1694261383304,85.0
1694261384504,84.0
1694261385709,83.0
1694261388308,82.0
1694261389700,83.0
1694261392113,82.0
1694261398506,81.0
1694261401108,82.0
1694261402498,83.0
1694261404903,82.0
1694261408896,81.0
1694261410103,82.0
1694261411302,84.0
1694261413902,85.0
1694261415297,84.0
1694261417700,83.0
1694261419100,82.0
1694261422897,81.0
1694261424103,80.0
1694261429302,81.0
1694261431891,82.0
1694261436892,81.0
1694261442097,82.0
1694261443293,81.0
1694261444692,80.0
1694261445891,78.0
1694261447286,79.0
1694261461287,80.0
1694261462488,81.0
1694261465086,82.0
1694261474082,83.0
1694261480481,84.0
1694261481686,83.0
1694261483086,84.0
1694261486879,85.0
1694261489478,86.0
1694261490680,87.0
1694261494485,86.0
1694261495877,84.0
1694261497086,82.0
1694261498474,83.0
1694261499676,82.0
1694261503482,81.0
1694261507286,82.0
1694261513677,81.0
1694261524073,80.0
1694261525273,81.0
1694261531670,83.0
