2044047927,-80
2044049176,-71
2044050279,-78
2044051390,-72
2044052488,-73
2044053596,-72
2044054701,-75
2044055796,-75
2044056910,-75
2044058010,-75
2044059117,-76
2044060220,-71
2044061322,-74
2044062425,-70
2044063533,-70
2044064640,-66
2044065747,-82
2044066849,-80
2044067962,-91
2044069061,-90
2044070165,-78
2044071268,-80
2044072377,-82
2044073474,-80
2044074583,-84
2044075694,-86
2044076799,-85
2044077899,-76
2044079005,-85
2044080103,-85
2044081212,-89
2044082313,-86
2044083420,-85
2044084522,-76
2044085630,-87
2044086734,-78
2044087838,-79
2044088937,-83
2044090053,-82
2044091158,-77
2044092263,-78
2044093359,-80
2044094467,-84
2044095569,-82
2044096684,-81
2044097779,-74
2044098871,-75
2044099974,-82
2044101095,-82
2044102190,-82
2044103299,-85
2044104401,-84
2044105496,-79
2044106615,-76
2044107711,-78
2044108825,-75
2044109931,-75
2044111032,-69
2044112135,-75
2044113238,-77
2044114344,-68
2044115446,-73
2044116566,-80
2044117660,-82
2044118753,-81
2044119869,-87
2044120974,-81
2044122074,-81
2044123180,-86
2044124288,-86
2044125389,-84
2044126500,-82
2044127601,-82
2044128698,-83
2044129814,-80
2044130913,-79
2044132025,-82
2044133122,-84
2044134226,-84
2044135329,-84
2044136443,-85
2044137536,-79
2044138644,-88
2044139745,-83
2044140854,-86
2044141955,-87
2044143062,-88
2044144166,-81
2044145276,-84
2044146373,-84
2044147481,-84
2044148583,-80
2044149688,-79
2044150795,-75
2044151900,-74
2044153019,-86
2044154109,-74
2044155215,-80
2044156320,-86
2044157426,-87
2044158530,-80
2044159622,-81
2044160735,-81
2044161840,-80
2044162945,-81
2044164051,-73
2044165153,-74
2044166261,-75
2044167362,-72
2044168467,-73
2044169577,-77
2044170677,-74
2044171779,-73
2044172893,-74
2044173988,-73
2044175100,-72
2044176208,-71
2044177307,-80
2044178412,-79
2044179518,-88
2044180627,-79
2044181734,-88
2044182832,-85
2044183936,-80
2044185038,-73
2044186148,-74
2044187249,-73
2044188362,-70
2044189457,-75
2044190565,-74
2044191672,-72
2044192783,-79
2044193881,-77
2044194984,-72
2044196098,-76
2044197194,-74
2044198299,-78
2044199404,-77
2044200510,-78
2044201614,-74
2044202717,-75
2044203823,-73
2044204930,-76
2044206033,-78
2044207138,-76
2044208243,-74
2044209344,-86
2044210452,-79
2044211571,-78
2044212674,-78
2044213771,-79
2044214871,-80
2044215987,-74
2044217092,-85
2044218186,-80
2044219301,-82
2044220400,-89
2044221511,-83
2044222609,-85
2044223715,-81
2044224820,-91
2044225934,-86
2044227029,-84
2044228135,-85
2044229244,-80
2044230345,-82
2044231436,-72
2044232560,-72
2044233653,-74
2044234757,-79
2044235862,-75
2044236964,-77
2044238072,-76
2044239184,-74
2044240276,-77
2044241388,-80
2044242491,-84
2044243591,-81
2044244701,-82
2044245805,-81
2044246912,-82
2044248014,-77
2044249135,-85
2044250229,-84
2044251332,-85
2044252446,-82
2044253533,-77
2044254645,-79
2044255762,-75
2044256860,-79
2044257963,-82
2044259075,-78
2044260171,-77
2044261279,-76
2044262385,-83
2044263489,-78
2044264594,-86
2044265703,-89
2044266804,-87
2044267909,-83
2044269029,-81
2044270120,-83
2044271237,-81
2044272341,-85
2044273437,-82
2044274541,-71
2044275647,-74
2044276756,-77
2044277853,-75
2044278961,-79
2044280071,-88
2044281175,-84
2044282275,-83
2044283381,-75
2044284483,-78
2044285579,-84
2044286692,-81
2044287787,-86
2044288898,-81
2044289999,-85
2044291109,-85
2044292216,-84
2044293315,-89
2044294422,-81
2044295537,-88
2044296643,-78
2044297739,-79
2044298842,-80
2044299951,-77
2044301064,-73
2044302164,-78
2044303262,-89
2044304369,-90
2044305480,-83
2044306580,-90
2044307688,-84
2044308791,-79
2044309886,-80
2044311006,-80
2044312104,-79
2044313215,-80
2044314316,-84
2044315420,-79
2044316531,-82
2044317627,-79
2044318744,-79
2044319840,-79
2044320941,-82
2044322046,-83
2044323150,-84
2044324259,-81
