"time","x","y","z","abs"
9.728569270E-1,1.532289088E-1,3.734954596E-1,-2.873042040E-2,4.047263197E-1
9.932585930E-1,0.000000000E0,1.244984865E-1,6.033388376E-1,6.160500192E-1
1.012870781E0,-9.576806426E-2,9.576806799E-3,1.819593310E0,1.822136947E0
1.033481249E0,1.915361285E-1,-1.436520964E-1,4.213795066E-1,4.846469869E-1
1.052899583E0,-3.734954596E-1,0.000000000E0,1.915361360E-2,3.739862554E-1
1.073254687E0,-1.915361285E-1,4.788403213E-2,1.053448766E-1,2.237778186E-1
1.093132968E0,-5.458779931E-1,2.873042040E-2,4.788403213E-2,5.487267999E-1
1.112885208E0,-4.884171486E-1,9.576806799E-3,-4.788403213E-2,4.908522250E-1
1.133126614E0,-3.064578176E-1,-4.788403213E-2,2.298433632E-1,3.860534238E-1
1.152864062E0,-5.171475410E-1,-3.734954596E-1,3.064578176E-1,7.077123932E-1
1.172872812E0,-7.948749661E-1,-4.501099288E-1,7.469909191E-1,1.180008726E0
1.192863333E0,-3.160346150E-1,-1.628057212E-1,3.351882398E-1,4.886048883E-1
1.212867499E0,2.106897533E-1,4.596867263E-1,-2.078166962E0,2.138803399E0
1.232864531E0,5.554547906E-1,4.309563041E-1,-6.320692301E-1,9.453913856E-1
1.252877499E0,2.394201756E-1,1.723825186E-1,9.576807022E-1,1.002092850E0
1.272872604E0,9.576806799E-3,-5.746084079E-2,2.288856745E0,2.289597926E0
1.292968176E0,-1.503558636E0,-1.235408068E0,3.562572241E0,4.059414075E0
1.312873020E0,-7.852981687E-1,-7.469909191E-1,1.877054095E0,2.167491805E0
1.333326822E0,-2.202665508E-1,-3.639186621E-1,-9.385270476E-1,1.030430573E0
1.352872083E0,-2.011129409E-1,-5.650315881E-1,-1.244984865E0,1.381916939E0
1.372849791E0,-5.267243981E-1,-8.044517636E-1,-4.213795066E-1,1.049829472E0
1.392918020E0,-7.182605267E-1,-7.469909191E-1,5.363011956E-1,1.166838716E0
1.412862760E0,-9.481038451E-1,-7.852981687E-1,1.388636947E0,1.855776572E0
1.432862708E0,-1.053448796E0,-8.714894056E-1,1.187524080E0,1.810928378E0
1.452879531E0,-8.523358107E-1,-6.512228847E-1,4.788403213E-2,1.073713398E0
1.472867291E0,1.723825186E-1,4.692635238E-1,-8.906430602E-1,1.021356475E0
1.492983801E0,3.734954596E-1,1.273715258E0,-1.628057212E-1,1.337293954E0
1.512869322E0,-9.864110947E-1,-8.044517636E-1,7.565677166E-1,1.480724214E0
1.532970728E0,-1.091755986E0,-1.628057122E0,5.937620401E-1,2.048183216E0
1.552864478E0,1.101332784E0,1.848323703E0,-1.149216771E0,2.439248572E0
1.572869426E0,5.458779931E-1,1.206677675E0,-1.733402014E0,2.181452804E0
1.592866926E0,3.313575268E0,2.892195702E0,-3.323152065E0,5.512523622E0
1.613022239E0,1.991975784E0,3.830722719E-2,-2.317587137E0,3.056246899E0
1.632863697E0,9.385270476E-1,-7.661445439E-2,-4.501099288E-1,1.043696192E0
1.652865155E0,-1.436521053E0,-6.799532771E-1,5.171475410E-1,1.671338019E0
1.672858645E0,-8.523358345E0,-2.767697096E0,-7.086837292E-1,8.989439211E0
1.692841666E0,-3.074155092E0,-8.906430602E-1,2.959233284E0,4.358983393E0
1.712864218E0,-1.781286120E0,-1.244984865E-1,2.968810081E0,3.464435512E0
1.732863385E0,1.599326730E0,4.692635238E-1,-9.289502501E-1,1.908141193E0
1.752870312E0,6.033388376E-1,-2.039859772E0,-6.991068721E-1,2.239150745E0
1.773732916E0,-3.447650373E-1,-1.177947283E0,-1.455674648E0,1.904051316E0
1.793219322E0,-4.979939461E-1,9.576806426E-2,-2.777273953E-1,5.781885493E-1
1.812864374E0,4.596867263E-1,9.481038451E-1,-6.129156351E-1,1.218966104E0
1.832859947E0,5.363011956E-1,5.363011956E-1,4.022258818E-1,8.585007891E-1
1.852868124E0,8.044517636E-1,-4.118026793E-1,3.639186621E-1,9.742488795E-1
1.872858905E0,5.363011956E-1,2.489969730E-1,1.091755986E0,1.241591559E0
1.892873489E0,2.968810201E-1,1.244984865E-1,1.139639974E0,1.184237089E0
1.912891145E0,1.340752989E-1,-1.915361360E-2,7.852981687E-1,7.968916240E-1
1.932838957E0,-4.979939461E-1,-2.873042040E-2,4.596867263E-1,6.783327309E-1
1.952851614E0,-1.110909581E0,-4.118026793E-1,1.235408068E0,1.711705184E0
1.973109322E0,-1.474828243E0,-1.915361360E-2,4.213795066E-1,1.533964112E0
1.992839530E0,-1.417367458E0,3.256114423E-1,-1.149216816E-1,1.458821551E0
2.012857291E0,-4.788403511E-1,5.267243981E-1,-7.374141216E-1,1.024942077E0
2.032895155E0,1.034295082E0,8.236053586E-1,-3.543418646E-1,1.368813450E0
2.052882864E0,1.714248419E0,1.158793569E0,1.340752989E-1,2.073505814E0
2.072866301E0,2.873041928E-1,3.160346150E-1,-6.320692301E-1,7.628453898E-1
2.092872447E0,-9.481038451E-1,2.968810201E-1,-3.830722570E-1,1.064792748E0
2.112899947E0,-8.906430602E-1,3.064578176E-1,1.752555609E0,1.989626250E0
2.132869843E0,-1.723825186E-1,3.926490843E-1,2.049436569E0,2.093819306E0
2.152866197E0,-2.681505978E-1,2.202665508E-1,2.011129409E-1,4.010841701E-1
2.172862030E0,-1.915361285E-1,1.244984865E-1,3.639186621E-1,4.296775003E-1
2.192861405E0,-3.112462282E0,-4.893748283E0,3.447650433E0,6.747035440E0
2.212868801E0,-1.752555609E0,-1.982398987E0,-1.723825216E0,3.157994661E0
2.232878384E0,5.267243981E-1,3.639186621E-1,-5.161899090E0,5.201449567E0
2.252848436E0,2.221819162E0,2.164358377E0,-2.968810201E-1,3.115937406E0
2.273130780E0,1.350329757E0,2.375048161E0,1.235408068E0,2.998412465E0
2.292927811E0,-4.309563041E-1,9.672574997E-1,9.672574997E-1,1.434188787E0
2.312869634E0,-3.064578176E-1,6.991068721E-1,1.034295082E0,1.285470003E0
2.332887134E0,-1.723825186E-1,1.082179189E0,-9.864110947E-1,1.474392884E0
2.352868020E0,-2.202665508E-1,9.959878922E-1,-8.236053586E-1,1.311043486E0
2.373465572E0,-1.235408068E0,9.959878922E-1,7.948749661E-1,1.774838355E0
2.392867030E0,-1.723825216E0,2.489969730E-1,3.256114423E-1,1.771890426E0
2.412864113E0,-9.672574997E-1,-4.596867263E-1,2.106897533E-1,1.091461923E0
2.432876613E0,-3.351882398E-1,1.532289088E-1,-8.236053586E-1,9.023059577E-1
2.452882447E0,6.224924326E-1,7.852981687E-1,-1.053448796E0,1.453940992E0
2.472870572E0,1.886630893E0,2.978386879E0,-2.202665567E0,4.157150482E0
2.492866145E0,1.331176162E0,2.202665567E0,3.830722719E-2,2.573952800E0
2.512871249E0,-3.064578176E-1,2.777273953E-1,2.202665508E-1,4.685789725E-1
2.532891249E0,-1.982398987E0,-5.554547906E-1,-4.022258818E-1,2.097670476E0
2.552871613E0,-1.350329757E0,9.768342972E-1,1.628057212E-1,1.674545132E0
2.572895520E0,2.298433632E-1,-1.915361285E-1,1.541865945E0,1.570625561E0
2.592859999E0,1.733402014E0,-1.455674648E0,1.235408068E0,2.578740839E0
2.612864530E0,3.284844637E0,1.273715258E0,-1.043871999E0,3.674537195E0
2.632870155E0,4.903325081E0,2.681505919E0,4.979939461E-1,5.610799302E0
2.652850207E0,-5.937620401E-1,1.541865945E0,-2.202665508E-1,1.666859714E0
2.672879218E0,-5.937620401E-1,1.541865945E0,-2.202665508E-1,1.666859714E0
2.692868905E0,-1.608903527E0,1.934514999E0,-8.044517636E-1,2.641602067E0
2.712896718E0,-9.481038451E-1,8.427590132E-1,-2.011129409E-1,1.284363683E0
2.733132343E0,-9.576806426E-2,-3.351882398E-1,1.043871999E0,1.100541425E0
2.752874009E0,3.543418646E-1,9.576806799E-3,1.273715258E0,1.322119673E0
2.772862447E0,1.819593310E-1,1.532289088E-1,3.256114423E-1,4.032506764E-1
2.792867603E0,-1.915361360E-2,3.830722570E-1,5.746084079E-2,3.878311015E-1
2.812858645E0,7.469909191E-1,4.979939461E-1,-1.915361285E-1,9.179757579E-1
2.832869113E0,9.959878922E-1,2.968810201E-1,7.661445439E-2,1.042113236E0
2.852880988E0,4.884171486E-1,-8.619125932E-2,-1.819593310E-1,5.282891655E-1
2.872861197E0,-1.264138460E0,6.991068721E-1,-3.351882398E-1,1.482952333E0
2.892896665E0,-4.568136692E0,1.225831270E0,-5.841852427E-1,4.765690667E0
2.912874374E0,-4.185064793E0,1.034295082E0,-4.022258818E-1,4.329701987E0
2.932872186E0,-9.864110947E-1,9.193734527E-1,-3.323152065E0,3.586306462E0
2.952882603E0,-6.684611320E0,1.446097851E0,1.225831270E0,6.948229257E0
2.972870728E0,-6.167463779E0,7.469909191E-1,2.298433632E-1,6.216786378E0
2.992877759E0,1.168370485E0,1.053448766E-1,-3.160346150E-1,1.214934159E0
3.012871353E0,8.197746277E0,-1.436520964E-1,-4.137180328E0,9.183677968E0
3.032917134E0,1.250730991E1,-7.852981567E0,1.522712231E0,1.484657446E1
3.052865363E0,-3.869029999E0,1.915361360E-2,4.635174274E0,6.037764532E0
3.072858228E0,1.216254473E0,5.918466568E0,5.295974255E0,8.034604207E0
3.092877290E0,3.428496838E0,6.895300746E-1,-5.698200226E0,6.685770569E0
3.112902238E0,1.675941229E0,6.512228847E-1,-2.940079689E0,3.446293491E0
3.132883540E0,-7.852981687E-1,8.714894056E-1,1.101332784E0,1.609074547E0
3.152864478E0,-1.570596337E0,9.481038451E-1,1.877054095E0,2.624691569E0
3.173299374E0,-9.481038451E-1,3.734954596E-1,1.474828243E0,1.792628826E0
3.192867811E0,-7.374141216E-1,-2.394201756E-1,4.118026793E-1,8.778855586E-1
3.212854686E0,-5.746083856E-1,-3.734954596E-1,-5.363011956E-1,8.702256187E-1
3.232867447E0,3.830722719E-2,-1.532289088E-1,-7.852981687E-1,8.010241918E-1
3.252870311E0,2.489969730E-1,3.830722570E-1,-4.118026793E-1,6.150815339E-1
3.272867603E0,3.256114423E-1,5.363011956E-1,1.340752989E-1,6.415746017E-1
3.292877655E0,6.416460276E-1,3.064578176E-1,4.884171486E-1,8.626571333E-1
3.312871561E0,3.830722719E-2,9.576806799E-3,1.819593310E-1,1.861944066E-1
3.332864790E0,3.160346150E-1,1.340752989E-1,-6.703764945E-2,3.497829472E-1
3.352862603E0,-1.628057212E-1,2.681505978E-1,2.873042040E-2,3.150172741E-1
3.372881926E0,5.746084079E-2,5.171475410E-1,4.501099288E-1,6.879987467E-1
3.392861665E0,7.661445439E-2,1.369483352E0,-1.532289088E-1,1.380157065E0
3.412864738E0,7.661445439E-2,1.369483352E0,-1.532289088E-1,1.380157065E0
3.432866092E0,-1.915361285E-1,3.447650373E-1,4.022258818E-1,5.633246661E-1
3.452857967E0,-5.746083856E-1,6.224924326E-1,4.788403511E-1,9.731185474E-1
3.472992551E0,1.359906554E0,1.589749932E0,6.224924326E-1,2.182692720E0
3.492859373E0,1.005564690E0,1.350329757E0,-6.033388376E-1,1.788454235E0
3.512999998E0,1.053448766E-1,4.309563041E-1,-4.309563041E-1,6.185015886E-1
3.532865051E0,3.639186621E-1,2.968810201E-1,-2.585737705E-1,5.361301404E-1
3.552870051E0,2.011129409E-1,1.244984865E-1,0.000000000E0,2.365296771E-1
3.572859738E0,1.340752989E-1,3.830722719E-2,7.661445439E-2,1.591018669E-1
3.592893957E0,3.830722719E-2,1.244984865E-1,-2.489969730E-1,2.810103368E-1
3.612850728E0,1.340752989E-1,-7.086837292E-1,3.639186621E-1,8.078648441E-1
3.632867186E0,4.405331016E-1,1.340752989E-1,-8.619125932E-2,4.684810909E-1
3.652867030E0,1.723825186E-1,2.873042040E-2,-1.149216816E-1,2.091606146E-1
3.672887446E0,6.607996821E-1,-3.830722719E-2,-2.489969730E-1,7.071938604E-1
3.692869478E0,5.363011956E-1,2.489969730E-1,-1.723825186E-1,6.159011266E-1
3.712870623E0,1.819593310E-1,4.788403511E-1,2.202665508E-1,5.575971964E-1
3.732868748E0,1.915361285E-1,3.543418646E-1,-9.576806799E-3,4.029093704E-1
3.752905207E0,-3.543418646E-1,2.011129409E-1,4.405331016E-1,6.000616515E-1
3.772866040E0,1.819593310E-1,2.106897533E-1,3.734954596E-1,4.658306866E-1
3.792874738E0,6.033388376E-1,3.926490843E-1,-6.320692301E-1,9.579679368E-1
3.812867603E0,3.926490843E-1,4.405331016E-1,-4.596867263E-1,7.480338250E-1
3.833383384E0,2.202665508E-1,1.915361360E-2,-1.053448766E-1,2.449117338E-1
3.852866300E0,7.757213712E-1,-7.661445439E-2,2.585737705E-1,8.212635479E-1
3.872860207E0,4.022258818E-1,6.224924326E-1,-5.458779931E-1,9.204701364E-1
3.892860415E0,8.331822157E-1,5.075707436E-1,2.489969730E-1,1.006886367E0
3.912863852E0,3.256114423E-1,5.937620401E-1,-1.532289088E-1,6.943020021E-1
3.932849738E0,-2.106897533E-1,2.873041928E-1,1.819593310E-1,4.000538332E-1
3.952903540E0,-3.639186621E-1,-1.149216816E-1,7.469909191E-1,8.388320563E-1
3.972867082E0,2.011129409E-1,1.723825186E-1,1.532289088E-1,3.060085721E-1
3.992869738E0,3.256114423E-1,2.298433632E-1,-2.968810201E-1,4.969800027E-1
4.012864373E0,1.628057212E-1,2.585737705E-1,7.661445439E-2,3.150172571E-1
4.032862967E0,2.777273953E-1,-5.171475410E-1,-1.043871999E0,1.197598779E0
4.052867186E0,1.340752989E-1,9.768342972E-1,1.532289088E-1,9.978279052E-1
4.072861977E0,5.650315881E-1,-1.551442742E0,-1.829170108E0,2.464162852E0
4.092838488E0,4.501099288E-1,-6.512228847E-1,9.576806426E-2,7.974093777E-1
4.112860519E0,2.624045134E0,-5.267243981E-1,-1.493981838E0,3.065131839E0
4.132869686E0,2.202665567E0,-1.723825186E-1,-9.481038451E-1,2.404236310E0
4.152862290E0,1.628057122E0,-6.129156351E-1,-1.024718285E0,2.018980716E0
4.172869217E0,1.675941229E0,6.991068721E-1,1.130063176E0,2.138824959E0
4.192871873E0,-1.436521053E0,1.024718285E0,1.197100878E0,2.132297074E0
4.212882290E0,6.320692301E-1,-1.082179189E0,-4.596867263E-1,1.334891454E0
4.232858592E0,6.033388376E-1,-1.292868972E0,8.523358107E-1,1.661927876E0
4.252841457E0,3.256114423E-1,1.340752989E-1,4.596867263E-1,5.790603453E-1
4.272866144E0,6.512228847E-1,-9.576806799E-3,-4.309563041E-1,7.809649779E-1
4.292855832E0,9.002198577E-1,1.149216816E-1,-8.331822157E-1,1.231988389E0
4.312856509E0,9.002198577E-1,1.149216816E-1,-8.331822157E-1,1.231988389E0
4.332875779E0,1.742978811E0,3.926490843E-1,-4.501099288E-1,1.842484027E0
4.352850102E0,-9.193734527E-1,1.235408068E0,9.289502501E-1,1.798451892E0
4.372857081E0,1.513135433E0,2.106897533E-1,1.034295082E0,1.844921496E0
4.392856404E0,-2.250549555E0,-7.086837292E-1,2.537853718E0,3.465242765E0
4.412866300E0,-2.106897533E-1,1.570596337E0,3.734954596E0,4.057221815E0
4.432852498E0,3.045424461E0,-3.543418407E0,-1.532289088E-1,4.674815853E0
4.453035884E0,1.637633920E0,-2.126051188E0,-1.158793569E0,2.923138902E0
4.472860154E0,4.213795066E-1,-9.672574997E-1,-1.225831270E0,1.617346612E0
4.492854998E0,-5.075707436E-1,8.140285611E-1,-4.788403511E-1,1.072174725E0
4.512854425E0,-2.470816135E0,6.416460276E-1,1.321599364E0,2.874589863E0
4.532859217E0,-2.748543501E0,2.585737705E-1,1.685518026E0,3.234551404E0
4.552857602E0,-3.543418407E0,-5.267243981E-1,1.551442742E0,3.903873357E0
4.572859633E0,-8.427590132E-1,-2.394201756E-1,1.513135433E0,1.748468934E0
4.592902446E0,4.884171486E0,1.082179189E0,-3.734954596E-1,5.016546796E0
4.612876196E0,6.416460514E0,1.877054095E0,-2.700659513E0,7.210260704E0
4.632857081E0,3.179499865E0,2.547430515E0,-3.169923067E0,5.162076508E0
4.652861092E0,1.829170108E0,9.481038451E-1,-8.140285611E-1,2.215266730E0
4.672856508E0,-2.968810201E-1,-6.320692301E-1,1.043871999E0,1.255913453E0
4.692842133E0,-1.177947283E0,-1.177947283E0,1.570596337E0,2.289517953E0
4.712854790E0,-1.197100878E0,-5.075707436E-1,7.469909191E-1,1.499557936E0
4.733014321E0,4.118026793E-1,-9.289502501E-1,-1.034295082E0,1.449929768E0
4.752878383E0,-5.937620401E-1,-5.267243981E-1,-6.703764945E-2,7.965462939E-1
4.772868175E0,3.639186621E-1,-1.723825186E-1,1.915361360E-2,4.031369324E-1
4.792859269E0,7.469909191E-1,4.501099288E-1,5.937620401E-1,1.055058170E0
4.812846613E0,1.484405041E0,3.351882398E-1,1.532289088E-1,1.529473301E0
4.832859998E0,2.873041928E-1,8.427590132E-1,1.283292055E0,1.561929881E0
4.852855623E0,8.523358107E-1,2.087743998E0,1.982398987E0,3.002508464E0
4.872858019E0,1.896207690E0,3.744531393E0,1.493981838E0,4.455232956E0
4.892863227E0,2.365471363E0,3.801992416E0,-1.618480325E0,4.761310709E0
4.912855519E0,2.671929121E0,2.959233284E0,-3.447650373E-1,4.001890777E0
4.932859113E0,1.723825216E0,4.788403511E-1,9.959878922E-1,2.047645804E0
4.952894425E0,-4.118026793E-1,-7.757213712E-1,7.182605267E-1,1.134558626E0
4.972870831E0,-1.599326730E0,-1.216254473E0,7.086837292E-1,2.130575875E0
4.992900310E0,-1.455674648E0,-2.193088770E0,-5.841852427E-1,2.696275103E0
5.012854581E0,-2.949656487E0,-2.863465309E0,-7.278373241E-1,4.174883727E0
5.032876196E0,-3.131615877E0,-5.018246651E0,-1.915361285E-1,5.918319317E0
5.052856352E0,-7.757213712E-1,-4.510675907E0,1.034295082E0,4.692302964E0
5.072860102E0,-1.522712231E0,-4.376600742E0,-1.158793569E0,4.776619006E0
5.092860519E0,-3.888183594E0,-7.422025204E0,-2.202665567E0,8.663496141E0
5.112857081E0,-4.204218388E0,-6.837840080E0,-5.841852427E-1,8.048153926E0
5.132860727E0,-1.312022567E0,-3.303998232E0,4.367023945E0,5.631048363E0
5.152857915E0,-4.596867263E-1,1.321599364E0,3.428496838E0,3.703042983E0
5.172864529E0,3.122039080E0,5.056553841E0,3.600879431E0,6.948539230E0
5.192873279E0,4.807557106E0,5.803544998E0,-2.901772499E0,8.075520015E0
5.212867550E0,6.540958881E0,4.443638325E0,-3.323152065E0,8.577494057E0
5.232860206E0,1.877054095E0,7.125144482E0,2.432508945E0,7.759388876E0
5.252863071E0,1.244984865E-1,1.704671621E0,7.086837292E-1,1.850307498E0
5.272874477E0,-5.746084079E-2,1.762132406E0,7.661445141E-1,1.922339663E0
5.292862394E0,-1.417367458E0,2.384624958E0,7.278373241E-1,2.867945933E0
5.312863227E0,-2.279279947E0,3.141192675E0,2.039859772E0,4.384431136E0
5.332876456E0,-1.283292055E0,2.633621931E0,1.254561663E0,3.186962181E0
5.352864842E0,3.351882398E-1,-1.436520964E-1,-4.501099288E-1,5.792978758E-1
5.372875362E0,1.800439715E0,-5.037400246E0,-6.607996821E-1,5.390142913E0
5.392865154E0,2.375048161E0,-6.837840080E0,-9.289502501E-1,7.297935276E0
5.412865727E0,1.924938202E0,-5.267243862E0,-9.576807022E-1,5.689147327E0
5.432859633E0,8.140285611E-1,-1.953668594E0,1.331176162E0,2.500298672E0
5.452858800E0,3.064578176E-1,-1.982398987E0,1.532289088E-1,2.011790555E0
5.472868227E0,-2.394201756E-1,-2.691082716E0,4.596867263E-1,2.740540109E0
5.492862810E0,-8.331822157E-1,-2.183511972E0,2.968810201E-1,2.355855572E0
5.513224373E0,-5.171475410E-1,-2.681505978E-1,1.015141487E0,1.170409570E0
5.532869112E0,-2.777273953E-1,2.097320795E0,3.351882398E-1,2.142017315E0
5.552893539E0,-3.064578176E-1,4.060565948E0,1.628057212E-1,4.075367213E0
5.572868852E0,1.197100878E0,5.746084213E0,7.661445141E-1,5.919249253E0
5.592865362E0,-1.723825186E-1,1.675941229E0,-6.033388376E-1,1.789556506E0
5.612859529E0,1.340752989E-1,1.273715258E0,1.225831270E0,1.772847722E0
5.633199216E0,1.532289088E-1,1.551442742E0,9.481038451E-1,1.824651907E0
5.652867289E0,7.661445439E-2,1.331176162E0,2.968810201E-1,1.366030047E0
5.672878539E0,8.714894056E-1,2.394201756E-1,-5.937620401E-1,1.081373740E0
5.692896664E0,1.321599364E0,-2.279279947E0,-2.873042040E-2,2.634875214E0
5.712868487E0,6.512228847E-1,-4.711789131E0,9.289502501E-1,4.846441646E0
5.732863175E0,2.394201756E-1,-4.175487995E0,4.884171486E-1,4.210768734E0
5.752900102E0,9.864110947E-1,-1.666364431E0,9.576806799E-3,1.936457844E0
5.772857706E0,6.895300746E-1,-5.841852427E-1,1.053448766E-1,9.098470556E-1
5.792871404E0,-9.768342972E-1,3.064578176E-1,2.011129409E-1,1.043344647E0
5.812869008E0,-4.213795066E-1,9.385270476E-1,6.320692301E-1,1.207437460E0
5.832866404E0,-2.202665508E-1,1.972822189E0,8.236053586E-1,2.149155772E0
5.852867654E0,-3.351882398E-1,2.691082716E0,-3.351882398E-1,2.732513220E0
5.872870310E0,-3.926490843E-1,1.187524080E0,6.129156351E-1,1.392857610E0
5.892866925E0,2.106897533E-1,-2.011129409E-1,3.256114423E-1,4.368745798E-1
5.912871456E0,3.064578176E-1,-5.267243981E-1,1.915361360E-2,6.096899593E-1
5.932861248E0,2.585737705E-1,-4.309563041E-1,1.340752989E-1,5.201537432E-1
5.952862237E0,2.585737705E-1,-2.202665508E-1,7.661445439E-2,3.482061499E-1
5.972885362E0,4.596867263E-1,-1.628057212E-1,-4.788403213E-2,4.900106833E-1
5.992866404E0,4.596867263E-1,-1.628057212E-1,-4.788403213E-2,4.900106833E-1
6.012894841E0,3.064578176E-1,-1.532289088E-1,-1.244984865E-1,3.645481663E-1
6.032866664E0,2.298433632E-1,-3.351882398E-1,-1.340752989E-1,4.279664864E-1
6.052856977E0,6.703764945E-2,-6.991068721E-1,-1.340752989E-1,7.149969586E-1
6.072893695E0,-6.703764945E-2,-6.799532771E-1,-1.915361360E-2,6.835183731E-1
6.092893800E0,1.915361360E-2,-5.554547906E-1,2.202665508E-1,5.978413156E-1
6.112864112E0,2.394201756E-1,-4.213795066E-1,2.681505978E-1,5.538839699E-1
6.132858487E0,4.309563041E-1,2.873042040E-2,2.011129409E-1,4.764401201E-1
6.152857393E0,2.873041928E-1,1.628057212E-1,1.244984865E-1,3.529153938E-1
6.172876612E0,1.149216816E-1,1.244984865E-1,4.213795066E-1,4.541668797E-1
6.192856977E0,1.244984865E-1,1.723825186E-1,3.926490843E-1,4.465298526E-1
6.212868435E0,2.298433632E-1,3.064578176E-1,2.394201756E-1,4.517370762E-1
6.232922602E0,2.298433632E-1,2.106897533E-1,2.202665508E-1,3.817531888E-1
6.252845987E0,2.298433632E-1,-3.830722719E-2,2.585737705E-1,3.480744318E-1
6.272867966E0,2.106897533E-1,-2.106897533E-1,3.256114423E-1,4.413651047E-1
6.292866560E0,1.915361285E-1,-5.746084079E-2,3.543418646E-1,4.068734370E-1
6.313148174E0,7.661445439E-2,1.053448766E-1,2.106897533E-1,2.477044404E-1
6.332951091E0,1.915361360E-2,6.703764945E-2,2.394201756E-1,2.493650493E-1
6.352873018E0,1.053448766E-1,4.788403213E-2,2.106897533E-1,2.403759466E-1
6.372864372E0,8.619125932E-2,8.619125932E-2,2.011129409E-1,2.351686233E-1
6.392865414E0,1.340752989E-1,2.873041928E-1,1.149216816E-1,3.372341588E-1
6.412836820E0,2.202665508E-1,3.160346150E-1,1.436520964E-1,4.111339880E-1
6.432863643E0,1.436520964E-1,2.585737705E-1,2.681505978E-1,3.992506264E-1
6.452866143E0,5.746084079E-2,2.681505978E-1,2.777273953E-1,3.903062867E-1
6.472889268E0,0.000000000E0,2.585737705E-1,2.777273953E-1,3.794639652E-1
6.492880831E0,-8.619125932E-2,5.746084079E-2,2.489969730E-1,2.696853240E-1
6.513078539E0,0.000000000E0,-2.011129409E-1,2.681505978E-1,3.351882428E-1
6.532870258E0,6.033388376E-1,-9.576806426E-2,-2.202665508E-1,6.493894275E-1
6.553195310E0,1.043871999E0,-1.340752989E-1,-2.585737705E-1,1.083745971E0
6.572881091E0,3.734954596E-1,-4.405331016E-1,-6.703764945E-2,5.814312671E-1
6.592868331E0,-2.585737705E-1,-3.543418646E-1,1.149216816E-1,4.534595293E-1
6.613015570E0,-4.022258818E-1,-5.746084079E-2,1.532289088E-1,4.342424515E-1
