1687341796798,77.0
1687341797551,75.0
1687341798944,73.0
1687341800143,72.0
1687341801544,68.0
1687341802745,69.0
1687341803953,68.0
1687341805349,67.0
1687341806546,68.0
1687341807941,66.0
1687341809141,65.0
1687341812943,64.0
1687341814344,66.0
1687341815547,67.0
1687341816747,68.0
1687341818138,69.0
1687341819348,70.0
1687341823145,74.0
1687341824535,76.0
1687341825743,79.0
1687341827135,80.0
1687341828345,79.0
1687341829543,82.0
1687341830932,83.0
1687341832142,82.0
1687341833531,83.0
1687341834736,82.0
1687341835933,78.0
1687341837334,76.0
1687341839929,75.0
1687341841134,76.0
1687341846333,75.0
1687341850130,77.0
1687341851345,79.0
1687341853930,80.0
1687341855129,81.0
1687341856536,83.0
1687341857725,81.0
1687341860337,82.0
1687341861529,81.0
1687341862925,82.0
1687341864123,83.0
1687341865530,84.0
1687341866721,83.0
1687341867926,84.0
1687341870525,81.0
1687341871924,83.0
1687341873120,86.0
1687341874326,88.0
1687341875718,89.0
1687341876922,91.0
1687341878328,92.0
1687341879518,93.0
1687341880723,92.0
1687341882114,88.0
1687341883325,86.0
1687341884711,85.0
1687341885916,86.0
1687341887119,84.0
1687341889719,83.0
1687341892317,84.0
1687341893524,83.0
1687341894911,85.0
1687341899914,84.0
1687341901313,82.0
1687341902516,81.0
1687341903907,79.0
1687341905110,78.0
1687341907719,77.0
1687341910310,79.0
1687341911511,78.0
1687341916705,79.0
1687341919105,80.0
1687341920506,79.0
1687341921704,80.0
1687341923100,79.0
1687341924313,78.0
1687341926904,76.0
1687341928098,77.0
1687341929500,78.0
1687341930706,81.0
1687341931901,79.0
1687341933306,80.0
1687341934496,81.0
1687341935897,75.0
1687341938304,76.0
1687341942304,74.0
1687341943494,73.0
1687341944696,72.0
1687341946095,73.0
1687341949893,72.0
1687341953690,73.0
1687341955090,72.0
1687341956294,71.0
1687341957494,70.0
1687341962684,71.0
1687341963901,72.0
1687341965291,74.0
1687341966489,75.0
1687341967883,76.0
1687341969082,78.0
1687341970295,77.0
1687341971684,78.0
1687341972888,80.0
1687341974286,82.0
1687341975481,84.0
1687341976688,86.0
1687341978085,85.0
1687341979291,83.0
1687341980678,82.0
1687341981882,81.0
1687341983086,79.0
1687341984478,80.0
1687341985687,81.0
1687341987078,80.0
1687341989480,79.0
1687341992080,81.0
1687341993474,82.0
1687341995878,83.0
1687341998475,84.0
1687342001076,83.0
1687342002281,84.0
1687342003676,83.0
1687342006276,81.0
1687342008672,80.0
1687342011277,85.0
1687342013869,84.0
1687342015075,83.0
1687342017671,82.0
1687342019073,83.0
1687342020272,82.0
1687342022865,85.0
1687342024065,87.0
1687342025468,92.0
1687342029269,93.0
1687342030464,92.0
1687342034272,91.0
1687342036862,90.0
1687342038265,89.0
1687342040669,86.0
1687342043269,87.0
1687342044657,83.0
1687342045859,81.0
1687342048457,80.0
1687342049661,83.0
1687342051054,84.0
1687342052264,80.0
1687342053462,81.0
1687342054857,82.0
1687342056069,80.0
1687342057454,82.0
1687342058658,83.0
1687342061260,85.0
1687342062459,86.0
1687342063852,85.0
1687342065060,87.0
1687342066264,88.0
1687342067654,89.0
1687342070257,91.0
1687342071458,92.0
1687342074052,90.0
1687342075261,87.0
1687342076650,83.0
1687342077859,81.0
1687342079053,80.0
1687342081651,79.0
1687342089448,80.0
1687342093257,81.0
1687342094447,80.0
1687342095851,82.0
1687342097051,81.0
1687342098254,80.0
1687342100848,81.0
1687342103446,80.0
1687342104648,81.0
1687342109843,79.0
1687342111051,76.0
1687342112446,74.0
1687342113645,73.0
1687342115044,72.0
1687342116247,71.0
1687342117448,72.0
1687342120044,73.0
