time,pressure
1666845846129,1002.6142
1666845846148,1002.6148
1666845846169,1002.6243
1666845846190,1002.61
1666845846209,1002.63025
1666845846229,1002.5984
1666845846248,1002.6051
1666845846268,1002.63916
1666845846291,1002.63354
1666845846309,1002.6167
1666845846328,1002.616
1666845846349,1002.6226
1666845846370,1002.6115
1666845846388,1002.6248
1666845846408,1002.604
1666845846428,1002.63806
1666845846449,1002.6015
1666845846469,1002.59357
1666845846493,1002.597
1666845846509,1002.62085
1666845846528,1002.6117
1666845846549,1002.57983
1666845846571,1002.6131
1666845846589,1002.602
1666845846609,1002.64746
1666845846631,1002.6286
1666845846649,1002.62415
1666845846669,1002.6051
1666845846689,1002.6065
1666845846710,1002.6156
1666845846728,1002.6135
1666845846748,1002.65326
1666845846777,1002.61273
1666845846789,1002.604
1666845846809,1002.63965
1666845846828,1002.6337
1666845846847,1002.61273
1666845846868,1002.63043
1666845846889,1002.6002
1666845846909,1002.65076
1666845846929,1002.62994
1666845846949,1002.5998
1666845846968,1002.6254
1666845846989,1002.594
1666845847008,1002.64154
1666845847028,1002.6194
1666845847048,1002.62524
1666845847070,1002.63855
1666845847088,1002.6171
1666845847108,1002.60284
1666845847128,1002.629
1666845847149,1002.5995
1666845847169,1002.6132
1666845847188,1002.65137
1666845847208,1002.6279
1666845847229,1002.597
1666845847250,1002.6346
1666845847268,1002.64044
1666845847288,1002.668
1666845847308,1002.6265
1666845847329,1002.62915
1666845847350,1002.63104
1666845847369,1002.6131
1666845847389,1002.6502
1666845847409,1002.6268
1666845847428,1002.5967
1666845847451,1002.6334
1666845847468,1002.6184
1666845847490,1002.6151
1666845847508,1002.63446
1666845847529,1002.6064
1666845847550,1002.63354
1666845847569,1002.63446
1666845847588,1002.5995
1666845847608,1002.6606
1666845847628,1002.6545
1666845847655,1002.5893
1666845847670,1002.6023
1666845847688,1002.644
1666845847708,1002.6209
1666845847728,1002.6012
1666845847749,1002.6254
1666845847768,1002.64105
1666845847789,1002.62274
1666845847808,1002.63904
1666845847830,1002.6212
1666845847849,1002.6043
1666845847869,1002.5887
1666845847888,1002.6187
1666845847909,1002.63293
1666845847928,1002.63135
1666845847949,1002.61115
1666845847970,1002.6
1666845847989,1002.63544
1666845848008,1002.62463
1666845848029,1002.6095
1666845848048,1002.6471
1666845848069,1002.62384
1666845848088,1002.63947
1666845848108,1002.6193
1666845848129,1002.6269
1666845848148,1002.6309
1666845848168,1002.64886
1666845848188,1002.6059
1666845848208,1002.62494
1666845848228,1002.616
1666845848248,1002.6075
1666845848268,1002.6045
1666845848289,1002.61847
1666845848311,1002.62103
1666845848329,1002.5948
1666845848348,1002.5851
1666845848369,1002.6298
1666845848389,1002.595
1666845848412,1002.629
1666845848428,1002.60803
1666845848449,1002.62823
1666845848469,1002.62885
1666845848488,1002.5934
1666845848510,1002.61066
1666845848528,1002.63855
1666845848549,1002.6181
1666845848568,1002.62665
1666845848588,1002.57745
1666845848609,1002.6148
1666845848628,1002.6054
1666845848649,1002.6873
1666845848669,1002.6018
1666845848688,1002.614
1666845848709,1002.6226
1666845848728,1002.63403
1666845848755,1002.6119
1666845848768,1002.63434
1666845848788,1002.62524
1666845848810,1002.6301
1666845848830,1002.6223
1666845848848,1002.6137
1666845848868,1002.6326
1666845848889,1002.6298
1666845848909,1002.6254
1666845848928,1002.5967
1666845848948,1002.6232
1666845848968,1002.6079
1666845848989,1002.5914
1666845849013,1002.6145
1666845849029,1002.622
1666845849048,1002.63947
1666845849068,1002.5998
1666845849089,1002.5728
1666845849112,1002.5967
1666845849130,1002.62384
1666845849148,1002.6157
1666845849169,1002.64075
1666845849190,1002.62744
1666845849208,1002.6231
1666845849230,1002.6475
1666845849248,1002.64355
1666845849268,1002.6023
1666845849288,1002.64154
1666845849308,1002.64056
1666845849329,1002.6445
1666845849348,1002.63947
1666845849368,1002.64014
1666845849392,1002.62024
1666845849408,1002.61
1666845849428,1002.5995
1666845849448,1002.647
1666845849470,1002.60657
1666845849490,1002.58295
1666845849508,1002.6273
1666845849528,1002.6229
1666845849549,1002.6145
1666845849571,1002.62024
1666845849594,1002.6309
1666845849609,1002.5862
1666845849628,1002.6209
1666845849648,1002.6018
1666845849669,1002.63947
1666845849688,1002.6146
1666845849709,1002.6171
1666845849729,1002.6046
1666845849749,1002.64014
1666845849771,1002.58856
1666845849791,1002.6181
1666845849809,1002.5968
1666845849829,1002.6124
1666845849849,1002.615
1666845849869,1002.61273
1666845849888,1002.6501
1666845849908,1002.63434
1666845849928,1002.6036
1666845849948,1002.6165
1666845849969,1002.6173
1666845849988,1002.5993
1666845850008,1002.63916
1666845850028,1002.6162
1666845850049,1002.64557
1666845850070,1002.5954
1666845850089,1002.59607
1666845850108,1002.6054
1666845850129,1002.62286
1666845850150,1002.62366
1666845850173,1002.5923
1666845850189,1002.6254
1666845850209,1002.62836
1666845850230,1002.6171
1666845850248,1002.604
1666845850268,1002.6393
1666845850289,1002.59576
1666845850308,1002.63184
1666845850329,1002.6201
1666845850352,1002.599
1666845850368,1002.6079
1666845850389,1002.6096
1666845850408,1002.58496
1666845850430,1002.63086
1666845850448,1002.62994
1666845850474,1002.5962
1666845850489,1002.5968
1666845850508,1002.61066
1666845850529,1002.5912
1666845850553,1002.6209
1666845850569,1002.6299
1666845850590,1002.6132
1666845850609,1002.5867
1666845850628,1002.6176
1666845850649,1002.6059
1666845850668,1002.62744
1666845850688,1002.63904
1666845850708,1002.6218
1666845850728,1002.6193
1666845850750,1002.6064
1666845850768,1002.6224
1666845850788,1002.58044
1666845850811,1002.61426
1666845850828,1002.62885
1666845850848,1002.6295
1666845850868,1002.6187
1666845850888,1002.62775
1666845850908,1002.60645
1666845850930,1002.6011
1666845850952,1002.6201
1666845850969,1002.5953
1666845850988,1002.62604
1666845851009,1002.6132
1666845851028,1002.6101
1666845851050,1002.617
1666845851069,1002.62665
1666845851088,1002.6049
1666845851108,1002.58527
1666845851129,1002.6156
1666845851148,1002.6487
1666845851168,1002.64417
1666845851190,1002.6229
1666845851208,1002.63666
1666845851229,1002.6031
1666845851248,1002.65753
1666845851268,1002.6301
1666845851288,1002.64886
1666845851309,1002.6267
1666845851331,1002.6229
1666845851348,1002.6043
1666845851368,1002.64514
1666845851388,1002.6512
1666845851408,1002.65045
1666845851432,1002.6891
1666845851448,1002.6667
1666845851468,1002.652
1666845851488,1002.64325
1666845851511,1002.64526
1666845851528,1002.62854
1666845851550,1002.62415
1666845851570,1002.6
1666845851589,1002.6096
1666845851609,1002.617
1666845851628,1002.6014
1666845851649,1002.6165
1666845851669,1002.6198
1666845851688,1002.64526
1666845851710,1002.6471
1666845851729,1002.6254
1666845851751,1002.6487
1666845851769,1002.6341
1666845851788,1002.627
1666845851810,1002.62134
1666845851828,1002.6419
1666845851848,1002.62933
1666845851868,1002.6131
1666845851897,1002.5926
1666845851909,1002.59436
1666845851929,1002.595
1666845851948,1002.62854
1666845851968,1002.6679
1666845851989,1002.6674
1666845852008,1002.6673
1666845852029,1002.6618
1666845852048,1002.6437
1666845852068,1002.6015
1666845852088,1002.5953
1666845852108,1002.6051
1666845852128,1002.5859
1666845852150,1002.5665
1666845852168,1002.5906
1666845852190,1002.5981
1666845852207,1002.59827
1666845852229,1002.6
1666845852248,1002.6039
1666845852268,1002.58655
1666845852288,1002.6015
1666845852308,1002.62024
1666845852329,1002.64667
1666845852348,1002.62775
1666845852368,1002.56024
1666845852388,1002.6201
1666845852408,1002.5971
1666845852427,1002.62366
1666845852448,1002.6245
1666845852468,1002.6
1666845852489,1002.5876
1666845852508,1002.5912
1666845852529,1002.61
1666845852548,1002.6176
1666845852568,1002.6048
1666845852592,1002.627
1666845852608,1002.6509
1666845852628,1002.63025
1666845852648,1002.6181
1666845852671,1002.5948
1666845852692,1002.58264
1666845852709,1002.54706
1666845852729,1002.59216
1666845852748,1002.58405
1666845852769,1002.5644
1666845852789,1002.5567
1666845852810,1002.5631
1666845852828,1002.5812
1666845852849,1002.57025
1666845852870,1002.58496
1666845852889,1002.57886
1666845852911,1002.57855
1666845852928,1002.5915
1666845852948,1002.58887
1666845852970,1002.5846
1666845852989,1002.5964
1666845853010,1002.5784
1666845853029,1002.5626
1666845853050,1002.5301
1666845853071,1002.5929
1666845853088,1002.5684
1666845853109,1002.5783
1666845853128,1002.58167
1666845853150,1002.5768
1666845853168,1002.58655
1666845853188,1002.5687
1666845853210,1002.56964
1666845853228,1002.599
1666845853251,1002.57513
1666845853272,1002.57837
1666845853290,1002.56915
1666845853308,1002.5436
1666845853328,1002.55396
1666845853349,1002.5342
1666845853372,1002.55334
1666845853389,1002.5643
1666845853410,1002.5546
1666845853429,1002.5408
1666845853450,1002.58405
1666845853468,1002.57245
1666845853490,1002.5619
1666845853508,1002.546
1666845853528,1002.5509
1666845853552,1002.57776
1666845853568,1002.58716
1666845853590,1002.57336
1666845853608,1002.5893
1666845853630,1002.6014
1666845853651,1002.53577
1666845853669,1002.57916
1666845853689,1002.57465
1666845853709,1002.592
1666845853729,1002.5887
1666845853750,1002.5512
1666845853768,1002.56244
1666845853788,1002.5709
1666845853809,1002.5567
1666845853829,1002.5582
1666845853848,1002.5278
1666845853870,1002.55853
1666845853889,1002.54
1666845853908,1002.55493
1666845853929,1002.5568
1666845853948,1002.57074
1666845853969,1002.5372
1666845853989,1002.57056
1666845854008,1002.51495
1666845854028,1002.50775
1666845854048,1002.5626
1666845854070,1002.5542
1666845854088,1002.52545
1666845854108,1002.54425
1666845854129,1002.5375
1666845854148,1002.52747
1666845854169,1002.51263
1666845854188,1002.56635
1666845854208,1002.51886
1666845854244,1002.5392
1666845854249,1002.5148
1666845854268,1002.50464
1666845854288,1002.5012
1666845854308,1002.5173
1666845854329,1002.5467
1666845854349,1002.50555
1666845854370,1002.51385
1666845854388,1002.5278
1666845854408,1002.4898
1666845854428,1002.5465
1666845854449,1002.5135
1666845854468,1002.50574
1666845854489,1002.5556
1666845854509,1002.5354
1666845854529,1002.5365
1666845854550,1002.54083
1666845854568,1002.50745
1666845854589,1002.5321
1666845854608,1002.51447
1666845854628,1002.53076
1666845854649,1002.5084
1666845854668,1002.5184
1666845854688,1002.52014
1666845854710,1002.5516
1666845854728,1002.56244
1666845854749,1002.5395
1666845854768,1002.5532
1666845854790,1002.52747
1666845854808,1002.51013
1666845854830,1002.557
1666845854850,1002.50824
1666845854868,1002.5226
1666845854890,1002.5281
1666845854912,1002.51044
1666845854928,1002.52576
1666845854948,1002.4982
1666845854969,1002.5242
1666845854992,1002.50244
1666845855008,1002.4893
1666845855029,1002.50854
1666845855048,1002.51166
1666845855069,1002.4834
1666845855091,1002.5073
1666845855113,1002.50385
1666845855128,1002.52057
1666845855149,1002.51776
1666845855170,1002.5091
1666845855189,1002.50305
1666845855209,1002.491
1666845855229,1002.5242
1666845855247,1002.4848
1666845855268,1002.50604
1666845855289,1002.47784
1666845855308,1002.50464
1666845855329,1002.491
1666845855349,1002.4893
1666845855370,1002.4906
1666845855390,1002.49524
1666845855411,1002.49133
1666845855429,1002.4926
1666845855448,1002.46857
1666845855468,1002.4998
1666845855489,1002.49243
1666845855508,1002.4834
1666845855528,1002.4873
1666845855549,1002.51886
1666845855568,1002.45776
1666845855589,1002.4811
1666845855608,1002.5052
1666845855628,1002.4934
1666845855649,1002.48566
1666845855670,1002.51166
1666845855695,1002.49854
1666845855709,1002.4946
1666845855729,1002.46716
1666845855749,1002.5173
1666845855771,1002.46326
1666845855789,1002.48865
1666845855808,1002.47327
1666845855829,1002.4942
1666845855848,1002.4829
1666845855868,1002.46466
1666845855888,1002.4705
1666845855909,1002.4942
1666845855929,1002.45807
1666845855949,1002.486
1666845855968,1002.4747
1666845855988,1002.4798
1666845856010,1002.4859
1666845856028,1002.4687
1666845856048,1002.4631
1666845856070,1002.4893
1666845856088,1002.4812
1666845856108,1002.46136
1666845856128,1002.4705
1666845856148,1002.4565
1666845856169,1002.4916
1666845856188,1002.4773
1666845856208,1002.45306
1666845856228,1002.4718
1666845856250,1002.469
1666845856273,1002.4772
1666845856288,1002.4725
1666845856308,1002.4725
1666845856329,1002.4387
1666845856348,1002.4692
1666845856369,1002.42
1666845856389,1002.4401
1666845856408,1002.46216
1666845856429,1002.4365
1666845856448,1002.4245
1666845856468,1002.44214
1666845856489,1002.4365
1666845856508,1002.4606
1666845856528,1002.46295
1666845856549,1002.467
1666845856568,1002.4466
1666845856590,1002.45026
1666845856608,1002.4752
1666845856629,1002.45044
1666845856651,1002.43744
1666845856668,1002.46466
1666845856688,1002.46576
1666845856708,1002.45526
1666845856729,1002.44073
1666845856748,1002.43823
1666845856768,1002.46967
1666845856789,1002.4819
1666845856808,1002.44354
1666845856830,1002.43243
1666845856848,1002.45105
1666845856868,1002.462
1666845856888,1002.42834
1666845856908,1002.4359
1666845856930,1002.43744
1666845856948,1002.43146
1666845856968,1002.4865
1666845856989,1002.43915
1666845857008,1002.43146
1666845857031,1002.4039
1666845857053,1002.4292
1666845857069,1002.45544
1666845857088,1002.43353
1666845857110,1002.4293
1666845857130,1002.4156
1666845857149,1002.43463
1666845857169,1002.4192
1666845857188,1002.407
1666845857208,1002.4096
1666845857230,1002.4354
