1687342752495,-0.146137,0.10200262,-0.2548728
1687342752518,-0.22052026,0.2824669,-0.27214098
1687342752561,-0.10733271,0.22006369,-0.2880373
1687342752600,-0.028622866,0.044973373,-0.15253448
1687342752640,-0.042589188,-0.031340122,0.31683397
1687342752684,0.12768173,-0.2954421,0.37527752
1687342752720,0.060538292,-0.29509878,0.388618
1687342752761,0.058185577,-0.2039957,0.039533615
1687342752802,0.0013029575,-0.11675358,-0.1900549
1687342752852,-0.107937574,-0.018897057,-0.22969389
1687342752885,-0.09082937,-0.08628273,-0.11440945
1687342752925,-0.028507948,-0.16222715,0.060472965
1687342752966,0.007635832,-0.29627562,-0.003876686
1687342753009,-0.11617088,-0.24055624,-0.137187
1687342753056,-0.20346427,-0.0844183,-0.15564728
1687342753085,-0.22014141,-0.056872845,-0.120634556
1687342753126,-0.013368845,-0.14893723,-0.19263172
1687342753173,-0.054365873,-0.08163357,-0.17590284
1687342753207,-0.16038728,0.06308174,-0.050041676
1687342753255,-0.04093671,-0.038979053,-0.16585922
1687342753289,0.041248083,-0.0010967255,-0.26529074
1687342753328,-0.07051277,-0.059257984,-0.3573842
1687342753370,0.068849325,-0.18461323,-0.28884125
1687342753413,0.2092135,-0.24320793,-0.29524708
1687342753455,0.1510694,-0.19386768,-0.17284441
1687342753492,0.0846653,-0.13372564,-0.22322178
1687342753531,-0.22915292,-0.085561275,0.0010457039
1687342753573,-0.2703035,0.06564379,0.011660099
1687342753611,-0.1573155,0.07382107,-0.31131077
1687342753655,-0.1912973,0.18528843,-0.29395723
1687342753694,-0.22489643,0.10233879,-0.14107943
1687342753734,-0.12877774,-0.09029579,0.011176109
1687342753776,-0.03801012,-0.16081429,0.004315853
1687342753816,-0.039068222,-0.1593709,-0.034044266
1687342753861,-0.13531518,0.015311718,-0.10187054
1687342753897,-0.08588886,0.019013882,-0.1488061
1687342753938,-0.18550396,0.108021736,-0.08724451
1687342753976,-0.17684722,0.049634933,-0.08625984
1687342754022,-0.06562686,-0.012351513,-0.16006088
1687342754058,-0.007816792,-0.073465824,-0.14909983
1687342754100,0.08188605,-0.14247847,-0.288239
1687342754141,0.26035357,-0.2808795,-0.38835764
1687342754183,0.20515418,-0.33553028,-0.25053978
1687342754224,0.04557395,-0.236794,-0.008934498
1687342754262,0.019145966,-0.25027895,0.07648373
1687342754303,-0.118142605,-0.079446316,0.05550623
1687342754342,-0.12028718,0.025508404,0.02569437
1687342754383,-0.35300088,0.16181755,-0.27445936
1687342754423,-0.86972046,0.48191738,-0.5718336
1687342754469,-4.0107417,2.1590295,1.174273
1687342754504,-10.746253,4.6332045,-0.86039734
1687342754547,-14.655444,3.0019255,-11.009296
1687342754588,-9.061132,-3.2314541,-5.669292
1687342754627,-1.4357367,-10.957942,3.3369074
1687342754666,9.686449,-16.716204,14.717498
1687342754706,35.050552,-40.185337,33.390305
1687342754750,0.10346031,-38.434685,5.458772
1687342754788,-15.010445,-22.931332,3.2975082
1687342754828,-21.93251,-24.781075,-11.192654
1687342754869,-36.23158,-19.345139,-28.099735
1687342754910,-27.306246,-17.619946,-16.259188
1687342754950,-13.107724,-22.583143,-6.1158237
1687342754992,-0.35852766,-28.477253,-4.473725
1687342755036,7.0393014,-24.040543,4.7545757
1687342755071,18.372,-28.059616,1.2932796
1687342755114,50.093605,-32.224808,8.444971
1687342755153,25.350555,-29.479626,2.2691607
1687342755196,3.0611377,-22.567904,2.5945678
1687342755233,-4.0697303,-18.423527,4.27078
1687342755279,-15.804612,-18.886814,9.417398
1687342755314,-34.75348,-19.824738,31.25984
1687342755355,-37.713486,-18.108044,25.614792
1687342755395,-24.962278,-18.493982,7.749918
1687342755438,-16.17589,-14.37706,4.689086
1687342755477,-6.0703826,-20.193928,4.8793383
1687342755520,4.239728,-27.547562,-6.828389
1687342755559,11.472165,-30.570555,-12.089046
1687342755601,16.74371,-30.820816,-16.289602
1687342755639,29.998783,-29.164173,-19.16895
1687342755678,17.74653,-32.021572,-7.24026
1687342755719,-1.385834,-35.134712,-1.6530333
1687342755758,-22.596668,-33.28589,17.242855
1687342755801,-40.397972,-4.465116,12.024759
1687342755851,-18.401232,-5.698362,6.0278797
1687342755880,-11.141098,-3.8044682,2.1193156
1687342755921,-9.722524,-1.3648963,5.5913186
1687342755962,-0.4537301,-2.7552023,0.067275524
1687342756002,2.58095,-2.5467343,0.61531305
1687342756056,2.783008,-1.1754241,-0.97880316
1687342756083,3.9029667,-2.3484955,1.0119548
1687342756126,1.4785615,-1.1294756,-1.4406843
1687342756164,0.37716424,-1.0175323,-1.9647832
1687342756209,-0.23983862,-0.88890123,-2.2338428
1687342840384,0.10447264,-0.42274714,-0.5270424
1687342840424,0.13086724,-0.35499477,-0.7330446
1687342840466,0.16472769,-0.7313051,-1.2818785
1687342840506,0.37066174,-1.0576789,-1.6997862
1687342840554,0.57992077,-0.582319,-2.1395946
1687342840593,0.5102272,-0.021847248,-1.8665056
1687342840629,0.1638999,-0.68072605,-1.27777
1687342840669,0.3261423,0.70950174,-1.0214815
1687342840713,0.3041296,1.3324432,-0.63846684
1687342840750,0.58647585,0.58365726,0.17969179
1687342840788,0.85944176,0.87229776,0.38109303
1687342840831,0.9172869,1.6203961,0.60344553
1687342840869,0.6588745,0.61218405,1.3343968
1687342840911,1.2875004,1.4070189,1.8816214
1687342840951,-0.09800625,2.9275937,0.03757882
1687342840991,-0.31756878,1.3489518,-0.25140822
1687342841032,-0.057406425,0.43660665,0.08396876
1687342841085,0.009654045,0.94568443,-0.08965278
1687342841113,-0.16469765,1.0240617,0.072154164
1687342841153,-0.020169258,0.36895037,0.59539187
1687342841194,-0.048656464,0.18520284,0.2925588
1687342841234,-0.00858593,-0.016753674,0.12422609
1687342841274,0.04179859,-0.0355289,-0.09087145
1687342841317,0.011339188,-0.022257566,-0.19453919
1687342841355,0.07376289,-0.079764366,-0.21936119
1687342841395,-0.004260063,-0.15701103,-0.27733672
1687342841437,0.043623924,-0.17331672,-0.18265569
1687342841476,0.049920082,-0.25076032,-0.09575772
1687342841519,0.009837151,-0.08534956,-0.13452685
1687342841564,5.3691864E-4,-0.0119149685,-0.07827532
1687342841606,0.054761887,-0.027770758,-0.16429639
1687342841639,0.07162666,-0.08088589,-0.180166
1687342841683,0.1288681,-0.23227811,-0.10396397
1687342841725,0.090444565,-0.25486183,-0.14051545
1687342841762,0.17129517,-0.34293127,-0.12506974
1687342841804,-0.0066976547,-0.3965745,-0.15139604
1687342841842,-0.07871628,-0.2669766,-0.18375146
1687342841883,0.027188301,-0.1419115,-0.033149123
1687342841924,0.06361294,-0.02871418,0.023629785
1687342841964,0.24972916,-0.32240033,0.11595833
1687342842005,-0.024647713,-0.65594506,0.073087335
1687342842047,0.07547188,-0.59051085,-0.101833105
1687342842092,-0.06750965,-0.39121652,-0.39298826
1687342842139,0.017799377,-0.25854516,-0.3959626
1687342842167,0.12326813,-0.17484307,-0.37787068
1687342842207,0.05258751,0.13450766,-0.3953923
1687342842247,0.09057331,0.43548942,-0.317963
1687342842288,0.11406803,0.8088255,-0.20857441
1687342842331,-0.17569256,0.96738636,-0.22670197
1687342842369,-0.20699406,1.1385427,-0.063465595
1687342842410,-0.26627445,1.0349661,0.06785536
1687342842451,-0.14960003,0.7622589,0.23914409
1687342842491,-0.0692749,0.29646587,0.58756673
1687342842536,0.016968727,0.11946559,0.73101723
1687342842572,0.061271667,0.14698672,0.64440024
1687342842618,0.41763592,0.31769848,0.4262352
1687342842653,0.37038136,0.35827088,-0.081802726
1687342842694,0.13197517,0.12635374,-0.41131818
1687342842747,0.13719654,-0.2478993,-0.34334266
1687342842774,0.11602974,-0.44594193,-0.57867527
1687342842815,0.19555378,-0.62155366,-0.71556246
1687342842856,0.2869091,-0.8340237,-0.7309023
1687342842896,0.40577602,-1.1545258,-0.6256069
1687342842949,0.49964428,-1.3820317,-0.53263366
1687342842977,0.3946228,-1.4795072,-0.3913902
1687342843019,0.2647791,-1.4313326,-0.24978924
1687342843059,0.2020626,-1.3084323,-0.12884426
1687342843108,0.18339825,-1.0805452,-0.040151
1687342843147,0.08892918,-0.81324124,0.021848321
1687342843180,0.13836575,-0.51963496,0.08674753
1687342843218,0.18734837,-0.24234152,0.13284707
1687342843260,0.15751553,-0.054275513,0.083090425
1687342843299,0.12671089,0.13938546,0.01412344
1687342843350,0.066366196,0.32379937,-0.07490587
1687342843382,0.03808689,0.45611525,-0.17121041
1687342843421,-0.10508728,0.55072117,-0.24685419
1687342843461,-0.09211254,0.54995537,-0.29141843
1687342843503,-0.11624527,0.5574968,-0.29482293
1687342843557,-0.1430111,0.56712866,-0.26647913
1687342843584,-0.12277508,0.40812945,-0.20972884
1687342843634,-0.060585022,0.21263385,-0.117583394
1687342843665,0.033273697,0.118113995,-0.058519006
1687342843706,0.015585899,-0.027757645,-0.037088513
1687342843754,0.024616241,-0.1761043,0.024271727
1687342843787,0.05100155,-0.28544927,0.018056393
1687342843828,0.05802059,-0.37656188,-0.045178175
1687342843870,0.028614998,-0.31279945,-0.08056569
1687342843909,0.03731346,-0.2548833,-0.14075601
1687342843949,0.11520386,-0.32568812,-0.09819186
1687342843990,0.14079285,-0.3496673,-0.11693084
1687342844032,0.13685513,-0.2744987,-0.11346078
1687342844069,0.080373764,-0.28435993,-0.08150303
1687342844117,0.08111286,-0.2624495,-0.025527954
1687342844154,0.107587814,-0.18404627,-0.056849718
1687342844192,0.12581158,-0.07956982,-0.06386685
1687342844235,-0.06498814,-0.073120594,-0.079235554
1687342844273,-0.1119585,-0.07949495,-0.06801927
1687342844312,-0.039359093,-0.034768343,-0.15492654
1687342844355,0.065981865,0.02819109,-0.20425832
1687342844396,0.121251106,0.019475222,-0.2048645
1687342844435,0.092134476,-0.025714874,-0.15367568
1687342844476,0.031036377,-0.16081572,-0.009948969
1687342844516,0.09416294,-0.19300175,0.10187423
1687342844558,0.18631363,-0.4353938,0.23151028
1687342844597,0.022626877,-0.8389306,0.24821877
1687342844642,-0.0061836243,-1.0287318,0.03572166
1687342844679,0.115366936,-0.9429879,-0.40463817
1687342844719,0.639349,-1.3801655,-0.9628349
1687342844764,0.31145954,-0.49005938,-2.3633986
1687342844800,1.0242453,-2.1111715,-2.5901275
1687342844841,0.43093777,-0.68546844,-4.152809
1687342844882,1.3357496,-0.78725976,-2.7798467
1687342844921,0.7707577,1.3779503,-2.1032715
1687342844963,0.7899523,1.4704722,-0.5137347
1687342845002,0.5097885,3.1113243,1.2944378
1687342845043,-0.083628654,2.285993,3.1095605
1687342845084,-0.014677048,1.7933681,4.781534
1687342845131,0.25200844,1.1564837,5.2651243
1687342845166,1.10921,0.23497033,4.8033524
1687342845205,1.5815525,-7.506878,6.0588512
1687342845245,-0.042574883,-5.486233,-4.53365
1687342845288,0.44356918,-2.3944297,-2.8680696
1687342845327,1.1580753,-2.305311,0.45820242
1687342845367,0.60637474,0.45912147,0.59913564
1687342845406,-1.034709,4.54867,0.11309433
1687342845447,-1.0955658,2.4048789,-1.117615
1687342845488,-0.3989668,-1.105331,-1.48985
1687342845527,-0.0838747,-0.9128938,-1.045948
1687342845570,0.5406647,0.13819933,-0.40166235
1687342845610,0.17508125,0.17340207,0.014490247
1687342845655,-0.09146309,0.1275003,0.14223409
1687342845691,-0.19704819,-0.07198787,0.24079263
1687342845731,-0.13486004,-0.095407724,0.25721288
1687342845775,0.06536198,-0.14331913,0.16491222
1687342845813,0.27288342,-0.058440447,-0.0074492693
1687342845853,0.09121323,-0.77108073,0.09944546
1687342845894,-0.08266544,-1.8643408,0.9924657
1687342845945,-0.16589928,-1.7082865,1.327578
1687342845974,0.250062,-0.57911277,1.147381
1687342846017,0.36479664,0.7346169,0.80309016
1687342846056,0.1777649,1.1045288,0.021711528
1687342846097,-0.08463001,1.4400449,-0.42812288
1687342846160,0.073269844,0.8687906,-0.6460706
1687342846186,-0.05469227,0.74219954,-1.2376328
1687342846218,0.18194294,0.040788412,-1.1907939
1687342846259,-0.05277729,-0.33019722,-1.173824
1687342846300,0.049481392,-0.09575045,-0.99298114
1687342846354,0.37345886,-0.08668327,-0.7955475
1687342846380,0.6653967,-0.7066859,-0.8499807
1687342846421,0.20259476,-0.7951057,-1.2449908
1687342846460,0.3669529,-0.8500018,-0.98378754
1687342846501,0.356081,-1.3426542,-0.7094294
1687342846543,0.45061398,-1.7397655,0.38030714
1687342846583,0.3726759,-2.0781317,1.8195788
1687342846623,0.24731731,-0.90163374,0.89256984
1687342846670,0.13715363,-0.002756834,-0.040766776
1687342846703,0.07845783,-0.031499624,-0.37181103
1687342846748,-0.15033627,0.15816641,-0.46896955
1687342846789,-0.09560108,0.2474072,-0.3297017
1687342846826,-0.0898428,0.36594963,-0.26608902
1687342846866,0.07559013,0.18782902,-0.029931903
1687342846910,0.11085224,-0.10730648,0.22959274
1687342846947,0.023312569,-0.364259,0.07695383
1687342846988,-0.07204723,-0.36217785,-0.102344155
1687342847029,-0.06999588,-0.24609137,-0.22935069
1687342847067,0.03224373,-0.055317163,-0.2690394
1687342847109,0.007985115,0.022729397,-0.114764094
1687342847155,0.040512085,-0.06644225,-0.018570721
1687342847195,0.070892334,-0.19584894,0.030442595
1687342847230,0.08636379,-0.2594881,-0.0139148235
1687342847272,0.013554573,-0.18710661,-0.10947925
1687342847312,0.007252693,-0.16809344,-0.1725738
1687342847359,0.04145336,-0.10669422,-0.11561179
1687342847394,0.038009644,-0.084434986,-0.037510037
1687342847432,0.015015602,-0.11261654,-0.030105472
1687342847473,-0.014183044,-0.13559794,-0.046197534
1687342847513,-6.542206E-4,-0.1459012,-0.08417803
