time,bpm
1687342840136,80.0
1687342840947,79.0
1687342843551,82.0
1687342846155,84.0
1687342847354,83.0
1687342848745,82.0
1687342851149,84.0
1687342853746,83.0
1687342857550,81.0
1687342861547,82.0
1687342862753,81.0
1687342863947,82.0
1687342865352,83.0
1687342867951,82.0
1687342869145,81.0
1687342870351,82.0
1687342871745,83.0
1687342872944,84.0
1687342874354,83.0
1687342875542,84.0
1687342879348,85.0
1687342880749,86.0
1687342885740,85.0
1687342890939,84.0
1687342892141,85.0
1687342894738,86.0
1687342895942,89.0
1687342897343,88.0
1687342898538,87.0
1687342899936,96.0
1687342901137,102.0
1687342902346,104.0
1687342903735,107.0
1687342907536,106.0
1687342908742,103.0
1687342910134,100.0
1687342911341,98.0
1687342912730,99.0
1687342915140,101.0
1687342916532,102.0
1687342917737,106.0
1687342919131,107.0
1687342920335,104.0
1687342921537,103.0
1687342922931,104.0
1687342924141,95.0
1687342926731,96.0
1687342929333,95.0
1687342930534,94.0
1687342931925,92.0
1687342933128,90.0
1687342934340,88.0
1687342938339,90.0
1687342940728,92.0
1687342944723,93.0
1687342945929,94.0
1687342948522,95.0
1687342952329,97.0
1687342954924,95.0
1687342956119,94.0
1687342957517,92.0
1687342958721,89.0
1687342959920,90.0
1687342961322,89.0
1687342962517,90.0
1687342963916,91.0
1687342966326,92.0
1687342967717,91.0
1687342968914,92.0
1687342971511,95.0
1687342974110,94.0
1687342979113,95.0
1687342980507,93.0
1687342983108,94.0
1687342984310,91.0
1687342985511,90.0
1687342986903,92.0
1687342988107,93.0
1687342989505,95.0
1687342994508,94.0
1687342995899,93.0
1687342999696,91.0
1687343000905,89.0
1687343006096,90.0
1687343007306,91.0
1687343008691,92.0
1687343011097,93.0
1687343012493,95.0
1687343013698,96.0
1687343016305,92.0
1687343017494,86.0
1687343018891,88.0
1687343020091,85.0
1687343022693,87.0
1687343023890,90.0
1687343025294,92.0
1687343026488,95.0
1687343027890,98.0
1687343030291,99.0
1687343031688,98.0
1687343032887,97.0
1687343035485,95.0
1687343038094,93.0
1687343039288,92.0
1687343040683,93.0
1687343041883,94.0
1687343044483,92.0
1687343045680,93.0
1687343047081,92.0
1687343052079,93.0
1687343054677,94.0
1687343055884,92.0
1687343057281,91.0
1687343058479,93.0
1687343059875,94.0
1687343061073,90.0
1687343062289,87.0
1687343064877,88.0
1687343066282,86.0
1687343068684,88.0
1687343070070,87.0
1687343071284,85.0
1687343072670,83.0
1687343073869,84.0
1687343075081,83.0
1687343076470,84.0
1687343080280,86.0
1687343082870,85.0
1687343084077,87.0
1687343086670,86.0
1687343087877,85.0
1687343089273,82.0
1687343090479,83.0
1687343091864,84.0
1687343094286,86.0
1687343096867,87.0
1687343105867,86.0
1687343107063,87.0
1687343109661,86.0
1687343111057,87.0
1687343113459,88.0
1687343114859,91.0
1687343116057,92.0
1687343118655,90.0
1687343121268,89.0
1687343122454,90.0
1687343123854,89.0
1687343125052,90.0
1687343126260,88.0
1687343127651,91.0
1687343128853,93.0
1687343130264,92.0
1687343135257,91.0
1687343137852,89.0
1687343140447,87.0
1687343144250,89.0
1687343145459,91.0
1687343149444,90.0
1687343150647,91.0
1687343151851,90.0
1687343154445,89.0
1687343155841,91.0
1687343157044,92.0
1687343158254,90.0
1687343159646,91.0
1687343162240,94.0
1687343163441,95.0
1687343164638,96.0
1687343166037,101.0
1687343167320,103.0
1687343168516,107.0
1687343169913,110.0
1687343171112,111.0
1687343172325,112.0
1687343176330,111.0
1687343177510,101.0
1687343178720,97.0
1687343180106,96.0
1687343181319,94.0
1687343182703,92.0
1687343183907,93.0
1687343186506,92.0
1687343187710,96.0
1687343189100,95.0
1687343191516,100.0
1687343192903,104.0
1687343194105,105.0
1687343196704,103.0
1687343197900,99.0
1687343199306,101.0
1687343203102,106.0
1687343204302,104.0
1687343205707,102.0
1687343208298,101.0
1687343209497,95.0
