time,bpm
1685343332237,87
1685343333221,87
1685343334109,87
1685343336109,86
1685343337090,87
1685343339943,88
1685343342916,87
1685343344856,89
1685343345778,89
1685343346822,89
1685343348743,88
1685343350693,87
1685343352655,88
1685343353604,90
1685343354578,90
1685343355549,90
1685343356526,89
1685343357456,89
1685343358472,89
1685343359442,90
1685343360404,90
1685343361390,90
1685343362362,90
1685343363295,90
1685343364302,90
1685343366246,90
1685343367214,91
1685343372083,89
1685343371105,90
1685343369111,92
1685343376940,84
1685343377911,82
1685343380778,83
1685343384740,83
1685343386602,83
1685343387630,83
1685343388594,86
1685343389587,86
1685343392443,87
1685343393464,87
1685343394438,87
1685343395429,87
1685343396374,88
1685343397347,87
1685343402214,84
1685343405130,83
1685343406097,83
1685343407070,83
1685343408045,84
1685343409037,84
1685343412905,86
1685343410961,84
1685343409936,84
1685343416795,88
1685343417761,87
1685343418767,90
1685343419731,90
1685343422627,92
1685343423634,93
1685343425567,94
1685343426515,94
1685343429436,94
1685343434292,92
1685343427431,94
1685343436263,91
1685343437206,90
1685343438174,88
1685343439108,88
1685343443038,89
1685343444017,89
1685343445955,89
1685343448871,88
1685343449853,88
1685343451804,88
1685343452765,88
1685343453736,88
1685343454711,88
1685343455685,87
1685343456604,87
1685343460552,86
1685343464435,88
1685343457645,87
1685343466412,89
1685343467377,90
1685343468283,90
1685343471275,90
1685343472216,90
1685343475152,90
1685343476108,90
1685343477073,90
1685343478050,90
1685343479026,92
1685343480989,90
1685343482915,91
1685343483888,90
1685343484854,90
1685343485793,90
1685343486804,89
1685343487768,88
1685343489721,89
1685343495556,89
1685343496533,89
1685343497452,89
1685343501394,86
1685343502367,85
1685343505292,83
1685343499455,87
1685343507230,84
1685343509156,84
1685343510152,84
1685343511133,84
1685343512098,84
1685343514042,83
1685343514968,83
1685343515984,82
1685343516982,83
1685343519882,83
1685343524738,82
1685343526631,82
1685343528628,82
1685343531543,80
1685343533512,80
1685343536405,82
1685343537386,82
1685343539349,85
1685343541275,86
1685343542247,87
1685343543220,87
1685343544148,87
1685343545170,88
1685343546142,88
1685343547136,88
1685343552957,88
1685343554914,88
1685343555817,88
1685343556846,88
1685343551018,88
1685343557815,88
1685343563658,84
1685343565605,83
1685343566571,83
1685343567489,83
1685343568515,83
1685343569494,82
1685343570461,81
1685343571453,79
1685343572408,80
1685343573327,80
1685343576303,82
1685343577292,83
1685343582138,86
1685343581163,85
1685343585007,87
1685343587011,88
1685343588947,88
1685343590845,88
1685343596680,91
1685343597708,92
1685343599655,94
1685343600627,94
1685343602524,94
1685343603550,93
1685343604529,93
1685343605492,93
1685343606456,90
1685343607428,86
1685343612295,86
1685343615229,86
1685343611324,86
1685343616192,84
1685343618133,84
1685343617157,84
1685343620025,84
1685343621071,85
1685343625887,84
1685343626894,84
1685343627855,83
1685343629805,85
1685343630794,85
1685343632753,86
1685343634667,87
1685343635635,87
1685343636635,86
1685343637525,86
1685343639528,86
1685343643362,86
1685343645354,86
1685343647323,79
1685343652174,78
1685343649199,77
1685343651191,78
1685343657033,79
1685343659947,82
1685343660862,82
1685343661894,83
1685343662867,85
1685343663852,86
1685343664809,86
1685343665778,87
1685343666701,87
1685343667735,88
1685343673579,87
1685343674536,87
1685343675538,86
1685343676477,85
1685343678383,85
1685343680375,83
1685343681351,83
1685343684212,82
1685343687182,84
1685343688162,84
1685343689136,84
1685343690067,84
1685343691080,84
1685343693026,83
1685343694969,84
1685343695910,84
1685343697887,84
1685343702752,81
1685343704705,80
1685343705671,80
1685343706662,80
1685343707561,80
1685343708592,79
1685343711509,79
1685343716371,79
1685343717347,79
1685343719238,79
1685343721233,79
1685343722211,79
1685343724157,79
1685343725077,79
1685343726098,79
1685343727076,79
1685343729038,81
1685343733884,80
1685343735826,80
1685343736745,80
1685343737773,80
1685343743626,79
1685343744575,79
1685343746518,79
1685343748423,82
1685343749458,84
